BOTTLE,20091102SIOCCHDOSCD
#BOTTLE,20060913RSMASDAW
#EXPOCODE 316N20050821
#FILE with corrected carbon values and latest CFCs
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PH,PH_FLAG_W
,,,,,,,,,,,,DBARS,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,UATM@20,,SW@25,
316N20050821,AAIW,4,1,8,8,2,20050823,1221,-55.2807,-73.4100,3914,1251.5,2.9089,34.4403,2,34.4385,2,171.7,2,173.1,2,61.76,2,34.49,2,0.00,2,2.39,2,0.644,2,0.318,2,0.040,2,1.071,2,2242.1,2,2321.9,2,-999.0,9,-999.00,1
316N20050821,AAIW,4,1,7,7,2,20050823,1215,-55.2801,-73.4089,3918,1503.8,2.6906,34.5352,2,34.5357,2,149.4,2,150.1,2,79.71,2,35.68,2,0.00,2,2.50,2,0.166,6,0.081,6,0.003,6,0.359,6,2269.6,2,2343.2,2,-999.0,9,-999.00,1
316N20050821,AAIW,4,1,6,6,2,20050823,1154,-55.2794,-73.4062,3919,1747.7,2.4281,34.5996,2,34.5995,2,149.6,2,149.1,2,91.67,2,35.34,2,0.00,2,2.48,2,0.074,2,0.030,2,0.002,2,0.170,2,2279.8,2,2356.5,2,-999.0,9,-999.00,1
316N20050821,AAIW,4,1,5,5,2,20050823,1147,-55.2790,-73.4048,3917,2097.6,2.1213,34.6513,2,34.6507,2,151.7,2,151.9,2,105.09,2,34.90,2,0.00,2,2.45,2,0.019,2,0.011,2,0.000,2,0.045,2,2290.8,2,2374.2,2,-999.0,9,-999.00,1
316N20050821,AAIW,4,1,4,4,2,20050823,1138,-55.2789,-73.4035,0,2597.5,1.9164,34.6782,2,34.6791,2,156.7,2,157.4,2,112.87,2,34.46,2,0.00,2,2.41,2,0.011,2,0.009,2,-0.001,2,0.019,2,2295.1,2,2381.4,2,-999.0,9,-999.00,1
316N20050821,AAIW,4,1,3,3,2,20050823,1128,-55.2789,-73.4027,3920,3092.7,1.7810,34.7079,2,34.7082,2,174.6,2,175.3,2,107.77,2,32.78,2,0.00,2,2.29,2,0.030,2,0.021,2,0.000,2,0.059,2,2276.9,2,2371.0,2,-999.0,9,-999.00,1
316N20050821,AAIW,4,1,2,2,2,20050823,1118,-55.2789,-73.4011,3919,3596.7,1.3739,34.7214,2,34.7215,2,194.0,2,193.8,2,111.56,2,31.77,2,0.00,2,2.21,2,0.045,2,0.028,2,-0.002,2,0.115,2,2263.5,2,2360.7,2,-999.0,9,-999.00,1
316N20050821,AAIW,4,1,1,1,2,20050823,1111,-55.2790,-73.3998,3921,3952.6,1.0539,34.7154,2,34.7158,2,201.7,2,200.7,2,121.16,2,31.95,2,0.00,2,2.23,2,0.048,2,0.021,2,-0.004,2,0.158,2,2264.8,2,2363.2,2,-999.0,9,-999.00,1
316N20050821,AAIW,5,1,24,24,2,20050823,1911,-55.6287,-74.0834,4193,11.8,5.7801,33.8761,2,33.8750,2,298.4,2,298.7,2,3.69,2,18.71,2,0.08,2,1.42,2,4.425,2,2.516,2,0.402,2,5.716,2,-999.0,9,-999.0,9,-999.0,9,-999.00,9
316N20050821,AAIW,5,1,23,23,2,20050823,1909,-55.6285,-74.0833,4185,32.2,5.7803,33.9011,2,33.9006,2,296.0,2,295.6,2,3.88,2,19.07,2,0.07,2,1.43,2,4.428,2,2.522,2,0.394,2,5.624,2,-999.0,9,-999.0,9,-999.0,9,-999.00,9
316N20050821,AAIW,5,1,22,22,2,20050823,1908,-55.6283,-74.0834,4184,56.8,5.7164,33.9266,2,33.9253,2,-999.0,9,-999.0,5,3.89,2,19.42,2,0.07,2,1.45,2,4.551,2,2.492,2,0.428,2,5.600,2,-999.0,9,-999.0,9,-999.0,9,-999.00,9
316N20050821,AAIW,5,1,21,21,2,20050823,1906,-55.6281,-74.0834,4185,86.7,5.8526,33.9871,2,33.9895,2,284.8,2,284.8,3,4.45,2,20.35,2,0.04,2,1.50,2,4.502,2,2.476,2,0.392,2,5.468,2,-999.0,9,-999.0,9,-999.0,9,-999.00,9
316N20050821,AAIW,5,1,20,20,2,20050823,1904,-55.6279,-74.0833,4184,136.4,5.5489,33.9934,2,33.9938,2,290.9,2,291.6,2,4.82,2,20.41,2,0.06,2,1.50,2,4.466,2,2.500,2,0.399,2,5.545,2,-999.0,9,-999.0,9,-999.0,9,-999.00,9
316N20050821,AAIW,5,1,19,19,2,20050823,1902,-55.6276,-74.0830,4183,186.5,5.4428,34.1266,2,34.1269,2,277.0,2,276.8,2,6.46,2,22.36,2,0.01,2,1.59,2,4.494,2,2.488,2,0.392,2,5.312,2,-999.0,9,-999.0,9,-999.0,9,-999.00,9
316N20050821,AAIW,5,1,18,18,2,20050823,1900,-55.6274,-74.0829,4184,235.6,5.3639,34.1699,2,34.1700,2,275.1,2,274.7,2,7.38,2,22.89,2,0.01,2,1.61,2,4.509,2,2.482,2,0.385,2,5.074,2,-999.0,9,-999.0,9,-999.0,9,-999.00,9
316N20050821,AAIW,5,1,17,17,2,20050823,1859,-55.6273,-74.0830,4185,286.3,5.2642,34.1814,2,34.1804,2,280.6,2,279.9,2,7.75,2,22.67,2,0.01,2,1.59,2,4.487,2,2.469,2,0.403,2,5.181,2,-999.0,9,-999.0,9,-999.0,9,-999.00,9
316N20050821,AAIW,5,1,16,16,2,20050823,1857,-55.6271,-74.0831,4183,335.7,5.1499,34.1752,2,34.1763,2,286.5,2,286.4,2,7.57,2,22.31,2,0.01,2,1.56,2,4.547,2,2.490,2,0.404,2,5.320,2,-999.0,9,-999.0,9,-999.0,9,-999.00,9
316N20050821,AAIW,5,1,15,15,2,20050823,1855,-55.6269,-74.0832,4183,385.8,5.1367,34.1830,2,34.1838,2,282.8,2,283.3,2,8.13,2,22.71,2,0.01,2,1.59,2,4.527,2,2.487,2,0.394,2,5.245,2,-999.0,9,-999.0,9,-999.0,9,-999.00,9
316N20050821,AAIW,5,1,14,14,2,20050823,1853,-55.6268,-74.0834,4183,435.3,5.1144,34.1899,2,34.1899,2,281.4,2,279.8,2,8.50,2,22.96,2,0.00,2,1.61,2,4.495,2,2.467,2,0.394,2,5.145,2,-999.0,9,-999.0,9,-999.0,9,-999.00,9
316N20050821,AAIW,5,1,13,13,2,20050823,1850,-55.6265,-74.0835,4187,533.9,4.7214,34.1639,2,34.1639,2,278.5,2,278.9,2,10.87,2,24.26,2,0.00,2,1.71,2,4.361,2,2.356,2,0.382,2,5.048,2,-999.0,9,-999.0,9,-999.0,9,-999.00,9
316N20050821,AAIW,5,1,12,12,2,20050823,1847,-55.6263,-74.0835,4184,634.1,4.5247,34.1785,2,34.1767,2,263.0,2,262.9,2,14.51,2,26.00,2,0.00,2,1.81,2,3.937,2,2.104,2,0.328,2,4.464,2,-999.0,9,-999.0,9,-999.0,9,-999.00,9
316N20050821,AAIW,5,1,11,11,2,20050823,1844,-55.6260,-74.0836,4193,733.3,4.3493,34.2123,2,34.2135,2,241.3,2,242.9,2,19.96,2,28.18,2,0.00,2,1.94,2,3.264,2,1.694,2,0.250,2,3.763,2,-999.0,9,-999.0,9,-999.0,9,-999.00,9
316N20050821,AAIW,5,1,10,10,2,20050823,1841,-55.6257,-74.0834,4187,833.4,4.0498,34.2533,2,34.2535,2,221.7,2,222.9,2,27.59,2,30.24,2,0.00,2,2.09,2,2.504,2,1.301,2,0.174,2,2.992,2,-999.0,9,-999.0,9,-999.0,9,-999.00,9
316N20050821,AAIW,5,1,9,9,2,20050823,1837,-55.6253,-74.0832,4185,982.2,3.3748,34.3346,2,34.3350,2,197.7,2,196.9,2,43.75,2,32.91,2,0.00,2,2.29,2,1.459,2,0.745,2,0.103,2,2.043,2,-999.0,9,-999.0,9,-999.0,9,-999.00,9
316N20050821,AAIW,5,1,8,8,2,20050823,1833,-55.6249,-74.0828,4183,1131.6,3.0234,34.4074,2,34.4087,2,178.9,2,179.6,2,56.82,2,34.32,2,0.00,2,2.38,2,0.822,2,0.412,2,0.055,2,1.296,2,-999.0,9,-999.0,9,-999.0,9,-999.00,9
316N20050821,AAIW,5,1,7,7,2,20050823,1828,-55.6244,-74.0824,4184,1380.7,2.7267,34.5084,2,34.5089,2,157.4,2,156.6,2,73.71,2,35.51,2,0.00,2,2.47,2,0.328,2,0.153,2,0.012,2,0.600,2,-999.0,9,-999.0,9,-999.0,9,-999.00,9
316N20050821,AAIW,5,1,6,6,2,20050823,1822,-55.6240,-74.0823,4182,1630.1,2.5044,34.5789,2,34.5803,2,-999.0,9,142.2,4,86.24,2,35.55,2,0.00,2,2.48,2,0.148,2,0.071,2,0.004,2,0.259,2,-999.0,9,-999.0,9,-999.0,9,-999.00,9
316N20050821,AAIW,5,1,5,5,2,20050823,1812,-55.6230,-74.0822,4183,2130.3,2.1184,34.6560,2,34.6565,2,-999.0,9,135.9,4,103.86,2,35.01,2,0.00,2,2.43,2,0.024,6,0.020,6,0.002,6,0.039,6,-999.0,9,-999.0,9,-999.0,9,-999.00,9
316N20050821,AAIW,5,1,4,4,9,20050823,1802,-55.6219,-74.0823,4185,2657.9,1.8933,34.6908,2,-999.0000,9,-999.0,9,-999.0,9,-999.00,9,-999.00,9,-999.00,9,-999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,-999.0,9,-999.0,9,-999.0,9,-999.00,9
316N20050821,AAIW,5,1,3,3,2,20050823,1753,-55.6211,-74.0825,4184,3165.3,1.6608,34.7185,2,34.7189,2,-999.0,9,139.8,4,106.58,2,32.40,2,0.00,2,2.25,2,0.037,2,0.018,2,0.001,2,0.078,2,-999.0,9,-999.0,9,-999.0,9,-999.00,9
316N20050821,AAIW,5,1,2,2,2,20050823,1744,-55.6208,-74.0832,4183,3672.8,1.1861,34.7187,2,34.7189,2,-999.0,9,128.7,4,116.75,2,32.13,2,0.00,2,2.24,2,0.052,2,0.025,2,0.003,2,0.142,2,-999.0,9,-999.0,9,-999.0,9,-999.00,9
316N20050821,AAIW,5,1,1,1,2,20050823,1733,-55.6206,-74.0835,4181,4231.1,0.8270,34.7105,2,34.7103,2,-999.0,9,200.6,4,129.29,2,32.52,2,0.00,2,2.26,2,0.065,2,0.040,2,0.006,2,0.219,2,-999.0,9,-999.0,9,-999.0,9,-999.00,9
316N20050821,AAIW,6,1,24,24,2,20050824,131,-55.9565,-74.7921,3197,11.2,4.7544,34.1348,2,34.1355,2,302.0,2,301.8,2,6.69,2,21.22,2,0.04,2,1.50,2,4.676,2,2.631,2,0.448,2,6.122,2,2121.2,2,2271.9,2,-999.0,9,-999.00,1
316N20050821,AAIW,6,1,23,23,2,20050824,130,-55.9564,-74.7922,0,30.6,4.7559,34.1349,2,34.1349,2,302.0,2,301.9,2,6.69,2,21.22,2,0.04,2,1.50,2,4.667,2,2.649,2,0.451,2,6.091,2,2121.4,2,2272.4,2,-999.0,9,-999.00,1
316N20050821,AAIW,6,1,22,22,2,20050824,128,-55.9563,-74.7923,4097,56.1,4.7607,34.1353,2,34.1367,2,301.8,2,301.6,2,6.70,2,21.26,2,0.04,2,1.51,2,4.637,2,2.630,2,0.449,2,6.047,2,2121.3,2,2271.3,2,-999.0,9,-999.00,1
316N20050821,AAIW,6,1,21,21,2,20050824,126,-55.9562,-74.7924,4097,81.1,4.7742,34.1388,2,34.1369,2,301.5,2,301.0,2,6.70,2,21.25,2,0.03,2,1.51,2,4.647,2,2.618,2,0.452,2,6.067,2,2122.4,2,2273.2,2,-999.0,9,-999.00,1
316N20050821,AAIW,6,1,20,20,2,20050824,125,-55.9561,-74.7925,4098,105.6,4.7743,34.1400,2,34.1406,2,300.6,2,300.6,2,6.71,2,21.25,2,0.03,2,1.51,2,4.651,2,2.609,2,0.451,2,6.023,2,2122.0,2,2273.1,2,-999.0,9,-999.00,1
316N20050821,AAIW,6,1,19,19,2,20050824,123,-55.9559,-74.7924,4097,129.8,4.7728,34.1408,2,34.1423,2,300.4,2,300.1,2,6.71,2,21.36,2,0.03,2,1.51,2,4.582,2,2.608,2,0.446,2,5.986,2,2122.4,2,2272.2,2,-999.0,9,-999.00,1
316N20050821,AAIW,6,1,18,18,2,20050824,121,-55.9557,-74.7922,4098,154.7,4.7739,34.1409,2,34.1419,2,300.2,2,299.3,2,6.72,2,21.40,2,0.03,2,1.51,2,4.636,2,2.594,2,0.454,2,6.047,2,2123.0,2,2273.4,2,-999.0,9,-999.00,1
316N20050821,AAIW,6,1,17,17,2,20050824,118,-55.9554,-74.7921,4097,204.9,4.7652,34.1393,2,34.1400,2,299.8,2,300.2,2,6.72,2,21.31,2,0.03,2,1.51,2,4.626,2,2.606,2,0.450,2,6.009,2,2123.2,2,2272.4,2,-999.0,9,-999.00,1
316N20050821,AAIW,6,1,16,16,2,20050824,116,-55.9552,-74.7921,4098,254.9,4.7652,34.1389,2,34.1386,2,300.1,2,300.2,2,6.73,2,21.39,2,0.03,2,1.51,2,4.625,2,2.603,2,0.456,2,6.039,2,2122.3,2,2273.1,2,-999.0,9,-999.00,1
316N20050821,AAIW,6,1,15,15,2,20050824,114,-55.9551,-74.7920,4098,353.7,4.7757,34.1407,2,34.1401,2,299.5,2,299.1,2,6.73,2,21.39,2,0.03,2,1.52,2,4.615,2,2.577,2,0.451,2,6.013,2,2123.5,2,2271.7,2,-999.0,9,-999.00,1
316N20050821,AAIW,6,1,14,14,2,20050824,111,-55.9548,-74.7921,4097,454.6,4.7845,34.1649,2,34.1658,2,281.1,2,279.9,2,10.35,2,23.66,2,0.00,2,1.66,2,4.302,2,2.369,2,0.392,2,5.169,2,2138.8,2,2273.8,2,-999.0,9,-999.00,1
316N20050821,AAIW,6,1,13,13,2,20050824,108,-55.9547,-74.7927,0,554.6,4.5831,34.1614,2,34.1619,2,273.9,2,273.4,2,12.52,2,24.81,2,0.00,2,1.73,2,4.111,6,2.234,6,0.378,6,4.901,6,2144.2,2,2277.6,2,-999.0,9,-999.00,1
316N20050821,AAIW,6,1,12,12,2,20050824,105,-55.9545,-74.7930,4097,655.6,4.4078,34.2009,2,34.2002,2,247.4,2,248.3,2,18.65,2,27.21,2,0.00,2,1.90,2,3.430,2,1.822,2,0.300,2,3.967,2,2162.0,2,2281.4,2,-999.0,9,-999.00,1
316N20050821,AAIW,6,1,11,11,2,20050824,103,-55.9545,-74.7931,4098,755.5,4.1570,34.2395,2,34.2402,2,229.6,2,229.9,2,24.98,2,29.04,2,0.00,2,2.02,2,2.846,2,1.482,2,0.224,2,3.373,2,2177.3,2,2286.5,2,-999.0,9,-999.00,1
316N20050821,AAIW,6,1,10,10,2,20050824,100,-55.9545,-74.7934,4099,855.1,3.8421,34.2757,2,34.2762,2,216.1,2,216.6,2,32.02,2,30.55,2,0.00,2,2.14,2,2.280,2,1.166,2,0.168,2,2.799,2,2191.2,2,2294.0,2,-999.0,9,-999.00,1
316N20050821,AAIW,6,1,9,9,2,20050824,56,-55.9547,-74.7932,4098,1005.3,3.3986,34.3333,2,34.3322,2,199.1,2,198.3,2,43.21,2,32.57,2,0.00,2,2.27,2,1.492,2,0.737,2,0.104,2,2.066,2,2210.6,2,2303.1,2,-999.0,9,-999.00,1
316N20050821,AAIW,6,1,8,8,2,20050824,53,-55.9546,-74.7933,4099,1155.5,3.0316,34.3851,2,34.3855,2,190.5,2,190.9,2,52.60,2,33.29,2,0.00,2,2.33,2,1.262,2,0.629,2,0.092,2,1.818,2,2223.6,2,2313.2,2,-999.0,9,-999.00,1
316N20050821,AAIW,6,1,7,7,2,20050824,47,-55.9545,-74.7939,4099,1406.5,2.6531,34.5011,2,34.5005,2,173.8,2,174.5,2,68.66,2,34.27,2,0.00,2,2.39,2,0.616,2,0.300,2,0.044,2,0.997,2,2247.4,2,2327.5,2,-999.0,9,-999.00,1
316N20050821,AAIW,6,1,6,6,2,20050824,42,-55.9542,-74.7944,4100,1657.7,2.4407,34.5965,2,34.5964,2,160.7,2,159.9,2,84.90,2,34.49,2,0.00,2,2.42,2,0.176,2,0.078,2,0.012,2,0.335,2,2266.6,2,2349.2,2,-999.0,9,-999.00,1
316N20050821,AAIW,6,1,5,5,2,20050824,33,-55.9537,-74.7952,4100,2109.8,2.1459,34.6777,2,34.6769,2,169.5,2,169.4,2,92.13,4,33.04,2,0.00,2,2.32,2,0.095,2,0.047,2,0.004,2,0.195,2,2266.7,2,-999.0,1,-999.0,9,-999.00,1
316N20050821,AAIW,6,1,4,4,2,20050824,23,-55.9541,-74.7953,0,2612.8,1.8111,34.6968,2,34.6967,2,169.4,2,169.0,2,110.36,2,33.38,2,0.00,2,2.35,2,0.022,2,0.018,2,0.001,2,0.047,2,2283.0,2,2376.8,2,-999.0,9,-999.00,1
316N20050821,AAIW,6,1,3,3,2,20050824,13,-55.9531,-74.7956,4931,3118.9,1.5941,34.7231,2,34.7235,2,189.1,2,188.2,2,106.03,2,31.73,2,0.00,2,2.22,2,0.044,2,0.021,2,0.003,2,0.101,2,2263.8,2,2362.7,2,-999.0,9,-999.00,1
316N20050821,AAIW,6,1,2,2,2,20050824,3,-55.9523,-74.7963,0,3626.8,1.1522,34.7177,2,34.7171,2,198.7,2,196.6,2,117.59,2,31.88,2,0.00,2,2.24,2,0.042,2,0.022,2,0.001,2,0.139,2,2264.9,2,2363.8,2,-999.0,9,-999.00,1
316N20050821,AAIW,6,1,1,1,2,20050823,2352,-55.9523,-74.7968,4101,4143.7,0.8379,34.7109,2,34.7106,2,206.4,2,206.4,2,128.43,2,32.23,2,0.00,2,2.25,2,0.062,2,0.033,2,0.005,2,0.198,2,2265.2,2,2365.5,2,-999.0,9,-999.00,1
316N20050821,AAIW,7,1,24,24,2,20050824,805,-56.3102,-75.4902,0,3.1,4.7763,34.1395,2,34.1410,2,300.5,2,300.1,2,6.70,2,21.43,2,0.03,2,1.51,2,4.639,2,2.612,2,0.451,2,5.982,2,2122.4,2,2272.6,2,-999.0,9,-999.00,1
316N20050821,AAIW,7,1,23,23,2,20050824,803,-56.3100,-75.4906,4075,31.3,4.7834,34.1405,2,34.1403,2,300.5,2,300.0,2,6.70,2,21.46,2,0.03,2,1.51,2,4.661,2,2.603,2,0.461,2,6.011,2,2122.4,2,2272.1,2,-999.0,9,-999.00,1
316N20050821,AAIW,7,1,22,22,2,20050824,801,-56.3096,-75.4909,4075,60.9,4.7872,34.1406,2,34.1424,2,300.3,2,299.8,2,6.70,2,21.50,2,0.03,2,1.50,2,4.638,2,2.638,2,0.458,2,6.030,2,2123.7,2,2272.6,2,-999.0,9,-999.00,1
316N20050821,AAIW,7,1,21,21,2,20050824,759,-56.3094,-75.4911,4075,85.8,4.7878,34.1405,2,34.1417,2,300.4,2,299.8,2,6.71,2,21.49,2,0.03,2,1.50,2,4.642,2,2.647,2,0.454,2,5.952,2,-999.0,9,2270.7,3,-999.0,9,-999.00,1
316N20050821,AAIW,7,1,20,20,2,20050824,757,-56.3092,-75.4914,4082,135.4,4.7919,34.1406,2,34.1419,2,299.9,2,299.6,2,6.53,2,21.44,2,0.03,2,1.50,2,4.656,2,2.624,2,0.456,2,6.003,2,-999.0,9,2272.4,2,-999.0,9,-999.00,1
316N20050821,AAIW,7,1,19,19,2,20050824,755,-56.3090,-75.4917,4076,184.5,4.7981,34.1408,2,34.1413,2,299.4,2,299.3,2,6.53,2,21.39,2,0.03,2,1.50,2,4.648,2,2.625,2,0.452,2,5.966,2,-999.0,9,2272.1,2,-999.0,9,-999.00,1
316N20050821,AAIW,7,1,18,18,2,20050824,753,-56.3088,-75.4921,4091,234.7,4.8006,34.1406,2,34.1415,2,300.0,2,299.7,2,6.54,2,21.43,2,0.03,2,1.51,2,4.639,2,2.635,2,0.451,2,5.945,2,-999.0,9,2272.7,2,-999.0,9,-999.00,1
316N20050821,AAIW,7,1,17,17,2,20050824,750,-56.3085,-75.4925,4078,284.9,4.8056,34.1408,2,34.1406,2,299.6,2,299.7,2,6.54,2,21.47,2,0.03,2,1.51,2,4.656,2,2.643,2,0.449,2,5.986,2,-999.0,9,2271.9,2,-999.0,9,-999.00,1
316N20050821,AAIW,7,1,16,16,2,20050824,748,-56.3083,-75.4929,4087,348.7,4.8200,34.1427,2,34.1437,2,298.3,2,298.3,2,6.90,2,21.59,2,0.03,2,1.52,2,4.631,2,2.621,2,0.432,2,5.951,2,-999.0,9,2272.3,2,-999.0,9,-999.00,1
316N20050821,AAIW,7,1,15,15,2,20050824,745,-56.3081,-75.4933,4080,397.8,4.8150,34.1442,2,34.1449,2,298.3,2,297.3,2,7.09,2,21.75,2,0.03,2,1.53,2,4.621,2,2.650,2,0.446,2,5.862,2,-999.0,9,2272.4,2,-999.0,9,-999.00,1
316N20050821,AAIW,7,1,14,14,2,20050824,743,-56.3078,-75.4938,0,447.5,4.8682,34.1678,2,34.1686,2,280.8,2,280.8,2,10.16,2,23.90,2,0.01,2,1.64,2,4.325,2,2.434,2,0.395,2,5.156,2,-999.0,9,2276.3,2,-999.0,9,-999.00,1
316N20050821,AAIW,7,1,13,13,2,20050824,741,-56.3076,-75.4944,4084,497.0,4.7046,34.1590,2,34.1596,2,276.6,2,276.2,2,11.42,2,24.58,2,0.00,2,1.70,2,4.253,2,2.392,2,0.399,2,5.074,2,-999.0,9,2277.0,2,-999.0,9,-999.00,1
316N20050821,AAIW,7,1,12,12,2,20050824,737,-56.3073,-75.4952,0,595.5,4.5309,34.1881,2,34.1894,2,253.8,2,253.6,2,16.66,2,26.59,2,0.00,2,1.85,2,3.660,2,2.012,2,0.308,2,4.171,2,-999.0,9,2281.3,2,-999.0,9,-999.00,1
316N20050821,AAIW,7,1,11,11,2,20050824,733,-56.3069,-75.4962,0,693.8,4.3048,34.2286,2,34.2284,2,235.1,2,234.8,2,22.61,2,28.65,2,0.00,2,1.97,2,3.066,2,1.659,2,0.247,2,3.537,2,-999.0,9,2285.6,2,-999.0,9,-999.00,1
316N20050821,AAIW,7,1,10,10,2,20050824,729,-56.3066,-75.4969,4130,789.6,3.9662,34.2609,2,34.2605,2,222.9,2,222.6,2,29.10,2,30.15,2,0.00,2,2.08,2,2.614,2,1.399,2,0.203,2,3.087,2,-999.0,9,2291.2,2,-999.0,9,-999.00,1
316N20050821,AAIW,7,1,9,9,2,20050824,725,-56.3064,-75.4978,4137,915.6,3.6129,34.3089,2,34.3099,2,207.9,2,208.1,2,37.94,2,31.82,2,0.00,2,2.20,2,1.933,2,0.999,2,0.138,2,2.415,2,-999.0,9,2298.6,2,-999.0,9,-999.00,1
316N20050821,AAIW,7,1,8,8,2,20050824,719,-56.3060,-75.4992,3949,1161.7,2.9765,34.4003,2,34.4007,2,187.0,2,187.3,2,55.05,2,33.86,2,0.00,2,2.35,2,1.139,2,0.563,2,0.080,2,1.615,2,-999.0,9,2313.1,2,-999.0,9,-999.00,1
316N20050821,AAIW,7,1,7,7,2,20050824,712,-56.3054,-75.5005,4131,1439.0,2.6525,34.5325,2,34.5334,2,157.7,2,157.6,2,76.86,2,35.42,2,0.00,2,2.47,2,0.267,2,0.131,2,0.005,2,0.501,2,-999.0,9,2340.4,2,-999.0,9,-999.00,1
316N20050821,AAIW,7,1,6,6,2,20050824,706,-56.3049,-75.5018,4134,1690.2,2.4135,34.6038,2,34.6048,2,153.6,2,153.2,2,90.02,2,35.27,2,0.00,2,2.47,2,0.095,2,0.053,2,0.003,2,0.201,2,-999.0,9,2354.3,2,-999.0,9,-999.00,1
316N20050821,AAIW,7,1,5,5,2,20050824,655,-56.3044,-75.5037,4143,2239.0,2.0038,34.6720,2,34.6747,2,157.8,2,157.3,2,108.04,2,34.78,2,0.00,2,2.42,2,0.020,2,0.014,2,0.002,2,0.026,2,-999.0,9,2377.3,2,-999.0,9,-999.00,1
316N20050821,AAIW,7,1,4,4,2,20050824,645,-56.3038,-75.5058,4119,2743.4,1.8139,34.7005,2,34.7024,2,170.7,2,170.0,2,109.29,2,33.50,2,0.00,2,2.34,2,0.021,2,0.016,2,-0.001,2,0.028,2,-999.0,9,2374.5,2,-999.0,9,-999.00,1
316N20050821,AAIW,7,1,3,3,2,20050824,635,-56.3032,-75.5079,4141,3251.0,1.5517,34.7240,2,34.7244,2,190.0,2,189.7,2,106.94,2,31.98,2,0.00,2,2.23,2,0.045,2,0.027,2,0.001,2,0.096,2,-999.0,9,2363.5,2,-999.0,9,-999.00,1
316N20050821,AAIW,7,1,2,2,2,20050824,625,-56.3029,-75.5098,0,3753.5,1.1762,34.7187,2,34.7201,2,199.3,2,199.6,2,117.03,2,32.10,2,0.00,2,2.23,2,0.050,2,0.029,2,0.008,2,0.128,2,-999.0,9,2362.5,2,-999.0,9,-999.00,1
316N20050821,AAIW,7,1,1,1,2,20050824,615,-56.3025,-75.5116,4137,4237.2,0.8777,34.7114,2,34.7121,2,206.3,2,204.4,2,126.95,2,32.39,2,0.00,2,2.25,2,0.062,6,0.035,6,0.003,6,0.194,6,-999.0,9,2364.7,2,-999.0,9,-999.00,1
316N20050821,AAIW,8,1,24,24,2,20050824,1440,-56.6685,-76.2088,3750,6.6,4.8952,34.1337,2,34.1348,2,301.2,2,300.6,2,5.96,2,20.72,2,0.06,2,1.48,2,4.676,2,2.606,2,0.453,2,6.185,2,2120.0,2,2271.8,2,-999.0,9,-999.00,1
316N20050821,AAIW,8,1,23,23,2,20050824,1439,-56.6685,-76.2089,0,25.6,4.8864,34.1343,2,34.1349,2,301.5,2,300.5,2,5.97,2,20.76,2,0.06,2,1.48,2,4.640,2,2.602,2,0.451,2,6.078,2,2119.8,2,2270.7,2,-999.0,9,-999.00,1
316N20050821,AAIW,8,1,22,22,2,20050824,1437,-56.6684,-76.2091,4455,50.8,4.8876,34.1344,2,34.1334,2,301.2,2,300.5,2,5.98,2,20.71,2,0.06,2,1.47,2,4.639,2,2.617,2,0.453,2,6.110,2,2119.7,2,2270.1,2,-999.0,9,-999.00,1
316N20050821,AAIW,8,1,21,21,2,20050824,1435,-56.6683,-76.2092,3513,80.6,4.8918,34.1347,2,34.1356,2,301.2,2,300.6,2,5.99,2,20.79,2,0.06,2,1.47,2,4.651,2,2.603,2,0.447,2,6.046,2,-999.0,1,2271.4,2,-999.0,9,-999.00,1
316N20050821,AAIW,8,1,20,20,2,20050824,1432,-56.6681,-76.2095,4457,130.6,4.8932,34.1343,2,34.1351,2,300.9,2,300.7,2,5.99,2,20.78,2,0.06,2,1.47,2,4.649,2,2.599,2,0.452,2,6.112,2,-999.0,1,2271.5,2,-999.0,9,-999.00,1
316N20050821,AAIW,8,1,19,19,2,20050824,1429,-56.6680,-76.2097,0,180.5,4.9095,34.1363,2,34.1354,2,300.1,2,299.5,2,6.00,2,20.82,2,0.06,2,1.48,2,4.641,2,2.620,2,0.451,2,6.034,2,-999.0,1,2270.8,2,-999.0,9,-999.00,1
