EXPOCODE,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,TRITUM,TRITER,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,NEON,NEON_FLAG_W,DELC14,C14ERR,DELC14_FLAG_W,DELO18,DELO18_FLAG_W,THETA
,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,PPM,,DEG C,TU,TU,,NMOL/KG,,PERCNT,,NMOL/KG,,O/OO,O/OO,,O/OO,,DEG C
  06AQ19860627,241,1,19,2,19860718,0,-59.505,-1.012,5286,106,-1.652,34.205,2,339.3,2,67.63,2,27.28,2,0.39,2,1.93,2,5.087,2,2.23,2,2189.7,2,737,2,15,-999,-999,9,4.36,2,-0.99,2,1.961,2,-999,-999,9,-999,9,-1.654
  06AQ19860627,241,1,18,2,19860718,0,-59.505,-1.012,5286,126,-1.551,34.221,2,333.2,2,69.23,2,27.6,2,0.37,2,1.95,2,4.641,2,2.006,2,2191,2,749,2,15,-999,-999,9,4.25,2,-0.9,2,1.965,2,-999,-999,9,-999,9,-1.554
  06AQ19860627,241,1,17,2,19860718,0,-59.505,-1.012,5286,156.4,-0.549,34.441,2,266.6,2,89.16,2,30.17,2,0.17,2,2.11,2,2.657,2,1.151,2,2221.6,2,851,2,15,-999,-999,9,4.18,2,3.37,2,1.843,2,-999,-999,9,-999,9,-0.554
  06AQ19860627,241,1,16,2,19860718,0,-59.505,-1.012,5286,221,0.473,34.672,2,197.5,2,115.41,2,33.07,2,0.01,2,2.28,2,0.3,2,0.137,2,2257.6,2,988,2,15,-999,-999,9,4.44,2,7.7,2,1.901,2,-999,-999,9,-999,9,0.461
  06AQ19860627,241,1,15,2,19860718,0,-59.505,-1.012,5286,304.6,0.434,34.677,2,195.8,2,119.38,2,33.31,2,0.01,2,2.29,2,0.162,2,0.066,2,2258.3,2,995,2,15,-999,-999,9,4.31,2,7.86,2,1.869,2,-999,-999,9,-999,9,0.418
  06AQ19860627,241,1,14,2,19860718,0,-59.505,-1.012,5286,406,-999,34.676,2,195.8,2,122.24,2,33.5,2,0.02,2,2.3,2,0.13,2,0.05,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.343
  06AQ19860627,241,1,13,2,19860718,0,-59.505,-1.012,5286,504.9,0.317,34.677,2,197.5,2,124,2,33.37,2,0,2,2.3,2,0.1,2,0.036,2,2259.2,2,1000,2,15,-999,-999,9,4.26,2,7.04,2,1.839,2,-999,-999,9,-999,9,0.292
  06AQ19860627,241,1,12,2,19860718,0,-59.505,-1.012,5286,756,0.2,34.673,2,205.7,2,125.92,2,32.96,2,0,2,2.28,2,0.08,2,0.031,2,2254.6,2,944,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.164
  06AQ19860627,241,1,11,2,19860718,0,-59.505,-1.012,5286,1005.7,0.087,34.668,2,213.1,2,126.1,2,32.61,2,0.01,2,2.27,2,0.104,2,0.044,2,2250.9,2,962,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.038
  06AQ19860627,241,1,10,2,19860718,0,-59.505,-1.012,5286,1254.6,-999,34.664,2,-999,9,125.96,2,32.53,2,0.01,2,2.26,2,0.118,2,0.048,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.066
  06AQ19860627,241,1,9,2,19860718,0,-59.505,-1.012,5286,1505.3,-0.103,34.66,2,225.7,2,125.35,2,32.34,2,0,2,2.24,2,0.143,2,0.059,2,2246.8,2,918,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.176
  06AQ19860627,241,1,8,2,19860718,0,-59.505,-1.012,5286,2004.8,-999,34.657,2,232.7,2,125.21,2,32.15,2,0,2,2.22,2,0.125,2,0.052,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.315
  06AQ19860627,241,1,7,2,19860718,0,-59.505,-1.012,5286,2505.5,-0.292,34.657,2,234.9,2,124.6,2,31.74,2,0,2,2.21,2,0.088,2,0.04,2,2241.1,2,885,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.43
  06AQ19860627,241,1,6,2,19860718,0,-59.505,-1.012,5286,3009.1,-999,34.651,2,243.5,2,123.19,2,31.55,2,0.01,2,2.2,2,0.1,2,0.049,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.546
  06AQ19860627,241,1,5,2,19860718,0,-59.505,-1.012,5286,3506.2,-0.43,34.648,2,246.6,2,122.58,2,31.53,2,0,2,2.19,2,0.131,2,0.062,2,2236,2,859,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.648
  06AQ19860627,241,1,4,2,19860718,0,-59.505,-1.012,5286,4002.8,-999,34.642,2,252.2,2,116.9,2,31.4,2,0,2,2.18,2,0.276,2,0.121,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.79
  06AQ19860627,241,1,3,2,19860718,0,-59.505,-1.012,5286,4504.2,-0.552,34.637,2,255.7,2,114.7,2,31.26,2,0,2,2.17,2,0.495,2,0.224,2,2233.9,2,851,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.863
  06AQ19860627,241,1,2,2,19860718,0,-59.505,-1.012,5286,4735.7,-999,34.639,2,255.7,2,115.36,2,31.33,2,0.01,2,2.17,2,0.455,2,0.217,2,2234.2,0,856.6,0,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.863
  06AQ19860627,241,1,1,2,19860718,0,-59.505,-1.012,5286,4753.2,-0.526,34.64,2,255.7,2,115.22,2,31.24,2,0.07,2,2.17,2,0.461,2,0.216,2,2234.2,2,857,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.864
  06AQ19860627,247,1,22,2,19860719,0,-60.514,-1.002,4709,20,-999,34.215,2,331.9,2,65.72,2,26.92,2,0.39,2,1.9,2,4.905,2,2.129,2,-999,9,-999,9,15,-999,-999,9,4.41,2,-0.58,2,1.955,2,-999,-999,9,-999,9,-1.838
  06AQ19860627,247,1,20,2,19860719,0,-60.514,-1.002,4709,30.9,-999,34.214,2,331.9,2,65.72,2,26.92,2,0.39,2,1.89,2,4.937,2,2.142,2,-999,9,-999,9,15,-999,-999,9,4.34,2,-0.78,2,1.92,2,-999,-999,9,-999,9,-1.844
  06AQ19860627,247,1,18,2,19860719,0,-60.514,-1.002,4709,42.8,-999,34.215,2,332.7,2,65.82,2,26.92,2,0.39,2,1.89,2,5.023,2,2.192,2,-999,9,-999,9,15,-999,-999,9,4.41,2,-0.43,2,1.95,2,-999,-999,9,-999,9,-1.84
  06AQ19860627,247,1,16,2,19860719,0,-60.514,-1.002,4709,65.1,-999,34.213,2,333.6,2,65.82,2,26.92,2,0.39,2,1.89,2,4.813,2,2.123,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.838
  06AQ19860627,247,1,14,2,19860719,0,-60.514,-1.002,4709,83.6,-999,34.214,2,334.5,2,65.82,2,26.92,2,0.39,2,1.88,2,4.871,2,2.104,2,-999,9,-999,9,15,-999,-999,9,4.34,2,-0.57,2,1.931,2,-999,-999,9,-999,9,-1.841
  06AQ19860627,247,1,12,2,19860719,0,-60.514,-1.002,4709,106.4,-999,34.215,2,332.3,2,65.82,2,26.82,2,0.39,2,1.88,2,4.969,2,2.146,2,-999,9,-999,9,15,-999,-999,9,4.21,2,-0.67,2,1.961,2,-999,-999,9,-999,9,-1.842
  06AQ19860627,247,1,10,2,19860719,0,-60.514,-1.002,4709,125.2,-999,34.23,2,327.1,2,67.1,2,27.12,2,0.39,2,1.88,2,4.838,2,2.087,2,-999,9,-999,9,15,-999,-999,9,4.34,2,-0.44,2,1.911,2,-999,-999,9,-999,9,-1.551
  06AQ19860627,247,1,8,2,19860719,0,-60.514,-1.002,4709,154.8,-999,34.67,2,197,2,112.82,2,32.96,2,0.02,2,2.24,2,0.432,2,0.173,2,-999,9,-999,9,15,-999,-999,9,4.69,2,7.35,2,2.006,2,-999,-999,9,-999,9,0.476
  06AQ19860627,247,1,7,2,19860719,0,-60.514,-1.002,4709,205.1,-999,34.679,2,195.3,2,116.28,2,32.85,2,0.03,2,2.23,2,0.258,2,0.105,2,-999,9,-999,9,15,-999,-999,9,4.26,2,7.61,2,1.85,2,-999,-999,9,-999,9,0.476
  06AQ19860627,247,1,6,2,19860719,0,-60.514,-1.002,4709,306.4,-999,34.682,2,195.3,2,120.52,2,33.06,2,0.02,2,2.25,2,0.166,2,0.068,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.411
  06AQ19860627,247,1,5,2,19860719,0,-60.514,-1.002,4709,405.5,-999,34.683,2,194.9,2,122.8,2,33.18,2,-0.01,2,2.25,2,0.122,2,0.049,2,-999,9,-999,9,15,-999,-999,9,4.59,2,6.72,2,1.955,2,-999,-999,9,-999,9,0.355
  06AQ19860627,247,1,4,2,19860719,0,-60.514,-1.002,4709,505.5,-999,34.683,2,197.9,2,124.58,2,33.28,2,-0.01,2,2.26,2,0.099,2,0.036,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.302
  06AQ19860627,247,1,3,2,19860719,0,-60.514,-1.002,4709,754.1,-999,34.682,2,202.2,2,126.95,2,33.08,2,-0.01,2,2.24,2,0.064,2,0.024,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.192
  06AQ19860627,247,1,2,2,19860719,0,-60.514,-1.002,4709,1004.1,-999,34.679,2,210.5,2,126.65,2,32.68,2,-0.03,2,2.24,2,0.06,2,0.023,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.072
  06AQ19860627,247,1,1,2,19860719,0,-60.514,-1.002,4709,1506.9,-999,34.67,2,222.7,2,126.55,2,32.03,2,0.06,2,2.2,2,0.082,2,0.032,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.145
  06AQ19860627,251,1,24,2,19860719,0,-60.962,-1.16,5472,8,-1.851,34.231,2,333.2,2,64.14,2,26.8,2,0.41,2,1.89,2,4.946,2,2.137,2,2190.8,2,733,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.851
  06AQ19860627,251,1,23,2,19860719,0,-60.962,-1.16,5472,29.9,-1.851,34.231,2,332.7,2,63.94,2,26.6,2,0.41,2,1.89,2,4.912,2,2.169,2,2192,2,730,2,15,-999,-999,9,4.32,2,-999,9,1.922,2,-999,-999,9,-999,9,-1.852
  06AQ19860627,251,1,22,2,19860719,0,-60.962,-1.16,5472,45.3,-999,34.23,2,332.7,2,64.04,2,26.6,2,0.41,2,1.89,2,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.851
  06AQ19860627,251,1,21,2,19860719,0,-60.962,-1.16,5472,65.4,-999,34.231,2,332.7,2,64.04,2,26.7,2,0.41,2,1.88,2,5.005,2,2.161,2,-999,9,-999,9,15,-999,-999,9,4.26,2,-0.58,2,1.911,2,-999,-999,9,-999,9,-1.851
  06AQ19860627,251,1,20,2,19860719,0,-60.962,-1.16,5472,84.9,-999,34.23,2,332.3,2,64.04,2,26.5,2,0.41,2,1.89,2,4.894,2,2.114,2,-999,9,-999,9,15,-999,-999,9,4.41,2,-0.38,2,1.942,2,-999,-999,9,-999,9,-1.849
  06AQ19860627,251,1,19,2,19860719,0,-60.962,-1.16,5472,105.1,-999,34.229,2,331.5,2,64.04,2,26.59,2,0.42,2,1.89,2,4.996,2,2.172,2,-999,9,-999,9,15,-999,-999,9,4.34,2,0.5,2,1.926,2,-999,-999,9,-999,9,-1.848
  06AQ19860627,251,1,18,2,19860719,0,-60.962,-1.16,5472,125.6,-999,34.232,2,332.3,2,64.14,2,26.7,2,0.41,2,1.9,2,4.991,2,2.14,2,-999,9,-999,9,15,-999,-999,9,-999,9,-0.51,2,-999,9,-999,-999,9,-999,9,-1.821
  06AQ19860627,251,1,17,2,19860719,0,-60.962,-1.16,5472,153.9,-999,34.665,2,199.2,2,110.75,2,32.77,2,0.01,2,2.24,2,0.548,2,0.186,2,-999,9,-999,9,15,-999,-999,9,4.24,2,7.54,2,1.828,2,-999,-999,9,-999,9,0.508
  06AQ19860627,251,1,16,2,19860719,0,-60.962,-1.16,5472,205.2,-999,34.677,2,197,2,115.09,2,32.88,2,-0.01,2,2.24,2,0.266,2,0.109,2,-999,9,-999,9,15,-999,-999,9,4.455,2,7.05,2,1.916,2,-999,-999,9,-999,9,0.484
  06AQ19860627,251,1,15,2,19860719,0,-60.962,-1.16,5472,306,-999,34.681,2,-999,9,119.54,2,32.98,2,-0.01,2,2.25,2,0.156,2,0.061,2,-999,9,-999,9,15,-999,-999,9,4.25,2,7.71,2,1.851,2,-999,-999,9,-999,9,0.404
  06AQ19860627,251,1,14,2,19860719,0,-60.962,-1.16,5472,406,-999,34.681,2,194.9,2,122.2,2,33.18,2,-0.01,2,2.27,2,0.112,2,0.042,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.346
  06AQ19860627,251,1,13,2,19860719,0,-60.962,-1.16,5472,507.3,-999,34.68,2,196.6,2,123.88,2,33.08,2,-0.01,2,2.27,2,0.091,2,0.036,2,-999,9,-999,9,15,-999,-999,9,4.36,2,7.46,2,1.879,2,-999,-999,9,-999,9,0.299
  06AQ19860627,251,1,12,2,19860719,0,-60.962,-1.16,5472,1006,-999,34.674,2,211.8,2,125.96,2,32.48,2,0,2,2.24,2,0.082,2,0.043,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.066
  06AQ19860627,251,1,11,2,19860719,0,-60.962,-1.16,5472,1254.9,-999,34.671,2,217.9,2,125.96,2,32.08,2,0,2,2.22,2,0.084,2,0.038,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.043
  06AQ19860627,251,1,10,2,19860719,0,-60.962,-1.16,5472,1505.6,-999,34.667,2,223.6,2,125.56,2,31.99,2,-0.01,2,2.21,2,0.099,2,0.043,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.143
  06AQ19860627,251,1,9,2,19860719,0,-60.962,-1.16,5472,1755.3,-999,34.664,2,228.3,2,125.17,2,31.89,2,-0.01,2,2.2,2,0.124,2,0.053,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.233
  06AQ19860627,251,1,8,2,19860719,0,-60.962,-1.16,5472,2007,-999,34.662,2,232.7,2,124.48,2,31.79,2,0,2,2.2,2,0.154,2,0.072,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.305
  06AQ19860627,251,1,7,2,19860719,0,-60.962,-1.16,5472,2255.9,-999,34.661,2,233.1,2,124.38,2,31.59,2,0,2,2.19,2,0.105,2,0.044,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.362
  06AQ19860627,251,1,6,2,19860719,0,-60.962,-1.16,5472,2514.4,-999,34.659,2,236.2,2,124.18,2,31.59,2,0,2,2.18,2,0.078,2,0.032,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.42
  06AQ19860627,251,1,5,2,19860719,0,-60.962,-1.16,5472,2755,-999,34.658,2,237,2,124.08,2,31.49,2,0,2,2.18,2,0.072,2,0.03,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.464
  06AQ19860627,251,1,4,2,19860719,0,-60.962,-1.16,5472,3006.2,-999,34.656,2,241.4,2,123.29,2,31.39,2,0,2,2.17,2,0.079,2,0.035,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.518
  06AQ19860627,251,1,3,2,19860719,0,-60.962,-1.16,5472,4006.4,-999,34.652,2,250.1,2,120.82,2,31.29,2,0,2,2.15,2,0.112,2,0.053,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.718
  06AQ19860627,251,1,2,2,19860719,0,-60.962,-1.16,5472,5450,-999,34.646,2,254,2,118.75,2,31.29,2,0,2,2.15,2,0.339,2,0.156,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.857
  06AQ19860627,251,1,1,2,19860719,0,-60.962,-1.16,5472,5462.2,-999,34.646,2,253.1,2,118.65,2,31.17,2,0.02,2,2.15,2,0.343,2,0.172,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.858
  06AQ19860627,254,6,81,2,19860720,0,-61.502,-1.002,5379,3,-999,34.257,2,-999,9,-999,9,-999,9,-999,9,-999,9,5.059,2,2.179,2,-999,9,-999,9,15,177,5,2,4.14,2,-0.63,2,1.864,2,-88,2,2,-999,9,-1.71
  06AQ19860627,254,3,24,2,19860720,0,-61.502,-1.002,5379,7.8,-1.71,34.254,2,332.7,2,63.15,2,28.39,2,0.42,2,1.88,2,-999,9,-999,9,2188.4,2,731,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.71
  06AQ19860627,254,3,23,2,19860720,0,-61.502,-1.002,5379,35.2,-1.844,34.253,2,332.3,2,63.05,2,28.28,2,0.43,2,1.89,2,5.062,2,2.181,2,2191.2,2,731,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.845
  06AQ19860627,254,6,82,2,19860720,0,-61.502,-1.002,5379,58,-999,34.252,2,332.3,0,63.19,0,28.35,0,-999,9,1.89,0,-999,9,-999,9,2191,0,729.5,0,15,-999,-999,9,-999,9,-999,9,-999,9,-86,2,2,-999,9,-1.849
  06AQ19860627,254,3,22,2,19860720,0,-61.502,-1.002,5379,66.2,-1.842,34.255,2,332.3,2,63.25,2,28.38,2,0.43,2,1.89,2,4.978,2,2.134,2,2190.9,2,729,2,15,193,5,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.843
  06AQ19860627,254,3,21,2,19860720,0,-61.502,-1.002,5379,85.9,-1.842,34.254,2,331.9,2,63.35,2,26.78,2,0.43,2,1.88,2,4.899,2,2.093,2,2191.5,2,729,2,15,192,5,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-1.844
  06AQ19860627,254,3,20,2,19860720,0,-61.502,-1.002,5379,105.6,-1.804,34.257,2,328.4,2,63.64,2,26.78,2,0.43,2,1.9,2,4.985,2,2.118,2,2187.3,2,732,2,15,186,5,2,4.4,2,0.09,2,1.968,2,-999,-999,9,-999,9,-1.806
  06AQ19860627,254,3,19,2,19860720,0,-61.502,-1.002,5379,126.4,0.322,34.605,2,211.8,2,100.48,2,32.36,2,0.03,2,2.21,2,1.076,2,0.456,2,2244.1,2,950,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.314
  06AQ19860627,254,6,83,2,19860720,0,-61.502,-1.002,5379,128,-999,34.528,2,211.1,0,100.84,0,32.37,0,-999,9,2.21,0,-999,9,-999,9,2244.5,0,950.9,0,15,-999,-999,9,-999,9,-999,9,-999,9,-132,2,2,-999,9,-0.209
  06AQ19860627,254,3,18,2,19860720,0,-61.502,-1.002,5379,155.9,0.643,34.666,2,198.8,2,107.19,2,32.58,2,-0.01,2,2.22,2,0.496,2,0.202,2,2252.2,2,967,2,15,-999,-999,9,4.35,2,7.51,2,1.888,2,-999,-999,9,-999,9,0.633
  06AQ19860627,254,6,84,2,19860720,0,-61.502,-1.002,5379,199,-999,34.676,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,4.35,2,7.87,2,1.89,2,-152,2,2,-999,9,0.532
  06AQ19860627,254,3,16,2,19860720,0,-61.502,-1.002,5379,305.7,0.474,34.683,2,198.8,2,116.67,2,32.78,2,-0.01,2,2.23,2,0.217,2,0.09,2,2254.8,2,968,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.458
  06AQ19860627,254,6,85,2,19860720,0,-61.502,-1.002,5379,394,-999,34.686,2,192.7,0,119.02,0,32.69,0,-999,9,2.24,0,-999,9,-999,9,2255.1,0,964.5,0,15,-999,-999,9,-999,9,-999,9,-999,9,-164,2,2,-999,9,0.518
  06AQ19860627,254,3,15,2,19860720,0,-61.502,-1.002,5379,406.2,0.412,34.684,2,191.8,2,119.34,2,32.68,2,0,2,2.24,2,0.139,2,0.061,2,2255.1,2,964,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.392
  06AQ19860627,254,6,86,2,19860720,0,-61.502,-1.002,5379,606,-999,34.683,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-161,2,2,-999,9,0.281
  06AQ19860627,254,3,14,2,19860720,0,-61.502,-1.002,5379,609.4,0.321,34.683,2,200.9,2,122.7,2,32.88,2,0,2,2.25,2,0.095,2,0.038,2,2256.7,2,973,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.202
  06AQ19860627,254,3,13,2,19860720,0,-61.502,-1.002,5379,806.9,0.241,34.681,2,210.1,2,124.97,2,32.88,2,0,2,2.24,2,0.078,2,0.033,2,2256.4,2,958,2,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.202
  06AQ19860627,254,6,87,2,19860720,0,-61.502,-1.002,5379,911,-999,34.68,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-164,2,2,-999,9,0.144
  06AQ19860627,254,3,12,2,19860720,0,-61.502,-1.002,5379,1105.4,-999,34.676,2,210.1,2,125.76,2,32.68,2,0,2,2.23,2,0.067,2,0.04,2,-999,9,-999,9,15,30,5,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,0.064
  06AQ19860627,254,6,88,2,19860720,0,-61.502,-1.002,5379,1215,-999,34.674,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-158,2,2,-999,9,0.006
  06AQ19860627,254,3,11,2,19860720,0,-61.502,-1.002,5379,1509.2,-0.035,34.67,2,220.5,2,125.86,2,32.28,2,0,2,2.21,2,0.084,2,0.046,2,2249.6,2,915,2,15,29.5,5,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.109
  06AQ19860627,254,6,89,2,19860720,0,-61.502,-1.002,5379,1523,-999,34.669,2,220.8,0,125.84,0,32.28,0,-999,9,2.21,0,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-162,2,2,-999,9,-0.124
  06AQ19860627,254,3,10,2,19860720,0,-61.502,-1.002,5379,2006.9,-999,34.665,2,229.2,2,125.27,2,32.09,2,-0.02,2,2.2,2,0.128,2,0.055,2,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.278
  06AQ19860627,254,7,81,2,19860720,0,-61.502,-1.002,5379,2075,-999,34.664,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-159,2,2,-999,9,-0.301
  06AQ19860627,254,7,82,2,19860720,0,-61.502,-1.002,5379,2584,-999,34.66,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,15,29,5,2,-999,9,-999,9,-999,9,-159,2,2,-999,9,-0.421
  06AQ19860627,254,3,8,2,19860720,0,-61.502,-1.002,5379,3005.7,-999,34.659,2,240.1,2,123.89,2,31.74,2,0.05,2,2.17,2,0.142,2,0.059,2,-999,9,-999,9,15,39,5,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.505
  06AQ19860627,254,7,83,2,19860720,0,-61.502,-1.002,5379,3097,-999,34.658,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-160,2,2,-999,9,-0.516
  06AQ19860627,254,7,84,2,19860720,0,-61.502,-1.002,5379,3610,-999,34.656,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,15,38.5,5,2,-999,9,-999,9,-999,9,-158,2,2,-999,9,-0.622
  06AQ19860627,254,3,6,2,19860720,0,-61.502,-1.002,5379,4007,-999,34.654,2,246.2,2,122.6,2,31.39,2,-0.02,2,2.16,2,0.098,2,0.046,2,-999,9,-999,9,15,50,5,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.702
  06AQ19860627,254,7,85,2,19860720,0,-61.502,-1.002,5379,4331,-999,34.652,2,249.3,0,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-154,2,2,-999,9,-0.714
  06AQ19860627,254,3,5,2,19860720,0,-61.502,-1.002,5379,4506,-999,34.534,3,251,2,-999,9,-999,9,-999,2,-999,9,-999,9,-999,9,-999,9,-999,9,15,58,5,2,4.39,2,3.93,2,1.875,2,-999,-999,9,-999,9,-0.802
  06AQ19860627,254,3,4,2,19860720,0,-61.502,-1.002,5379,4804.1,-999,34.65,2,254.4,2,118.45,2,31.39,2,-0.02,2,2.15,2,0.204,2,0.092,2,-999,9,-999,9,15,71,5,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.831
  06AQ19860627,254,7,86,2,19860720,0,-61.502,-1.002,5379,4953,-999,34.65,2,253.3,0,119.19,0,31.44,0,-999,9,2.15,0,-999,9,-999,9,-999,9,-999,9,15,-999,-999,9,-999,9,-999,9,-999,9,-154,2,2,-999,9,-0.838
  06AQ19860627,254,3,3,2,19860720,0,-61.502,-1.002,5379,5105.5,-0.464,34.651,2,252.2,2,119.94,2,31.49,2,-0.02,2,2.15,2,0.218,2,0.107,2,2236.4,2,850,2,15,77,5,2,4.447,2,3.4,2,1.955,2,-999,-999,9,-999,9,-0.843
  06AQ19860627,254,3,2,2,19860720,0,-61.502,-1.002,5379,5329.5,-999,34.65,2,251.8,2,119.64,2,31.49,2,-0.02,2,2.15,2,0.283,2,0.124,2,2234.6,0,848.1,0,15,70,5,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-0.85
