BOTTLE,20030828WHPSIOsA
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: Aug. 28, 2003
#original HYD file: s04ihy.txt   Thu Aug 28 13:12:11 2003
#original SUM file: s04isu.txt   Thu Aug 28 13:12:17 2003
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,ALKALI,ALKALI_FLAG_W,C14ERR,DELHER,THETA
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,NMOL/KG,,PERCNT,,/MILLE,,/MILLE,,UMOL/KG,,UATM,,UMOL/KG,,/MILLE,PERCNT,DEG C
      320696_3,  S04I,    93,  1,     32,     32,2,19960623,0649,-62.3352,  99.5583, 4316,    104.9,  -1.6215,  34.1091,2,  34.1140,2,    393.6,4,    325.6,2,    52.92,2,    28.19,2,     0.20,2,     1.98,2,    6.143,2,    2.868,2,   1.8247,2,    -0.36,2,   -106.2,2,     0.96,3,   2189.9,2,    470.4,2,   2304.0,2,     2.9,   0.150, -1.6237
      320696_3,  S04I,    93,  1,     31,     31,2,19960623,0649,-62.3352,  99.5583, 4316,    155.3,   0.5912,  34.5397,2,  34.5372,2,    233.1,4,    219.2,2,    81.20,2,    32.87,2,     0.00,2,     2.29,2,    2.143,2,    0.991,2,-999.0000,9,  -999.00,9,   -127.4,2,     0.41,2,   2242.2,2,    601.7,2,   2330.0,2,     2.9,-999.000,  0.5848
      320696_3,  S04I,    93,  1,     30,     30,2,19960623,0649,-62.3352,  99.5583, 4316,    205.8,   1.0985,  34.6125,2,  34.6077,2,    207.2,4,    203.1,2,    84.45,2,    32.66,2,     0.00,2,     2.27,2,    1.390,2,    0.677,2,   1.8597,2,     7.26,2,   -155.8,2,     0.39,2,   2248.7,2,    601.2,2,   2338.0,2,     2.8,   0.140,  1.0890
      320696_3,  S04I,    93,  1,     29,     29,2,19960623,0649,-62.3352,  99.5583, 4316,    254.9,   1.1072,  34.6368,2,  34.6356,2,    202.7,2,    202.2,2,    87.01,2,    32.46,2,     0.00,2,     2.26,2,    1.196,2,    0.579,2,-999.0000,9,  -999.00,9,   -142.1,2,     0.37,2,   2249.8,2,    597.5,2,   2338.0,2,     3.1,-999.000,  1.0953
      320696_3,  S04I,    93,  1,     28,     28,2,19960623,0649,-62.3352,  99.5583, 4316,    305.0,   1.3122,  34.6733,2,  34.6711,2,    199.3,2,    197.9,2,    89.06,2,    32.10,2,     0.00,2,     2.24,2,    0.827,2,    0.442,2,   1.8550,2,     7.83,2,   -139.9,2,     0.35,2,   2251.1,2,    591.4,2,   2344.0,2,     3.2,   0.140,  1.2972
      320696_3,  S04I,    93,  1,     27,     27,2,19960623,0649,-62.3352,  99.5583, 4316,    355.7,   1.3765,  34.6930,2,  34.6922,2,    197.6,2,    195.6,2,    90.76,2,    31.74,2,     0.00,2,     2.21,2,    0.635,2,    0.323,2,-999.0000,9,  -999.00,9,   -999.0,5,  -999.00,9,   2250.5,2,    584.5,2,   2343.0,2,  -999.0,-999.000,  1.3588
      320696_3,  S04I,    93,  1,     26,     26,2,19960623,0649,-62.3352,  99.5583, 4316,    405.1,   1.4031,  34.7053,2,  34.7049,2,    196.8,2,    198.1,2,    92.29,2,    31.63,2,     0.00,2,     2.20,2,    0.525,2,    0.189,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2250.7,2,    577.9,2,   2345.0,2,  -999.0,-999.000,  1.3826
      320696_3,  S04I,    93,  1,     25,     25,2,19960623,0649,-62.3352,  99.5583, 4316,    429.9,   1.4160,  34.7110,2,  34.7122,3,    197.5,2,    198.7,2,    92.95,2,    31.48,2,     0.00,2,     2.20,2,    0.473,2,    0.245,2,   1.8600,2,     8.51,2,   -136.9,2,     0.37,2,   2249.9,2,    572.5,2,   2345.0,2,     4.3,   0.140,  1.3941
      320696_3,  S04I,    93,  1,     24,     24,2,19960623,0649,-62.3352,  99.5583, 4316,    455.3,   1.3974,  34.7121,2,  34.7120,2,    197.5,2,    198.5,2,    93.79,2,    31.53,2,     0.00,2,     2.20,2,    0.461,2,    0.245,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2250.3,2,    570.5,2,   2348.0,2,  -999.0,-999.000,  1.3742
      320696_3,  S04I,    93,  1,     23,     23,2,19960623,0649,-62.3352,  99.5583, 4316,    480.4,   1.3981,  34.7166,2,  34.7161,2,    197.9,2,    198.7,2,    94.11,2,    31.37,2,     0.00,2,     2.18,2,    0.422,2,    0.212,2,-999.0000,5,  -999.00,5,   -139.3,2,     0.39,2,   2251.0,2,    569.3,2,   2344.0,2,     2.7,-999.000,  1.3735
      320696_3,  S04I,    93,  1,     22,     22,2,19960623,0649,-62.3352,  99.5583, 4316,    504.1,   1.3818,  34.7172,2,  34.7169,2,    198.7,2,    199.8,2,    94.95,2,    31.37,2,     0.00,2,     2.18,2,    0.426,2,    0.252,2,-999.0000,9,  -999.00,9,   -143.2,2,     0.41,2,   2251.4,2,    568.2,2,   2346.0,2,     3.2,-999.000,  1.3560
      320696_3,  S04I,    93,  1,     21,     21,2,19960623,0649,-62.3352,  99.5583, 4316,    650.6,   1.2814,  34.7230,2,  34.7222,2,    201.0,2,    201.4,2,    99.26,2,    31.31,2,     0.00,2,     2.17,2,    0.321,2,    0.168,2,   1.8688,2,     8.56,2,   -142.6,2,     0.37,2,   2251.2,2,    563.2,2,   2348.0,2,     3.1,   0.140,  1.2477
      320696_3,  S04I,    93,  1,     20,     20,2,19960623,0649,-62.3352,  99.5583, 4316,    751.3,   1.2123,  34.7241,2,  34.7238,2,    202.4,2,    201.5,2,   102.02,2,    31.31,2,     0.00,2,     2.17,2,    0.394,2, -999.000,9,   1.8734,2,     8.96,2,   -146.6,2,     0.37,2,   2252.4,2,    561.0,2,   2352.0,2,     3.0,   0.190,  1.1733
      320696_3,  S04I,    93,  1,     19,     19,2,19960623,0649,-62.3352,  99.5583, 4316,    846.1,   1.1452,  34.7236,2,  34.7230,2,    202.4,2,    202.6,2,   104.25,2,    31.41,2,     0.00,2,     2.18,2,    0.244,2,    0.142,2,-999.0000,9,  -999.00,9,   -145.6,2,     0.37,2,   2253.3,2,    558.3,2,   2357.0,2,     3.1,-999.000,  1.1010
      320696_3,  S04I,    93,  1,     18,     18,2,19960623,0649,-62.3352,  99.5583, 4316,    943.4,   1.0885,  34.7231,2,  34.7228,2,    204.3,2,    204.0,2,   107.02,2,    31.46,2,     0.00,2,     2.19,2,    0.205,2,    0.112,2,   1.8728,2,     8.62,2,   -147.0,2,     0.37,2,   2254.0,2,    556.7,2,   2352.0,2,     3.3,   0.190,  1.0389
      320696_3,  S04I,    93,  1,     17,     17,2,19960623,0649,-62.3352,  99.5583, 4316,   1134.4,   0.9563,  34.7171,2,  34.7167,2,    206.5,2,    205.2,2,   111.54,2,    31.66,2,     0.00,2,     2.21,2,    0.178,2,    0.098,2,-999.0000,9,  -999.00,9,   -155.3,2,  -999.00,9,   2256.6,2,    559.2,2,   2354.0,2,     3.1,-999.000,  0.8960
      320696_3,  S04I,    93,  1,     16,     16,2,19960623,0649,-62.3352,  99.5583, 4316,   1325.8,   0.8223,  34.7104,2,  34.7100,2,    207.9,2,    207.4,2,   115.55,2,    31.90,2,     0.00,2,     2.23,2,    0.163,2,    0.100,2,   1.8797,2,     8.19,2,   -164.1,2,     0.39,2,   2256.9,2,    563.9,2,   2354.0,2,     3.1,   0.140,  0.7510
      320696_3,  S04I,    93,  1,     15,     15,2,19960623,0649,-62.3352,  99.5583, 4316,   1520.1,   0.6690,  34.7023,2,  34.7017,2,    209.3,2,    208.6,2,   120.29,2,    32.15,2,     0.00,2,     2.23,2,    0.158,2,    0.094,2,-999.0000,9,  -999.00,9,   -161.8,2,     0.44,2,   2258.7,2,    565.4,2,   2356.0,2,     3.2,-999.000,  0.5867
      320696_3,  S04I,    93,  1,     14,     14,2,19960623,0649,-62.3352,  99.5583, 4316,   1716.8,   0.5468,  34.6957,2,  34.6941,2,    209.9,2,    210.9,2,   123.09,2,    32.30,2,     0.00,2,     2.24,2,    0.175,2,    0.092,2,   1.8815,2,     7.92,2,   -162.3,2,     0.47,2,   2258.4,2,    568.9,2,   2354.0,2,     2.7,   0.190,  0.4527
      320696_3,  S04I,    93,  1,     13,     13,2,19960623,0649,-62.3352,  99.5583, 4316,   1911.4,   0.4206,  34.6902,2,  34.6891,2,    214.2,2,    213.4,2,   125.18,2,    32.40,2,     0.00,2,     2.25,2,    0.206,2,    0.108,2,-999.0000,9,  -999.00,9,   -159.1,2,     0.45,2,   2258.2,2,    569.8,2,   2355.0,2,     3.6,-999.000,  0.3146
      320696_3,  S04I,    93,  1,     12,     12,2,19960623,0649,-62.3352,  99.5583, 4316,   2108.2,   0.3125,  34.6854,2,  34.6862,4,    216.5,2,    216.2,2,   126.75,2,    32.35,2,     0.00,2,     2.25,2,    0.248,2,    0.128,2,   1.8743,2,     7.73,2,   -160.4,2,     0.42,2,   2258.1,2,    569.2,2,   2358.0,2,     2.8,   0.170,  0.1939
      320696_3,  S04I,    93,  1,     11,     11,2,19960623,0649,-62.3352,  99.5583, 4316,   2300.0,   0.2233,  34.6824,2,  34.6821,2,    219.4,2,    219.8,2,   127.78,2,    32.34,2,     0.00,2,     2.24,2,    0.294,2,    0.157,2,-999.0000,9,  -999.00,9,   -157.1,2,     0.51,2,   2257.6,2,    568.1,2,   2353.0,2,     3.4,-999.000,  0.0920
      320696_3,  S04I,    93,  1,     10,     10,2,19960623,0649,-62.3352,  99.5583, 4316,   2502.5,   0.1583,  34.6808,2,  34.6799,2,    222.1,2,    222.3,2,   128.28,2,    32.34,2,     0.00,2,     2.24,2,    0.334,2,    0.174,2,   1.8836,2,     7.25,2,   -149.6,2,     0.52,2,   2257.0,2,    568.0,2,   2357.0,2,     2.5,   0.140,  0.0124
      320696_3,  S04I,    93,  1,      9,      9,2,19960623,0649,-62.3352,  99.5583, 4316,   2701.3,   0.0911,  34.6795,2,  34.6783,2,    224.4,2,    224.7,2,   128.06,2,    32.29,2,     0.00,2,     2.24,2,    0.413,2,    0.224,2,-999.0000,9,  -999.00,9,   -154.8,2,     0.53,2,   2256.1,2,    565.5,2,   2356.0,2,     3.0,-999.000, -0.0694
      320696_3,  S04I,    93,  1,     63,     63,2,19960623,0649,-62.3352,  99.5583, 4316,   2903.5,   0.0308,  34.6775,2,  34.6765,2,    226.9,2,    227.5,2,   128.38,2,    32.23,2,     0.00,2,     2.23,2,    0.493,2,    0.258,2,   1.8899,2,     6.72,2,   -153.4,2,     0.51,2,   2254.9,2,    564.3,2,   2359.0,2,     2.5,   0.160, -0.1451
      320696_3,  S04I,    93,  1,      7,      7,2,19960623,0649,-62.3352,  99.5583, 4316,   3156.9,  -0.0284,  34.6755,2,  34.6738,2,    230.1,2,    230.2,2,   127.81,2,    32.13,2,     0.00,2,     2.23,2,    0.628,2,    0.337,2,-999.0000,9,  -999.00,9,   -150.3,2,     0.52,2,   2255.5,2,    562.3,2,   2355.0,2,     2.5,-999.000, -0.2247
      320696_3,  S04I,    93,  1,      6,      6,2,19960623,0649,-62.3352,  99.5583, 4316,   3411.7,  -0.0723,  34.6736,2,  34.6728,2,    233.1,2,    232.6,2,   126.53,2,    32.08,2,     0.00,2,     2.23,2,    0.782,2,    0.406,2,   1.8848,2,     6.22,2,   -155.7,2,     0.52,2,   2254.3,2,    561.9,2,   2355.0,2,     3.4,   0.160, -0.2903
      320696_3,  S04I,    93,  1,      5,      5,2,19960623,0649,-62.3352,  99.5583, 4316,   3667.6,  -0.0959,  34.6721,2,  34.6720,2,    234.5,2,    234.6,2,   124.36,2,    32.02,2,     0.00,2,     2.22,2,    0.975,2,    0.492,2,-999.0000,9,  -999.00,9,   -149.7,2,     0.51,2,   2254.4,2,    563.1,2,   2357.0,2,     2.8,-999.000, -0.3370
      320696_3,  S04I,    93,  1,     39,     39,2,19960623,0649,-62.3352,  99.5583, 4316,   3924.4,  -0.1048,  34.6704,2,  34.6742,4,    236.7,2,    237.0,2,   122.73,2,    31.97,2,     0.00,2,     2.22,2,    1.143,2,    0.564,2,   1.8912,2,     5.94,2,   -151.8,2,     0.52,2,   2252.9,2,    562.5,2,   2355.0,2,     4.9,   0.150, -0.3704
      320696_3,  S04I,    93,  1,      3,      3,2,19960623,0649,-62.3352,  99.5583, 4316,   4185.2,  -0.1171,  34.6692,2,  34.6690,2,    238.2,2,    237.2,2,   123.76,2,    31.96,2,     0.00,2,     2.22,2,    1.304,2,    0.638,2,-999.0000,9,  -999.00,9,   -157.4,2,     0.53,2,   2254.0,2,    562.3,2,   2356.0,2,     2.9,-999.000, -0.4084
      320696_3,  S04I,    93,  1,      2,      2,2,19960623,0649,-62.3352,  99.5583, 4316,   4288.9,  -0.1471,  34.6671,2,  34.6663,2,    238.1,3,    238.1,2,   125.67,2,    31.96,2,     0.00,2,     2.21,2, -999.000,9, -999.000,9,   1.8888,2,     5.73,2,   -150.1,2,     0.48,2,   2254.8,2,    562.9,2,   2354.0,2,     3.2,   0.170, -0.4481
      320696_3,  S04I,    93,  1,      1,      1,2,19960623,0649,-62.3352,  99.5583, 4316,   4353.3,  -0.1400,  34.6674,2,  34.6671,2,    238.4,2,    238.5,2,   126.35,2,    31.96,2,     0.00,2,     2.21,2,    1.486,2,    0.706,2,   1.9021,2,     5.75,2,   -148.5,2,     0.52,2,   2253.9,2,    563.8,2,   -999.0,9,     4.1,   0.180, -0.4479
      320696_3,  S04I,    94,  1,     36,     36,2,19960623,1502,-62.3283, 101.0862, 4468,     14.1,  -1.7510,  33.9164,2,  33.9134,2,    450.3,4,    338.6,2,    37.22,2,    27.18,2,     0.27,2,     1.90,2,    6.542,2,    3.075,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2169.3,2,    442.0,2,   2296.0,2,  -999.0,-999.000, -1.7512
      320696_3,  S04I,    94,  1,     35,     35,2,19960623,1502,-62.3283, 101.0862, 4468,     29.1,  -1.7728,  33.9471,2,  33.9426,2,    426.2,4,    337.8,2,    39.74,2,    27.19,2,     0.25,2,     1.92,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2173.0,2,    445.6,2,   -999.0,9,  -999.0,-999.000, -1.7733
      320696_3,  S04I,    94,  1,     34,     34,2,19960623,1502,-62.3283, 101.0862, 4468,     54.5,  -1.7025,  33.9853,2,  33.9887,2,    449.5,4,    335.1,2,    41.07,2,    27.30,2,     0.25,2,     1.92,2,    6.468,2,    3.052,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -1.7036
      320696_3,  S04I,    94,  1,     33,     33,2,19960623,1502,-62.3283, 101.0862, 4468,     78.2,   0.0531,  34.2479,2,  34.2374,2,    260.1,4,    266.6,2,    58.11,2,    31.33,2,     0.09,2,     2.18,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.0503
      320696_3,  S04I,    94,  1,     32,     32,2,19960623,1502,-62.3283, 101.0862, 4468,    104.2,   1.1200,  34.4614,2,  34.4499,2,    215.9,2,    210.7,2,    72.33,2,    33.57,2,     0.01,2,     2.33,2,    2.133,2,    1.008,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  1.1153
      320696_3,  S04I,    94,  1,     31,     31,2,19960623,1502,-62.3283, 101.0862, 4468,    144.5,   1.5495,  34.5725,2,  34.5691,2,    193.5,2,    190.9,2,    78.60,2,    33.42,2,     0.00,2,     2.31,2,    1.104,2,    0.562,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  1.5424
      320696_3,  S04I,    94,  1,     30,     30,2,19960623,1502,-62.3283, 101.0862, 4468,    170.0,   1.7706,  34.6214,2,  34.6190,2,    180.6,2,    181.0,2,    80.61,2,    33.16,2,     0.00,2,     2.29,2,    0.680,2,    0.349,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  1.7619
      320696_3,  S04I,    94,  1,     29,     29,2,19960623,1502,-62.3283, 101.0862, 4468,    194.1,   1.2636,  34.5874,2,  34.5849,2,    196.9,2,    197.2,2,    80.42,2,    32.86,2,     0.00,2,     2.27,2,    1.271,2,    0.609,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  1.2544
      320696_3,  S04I,    94,  1,     28,     28,2,19960623,1502,-62.3283, 101.0862, 4468,    224.6,   1.3482,  34.6208,2,  34.6183,2,    198.2,2,    195.3,2,    82.27,2,    32.55,2,     0.00,2,     2.25,2,    1.045,2,    0.523,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  1.3374
      320696_3,  S04I,    94,  1,     27,     27,2,19960623,1502,-62.3283, 101.0862, 4468,    275.5,   1.4796,  34.6570,2,  34.6556,2,    191.5,2,    192.0,2,    84.29,2,    32.19,2,     0.00,2,     2.22,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  1.4659
      320696_3,  S04I,    94,  1,     26,     26,2,19960623,1502,-62.3283, 101.0862, 4468,    325.6,   1.6182,  34.6877,2,  34.6857,2,    190.5,2,    190.4,2,    85.62,2,    31.74,2,     0.00,2,     2.20,2,    0.530,2,    0.272,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  1.6014
      320696_3,  S04I,    94,  1,     25,     25,2,19960623,1502,-62.3283, 101.0862, 4468,    366.0,   1.6956,  34.7067,2,  34.7052,2,    188.2,2,    189.6,2,    86.62,2,    31.48,2,     0.00,2,     2.18,2,    0.382,2,    0.193,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  1.6763
      320696_3,  S04I,    94,  1,     24,     24,2,19960623,1502,-62.3283, 101.0862, 4468,    406.4,   1.6827,  34.7139,2,  34.7127,2,    190.8,2,    191.0,2,    87.44,2,    31.28,2,     0.00,2,     2.16,2,    0.348,2,    0.190,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  1.6612
      320696_3,  S04I,    94,  1,     23,     23,2,19960623,1502,-62.3283, 101.0862, 4468,    480.2,   1.6281,  34.7234,2,  34.7215,2,    194.0,2,    193.1,2,    88.95,2,    30.97,2,     0.00,2,     2.15,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  1.6026
      320696_3,  S04I,    94,  1,     22,     22,2,19960623,1502,-62.3283, 101.0862, 4468,    578.4,   1.5515,  34.7298,2,  34.7288,2,    194.6,2,    196.4,2,    91.15,2,    30.67,2,     0.00,2,     2.13,2,    0.264,2,    0.148,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  1.5206
      320696_3,  S04I,    94,  1,     21,     21,2,19960623,1502,-62.3283, 101.0862, 4468,    678.5,   1.5183,  34.7366,2,  34.7355,2,    196.1,2,    197.6,2,    93.52,2,    30.52,2,     0.00,2,     2.12,2,    0.187,2,    0.098,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  1.4817
      320696_3,  S04I,    94,  1,     20,     20,2,19960623,1502,-62.3283, 101.0862, 4468,    809.5,   1.3639,  34.7327,2,  34.7330,2,    200.6,2,    200.2,2,    97.44,2,    30.67,2,     0.00,2,     2.12,2,    0.196,2,    0.099,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  1.3204
      320696_3,  S04I,    94,  1,     19,     19,2,19960623,1502,-62.3283, 101.0862, 4468,   1006.4,   1.1483,  34.7258,2,  34.7261,2,    203.7,2,    202.9,2,   103.61,2,    30.92,2,     0.00,2,     2.14,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  1.0943
      320696_3,  S04I,    94,  1,     18,     18,2,19960623,1502,-62.3283, 101.0862, 4468,   1209.4,   0.9409,  34.7160,2,  34.7167,2,    205.0,2,    205.2,2,   109.98,2,    31.27,2,     0.00,2,     2.18,2,    0.157,2,    0.079,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.8759
      320696_3,  S04I,    94,  1,     17,     17,2,19960623,1502,-62.3283, 101.0862, 4468,   1413.9,   0.7176,  34.7053,2,  34.7053,2,    207.6,2,    207.8,2,   116.38,2,    31.67,2,     0.00,2,     2.20,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.6418
      320696_3,  S04I,    94,  1,     16,     16,2,19960623,1502,-62.3283, 101.0862, 4468,   1615.8,   0.5970,  34.6993,2,  34.6983,2,    209.9,2,    209.6,2,   119.67,2,    31.82,2,     0.00,2,     2.22,2,    0.143,2,    0.077,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.5092
      320696_3,  S04I,    94,  1,     15,     15,2,19960623,1502,-62.3283, 101.0862, 4468,   1812.5,   0.4104,  34.6890,2,  34.6890,2,    213.9,2,    214.0,2,   122.09,2,    31.97,2,     0.00,2,     2.22,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.3116
      320696_3,  S04I,    94,  1,     14,     14,2,19960623,1502,-62.3283, 101.0862, 4468,   2014.2,   0.3135,  34.6861,2,  34.6869,2,    215.6,2,    216.0,2,   125.57,2,    32.07,2,     0.00,2,     2.23,2,    0.220,2,    0.112,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.2018
      320696_3,  S04I,    94,  1,     13,     13,2,19960623,1502,-62.3283, 101.0862, 4468,   2219.0,   0.1988,  34.6819,2,  34.6822,2,    220.7,2,    220.1,2,   126.06,2,    32.01,2,     0.00,2,     2.23,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000,  0.0739
      320696_3,  S04I,    94,  1,     12,     12,2,19960623,1502,-62.3283, 101.0862, 4468,   2420.9,   0.1166,  34.6788,2,  34.6798,2,    223.8,2,    223.6,2,   126.37,2,    31.96,2,     0.00,2,     2.22,2,    0.404,2,    0.215,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.0221
      320696_3,  S04I,    94,  1,     11,     11,2,19960623,1502,-62.3283, 101.0862, 4468,   2628.6,   0.0170,  34.6757,7,  34.6761,2,    227.5,2,    227.5,2,   124.57,2,    31.91,2,     0.00,2,     2.21,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.1361
      320696_3,  S04I,    94,  1,     10,     10,2,19960623,1502,-62.3283, 101.0862, 4468,   2828.5,  -0.0573,  34.6732,2,  34.6734,2,    231.1,2,    230.7,2,   123.83,2,    31.81,2,     0.00,2,     2.21,2,    0.753,2,    0.387,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.2251
      320696_3,  S04I,    94,  1,      9,      9,2,19960623,1502,-62.3283, 101.0862, 4468,   3028.0,  -0.1004,  34.6724,7,  34.6720,2,    232.9,2,    234.3,3,   123.09,2,    31.86,2,     0.00,2,     2.21,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   2255.7,2,    562.3,2,   -999.0,9,  -999.0,-999.000, -0.2839
      320696_3,  S04I,    94,  1,     63,     63,2,19960623,1502,-62.3283, 101.0862, 4468,   3221.2,  -0.1143,  34.6716,2,  34.6716,2,    234.3,2,    233.9,2,   122.88,2,    31.80,2,     0.00,2,     2.21,2,    0.968,2,    0.481,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.3142
      320696_3,  S04I,    94,  1,      7,      7,2,19960623,1502,-62.3283, 101.0862, 4468,   3425.9,  -0.1276,  34.6714,7,  34.6705,2,    235.0,2,    235.6,2,   122.49,2,    31.80,2,     0.00,2,     2.21,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.3454
      320696_3,  S04I,    94,  1,      6,      6,2,19960623,1502,-62.3283, 101.0862, 4468,   3685.4,  -0.1370,  34.6703,7,  34.6699,2,    236.4,2,    236.6,2,   122.63,2,    31.80,2,     0.00,2,     2.21,2,    1.171,2,    0.568,2,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.3786
      320696_3,  S04I,    94,  1,      5,      5,2,19960623,1502,-62.3283, 101.0862, 4468,   3945.1,  -0.1260,  34.6690,2,  34.6688,2,    237.2,2,    236.6,2,   121.54,2,    31.75,2,     0.00,2,     2.21,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.3930
      320696_3,  S04I,    94,  1,     39,     39,2,19960623,1502,-62.3283, 101.0862, 4468,   4151.3,  -0.1159,  34.6689,7,  34.6692,2,    237.5,2,    236.8,2,   122.56,2,    31.80,2,     0.00,2,     2.21,2, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.0,-999.000, -0.4038
