BOTTLE,20020814WHPOSA
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: Aug. 14, 2002
#original HYD file: i08shy.txt   Wed Aug 14 15:04:34 2002
#original SUM file: i08ssu.txt   Wed Jun 16 11:13:01 1999
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,LCAT,LCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,NEON,NEON_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,ALKALI,ALKALI_FLAG_W,CTDRAW,C14ERR,HELIER,DELHER,NEONER,THETA
,,,,,,,,,,,,DBAR,IPTS-68,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,UMOL/KG,,PERCNT,,/MILLE,,/MILLE,,NMOL/KG,,UMOL/KG,,UATM,,UMOL/KG,,,/MILLE,NMOL/KG,PERCNT,NMOL/KG,IPTS-68
     316N145_5,  I09S,   100,  1,     16, 022,2,19950106,0250,-57.9972, 115.0055, 4585,    205.8,   0.3329,  34.0944,3,  34.1050,2,    292.2,3,    290.3,2,    43.10,2,    30.74,2,     0.10,2,     2.08,2,    4.998,6,    2.353,6, -999.000,5,-999.0000,5,  -999.00,9,    -97.4,2,      0.9,2,-999.000,9,   2187.0,2,   -999.0,5,   2300.7,2, 2099.5,     3.4,-999.0000,-999.000,-999.000,  0.3249
     316N145_5,  I09S,   100,  1,     15, 021,2,19950106,0250,-57.9972, 115.0055, 4585,    257.1,   1.7839,  34.3891,3,  34.3900,2,    196.5,3,    200.4,2,    62.90,2,    34.50,2,     0.00,2,     2.34,2,    1.831,2,    0.851,2, -999.000,5,-999.0000,5,  -999.00,9,   -115.2,2,      0.5,2,-999.000,9,   2234.1,2,   -999.0,5,   -999.0,9, 2609.2,     4.6,-999.0000,-999.000,-999.000,  1.7705
     316N145_5,  I09S,   100,  1,     14, 002,2,19950106,0250,-57.9972, 115.0055, 4585,    308.1,   1.9699,  34.4612,3,  34.4642,2,    183.8,3,    186.0,2,    68.35,2,    34.59,2,     0.00,2,     2.35,2,    1.221,2,    0.568,2, -999.000,5,-999.0000,5,  -999.00,9,   -125.8,2,      0.4,2,-999.000,9,   2243.1,2,   -999.0,5,   2327.6,2, 3116.1,     4.3,-999.0000,-999.000,-999.000,  1.9533
     316N145_5,  I09S,   100,  1,     13, 018,2,19950106,0250,-57.9972, 115.0055, 4585,    357.1,   2.0866,  34.5204,3,  34.5192,2,    175.0,3,    178.0,2,    71.93,2,    34.49,2,     0.00,2,     2.34,2,    0.852,2,    0.397,2, -999.000,5,-999.0000,5,  -999.00,9,   -136.3,2,      0.4,2,-999.000,9,   2247.2,2,   -999.0,5,   2339.6,2, 3603.6,     3.1,-999.0000,-999.000,-999.000,  2.0668
     316N145_5,  I09S,   100,  1,     12, 016,2,19950106,0250,-57.9972, 115.0055, 4585,    407.6,   2.1381,  34.5748,3,  34.5755,2,    171.4,3,    174.1,2,    75.66,2,    34.02,2,     0.01,2,     2.31,2,    0.569,6,    0.264,6, -999.000,5,-999.0000,5,  -999.00,9,   -143.3,2,      0.4,2,-999.000,9,   2248.9,2,   -999.0,5,   2334.7,2, 4106.0,     3.8,-999.0000,-999.000,-999.000,  2.1151
     316N145_5,  I09S,   100,  1,     11, 015,3,19950106,0250,-57.9972, 115.0055, 4585,    456.5,   2.1481,  34.6031,3,  34.6032,2,    170.8,3,    174.1,2,    76.74,2,    33.62,2,     0.01,2,     2.28,2,    0.464,2,    0.214,2, -999.000,5,-999.0000,5,  -999.00,9,   -135.8,2,      0.3,2,-999.000,9,   2249.6,2,   -999.0,5,   2342.7,3, 4591.5,     4.1,-999.0000,-999.000,-999.000,  2.1221
     316N145_5,  I09S,   100,  1,     10, 013,2,19950106,0250,-57.9972, 115.0055, 4585,    506.8,   2.1660,  34.6322,3,  34.6337,2,    170.8,3,    174.1,2,    77.82,2,    33.12,2,     0.00,2,     2.25,2, -999.000,9, -999.000,9, -999.000,5,-999.0000,5,  -999.00,9,   -145.0,2,      0.4,2,-999.000,9,   2250.6,2,   -999.0,5,   2330.2,2, 5091.3,     5.9,-999.0000,-999.000,-999.000,  2.1369
     316N145_5,  I09S,   100,  1,      9, 012,2,19950106,0250,-57.9972, 115.0055, 4585,    607.0,   2.1349,  34.6683,3,  34.6698,2,    174.0,3,    177.3,2,    79.69,2,    32.46,2,     0.01,2,     2.20,2,    0.260,2,    0.117,2, -999.000,5,-999.0000,5,  -999.00,9,   -133.2,2,      0.4,2,-999.000,9,   2249.2,2,   -999.0,5,   2339.3,2, 6087.7,     6.0,-999.0000,-999.000,-999.000,  2.0996
     316N145_5,  I09S,   100,  1,      8, 010,2,19950106,0250,-57.9972, 115.0055, 4585,    703.5,   2.0759,  34.6899,3,  34.6899,2,    175.7,3,    181.6,2,    80.93,2,    31.91,2,     0.00,2,     2.17,2,    0.234,2,    0.103,2, -999.000,5,-999.0000,5,  -999.00,9,   -144.2,2,      0.4,2,-999.000,9,   2249.5,2,   -999.0,5,   2337.3,2, 7047.6,     8.3,-999.0000,-999.000,-999.000,  2.0347
     316N145_5,  I09S,   100,  1,      7, 009,2,19950106,0250,-57.9972, 115.0055, 4585,    800.7,   2.0273,  34.7066,3,  34.7097,2,    180.9,3,    184.2,2,    81.86,2,    31.46,2,     0.00,2,     2.14,2,    0.208,3,    0.082,2, -999.000,5,-999.0000,5,  -999.00,9,   -143.5,2,      0.4,2,-999.000,9,   2245.1,2,   -999.0,5,   2342.6,2, 8013.3,     5.0,-999.0000,-999.000,-999.000,  1.9800
     316N145_5,  I09S,   100,  1,      6, 038,2,19950106,0250,-57.9972, 115.0055, 4585,    900.7,   1.9672,  34.7203,3,  34.7213,2,    184.9,3,    187.5,2,    83.25,2,    31.11,2,     0.00,2,     2.10,2,    0.183,2,    0.083,2, -999.000,5,-999.0000,5,  -999.00,9,   -143.3,2,      0.5,2,-999.000,9,   2248.9,2,   -999.0,5,   2351.3,2, 9008.2,     2.6,-999.0000,-999.000,-999.000,  1.9137
     316N145_5,  I09S,   100,  1,      5, 006,2,19950106,0250,-57.9972, 115.0055, 4585,   1007.4,   1.8766,  34.7301,3,  34.7311,2,    188.7,3,    191.0,2,    85.59,2,    30.81,2,     0.00,2,     2.09,2,    0.167,2,    0.076,2, -999.000,5,-999.0000,5,  -999.00,9,   -148.1,2,      0.5,2,-999.000,9,   2246.1,2,   -999.0,5,   2353.7,2,10068.3,     2.7,-999.0000,-999.000,-999.000,  1.8167
     316N145_5,  I09S,   100,  1,      4, 004,2,19950106,0250,-57.9972, 115.0055, 4585,   1111.5,   1.7893,  34.7368,3,  34.7370,2,    188.0,3,    193.2,2,    87.76,2,    30.55,2,     0.00,2,     2.07,2,    0.150,2,    0.071,2, -999.000,5,-999.0000,5,  -999.00,9,   -151.8,2,      0.4,2,-999.000,9,   2248.1,2,   -999.0,5,   2346.5,2,11103.7,     2.8,-999.0000,-999.000,-999.000,  1.7229
     316N145_5,  I09S,   100,  1,      3, 025,2,19950106,0250,-57.9972, 115.0055, 4585,   1212.9,   1.7082,  34.7398,3,  34.7406,2,    193.6,3,    195.7,2,    89.78,2,    30.45,2,     0.00,2,     2.07,2,    0.139,2,    0.072,2, -999.000,5,-999.0000,5,  -999.00,9,   -153.0,2,      0.4,2,-999.000,9,   2247.1,2,   -999.0,5,   2352.6,2,12111.9,     3.4,-999.0000,-999.000,-999.000,  1.6356
     316N145_5,  I09S,   100,  1,      2, 001,2,19950106,0250,-57.9972, 115.0055, 4585,   1422.0,   1.5536,  34.7397,3,  34.7398,2,    197.7,3,    199.1,2,    94.14,2,    30.49,2,     0.00,2,     2.07,2,    0.126,2,    0.056,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2249.9,2,   -999.0,5,   2352.0,2,14190.0,  -999.0,-999.0000,-999.000,-999.000,  1.4678
     316N145_5,  I09S,   100,  1,      1, 036,2,19950106,0250,-57.9972, 115.0055, 4585,   1629.5,   1.3762,  34.7352,3,  34.7368,2,    198.0,3,    201.6,2,    99.13,2,    30.56,2,     0.00,2,     2.08,2,    0.102,2,    0.052,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2250.1,2,   -999.0,5,   2362.4,2,16253.3,  -999.0,-999.0000,-999.000,-999.000,  1.2774
     316N145_5,  I09S,   100,  1,     25, 019,2,19950106,0250,-57.9972, 115.0055, 4585,   2028.8,   1.0692,  34.7213,3,  34.7223,2,    202.9,3,    204.6,2,   108.59,2,    31.04,2,     0.00,2,     2.11,2,    0.090,2,    0.044,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,20222.5,  -999.0,-999.0000,-999.000,-999.000,  0.9445
     316N145_5,  I09S,   101,  1,     36, 035,2,19950106,0924,-57.4028, 114.9778, 4575,     17.2,   2.6537,  33.8795,3,  33.8833,2,    333.7,3,    327.8,2,    10.57,2,    24.74,2,     0.25,2,     1.67,2,    6.010,2,    2.885,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2131.1,2,   -999.0,5,   2280.6,6,  226.3,  -999.0,-999.0000,-999.000,-999.000,  2.6528
     316N145_5,  I09S,   101,  1,     24, 037,2,19950106,0924,-57.4028, 114.9778, 4575,     33.0,   2.6525,  33.8797,3,  33.8831,2,    333.0,3,    328.2,2,    10.42,2,    24.74,2,     0.25,2,     1.67,2,    6.051,2,    2.894,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2131.7,2,   -999.0,5,   2274.9,2,  383.7,  -999.0,-999.0000,-999.000,-999.000,  2.6507
     316N145_5,  I09S,   101,  1,     23, 033,2,19950106,0924,-57.4028, 114.9778, 4575,     57.7,   2.6446,  33.8802,3,  33.8833,2,    336.9,3,    327.8,2,    10.56,2,    24.69,2,     0.25,2,     1.67,2,    5.945,2,    2.839,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2132.9,2,   -999.0,5,   2279.1,2,  628.8,  -999.0,-999.0000,-999.000,-999.000,  2.6413
     316N145_5,  I09S,   101,  1,     35, 032,2,19950106,0924,-57.4028, 114.9778, 4575,     82.3,   2.6164,  33.8807,3,  33.8842,2,    330.9,3,    327.2,2,    10.72,2,    24.74,2,     0.25,2,     1.68,2,    5.967,2,    2.861,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2134.0,2,   -999.0,5,   2281.7,2,  873.5,  -999.0,-999.0000,-999.000,-999.000,  2.6118
     316N145_5,  I09S,   101,  1,     22, 031,2,19950106,0924,-57.4028, 114.9778, 4575,    107.4,   2.5500,  33.8832,3,  33.8852,2,    333.4,3,    326.6,2,    11.34,2,    24.84,2,     0.25,2,     1.70,2,    6.007,6,    2.859,6, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2133.4,2,   -999.0,5,   2277.0,2, 1123.0,  -999.0,-999.0000,-999.000,-999.000,  2.5440
     316N145_5,  I09S,   101,  1,     21, 030,2,19950106,0924,-57.4028, 114.9778, 4575,    158.5,   1.2083,  33.9614,3,  33.9636,2,    318.0,3,    316.4,2,    25.38,2,    27.94,2,     0.19,2,     1.95,2,    5.843,2,    2.797,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2160.2,2,   -999.0,5,   2283.0,2, 1630.8,  -999.0,-999.0000,-999.000,-999.000,  1.2011
     316N145_5,  I09S,   101,  1,     34, 029,2,19950106,0924,-57.4028, 114.9778, 4575,    208.8,   1.8289,  34.1862,3,  34.1862,2,    244.9,3,    248.4,2,    41.44,2,    31.95,2,     0.01,2,     2.20,2,    3.436,2,    1.618,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2198.2,2,   -999.0,5,   2299.0,2, 2131.3,  -999.0,-999.0000,-999.000,-999.000,  1.8181
     316N145_5,  I09S,   101,  1,     20, 028,2,19950106,0924,-57.4028, 114.9778, 4575,    258.5,   1.8233,  34.2875,3,  34.2878,2,    220.3,3,    222.5,2,    52.04,2,    33.43,2,     0.01,2,     2.30,2,    2.559,2,    1.194,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2218.5,2,   -999.0,5,   2301.4,2, 2625.4,  -999.0,-999.0000,-999.000,-999.000,  1.8098
     316N145_5,  I09S,   101,  1,     19, 027,2,19950106,0924,-57.4028, 114.9778, 4575,    309.1,   2.0046,  34.3667,3,  34.3690,2,    201.6,3,    203.8,2,    58.43,2,    33.99,2,     0.01,2,     2.33,2,    1.816,2,    0.838,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2228.6,2,   -999.0,5,   2316.4,2, 3128.3,  -999.0,-999.0000,-999.000,-999.000,  1.9879
     316N145_5,  I09S,   101,  1,     33, 026,2,19950106,0924,-57.4028, 114.9778, 4575,    358.9,   2.1500,  34.4416,3,  34.4469,2,    183.0,3,    188.4,2,    64.35,2,    34.19,2,     0.01,2,     2.35,2,    1.196,2,    0.555,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2239.2,2,   -999.0,5,   2320.0,2, 3623.7,  -999.0,-999.0000,-999.000,-999.000,  2.1300
     316N145_5,  I09S,   101,  1,     18, 003,2,19950106,0924,-57.4028, 114.9778, 4575,    410.1,   2.1752,  34.4823,3,  34.4879,2,    177.2,3,    182.6,2,    67.64,2,    34.14,2,     0.01,2,     2.35,2,    0.943,2,    0.445,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2243.7,2,   -999.0,5,   2317.7,2, 4132.5,  -999.0,-999.0000,-999.000,-999.000,  2.1520
     316N145_5,  I09S,   101,  1,     17, 024,2,19950106,0924,-57.4028, 114.9778, 4575,    460.6,   2.2524,  34.5346,3,  34.5386,2,    175.0,3,    176.5,2,    70.44,2,    33.89,2,     0.01,2,     2.33,2,    0.661,2,    0.297,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2246.9,2,   -999.0,5,   2326.5,2, 4634.5,  -999.0,-999.0000,-999.000,-999.000,  2.2259
     316N145_5,  I09S,   101,  1,     32, 023,2,19950106,0924,-57.4028, 114.9778, 4575,    510.2,   2.2647,  34.5689,3,  34.5716,2,    172.5,3,    175.5,2,    72.16,2,    33.61,2,     0.01,2,     2.31,2,    0.510,2,    0.233,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2250.9,2,   -999.0,5,   2329.5,2, 5127.6,  -999.0,-999.0000,-999.000,-999.000,  2.2349
     316N145_5,  I09S,   101,  1,     16, 022,2,19950106,0924,-57.4028, 114.9778, 4575,    610.8,   2.2446,  34.6232,3,  34.6268,2,    171.8,3,    175.6,2,    75.12,2,    32.94,2,     0.01,2,     2.26,2,    0.350,2,    0.158,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2247.5,2,   -999.0,5,   2325.9,2, 6127.5,  -999.0,-999.0000,-999.000,-999.000,  2.2086
     316N145_5,  I09S,   101,  1,     15, 021,2,19950106,0924,-57.4028, 114.9778, 4575,    711.7,   2.2207,  34.6583,3,  34.6608,2,    173.8,3,    177.6,2,    76.37,2,    32.27,2,     0.01,2,     2.22,2, -999.000,9, -999.000,9, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2247.5,2,   -999.0,5,   -999.0,9, 7130.4,  -999.0,-999.0000,-999.000,-999.000,  2.1782
     316N145_5,  I09S,   101,  1,     31, 020,2,19950106,0924,-57.4028, 114.9778, 4575,    811.4,   2.1962,  34.6897,3,  34.6914,2,    177.2,3,    181.8,2,    77.62,2,    31.56,2,     0.01,2,     2.17,2, -999.000,9, -999.000,9, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2233.8,2,   -999.0,5,   2337.2,2, 8121.6,  -999.0,-999.0000,-999.000,-999.000,  2.1472
     316N145_5,  I09S,   101,  1,     14, 002,2,19950106,0924,-57.4028, 114.9778, 4575,    914.1,   2.1396,  34.7104,3,  34.6606,4,    182.6,3,    184.7,2,    79.34,2,    31.09,2,     0.00,2,     2.13,2,    0.145,2,    0.079,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2244.8,2,   -999.0,5,   2341.3,6, 9143.6,  -999.0,-999.0000,-999.000,-999.000,  2.0840
     316N145_5,  I09S,   101,  1,     13, 018,2,19950106,0924,-57.4028, 114.9778, 4575,   1013.8,   2.0576,  34.7235,3,  34.7258,2,    184.4,3,    187.3,2,    80.89,2,    30.76,2,     0.00,2,     2.12,2,    0.134,2,    0.060,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2244.9,2,   -999.0,5,   2343.5,6,10134.1,  -999.0,-999.0000,-999.000,-999.000,  1.9958
     316N145_5,  I09S,   101,  1,     30, 017,2,19950106,0924,-57.4028, 114.9778, 4575,   1113.0,   1.9776,  34.7311,3,  34.7337,2,    187.1,3,    190.1,2,    82.76,2,    30.57,2,     0.00,2,     2.10,2,    0.138,2,    0.066,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,11120.3,  -999.0,-999.0000,-999.000,-999.000,  1.9095
     316N145_5,  I09S,   101,  1,     12, 016,2,19950106,0924,-57.4028, 114.9778, 4575,   1211.2,   1.9070,  34.7370,3,  34.7429,2,    188.0,3,    192.5,2,    84.33,2,    30.38,2,     0.00,2,     2.09,2,    0.135,2,    0.065,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,12097.3,  -999.0,-999.0000,-999.000,-999.000,  1.8326
     316N145_5,  I09S,   101,  1,     11, 015,2,19950106,0924,-57.4028, 114.9778, 4575,   1423.0,   1.7543,  34.7457,3,  34.7473,2,    194.3,3,    196.3,2,    89.17,2,    30.14,2,     0.00,2,     2.08,2,    0.085,2,    0.045,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,14202.1,  -999.0,-999.0000,-999.000,-999.000,  1.6661
     316N145_5,  I09S,   101,  1,     29, 014,2,19950106,0924,-57.4028, 114.9778, 4575,   1625.9,   1.5943,  34.7434,3,  34.7457,2,    196.0,3,    199.5,2,    93.70,2,    30.24,2,     0.00,2,     2.08,2, -999.000,9, -999.000,9, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,16219.6,  -999.0,-999.0000,-999.000,-999.000,  1.4930
     316N145_5,  I09S,   101,  1,     10, 013,2,19950106,0924,-57.4028, 114.9778, 4575,   1825.7,   1.4020,  34.7372,3,  34.7386,2,    197.8,3,    201.3,2,    99.16,2,    30.47,2,     0.00,2,     2.09,2,    0.068,2,    0.032,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,18205.9,  -999.0,-999.0000,-999.000,-999.000,  1.2879
     316N145_5,  I09S,   101,  1,      9, 012,2,19950106,0924,-57.4028, 114.9778, 4575,   2027.5,   1.2471,  34.7308,3,  34.7327,2,    198.0,3,    202.7,2,   104.00,2,    30.90,2,     0.00,2,     2.12,2, -999.000,9, -999.000,9, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,20212.2,  -999.0,-999.0000,-999.000,-999.000,  1.1196
     316N145_5,  I09S,   101,  1,     28, 011,2,19950106,0924,-57.4028, 114.9778, 4575,   2232.9,   1.0749,  34.7217,3,  34.7233,2,    200.9,3,    204.8,2,   109.00,2,    31.04,2,     0.00,2,     2.14,2,    0.082,2,    0.041,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,22254.4,  -999.0,-999.0000,-999.000,-999.000,  0.9338
     316N145_5,  I09S,   101,  1,      8, 010,2,19950106,0924,-57.4028, 114.9778, 4575,   2437.1,   0.9319,  34.7140,3,  34.7160,2,    202.1,3,    206.5,2,   113.53,2,    31.33,2,     0.00,2,     2.17,2,    0.085,2,    0.041,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,24284.7,  -999.0,-999.0000,-999.000,-999.000,  0.7766
     316N145_5,  I09S,   101,  1,      7, 009,2,19950106,0924,-57.4028, 114.9778, 4575,   2740.3,   0.6827,  34.7019,3,  34.7048,2,    205.8,3,    210.0,2,   119.78,2,    31.76,2,     0.00,2,     2.20,2,    0.120,2,    0.058,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,27298.2,  -999.0,-999.0000,-999.000,-999.000,  0.5067
     316N145_5,  I09S,   101,  1,     27, 008,2,19950106,0924,-57.4028, 114.9778, 4575,   3043.6,   0.4545,  34.6920,3,  34.6920,2,    209.3,3,    215.2,2,   124.16,2,    31.99,2,     0.00,2,     2.22,2,    0.179,2,    0.078,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,30313.7,  -999.0,-999.0000,-999.000,-999.000,  0.2569
     316N145_5,  I09S,   101,  1,      6, 038,2,19950106,0924,-57.4028, 114.9778, 4575,   3345.0,   0.2959,  34.6861,3,  34.6873,2,    215.3,3,    219.3,2,   128.23,2,    32.04,2,     0.00,2,     2.22,2,    0.233,6,    0.113,6, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,33310.4,  -999.0,-999.0000,-999.000,-999.000,  0.0748
     316N145_5,  I09S,   101,  1,      5, 006,2,19950106,0924,-57.4028, 114.9778, 4575,   3654.1,   0.1932,  34.6821,3,  34.6830,2,    218.9,3,    222.9,2,   130.89,2,    32.09,2,     0.00,2,     2.22,2, -999.000,9, -999.000,9, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,36383.5,  -999.0,-999.0000,-999.000,-999.000, -0.0545
     316N145_5,  I09S,   101,  1,     26, 005,2,19950106,0924,-57.4028, 114.9778, 4575,   3860.0,   0.1435,  34.6802,3,  34.6924,4,    221.7,3,    215.1,4,   124.56,2,    32.05,2,     0.00,2,     2.21,2,    0.178,2,    0.082,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,38429.9,  -999.0,-999.0000,-999.000,-999.000, -0.1228
     316N145_5,  I09S,   101,  1,      4, 004,2,19950106,0924,-57.4028, 114.9778, 4575,   4072.9,   0.0966,  34.6785,3,  34.6796,2,    222.1,3,    227.4,2,   131.68,2,    32.04,2,     0.00,2,     2.22,2,    0.396,2,    0.190,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,40546.4,  -999.0,-999.0000,-999.000,-999.000, -0.1897
     316N145_5,  I09S,   101,  1,      3, 025,2,19950106,0924,-57.4028, 114.9778, 4575,   4280.6,   0.0386,  34.6773,3,  34.6773,2,    228.4,3,    229.3,2,   132.46,2,    32.04,2,     0.00,2,     2.22,2,    0.534,2,    0.254,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,42611.4,  -999.0,-999.0000,-999.000,-999.000, -0.2674
     316N145_5,  I09S,   101,  1,     25, 019,2,19950106,0924,-57.4028, 114.9778, 4575,   4488.9,  -0.0125,  34.6740,3,  34.6755,2,    232.3,3,    232.6,2,   133.09,2,    31.94,2,     0.00,2,     2.21,2,    0.730,2,    0.335,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,44682.5,  -999.0,-999.0000,-999.000,-999.000, -0.3388
     316N145_5,  I09S,   101,  1,      2, 001,2,19950106,0924,-57.4028, 114.9778, 4575,   4550.7,  -0.0319,  34.6736,3,  34.6726,2,    232.5,3,    233.2,2,   134.97,2,    31.99,2,     0.00,2,     2.21,2,    0.828,2,    0.397,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,45296.2,  -999.0,-999.0000,-999.000,-999.000, -0.3642
     316N145_5,  I09S,   101,  1,      1, 036,2,19950106,0924,-57.4028, 114.9778, 4575,   4603.3,  -0.0425,  34.6730,3,  34.6743,2,    232.6,3,    234.2,2,   136.99,2,    32.06,2,     0.00,2,     2.21,2,    0.894,2,    0.433,2, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,5,   -999.0,9,45819.9,  -999.0,-999.0000,-999.000,-999.000, -0.3801
     316N145_5,  I09S,   102,  1,     36, 035,2,19950106,1620,-56.8000, 115.0083, 4540,     13.2,   2.6803,  33.8830,3,  33.8860,2,    324.7,3,    326.4,2,     8.67,2,    24.63,2,     0.27,2,     1.70,2, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2137.5,6,   -999.0,5,   2288.1,2,  188.9,  -999.0,-999.0000,-999.000,-999.000,  2.6796
     316N145_5,  I09S,   102,  1,     35, 032,2,19950106,1620,-56.8000, 115.0083, 4540,     33.1,   2.6614,  33.8846,3,  33.8862,2,    333.6,3,    327.2,2,     9.61,2,    24.72,2,     0.27,2,     1.69,2, -999.000,1, -999.000,1, -999.000,5,-999.0000,5,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2136.5,2,   -999.0,5,   2285.4,2,  386.2,  -999.0,-999.0000,-999.000,-999.000,  2.6596
