BOTTLE,20081218PRINUNIVRMK
# 4/18/05 Initialized README file 
# Data from Kozyr 5/11/04; original CARINA file 
# Ship: Atlantis II 
# Cruise: 31AN119 
# Dates: 4/20 - 6/6/1989  
# EXPOCODE: 31AN19890420 
# Region: Section on ~20W from 47-60N 
# Chief Scientist: P. Brewer 
# 51 stations with ?? place Rosette 
# Hydro: Who - ?; Status - final 
# 	Notes: 	cast and bottle numbers fabricated 
# Nuts/O2: Who - ?; Status - final 
# 	Notes: included NH4 
# TCO2: Who - Goyet; Status - final 
# 	Notes: Values ~15umol/kg low relative to OACES93 and A16Nr2003 
# 	CRM not used 
# TA: Who - Goyet; Status - final 
# 	Notes: Values ~5-10umol/kg high relative to OACES93 and A16Nr2003 
# 	No CRM 
# pCO2: Who - Goyet; Status - final 
# 	Notes: Values low by ~40ppm relative to OACES93 and A16Nr2003 
# 	No pCO2_t given in file 
EXPOCODE,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,AMMONI,AMMONI_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,ALKALI,ALKALI_FLAG_W,THETA
,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PPM,,UMOL/KG,,DEGC
  31AN19890420,    34,  1,      9,2,19890526, 46.3250, -17.8930, 3862,    949.2,-999.0000,-999.0000,9,   -999.0,9,    10.63,2,    18.44,2,     0.00,2,     1.09,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    34,  1,     10,2,19890526, 46.3250, -17.8930, 3862,   1099.0,-999.0000,-999.0000,9,   -999.0,9,    10.34,2,    17.66,2,     0.00,2,     1.04,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    34,  1,     11,2,19890526, 46.3250, -17.8930, 3862,      6.0,  13.5960,  35.6210,2,    272.8,2,     0.39,2,     0.88,2,     0.09,2,     0.11,2,0.0780488,2,   -999.0,9,   -999.0,9,   2340.0,2,  13.5951
  31AN19890420,    34,  1,     12,2,19890526, 46.3250, -17.8930, 3862,     13.1,  13.5820,  35.6210,2,    274.1,2,     0.39,2,     0.98,2,     0.09,2,     0.11,2,0.0682927,2,   -999.0,9,   -999.0,9,   2340.0,2,  13.5801
  31AN19890420,    34,  1,     13,2,19890526, 46.3250, -17.8930, 3862,     17.1,  13.5950,  35.6230,2,    274.1,2,     0.29,2,     0.98,2,     0.09,2,     0.10,2,0.0780488,2,   -999.0,9,   -999.0,9,   2342.0,2,  13.5926
  31AN19890420,    34,  1,     14,2,19890526, 46.3250, -17.8930, 3862,     29.2,  13.5780,  35.6220,2,    273.6,2,     0.29,2,     0.98,2,     0.09,2,     0.11,2,0.0780488,2,   -999.0,9,   -999.0,9,   2343.0,2,  13.5739
  31AN19890420,    34,  1,     15,2,19890526, 46.3250, -17.8930, 3862,     38.3,  13.3580,  35.6210,2,    271.9,2,     0.39,2,     1.85,2,     0.14,2,     0.15,2, 0.273171,2,   -999.0,9,   -999.0,9,   2342.1,2,  13.3526
  31AN19890420,    34,  1,     16,2,19890526, 46.3250, -17.8930, 3862,     53.4,  13.2540,  35.6330,2,    270.6,2,     0.49,2,     2.24,2,     0.16,2,     0.19,2, 0.565854,2,   -999.0,9,   -999.0,9,   2343.2,2,  13.2466
  31AN19890420,    34,  1,     17,2,19890526, 46.3250, -17.8930, 3862,     62.5,  12.8530,  35.6600,2,    259.7,2,     0.88,2,     3.80,2,     0.27,2,     0.29,2,     -999,9,   -999.0,9,   -999.0,9,   2341.4,2,  12.8445
  31AN19890420,    34,  1,     18,2,19890526, 46.3250, -17.8930, 3862,     80.6,  12.3380,  35.6670,2,    253.1,2,     2.24,2,     7.41,2,     0.13,2,     0.41,2,     -999,9,   -999.0,9,   -999.0,9,   2344.7,2,  12.3273
  31AN19890420,    34,  1,     19,2,19890526, 46.3250, -17.8930, 3862,    102.8,  12.2740,  35.6680,2,    253.1,2,     2.24,2,     7.22,2,     0.03,2,     0.40,2,     -999,9,   -999.0,9,   -999.0,9,   2344.7,2,  12.2603
  31AN19890420,    34,  1,     20,2,19890526, 46.3250, -17.8930, 3862,    122.0,  12.2660,  35.6740,2,    254.0,2,     2.15,2,     6.83,2,     0.02,2,     0.39,2,     -999,9,   -999.0,9,   -999.0,9,   2346.7,2,  12.2498
  31AN19890420,    34,  1,     21,2,19890526, 46.3250, -17.8930, 3862,    152.2,  12.2060,  35.6640,2,    253.1,2,     2.24,2,     7.12,2,     0.02,2,     0.40,2,     -999,9,   -999.0,9,   -999.0,9,   2345.7,2,  12.1858
  31AN19890420,    34,  1,     22,2,19890526, 46.3250, -17.8930, 3862,    201.6,  11.9910,  35.6360,2,    252.7,2,     2.73,2,     8.39,2,     0.01,2,     0.47,2,     -999,9,   -999.0,9,   -999.0,9,   2342.8,2,  11.9645
  31AN19890420,    34,  1,     23,2,19890526, 46.3250, -17.8930, 3862,      8.1,  13.7550,  35.6390,2,    275.8,2,     0.20,2,     0.68,2,     0.07,2,     0.11,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  13.7538
  31AN19890420,    34,  1,     24,2,19890526, 46.3250, -17.8930, 3862,     73.6,  12.2920,  35.6740,2,    252.3,2,     1.85,2,     7.02,2,     0.02,2,     0.39,2,     -999,9,   -999.0,9,   -999.0,9,   2342.7,2,  12.2822
  31AN19890420,    34,  1,     25,2,19890526, 46.3250, -17.8930, 3862,    153.2,  12.0230,  35.6350,2,    251.4,2,     2.54,2,     8.20,2,     0.02,2,     0.46,2,     -999,9,   -999.0,9,   -999.0,9,   2342.8,2,  12.0029
  31AN19890420,    34,  1,     26,2,19890526, 46.3250, -17.8930, 3862,    303.5,  11.3810,  35.5490,2,    252.3,2,     3.61,2,     9.76,2,     0.01,2,     0.56,2,     -999,9,   -999.0,9,   -999.0,9,   2338.9,2,  11.3423
  31AN19890420,    34,  1,     27,2,19890526, 46.3250, -17.8930, 3862,    504.4,  10.6480,  35.4380,2,    234.4,2,     5.07,2,    12.49,2,     0.01,2,     0.73,2,     -999,9,   -999.0,9,   -999.0,9,   2334.0,2,  10.5859
  31AN19890420,    34,  1,     28,2,19890526, 46.3250, -17.8930, 3862,    603.4,  10.2140,  35.3900,2,    229.6,2,     5.85,2,    13.56,2,     0.00,2,     0.82,2,     -999,9,   -999.0,9,   -999.0,9,   2331.1,2,  10.1413
  31AN19890420,    34,  1,     29,2,19890526, 46.3250, -17.8930, 3862,    754.0,   9.2150,  35.3310,2,    200.4,2,     8.88,2,    17.27,2,     0.00,2,     1.03,2,     -999,9,   -999.0,9,   -999.0,9,   2333.4,2,   9.1289
  31AN19890420,    34,  1,     30,2,19890526, 46.3250, -17.8930, 3862,    951.2,   8.8130,  35.5210,2,    194.3,2,    10.05,2,    17.66,2,     0.00,2,     1.08,2,     -999,9,   -999.0,9,   -999.0,9,   2350.9,2,   8.7058
  31AN19890420,    34,  1,     31,2,19890526, 46.3250, -17.8930, 3862,   1003.9,   8.1670,  35.4320,2,    199.6,2,    10.54,2,    17.95,2,     0.00,2,     1.11,2,     -999,9,   -999.0,9,   -999.0,9,   2342.9,2,   8.0583
  31AN19890420,    34,  1,     32,2,19890526, 46.3250, -17.8930, 3862,   1059.5,   8.2630,  35.5170,2,    201.7,2,    10.54,2,    17.66,2,     0.00,2,     1.08,2,     -999,9,   -999.0,9,   -999.0,9,   2352.1,2,   8.1470
  31AN19890420,    34,  1,     33,2,19890526, 46.3250, -17.8930, 3862,   1508.5,   4.3500,  34.9780,2,    261.0,2,    11.02,2,    17.66,2,     0.00,2,     1.10,2,     -999,9,   -999.0,9,   -999.0,9,   2314.2,2,   4.2250
  31AN19890420,    34,  1,     34,2,19890526, 46.3250, -17.8930, 3862,   2015.3,   3.6480,  34.9310,2,    274.1,2,    12.00,2,    17.17,2,     0.00,2,     1.11,2,     -999,9,   -999.0,9,   -999.0,9,   2311.8,2,   3.4843
  31AN19890420,    34,  1,     35,2,19890526, 46.3250, -17.8930, 3862,      6.0,  13.6720,  35.6270,2,    275.4,2,     0.29,2,     0.78,2,     0.08,2,     0.10,2,0.0292683,2,   -999.0,9,   -999.0,9,   -999.0,9,  13.6711
  31AN19890420,    34,  1,     36,2,19890526, 46.3250, -17.8930, 3862,     13.1,  13.6590,  35.6250,2,    275.8,2,     0.29,2,     0.78,2,     0.08,2,     0.10,2,0.0390244,2,   -999.0,9,   -999.0,9,   -999.0,9,  13.6571
  31AN19890420,    34,  1,     37,2,19890526, 46.3250, -17.8930, 3862,     17.1,  13.6480,  35.6260,2,    275.8,2,     0.20,2,     0.88,2,     0.08,2,     0.10,2,0.0292683,2,   -999.0,9,   -999.0,9,   -999.0,9,  13.6456
  31AN19890420,    34,  1,     38,2,19890526, 46.3250, -17.8930, 3862,     29.2,  13.3500,  35.6180,2,    271.4,2,     0.39,2,     1.85,2,     0.14,2,     0.15,2, 0.214634,2,   -999.0,9,   -999.0,9,   -999.0,9,  13.3459
  31AN19890420,    34,  1,     39,2,19890526, 46.3250, -17.8930, 3862,     39.3,  13.1770,  35.6380,2,    267.1,2,     0.49,2,     2.44,2,     0.17,2,     0.19,2, 0.546342,2,   -999.0,9,   -999.0,9,   -999.0,9,  13.1715
  31AN19890420,    34,  1,     40,2,19890526, 46.3250, -17.8930, 3862,     52.4,  12.6230,  35.6640,2,    257.5,2,     1.37,2,     4.98,2,     0.37,2,     0.32,2, 0.565854,2,   -999.0,9,   -999.0,9,   -999.0,9,  12.6159
  31AN19890420,    34,  1,     41,2,19890526, 46.3250, -17.8930, 3862,     62.5,  12.3830,  35.6690,2,    253.1,2,     2.15,2,     7.12,2,     0.23,2,     0.40,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  12.3747
  31AN19890420,    34,  1,     42,2,19890526, 46.3250, -17.8930, 3862,     79.6,  12.2800,  35.6650,2,    252.7,2,     2.24,2,     7.41,2,     0.04,2,     0.41,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  12.2694
  31AN19890420,    34,  1,     43,2,19890526, 46.3250, -17.8930, 3862,    101.8,  12.2830,  35.6740,2,    253.6,2,     2.05,2,     6.73,2,     0.02,2,     0.38,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  12.2695
  31AN19890420,    34,  1,     44,2,19890526, 46.3250, -17.8930, 3862,    122.0,  12.2600,  35.6720,2,    253.6,2,     2.15,2,     6.93,2,     0.02,2,     0.39,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  12.2438
  31AN19890420,    34,  1,     45,2,19890526, 46.3250, -17.8930, 3862,    151.2,  12.2180,  35.6650,2,    253.6,2,     2.15,2,     7.12,2,     0.02,2,     0.40,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  12.1979
  31AN19890420,    34,  1,     46,2,19890526, 46.3250, -17.8930, 3862,    200.6,  12.0120,  35.6350,2,    251.4,2,     2.73,2,     8.29,2,     0.02,2,     0.47,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  11.9856
  31AN19890420,    34,  1,     47,2,19890526, 46.3250, -17.8930, 3862,    594.3,  10.3670,  35.4310,2,    228.3,2,     5.56,2,    13.56,2,     0.00,2,     0.82,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  10.2947
  31AN19890420,    34,  1,     48,2,19890526, 46.3250, -17.8930, 3862,    996.8,   8.3315,  35.4850,2,    197.8,2,    10.44,2,    17.95,2,     0.00,2,     1.11,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,   8.2224
  31AN19890420,    34,  1,     49,2,19890526, 46.3250, -17.8930, 3862,   1494.3,   4.1850,  34.9510,2,    264.0,2,    10.83,2,    17.66,2,     0.00,2,     1.12,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,   4.0633
  31AN19890420,    35,  1,      1,2,19890528, 46.3200, -17.8500, 3887,    799.5,-999.0000,-999.0000,9,   -999.0,9,    10.05,2,    18.73,2,     0.00,2,     1.13,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    35,  1,      2,2,19890528, 46.3200, -17.8500, 3887,    898.6,-999.0000,-999.0000,9,   -999.0,9,    10.34,2,    18.34,2,     0.00,2,     1.11,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000
  31AN19890420,    35,  1,      3,2,19890528, 46.3200, -17.8500, 3887,      6.0,  13.6090,  35.6210,2,    273.2,2,     0.39,2,     0.88,2,     0.08,2,     0.10,2,0.0487805,2,   2052.5,2,    364.0,2,   2341.0,2,  13.6081
  31AN19890420,    35,  1,      4,2,19890528, 46.3200, -17.8500, 3887,     13.1,  13.6070,  35.6230,2,   -999.0,9,     0.39,2,     0.88,2,     0.09,2,     0.10,2,0.0487805,2,   -999.0,9,   -999.0,9,   2343.0,2,  13.6051
  31AN19890420,    35,  1,      5,2,19890528, 46.3200, -17.8500, 3887,     17.1,  13.6020,  35.6210,2,    278.0,2,     0.39,2,     0.88,2,     0.09,2,     0.10,2,0.0487805,2,   2054.5,2,    367.0,2,   2347.0,2,  13.5996
  31AN19890420,    35,  1,      6,2,19890528, 46.3200, -17.8500, 3887,     29.2,  13.5860,  35.6180,2,   -999.0,9,     0.29,2,     0.88,2,     0.09,2,     0.11,2, 0.097561,2,   2054.5,2,    367.0,2,   2348.0,2,  13.5819
  31AN19890420,    35,  1,      7,2,19890528, 46.3200, -17.8500, 3887,     39.3,  13.3010,  35.6290,2,    266.7,2,     0.49,2,     2.15,2,     0.15,2,     0.18,2, 0.517073,2,   2065.7,2,    394.0,2,   2347.2,2,  13.2955
  31AN19890420,    35,  1,      8,2,19890528, 46.3200, -17.8500, 3887,     53.4,  13.0990,  35.6480,2,   -999.0,9,     0.68,2,     3.02,2,     0.21,2,     0.24,2, 0.809756,2,   2076.8,2,    414.0,2,   2342.3,2,  13.0916
  31AN19890420,    35,  1,      9,2,19890528, 46.3200, -17.8500, 3887,     62.5,  12.7090,  35.6620,2,    256.6,2,     1.37,2,     5.07,2,     0.33,2,     0.35,2,     -999,9,   2091.0,2,    444.0,2,   2344.5,2,  12.7005
  31AN19890420,    35,  1,     10,2,19890528, 46.3200, -17.8500, 3887,     80.6,  12.3780,  35.6760,2,   -999.0,9,     1.95,2,     7.02,2,     0.11,2,     0.42,2,     -999,9,   2101.2,2,    468.0,2,   2338.6,2,  12.3672
  31AN19890420,    35,  1,     11,2,19890528, 46.3200, -17.8500, 3887,    102.8,  12.2480,  35.6630,2,   -999.0,9,     2.24,2,     7.51,2,     0.03,2,     0.44,2,     -999,9,   -999.0,9,   -999.0,9,   2343.7,2,  12.2344
  31AN19890420,    35,  1,     12,2,19890528, 46.3200, -17.8500, 3887,    123.0,  12.2420,  35.6690,2,   -999.0,9,     2.24,2,     7.02,2,     0.02,2,     0.41,2,     -999,9,   2099.2,2,    472.0,2,   -999.0,9,  12.2257
  31AN19890420,    35,  1,     13,2,19890528, 46.3200, -17.8500, 3887,    152.2,  12.1430,  35.6530,2,   -999.0,9,     2.54,2,     7.80,2,     0.02,2,     0.47,2,     -999,9,   -999.0,9,   -999.0,9,   2340.7,2,  12.1229
  31AN19890420,    35,  1,     14,2,19890528, 46.3200, -17.8500, 3887,    201.6,  11.9490,  35.6260,2,    251.4,2,     2.93,2,     8.68,2,     0.01,2,     0.51,2,     -999,9,   -999.0,9,    492.0,2,   2341.8,2,  11.9226
  31AN19890420,    36,  1,      1,2,19890529, 46.3217, -17.8250, 3866,      5.0,-999.0000,-999.0000,9,    267.5,2,     0.29,2,     0.49,2,     0.04,2,     0.07,2,     -999,9,   2044.0,2,    354.0,2,   -999.0,9,-999.0000
  31AN19890420,    36,  1,      2,2,19890529, 46.3217, -17.8250, 3866,     10.1,-999.0000,-999.0000,9,   -999.0,9,     0.29,2,     0.29,2,     0.03,2,     0.05,2,     -999,9,   2045.0,2,    359.0,2,   -999.0,9,-999.0000
  31AN19890420,    36,  1,      3,2,19890529, 46.3217, -17.8250, 3866,     15.1,-999.0000,-999.0000,9,   -999.0,9,     0.20,2,     0.29,2,     0.03,2,     0.05,2,     -999,9,   2044.0,2,    356.0,2,   -999.0,9,-999.0000
  31AN19890420,    36,  1,      4,2,19890529, 46.3217, -17.8250, 3866,     20.2,-999.0000,-999.0000,9,   -999.0,9,     0.39,2,     0.88,2,     0.08,2,     0.10,2,     -999,9,   2052.0,2,    368.0,2,   -999.0,9,-999.0000
  31AN19890420,    36,  1,      5,2,19890529, 46.3217, -17.8250, 3866,     25.2,-999.0000,-999.0000,9,    270.6,2,     0.29,2,     0.78,2,     0.07,2,     0.09,2,     -999,9,   2050.0,2,    366.0,2,   -999.0,9,-999.0000
  31AN19890420,    36,  1,      6,2,19890529, 46.3217, -17.8250, 3866,     30.2,-999.0000,-999.0000,9,   -999.0,9,     0.59,2,     2.44,2,     0.17,2,     0.20,2,     -999,9,   2067.0,2,    400.0,2,   -999.0,9,-999.0000
  31AN19890420,    36,  1,      7,2,19890529, 46.3217, -17.8250, 3866,     45.3,-999.0000,-999.0000,9,    262.7,2,     0.68,2,     2.73,2,     0.20,2,     0.21,2,     -999,9,   2075.0,2,    409.0,2,   -999.0,9,-999.0000
  31AN19890420,    36,  1,      8,2,19890529, 46.3217, -17.8250, 3866,      6.0,  13.8940,  35.6310,2,    274.1,2,     0.29,2,     0.20,2,     0.03,2,     0.06,2,0.0292683,2,   -999.0,9,   -999.0,9,   2339.9,2,  13.8931
  31AN19890420,    36,  1,      9,2,19890529, 46.3217, -17.8250, 3866,     13.1,  13.8570,  35.6300,2,    274.9,2,     0.29,2,     0.20,2,     0.03,2,     0.06,2,0.0585366,2,   -999.0,9,   -999.0,9,   2340.9,2,  13.8551
  31AN19890420,    36,  1,     10,2,19890529, 46.3217, -17.8250, 3866,     17.1,  13.8350,  35.6300,2,    274.9,2,     0.29,2,     0.29,2,     0.03,2,     0.05,2,0.0585366,2,   -999.0,9,   -999.0,9,   2341.9,2,  13.8325
  31AN19890420,    36,  1,     11,2,19890529, 46.3217, -17.8250, 3866,     29.2,  13.4460,  35.6300,2,    270.1,2,     0.49,2,     1.56,2,     0.13,2,     0.14,2, 0.253659,2,   -999.0,9,   -999.0,9,   2339.1,2,  13.4419
  31AN19890420,    36,  1,     12,2,19890529, 46.3217, -17.8250, 3866,     38.3,  13.1980,  35.6370,2,    262.7,2,     0.59,2,     2.54,2,     0.19,2,     0.21,2, 0.663415,2,   -999.0,9,   -999.0,9,   2341.2,2,  13.1927
  31AN19890420,    36,  1,     13,2,19890529, 46.3217, -17.8250, 3866,     52.4,  12.9370,  35.6550,2,    258.4,2,     0.98,2,     3.90,2,     0.28,2,     0.29,2, 0.790244,2,   -999.0,9,   -999.0,9,   2344.4,2,  12.9298
  31AN19890420,    36,  1,     14,2,19890529, 46.3217, -17.8250, 3866,     62.5,  12.5510,  35.6710,2,    254.9,2,     1.76,2,     6.24,2,     0.34,2,     0.40,2,     -999,9,   -999.0,9,   -999.0,9,   2340.6,2,  12.5426
  31AN19890420,    36,  1,     15,2,19890529, 46.3217, -17.8250, 3866,     79.6,  12.2830,  35.6630,2,    253.1,2,     2.24,2,     7.51,2,     0.08,2,     0.45,2,     -999,9,   -999.0,9,   -999.0,9,   2343.7,2,  12.2724
  31AN19890420,    36,  1,     16,2,19890529, 46.3217, -17.8250, 3866,    101.8,  12.2380,  35.6650,2,    252.7,2,     2.34,2,     7.51,2,     0.02,2,     0.45,2,     -999,9,   -999.0,9,   -999.0,9,   2342.7,2,  12.2245
  31AN19890420,    36,  1,     17,2,19890529, 46.3217, -17.8250, 3866,    120.9,  12.2190,  35.6640,2,    254.5,2,     2.34,2,     7.51,2,     0.02,2,     0.45,2,     -999,9,   -999.0,9,   -999.0,9,   2338.7,2,  12.2030
  31AN19890420,    36,  1,     18,2,19890529, 46.3217, -17.8250, 3866,    150.2,  12.1060,  35.6470,2,    252.3,2,     2.44,2,     8.10,2,     0.01,2,     0.48,2,     -999,9,   -999.0,9,   -999.0,9,   2338.7,2,  12.0862
  31AN19890420,    36,  1,     19,2,19890529, 46.3217, -17.8250, 3866,    200.6,  11.9710,  35.6300,2,    252.3,2,     2.83,2,     8.68,2,     0.01,2,     0.52,2,     -999,9,   -999.0,9,   -999.0,9,   2340.8,2,  11.9447
  31AN19890420,    36,  1,     20,2,19890529, 46.3217, -17.8250, 3866,      5.0,  13.9580,  35.6350,2,    276.7,2,     0.20,2,     0.29,2,     0.02,2,     0.06,2,0.0487805,2,   -999.0,9,   -999.0,9,   -999.0,9,  13.9573
  31AN19890420,    36,  1,     21,2,19890529, 46.3217, -17.8250, 3866,     13.1,  13.9600,  35.6350,2,    277.1,2,     0.20,2,     0.29,2,     0.02,2,     0.05,2,0.0682927,2,   -999.0,9,   -999.0,9,   -999.0,9,  13.9581
  31AN19890420,    36,  1,     22,2,19890529, 46.3217, -17.8250, 3866,     17.1,  13.9540,  35.6340,2,    276.7,2,     0.20,2,     0.29,2,     0.04,2,     0.06,2,0.0585366,2,   -999.0,9,   -999.0,9,   -999.0,9,  13.9515
  31AN19890420,    36,  1,     23,2,19890529, 46.3217, -17.8250, 3866,     29.2,  13.4550,  35.6510,2,    268.4,2,     0.49,2,     1.66,2,     0.14,2,     0.14,2, 0.312195,2,   -999.0,9,   -999.0,9,   -999.0,9,  13.4509
  31AN19890420,    36,  1,     24,2,19890529, 46.3217, -17.8250, 3866,     39.3,  13.2520,  35.6490,2,    262.3,2,     0.59,2,     2.73,2,     0.20,2,     0.20,2,  0.92683,2,   -999.0,9,   -999.0,9,   -999.0,9,  13.2465
  31AN19890420,    36,  1,     25,2,19890529, 46.3217, -17.8250, 3866,     53.4,  12.9530,  35.6580,2,    258.4,2,     0.88,2,     3.71,2,     0.28,2,     0.27,2, 0.956098,2,   -999.0,9,   -999.0,9,   -999.0,9,  12.9457
  31AN19890420,    36,  1,     26,2,19890529, 46.3217, -17.8250, 3866,     62.5,  12.7280,  35.6620,2,    257.1,2,     1.17,2,     4.59,2,     0.32,2,     0.31,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  12.7195
  31AN19890420,    36,  1,     27,2,19890529, 46.3217, -17.8250, 3866,     80.6,  12.3200,  35.6650,2,    252.7,2,     1.95,2,     7.12,2,     0.12,2,     0.40,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  12.3093
  31AN19890420,    36,  1,     28,2,19890529, 46.3217, -17.8250, 3866,    102.8,  12.2450,  35.6670,2,    253.1,2,     2.15,2,     7.12,2,     0.02,2,     0.40,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  12.2314
  31AN19890420,    36,  1,     29,2,19890529, 46.3217, -17.8250, 3866,    123.0,  12.2040,  35.6640,2,    252.7,2,     2.15,2,     7.22,2,     0.02,2,     0.40,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  12.1877
  31AN19890420,    36,  1,     30,2,19890529, 46.3217, -17.8250, 3866,    152.2,  12.0570,  35.6430,2,    252.3,2,     2.83,2,     8.29,2,     0.02,2,     0.46,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  12.0370
  31AN19890420,    36,  1,     31,2,19890529, 46.3217, -17.8250, 3866,    202.6,  11.8710,  35.6150,2,    248.4,2,     3.02,2,     8.88,2,     0.01,2,     0.50,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  11.8446
  31AN19890420,    36,  1,     32,2,19890529, 46.3217, -17.8250, 3866,      3.0,  13.8800,  35.6420,2,    273.6,2,     0.29,2,     0.29,2,     0.03,2,     0.07,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  13.8796
  31AN19890420,    36,  1,     33,2,19890529, 46.3217, -17.8250, 3866,    457.9,  10.8880,  35.4840,2,    238.3,2,     4.39,2,    11.71,2,     0.01,2,     0.67,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  10.8309
  31AN19890420,    36,  1,     34,2,19890529, 46.3217, -17.8250, 3866,    854.1,   9.6340,  35.6110,2,    189.1,2,     9.27,2,    17.07,2,     0.00,2,     1.01,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,   9.5331
  31AN19890420,    36,  1,     35,2,19890529, 46.3217, -17.8250, 3866,   1747.1,   3.7610,  34.9170,2,    273.6,2,    10.93,2,    17.27,2,     0.00,2,     1.07,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,   3.6211
  31AN19890420,    36,  1,     36,2,19890529, 46.3217, -17.8250, 3866,   2482.5,   3.2790,  34.9540,2,    265.8,2,     0.00,4,    17.76,2,     0.00,2,     1.12,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,   3.0756
  31AN19890420,    37,  1,      1,2,19890530, 46.3550, -17.7700, 3790,      6.0,  13.8030,  35.6350,2,    269.7,2,     0.39,2,     0.78,2,     0.07,2,     0.08,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  13.8021
  31AN19890420,    37,  1,      2,2,19890530, 46.3550, -17.7700, 3790,     14.1,  13.7530,  35.6350,2,    271.9,2,     0.29,2,     0.78,2,     0.07,2,     0.08,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  13.7510
  31AN19890420,    37,  1,      3,2,19890530, 46.3550, -17.7700, 3790,     17.1,  13.7460,  35.6350,2,    271.0,2,     0.29,2,     0.78,2,     0.07,2,     0.08,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  13.7436
  31AN19890420,    37,  1,      4,2,19890530, 46.3550, -17.7700, 3790,     29.2,  13.7990,  35.5760,2,    270.1,2,     0.29,2,     0.78,2,     0.07,2,     0.09,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  13.7948
  31AN19890420,    37,  1,      5,2,19890530, 46.3550, -17.7700, 3790,     39.3,  13.5550,  35.6420,2,    270.1,2,     0.39,2,     1.37,2,     0.10,2,     0.12,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  13.5494
  31AN19890420,    37,  1,      6,2,19890530, 46.3550, -17.7700, 3790,     53.4,  13.0010,  35.6440,2,    263.2,2,     0.59,2,     3.12,2,     0.21,2,     0.24,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  12.9936
  31AN19890420,    37,  1,      7,2,19890530, 46.3550, -17.7700, 3790,     63.5,  12.8990,  35.6440,2,    261.0,2,     0.68,2,     3.51,2,     0.23,2,     0.26,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  12.8903
  31AN19890420,    37,  1,      8,2,19890530, 46.3550, -17.7700, 3790,     81.6,  12.4360,  35.5960,2,    257.9,2,     1.37,2,     5.95,2,     0.17,2,     0.38,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  12.4251
  31AN19890420,    37,  1,      9,2,19890530, 46.3550, -17.7700, 3790,    103.8,  12.2370,  35.6680,2,    253.1,2,     2.34,2,     7.32,2,     0.02,2,     0.41,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  12.2232
  31AN19890420,    37,  1,     10,2,19890530, 46.3550, -17.7700, 3790,    123.0,  12.1250,  35.6500,2,    251.0,2,     2.54,2,     8.00,2,     0.02,2,     0.45,2,     -999,9,   -999.0,9,   -999.0,9,   -999.0,9,  12.1088
