BOTTLE,20040112WHPSIOSA
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: Jan. 12, 2004
#original HYD file: s04phy.txt   Mon Jan 12 11:16:38 2004
#original SUM file: s04psu.txt   Mon Aug 13 15:01:03 2001
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,NEON,NEON_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,C14ERR,HELIER,DELHER,NEONER,THETA,TRITER
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,/MILLE,,/MILLE,,NMOL/KG,,UMOL/KG,,UATM,,DEC C,/MILLE,NMOL/KG,PERCNT,NMOL/KG,DEG C,TU
  90KDIOFFE6_1,  S04P,   685,  1,     14,     14,2,19920223,1912,-66.8140, -72.2610,  808,     12.8,   0.4620,  33.5877,2,  33.5875,2,    337.6,2,    341.9,2,    59.75,2,    23.51,2,     0.15,2,     1.68,2,    5.996,2,    2.684,3, -999.000,9,   1.7930,2,    -1.85,2,   -101.2,2,     1.33,2,   7.992,2,   2138.8,2,    391.4,2,    3.90,     2.9,  0.0050,   0.210,   0.019,  0.4615,-999.000
  90KDIOFFE6_1,  S04P,   685,  1,     13,     13,2,19920223,1912,-66.8140, -72.2610,  808,     42.6,  -0.0766,  33.7960,2,  33.7830,2,    336.7,2,    333.5,2,    58.86,2,    25.86,2,     0.13,2,     1.84,2, -999.000,9, -999.000,9, -999.000,9,   1.8260,2,    -1.07,2,   -104.3,2,     1.16,2,   8.129,2,   2158.8,2,    429.6,2,    3.90,     2.9,  0.0050,   0.210,   0.019, -0.0781,-999.000
  90KDIOFFE6_1,  S04P,   685,  1,     12,     12,2,19920223,1912,-66.8140, -72.2610,  808,     99.1,  -1.4196,  34.0642,2,  34.0624,2,    286.5,2,    284.7,2,    70.67,2,    29.23,2,     0.16,2,     2.10,2,    4.139,2,    1.839,3, -999.000,9,   1.9040,2,     0.92,2,   -123.2,2,     0.79,2,   8.450,2,   2207.3,2,    532.3,2,    3.90,     3.1,  0.0040,   0.220,   0.018, -1.4218,-999.000
  90KDIOFFE6_1,  S04P,   685,  1,     11,     11,2,19920223,1912,-66.8140, -72.2610,  808,    153.9,  -0.6742,  34.2460,2,  34.2428,2,    246.8,2,    248.4,2,    84.24,2,    30.79,2,     0.01,2,     2.17,2, -999.000,9, -999.000,9, -999.000,9,   1.9140,2,     3.47,2,   -130.2,2,     0.55,2,   8.420,2,   -999.0,9,   -999.0,9, -999.00,     3.0,  0.0050,   0.200,   0.019, -0.6788,-999.000
  90KDIOFFE6_1,  S04P,   685,  1,     10,     10,2,19920223,1912,-66.8140, -72.2610,  808,    204.5,   0.2441,  34.4144,2,  34.4122,2,    215.4,2,    217.4,2,    87.01,2,    31.81,2,     0.01,2,     2.25,2,    1.754,2,    0.749,3, -999.000,9,   1.9070,2,     5.38,2,   -139.9,2,     0.48,2,   8.303,2,   -999.0,9,    592.1,2,    3.90,     3.3,  0.0050,   0.280,   0.017,  0.2362,-999.000
  90KDIOFFE6_1,  S04P,   685,  1,      9,      9,2,19920223,1912,-66.8140, -72.2610,  808,    253.1,   1.0775,  34.5466,2,  34.5443,2,    195.3,2,    195.2,2,    88.06,2,    32.44,2,     0.01,2,     2.29,2, -999.000,9, -999.000,9, -999.000,9,   1.8840,2,     6.85,2,   -149.4,2,     0.39,2,   8.196,2,   -999.0,9,   -999.0,9, -999.00,     3.0,  0.0050,   0.200,   0.021,  1.0658,-999.000
  90KDIOFFE6_1,  S04P,   685,  1,      8,      8,2,19920223,1912,-66.8140, -72.2610,  808,    313.4,   1.5502,  34.6418,2,  34.6408,2,    181.4,2,    183.4,2,    90.40,2,    32.28,2,     0.01,2,     2.27,2,    0.388,2,    0.147,3, -999.000,9,   1.8550,2,     8.31,2,   -151.5,2,     0.36,2,   8.079,2,   2251.7,2,    625.6,2,    3.90,     2.5,  0.0050,   0.270,   0.017,  1.5342,-999.000
  90KDIOFFE6_1,  S04P,   685,  1,      7,      7,2,19920223,1912,-66.8140, -72.2610,  808,    378.1,   1.5382,  34.6799,2,  34.6786,2,    183.2,2,    183.5,2,    95.57,2,    31.78,2,     0.02,2,     2.26,2, -999.000,9, -999.000,9, -999.000,9,   1.8650,2,     8.69,2,   -155.7,2,     0.33,2,   8.084,2,   -999.0,9,   -999.0,9, -999.00,     3.0,  0.0050,   0.280,   0.016,  1.5187,-999.000
  90KDIOFFE6_1,  S04P,   685,  1,      6,      6,2,19920223,1912,-66.8140, -72.2610,  808,    454.0,   1.6021,  34.7092,2,  34.7088,2,    187.1,2,    188.8,2,    96.62,2,    31.38,2,     0.01,2,     2.24,2,    0.107,2,    0.034,3, -999.000,9,   1.8530,2,     8.54,2,   -155.2,2,     0.38,2,   8.081,2,   2255.3,2,    588.1,2,    3.90,     3.0,  0.0050,   0.280,   0.018,  1.5782,-999.000
  90KDIOFFE6_1,  S04P,   685,  1,      5,      5,2,19920223,1912,-66.8140, -72.2610,  808,    529.6,   1.5232,  34.7202,2,  34.7211,2,    189.8,2,    188.8,2,    99.20,2,    31.14,2,     0.01,2,     2.22,2,    0.014,3,    0.007,3, -999.000,9,   1.8640,2,     8.86,2,   -152.0,2,     0.40,2,   8.068,2,   -999.0,9,   -999.0,9, -999.00,     3.5,  0.0060,   0.270,   0.015,  1.4953,-999.000
