EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,CHLORA,PHAEO,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,,,DEG C,UG/KG,UG/KG,/MILLE,,/MILLE,/MILLE,,DEG C
  33MW19930704,  A16N,     3,  1,     10,3,19930708,   0, -4.5087, -25.0040, 5600,   1701.1,   3.9300,  34.9730,3,    236.8,3,    17.20,2,    19.72,2,     0.00,2,     1.37,2,    0.035,3,    0.020,3,   2169.8,3,   2316.8,3,    752.5,3,   7.8010,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   3.7920
  33MW19930704,  A16N,     3,  1,     11,2,19930708,   0, -4.5087, -25.0040, 5600,   1500.5,   4.2590,  34.9480,2,    216.8,2,    18.59,2,    22.10,2,     0.00,2,     1.47,2, -999.000,9, -999.000,9,   2179.5,2,   2316.3,2,    814.7,2,   7.7660,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   4.1359
  33MW19930704,  A16N,     3,  1,     12,2,19930708,   0, -4.5087, -25.0040, 5600,   1299.3,   4.3200,  34.8360,2,    185.6,2,    24.60,2,    27.23,2,     0.00,2,     1.80,2, -999.000,9, -999.000,9,   2200.0,2,   2310.6,2,    934.1,2,   7.7130,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   4.2149
  33MW19930704,  A16N,     3,  1,     13,2,19930708,   0, -4.5087, -25.0040, 5600,   1050.5,   4.2390,  34.6350,2,    158.7,2,    31.66,2,    32.39,2,     0.01,2,     2.14,2, -999.000,9, -999.000,9,   2220.7,2,   2310.4,2,   1106.4,2,   7.6470,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   4.1570
  33MW19930704,  A16N,     3,  1,     14,2,19930708,   0, -4.5087, -25.0040, 5600,    824.5,   4.5630,  34.4750,2,    149.6,2,    31.22,2,    34.43,2,     0.00,2,     2.26,2, -999.000,9, -999.000,9,   2221.1,2,   2296.4,2,   1163.9,2,   7.6270,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   4.4982
  33MW19930704,  A16N,     3,  1,     15,2,19930708,   0, -4.5087, -25.0040, 5600,    624.6,   5.4980,  34.5000,2,    130.9,2,    25.43,2,    36.60,2,     0.02,2,     2.28,2, -999.000,9, -999.000,9,   2220.5,2,   2297.6,2,   1202.1,2,   7.6110,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   5.4453
  33MW19930704,  A16N,     3,  1,     16,2,19930708,   0, -4.5087, -25.0040, 5600,    449.5,   7.6190,  34.6790,2,     83.1,2,    19.06,2,    35.64,2,     0.01,2,     2.22,2, -999.000,9, -999.000,9,   2233.9,2,   -999.0,9,   1320.6,2,   7.5690,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   7.5742
  33MW19930704,  A16N,     3,  1,     17,2,19930708,   0, -4.5087, -25.0040, 5600,    294.6,   9.7530,  34.9010,2,     70.5,2,    13.96,2,    32.42,2,     0.01,2,     1.94,2, -999.000,9, -999.000,9,   2229.3,2,   2313.7,2,   1220.8,2,   7.6060,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   9.7192
  33MW19930704,  A16N,     3,  1,     18,2,19930708,   0, -4.5087, -25.0040, 5600,    202.1,  11.0800,  35.0350,2,    117.0,2,     9.94,2,    24.17,2,     0.01,2,     1.57,2, -999.000,9, -999.000,9,   2185.0,2,   2321.5,2,    860.1,2,   7.7420,2,    20.00,     0.00,     0.03,   -999.0,9,   -999.0,  -999.00,9,  11.0549
  33MW19930704,  A16N,     3,  1,     19,2,19930708,   0, -4.5087, -25.0040, 5600,    151.2,  13.0020,  35.2790,2,    119.6,2,     7.32,2,    20.11,2,     0.01,2,     1.34,2, -999.000,9, -999.000,9,   2171.7,3,   2365.0,3,    749.1,2,   7.8000,2,    20.00,     0.02,     0.05,   -999.0,9,   -999.0,  -999.00,9,  12.9812
  33MW19930704,  A16N,     3,  1,     20,2,19930708,   0, -4.5087, -25.0040, 5600,    100.1,  18.8400,  35.9450,2,    124.5,2,     3.62,2,    12.58,2,     0.31,2,     0.91,2, -999.000,9, -999.000,9,   2147.1,2,   2376.0,2,    543.0,2,   7.9230,2,    20.00,     0.18,     0.22,   -999.0,9,   -999.0,  -999.00,9,  18.8222
  33MW19930704,  A16N,     3,  1,     21,2,19930708,   0, -4.5087, -25.0040, 5600,     69.5,  26.3050,  36.1700,2,    195.0,2,     0.89,2,     0.20,2,     0.01,2,     0.12,2, -999.000,9, -999.000,9,   2033.0,3,   2369.0,2,    290.1,2,   8.1480,2,    20.00,     0.25,     0.22,   -999.0,9,   -999.0,  -999.00,9,  26.2893
  33MW19930704,  A16N,     3,  1,     22,2,19930708,   0, -4.5087, -25.0040, 5600,     45.0,  26.6940,  36.0170,2,    197.7,2,     0.90,2,     0.56,2,     0.00,2,     0.10,2, -999.000,9, -999.000,9,   2021.7,2,   -999.0,9,    284.5,2,   8.1580,2,    20.00,     0.10,     0.06,   -999.0,9,   -999.0,  -999.00,9,  26.6837
  33MW19930704,  A16N,     3,  1,     23,2,19930708,   0, -4.5087, -25.0040, 5600,     19.1,  26.6990,  36.0180,2,    197.7,2,     1.02,2,     0.42,2,     0.01,2,     0.11,2, -999.000,9, -999.000,9,   2021.4,2,   2369.0,2,    284.3,2,   8.1560,2,    20.00,     0.10,     0.05,   -999.0,9,   -999.0,  -999.00,9,  26.6946
  33MW19930704,  A16N,     3,  1,     24,2,19930708,   0, -4.5087, -25.0040, 5600,      0.6,  26.6910,  36.0180,2,    197.7,2,     0.94,2,     0.24,2,     0.00,2,     0.10,2,    1.803,6,    1.677,4,   2016.3,2,   2368.0,2,    285.2,2,   8.1580,2,    20.00,     0.10,     0.05,   -999.0,9,   -999.0,  -999.00,9,  26.6909
  33MW19930704,  A16N,     4,  1,      1,2,19930708,   0, -4.0038, -25.0120, 5562,   5289.9,   0.7150,  34.7090,2,    217.7,2,   111.55,2,    30.45,2,     0.00,2,     2.15,2,    0.004,2,    0.011,2,   2258.8,2,   2364.6,2,    992.7,2,   7.6920,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   0.2726
  33MW19930704,  A16N,     4,  1,      2,2,19930708,   0, -4.0038, -25.0120, 5562,   4900.3,   0.7560,-999.0000,9,    219.0,2,   103.18,2,    32.34,2,     0.00,2,     2.16,2,    0.000,2,    0.006,2,   2255.5,2,   2367.1,2,    981.4,2,   7.7040,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  33MW19930704,  A16N,     4,  1,      3,2,19930708,   0, -4.0038, -25.0120, 5562,   4448.2,   1.0640,  34.7550,2,    225.5,2,    92.61,2,    27.98,2,     0.00,2,     2.00,2,    0.003,2,    0.003,2,   2241.4,2,   2360.7,2,    918.6,2,   7.7230,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   0.7079
  33MW19930704,  A16N,     4,  1,      4,2,19930708,   0, -4.0038, -25.0120, 5562,   4052.6,   1.7820,-999.0000,9,    242.0,2,    58.34,2,    23.66,2,     0.01,2,     1.55,2,    0.012,2,    0.010,2,   2206.2,2,   2343.0,2,    815.6,2,   7.7700,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  33MW19930704,  A16N,     4,  1,      5,2,19930708,   0, -4.0038, -25.0120, 5562,   3703.2,   2.4110,  34.9020,2,    252.9,2,    34.50,2,    19.84,2,     0.02,2,     1.36,2,    0.011,6,    0.008,6,   2177.0,2,   -999.0,9,    731.5,2,   7.8020,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.0986
  33MW19930704,  A16N,     4,  1,      6,2,19930708,   0, -4.0038, -25.0120, 5562,   3201.5,   2.6120,  34.9140,2,    246.8,2,    33.48,2,    20.43,2,     0.01,2,     1.38,2,    0.002,2,    0.011,2,   2178.8,2,   2328.5,2,    746.5,2,   7.8020,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.3488
  33MW19930704,  A16N,     4,  1,      7,2,19930708,   0, -4.0038, -25.0120, 5562,   2700.6,   2.8340,  34.9250,2,    243.3,2,    31.36,2,    21.49,2,     0.01,2,     1.26,2,    0.064,4,    0.005,2,   2179.2,2,   2327.1,2,    747.7,2,   7.7960,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.6174
  33MW19930704,  A16N,     4,  1,      8,2,19930708,   0, -4.0038, -25.0120, 5562,   2200.8,   3.3270,  34.9520,2,    244.2,2,    23.40,2,    20.05,2,     0.01,2,     1.45,2,    0.011,2,    0.010,2,   2169.3,2,   -999.0,9,    740.4,2,   7.8000,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   3.1504
  33MW19930704,  A16N,     4,  1,      9,2,19930708,   0, -4.0038, -25.0120, 5562,   1897.7,   3.6880,  34.9740,2,    245.1,2,    17.43,2,    19.16,2,     0.00,2,     1.25,2,    0.047,6,    0.019,6,   2164.8,2,   2315.2,2,    729.5,2,   7.8040,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   3.5348
  33MW19930704,  A16N,     4,  1,     10,2,19930708,   0, -4.0038, -25.0120, 5562,   1697.9,   3.9400,  34.9730,2,    237.7,2,    17.43,2,    20.00,2,     0.00,2,     1.22,2,    0.045,2,    0.024,2,   2167.5,2,   2311.0,2,    751.5,2,   7.7920,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   3.8022
  33MW19930704,  A16N,     4,  1,     11,2,19930708,   0, -4.0038, -25.0120, 5562,   1497.0,   4.2390,  34.9390,2,    215.1,2,    19.43,2,    22.87,2,     0.00,2,     1.38,2,    0.031,2,    0.019,2,   2178.5,2,   2310.1,2,    809.3,2,   7.7620,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   4.1164
  33MW19930704,  A16N,     4,  1,     12,3,19930708,   0, -4.0038, -25.0120, 5562,   1248.5,   4.3090,-999.0000,9,    151.7,3,    18.00,2,    24.50,2,     0.02,2,     1.48,2, -999.000,9, -999.000,9,   2182.7,3,   -999.0,9,    849.1,3,   7.7730,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  33MW19930704,  A16N,     4,  1,     13,2,19930708,   0, -4.0038, -25.0120, 5562,    948.1,   4.3240,  34.5150,2,    151.3,2,    32.67,2,    34.32,2,     0.00,2,     2.31,2,    0.021,6,    0.010,6,   2219.8,2,   -999.0,9,   1156.4,2,   7.6230,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   4.2502
  33MW19930704,  A16N,     4,  1,     14,2,19930708,   0, -4.0038, -25.0120, 5562,    722.8,   4.9140,  34.4650,2,    152.6,2,    28.16,2,    33.74,2,     0.00,2,     2.26,2,    0.117,2,    0.062,2,   2213.0,2,   -999.0,9,   1134.2,2,   7.6220,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   4.8557
  33MW19930704,  A16N,     4,  1,     15,2,19930708,   0, -4.0038, -25.0120, 5562,    600.0,   5.8150,  34.5150,2,    133.5,2,    23.39,2,    33.94,2,     0.00,2,     2.25,2,    0.157,2,    0.083,2,   2214.9,2,   2291.3,2,   1157.0,2,   7.6180,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   5.7630
  33MW19930704,  A16N,     4,  1,     16,2,19930708,   0, -4.0038, -25.0120, 5562,    449.4,   7.9170,  34.7060,2,     83.1,2,    17.66,2,    35.02,2,     0.00,2,     2.17,2,    0.145,2,    0.086,2,   2229.6,2,   2297.9,2,   1299.9,2,   7.5730,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   7.8712
  33MW19930704,  A16N,     4,  1,     17,2,19930708,   0, -4.0038, -25.0120, 5562,    299.7,  10.9320,  35.0300,2,     73.9,2,    11.08,2,    29.63,2,     0.00,2,     1.83,2,    0.534,2,    0.279,2,   2213.9,2,   2304.0,2,   1087.0,2,   7.6490,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,  10.8950
  33MW19930704,  A16N,     4,  1,     18,2,19930708,   0, -4.0038, -25.0120, 5562,    202.4,  11.9120,  35.1470,2,    102.7,2,     8.46,2,    24.22,2,     0.00,2,     1.52,2,    0.997,4,    0.446,2,   2187.5,2,   2311.7,2,    875.6,2,   7.7360,2,    20.00,     0.00,     0.03,   -999.0,9,   -999.0,  -999.00,9,  11.8857
  33MW19930704,  A16N,     4,  1,     19,2,19930708,   0, -4.0038, -25.0120, 5562,    151.0,  12.9530,  35.2710,2,    100.9,2,     7.05,2,    24.02,2,     0.01,2,     1.41,2,    1.110,2,    0.544,2,   2184.6,2,   2317.7,2,    829.7,2,   7.7560,2,    20.00,     0.01,     0.05,   -999.0,9,   -999.0,  -999.00,9,  12.9323
  33MW19930704,  A16N,     4,  1,     20,2,19930708,   0, -4.0038, -25.0120, 5562,    100.2,  15.5820,  35.6460,2,    111.4,2,     4.23,2,    17.32,2,     0.06,2,     1.09,2,    1.455,2,    0.713,2,   2170.2,2,   2343.3,2,    662.5,2,   7.8550,2,    20.00,     0.13,     0.17,   -999.0,9,   -999.0,  -999.00,9,  15.5664
  33MW19930704,  A16N,     4,  1,     21,2,19930708,   0, -4.0038, -25.0120, 5562,     70.1,  24.0990,  36.0860,2,    181.8,2,     1.01,2,     1.17,2,     0.16,2,     0.31,2,    1.798,2,    0.922,2,   2068.8,2,   2375.4,2,    350.6,2,   8.0870,2,    20.00,     0.33,     0.38,   -999.0,9,   -999.0,  -999.00,9,  24.0841
  33MW19930704,  A16N,     4,  1,     22,2,19930708,   0, -4.0038, -25.0120, 5562,     44.6,  26.6740,  36.0400,2,    197.2,2,     0.40,2,     0.00,2,     0.00,2,     0.11,2,    1.838,2,    0.934,2,   2020.8,2,   2378.1,2,    286.2,2,   8.1530,2,    20.00,     0.13,     0.07,   -999.0,9,   -999.0,  -999.00,9,  26.6638
  33MW19930704,  A16N,     4,  1,     23,2,19930708,   0, -4.0038, -25.0120, 5562,     19.8,  26.7040,  36.0150,2,    197.7,2,     0.30,2,     0.79,2,     0.01,2,     0.10,2,    1.820,2,    0.961,2,   2018.3,2,   2369.5,2,    284.6,2,   8.1560,2,    20.00,     0.11,     0.05,   -999.0,9,   -999.0,  -999.00,9,  26.6995
  33MW19930704,  A16N,     4,  1,     24,2,19930708,   0, -4.0038, -25.0120, 5562,      0.6,  26.7020,  36.0150,2,    197.2,2,     0.21,2,     0.10,2,     0.00,2,     0.09,2,    1.770,2,    0.915,6,   2017.8,2,   2370.2,2,    283.8,2,   8.1560,2,    20.00,     0.07,     0.12,   -999.0,9,   -999.0,     1.78,2,  26.7019
  33MW19930704,  A16N,     5,  1,      1,2,19930708,   0, -3.5120, -25.0213, 5459,   5633.4,   0.7090,  34.7030,2,    216.0,2,   113.57,2,    31.32,2,     0.00,2,     2.15,2,    0.024,2,    0.013,2,   2259.5,2,   2367.9,2,   1012.7,2,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   0.2246
  33MW19930704,  A16N,     5,  1,      2,2,19930708,   0, -3.5120, -25.0213, 5459,   5150.5,   0.7220,  34.7130,2,    217.7,2,   107.65,2,    30.80,2,     0.00,2,     2.10,2,    0.009,2,    0.006,2,   2257.0,2,   2365.4,2,    989.2,2,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   0.2961
  33MW19930704,  A16N,     5,  1,      3,2,19930708,   0, -3.5120, -25.0213, 5459,   4647.1,   0.8340,  34.7300,2,    220.7,2,   102.83,2,    29.87,2,     0.01,2,     1.92,2,    0.008,2,    0.018,2,   2252.4,2,   2366.0,2,    963.2,2,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   0.4629
  33MW19930704,  A16N,     5,  1,      4,2,19930708,   0, -3.5120, -25.0213, 5459,   4145.9,   1.6370,  34.8200,2,    238.1,2,    66.33,2,    24.40,2,     0.00,2,     1.64,2,    0.011,2,    0.005,2,   2212.2,2,   2365.0,2,    824.9,2,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   1.2971
  33MW19930704,  A16N,     5,  1,      5,2,19930708,   0, -3.5120, -25.0213, 5459,   3698.6,   2.4370,  34.9080,2,    255.9,2,    31.21,2,    19.16,2,     0.01,2,     1.21,2,    0.048,2,    0.024,2,   2174.9,2,   2355.2,3,    735.1,2,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.1244
  33MW19930704,  A16N,     5,  1,      6,2,19930708,   0, -3.5120, -25.0213, 5459,   3297.8,   2.5830,  34.9150,2,    250.3,2,    31.97,2,    19.87,2,     0.01,2,     1.29,2,    0.012,2,    0.008,2,   2175.7,2,   2324.6,2,    736.1,2,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.3102
  33MW19930704,  A16N,     5,  1,      7,2,19930708,   0, -3.5120, -25.0213, 5459,   2800.9,   2.7590,  34.9200,2,    241.6,2,    34.02,2,    20.91,2,     0.02,2,     1.34,2,    0.002,2,    0.002,2,   2182.4,2,   2318.8,2,    760.4,2,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.5338
  33MW19930704,  A16N,     5,  1,      8,2,19930708,   0, -3.5120, -25.0213, 5459,   2299.3,   3.2130,  34.9490,2,    245.9,2,    24.39,2,    19.78,2,     0.01,2,     1.24,2,    0.020,2,    0.013,2,   2170.1,2,   2318.0,2,    736.7,2,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   3.0288
  33MW19930704,  A16N,     5,  1,      9,2,19930708,   0, -3.5120, -25.0213, 5459,   2050.5,   3.4690,  34.9630,2,    246.0,2,    20.44,2,    19.37,2,     0.01,2,     1.26,2,    0.021,2,    0.015,2,   2166.9,2,   2312.0,2,    737.2,2,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   3.3046
  33MW19930704,  A16N,     5,  1,     10,2,19930708,   0, -3.5120, -25.0213, 5459,   1803.3,   3.8270,  34.9770,2,    242.5,2,    17.36,2,    19.42,2,     0.01,2,     1.24,2,    0.037,2,    0.026,2,   2165.0,2,   2314.5,2,    737.5,2,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   3.6808
  33MW19930704,  A16N,     5,  1,     11,2,19930708,   0, -3.5120, -25.0213, 5459,   1548.0,   4.2030,  34.9700,2,    228.2,2,    16.95,2,    20.87,2,     0.03,2,     1.34,2,    0.058,2,    0.035,2,   2172.5,2,   2316.0,2,    781.3,2,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   4.0760
  33MW19930704,  A16N,     5,  1,     12,2,19930708,   0, -3.5120, -25.0213, 5459,   1301.0,   4.3510,  34.8510,2,    188.6,2,    23.25,2,    26.23,2,     0.02,2,     1.72,2,    0.014,2,    0.008,2,   2194.8,2,   2316.7,2,    914.9,2,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   4.2454
  33MW19930704,  A16N,     5,  1,     13,2,19930708,   0, -3.5120, -25.0213, 5459,   1047.0,   4.1720,  34.5900,2,    160.4,2,    32.49,2,    32.50,2,     0.03,2,     2.15,2,    0.016,2,    0.007,2,   2217.7,2,   2312.9,2,   1111.3,2,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   4.0909
  33MW19930704,  A16N,     5,  1,     14,2,19930708,   0, -3.5120, -25.0213, 5459,    826.3,   4.5960,  34.4810,2,    154.3,2,    30.39,2,    33.65,2,     0.03,2,     2.24,2,    0.061,2,    0.036,2,   2213.3,2,   2303.5,2,   1140.4,2,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   4.5308
  33MW19930704,  A16N,     5,  1,     15,2,19930708,   0, -3.5120, -25.0213, 5459,    626.0,   5.6820,  34.5080,2,    134.4,2,    24.18,2,    34.22,2,     0.04,2,     2.21,2,    0.134,2,    0.069,2,   2214.8,2,   2293.2,2,   1178.1,2,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   5.6283
  33MW19930704,  A16N,     5,  1,     16,2,19930708,   0, -3.5120, -25.0213, 5459,    448.8,   8.1340,  34.7250,2,     85.7,2,    16.69,2,    33.99,2,     0.04,2,     1.93,2,    0.219,2,    0.117,2,   2223.9,2,   2302.7,2,   1262.9,2,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   8.0876
  33MW19930704,  A16N,     5,  1,     17,2,19930708,   0, -3.5120, -25.0213, 5459,    298.7,  11.2180,  35.0580,2,     81.8,2,    10.70,2,    28.41,2,     0.04,2,     1.59,2, -999.000,9, -999.000,9,   2205.3,2,   2310.5,2,   1029.7,2,-999.0000,9,  -999.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,  11.1805
  33MW19930704,  A16N,     5,  1,     18,2,19930708,   0, -3.5120, -25.0213, 5459,    198.1,  12.6180,  35.2260,2,    103.1,2,     8.56,2,    23.61,2,     0.04,2,     1.10,2,    1.013,2,    0.509,2,   2183.9,2,   2325.6,2,    834.8,2,-999.0000,9,  -999.00,     0.00,     0.03,   -999.0,9,   -999.0,  -999.00,9,  12.5912
  33MW19930704,  A16N,     5,  1,     19,2,19930708,   0, -3.5120, -25.0213, 5459,    148.1,  13.2760,  35.3140,2,    118.8,2,     7.56,2,    20.53,2,     0.07,2,     1.33,2,    1.245,2,    0.620,2,   2170.2,2,   2327.5,2,    741.7,2,-999.0000,9,  -999.00,     0.03,     0.07,   -999.0,9,   -999.0,  -999.00,9,  13.2553
  33MW19930704,  A16N,     5,  1,     20,2,19930708,   0, -3.5120, -25.0213, 5459,     97.8,  16.4610,  35.6280,2,    100.5,2,     5.42,2,    18.21,2,     0.24,2,     1.24,2, -999.000,9, -999.000,9,   2170.2,2,   2345.2,2,    690.3,2,-999.0000,9,  -999.00,     0.21,     0.32,   -999.0,9,   -999.0,  -999.00,9,  16.4452
  33MW19930704,  A16N,     5,  1,     21,2,19930708,   0, -3.5120, -25.0213, 5459,     69.2,  23.2240,  36.0810,2,    178.7,2,     1.65,2,     2.95,2,     0.24,2,     0.32,2,    1.822,2,    0.941,2,   2076.3,2,   2374.0,2,    363.2,2,-999.0000,9,  -999.00,     0.43,     0.36,   -999.0,9,   -999.0,  -999.00,9,  23.2097
  33MW19930704,  A16N,     5,  1,     22,2,19930708,   0, -3.5120, -25.0213, 5459,     43.2,  26.5650,  36.2150,2,    198.1,2,     0.94,2,     0.16,2,     0.03,2,     0.11,2, -999.000,9, -999.000,9,   2031.8,2,   2380.0,2,    290.0,2,-999.0000,9,  -999.00,     0.23,     0.05,   -999.0,9,   -999.0,  -999.00,9,  26.5552
  33MW19930704,  A16N,     5,  1,     23,2,19930708,   0, -3.5120, -25.0213, 5459,     19.1,  26.6280,  36.1860,2,   -999.0,9,     0.92,2,     0.26,2,     0.03,2,     0.10,2,    1.785,2,    0.953,2,   2028.5,2,   2380.5,2,    288.3,2,-999.0000,9,  -999.00,     0.10,     0.04,   -999.0,9,   -999.0,  -999.00,9,  26.6236
  33MW19930704,  A16N,     5,  1,     24,2,19930708,   0, -3.5120, -25.0213, 5459,      2.3,  26.7230,  36.1920,2,    198.1,2,     0.97,2,     0.23,2,     0.03,2,     0.11,2,    1.806,2,    1.427,4,   2028.4,2,   2379.2,2,    289.7,2,   8.1470,2,    20.00,     0.09,     0.05,   -999.0,9,   -999.0,  -999.00,9,  26.7225
  33MW19930704,  A16N,     6,  1,      1,2,19930708,   0, -3.0075, -25.0228, 5374,   5495.9,   0.6970,  34.7040,2,    217.3,2,   113.03,2,    31.11,2,     0.00,2,     2.13,2,    0.037,4,    0.010,2,   2260.0,2,   2374.0,2,   1010.9,2,   7.6940,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   0.2301
  33MW19930704,  A16N,     6,  1,      2,2,19930708,   0, -3.0075, -25.0228, 5374,   5000.9,   0.7500,  34.7160,2,    218.6,2,   111.55,2,    30.70,2,     0.01,2,     2.11,2,    0.008,2,    0.004,2,   2255.7,2,   2370.0,2,    981.5,2,   7.6990,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   0.3408
  33MW19930704,  A16N,     6,  1,      3,2,19930708,   0, -3.0075, -25.0228, 5374,   4651.3,   0.8340,  34.7280,2,    220.3,2,   102.91,2,    29.72,2,     0.01,2,     2.03,2,    0.003,2,    0.006,2,   2251.6,2,   2365.7,2,    961.3,6,   7.7130,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   0.4624
  33MW19930704,  A16N,     6,  1,      4,2,19930708,   0, -3.0075, -25.0228, 5374,   4151.8,   1.6730,-999.0000,9,    239.0,2,    64.63,2,    24.33,2,     0.00,2,     1.67,2,    0.025,6,    0.024,6,   2211.5,2,   2346.4,2,    828.0,2,   7.7650,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  33MW19930704,  A16N,     6,  1,      5,2,19930708,   0, -3.0075, -25.0228, 5374,   3703.7,   2.4440,  34.9090,2,    256.8,2,    30.53,2,    18.98,2,     0.00,2,     1.29,2,    0.020,2,    0.005,2,   2175.7,2,   2342.0,2,    727.0,2,   7.7900,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.1306
  33MW19930704,  A16N,     6,  1,      6,2,19930708,   0, -3.0075, -25.0228, 5374,   3303.4,   2.5560,  34.9100,2,    245.5,2,    35.50,2,    20.96,2,     0.02,2,     1.38,2,    0.102,4,    0.046,4,   2184.0,2,   2339.0,2,    753.0,2,   7.7990,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.2833
  33MW19930704,  A16N,     6,  1,      7,2,19930708,   0, -3.0075, -25.0228, 5374,   2800.2,   2.7230,  34.9140,2,    239.0,2,    35.63,2,    21.15,2,     0.00,2,     1.39,2,    0.003,2,    0.000,2,   2187.1,2,   2337.8,2,    759.8,2,   7.7930,2,    20.00,  -999.00,  -999.00,   -999.0,9,   -999.0,  -999.00,9,   2.4987
