BOTTLE,20061130WHPSIODBK
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20061129
#original HYD file: a21hy.txt   Thu Nov 30 10:52:18 2006
#original SUM file: a21su.txt   Thu Nov 30 10:48:33 2006
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,THETA,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,NEON,NEON_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,HELIER,TRITER,NEONER,DELHER
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,ITS-90,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,NMOL/KG,,UMOL/KG,,UATM,,NMOL/KG,TU,NMOL/KG,PERCNT
      06MT11_5,  SR02,   171,  2,     22,   -999,2,19900302,0855,-40.1100,  11.0533, 4731,    374.6,   9.5886,  34.7203,2,  34.7170,2,   -999.0,9,  9.5460,    225.3,2,     7.33,2,    16.42,2,     0.00,2,     1.22,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   171,  2,     21,   -999,2,19900302,0855,-40.1100,  11.0533, 4731,    744.5,   5.5856,  34.4216,2,  34.4250,2,   -999.0,9,  5.5217,    208.1,2,    27.40,2,    28.10,2,     0.00,2,     1.99,2,    1.191,2,    0.596,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   171,  2,     20,   -999,2,19900302,0855,-40.1100,  11.0533, 4731,    845.1,   4.8254,  34.3958,2,  34.4200,2,   -999.0,9,  4.7572,    200.1,2,    37.08,2,    30.00,2,     0.00,2,     2.12,2,    0.952,2,    0.443,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   171,  2,     19,   -999,2,19900302,0855,-40.1100,  11.0533, 4731,    944.8,   4.1731,  34.3941,2,  34.3930,2,   -999.0,9,  4.1010,    201.5,2,    42.00,2,    31.46,2,     0.00,2,     2.21,2,    0.807,2,    0.405,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   171,  2,     18,   -999,2,19900302,0855,-40.1100,  11.0533, 4731,   1044.7,   3.3881,  34.3601,2,  34.3550,2,   -999.0,9,  3.3139,    207.0,2,    45.62,2,    32.36,2,     0.00,2,     2.27,2,    0.762,2,    0.371,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   171,  2,     17,   -999,2,19900302,0855,-40.1100,  11.0533, 4731,   1193.9,   3.2003,  34.4586,2,  34.4600,2,   -999.0,9,  3.1156,    186.8,2,    58.60,2,    33.48,2,     0.00,2,     2.36,2,    0.317,3,    0.172,3, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   171,  2,     16,   -999,2,19900302,0855,-40.1100,  11.0533, 4731,   1395.6,   2.8377,  34.5342,2,  34.5340,2,   -999.0,9,  2.7403,    181.7,2,    65.96,2,    33.42,2,     0.00,2,     2.35,2,    0.284,3,    0.108,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   171,  2,     15,   -999,2,19900302,0855,-40.1100,  11.0533, 4731,   1593.7,   2.7099,  34.6294,2,  34.6290,2,   -999.0,9,  2.5975,    182.1,2,    69.83,2,    32.36,2,     0.00,2,     2.27,2,    0.084,2,    0.053,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   171,  2,     14,   -999,2,19900302,0855,-40.1100,  11.0533, 4731,   1794.8,   2.6849,  34.7086,2,  34.7090,2,   -999.0,9,  2.5557,    191.5,2,    68.85,2,    30.50,2,     0.00,2,     2.13,2,    0.066,2,    0.028,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   171,  2,     13,   -999,2,19900302,0855,-40.1100,  11.0533, 4731,   1999.1,   2.6309,  34.7626,2,  34.7600,2,   -999.0,9,  2.4846,    201.2,2,    66.78,2,    28.86,2,     0.00,2,     2.02,2,    0.009,2,    0.020,3, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   171,  2,     12,   -999,2,19900302,0855,-40.1100,  11.0533, 4731,   2247.3,   2.5650,  34.8072,2,  34.8070,2,   -999.0,9,  2.3972,    213.2,2,    62.10,2,    26.98,2,     0.00,2,     1.89,2,    0.004,2,    0.008,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   171,  2,     11,   -999,2,19900302,0855,-40.1100,  11.0533, 4731,   2495.7,   2.4671,  34.8248,2,  34.8230,2,   -999.0,9,  2.2779,    219.8,2,    61.58,2,    26.26,2,     0.00,2,     1.84,2,    0.002,2,    0.014,3, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   171,  2,     10,   -999,2,19900302,0855,-40.1100,  11.0533, 4731,   2747.3,   2.3643,  34.8338,2,  34.8330,2,   -999.0,9,  2.1528,    224.9,2,    62.15,2,    25.66,2,     0.00,2,     1.80,2,    0.017,2,    0.024,3, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   171,  2,      9,   -999,2,19900302,0855,-40.1100,  11.0533, 4731,   2999.2,   2.2704,  34.8387,2,  34.8370,2,   -999.0,9,  2.0360,    228.4,2,    63.59,2,    25.49,2,     0.00,2,     1.78,2,    0.014,2,    0.027,3, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   171,  2,      8,   -999,2,19900302,0855,-40.1100,  11.0533, 4731,   3254.1,   2.1286,  34.8310,2,  34.8310,2,   -999.0,9,  1.8715,    227.6,2,    68.74,2,    25.89,2,     0.00,2,     1.81,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   171,  2,      7,   -999,2,19900302,0855,-40.1100,  11.0533, 4731,   3501.9,   1.9118,  34.8116,2,  34.8120,2,   -999.0,9,  1.6344,    225.1,2,    77.66,2,    27.04,2,     0.00,2,     1.89,2,    0.004,2,    0.010,3, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   171,  2,      6,   -999,2,19900302,0855,-40.1100,  11.0533, 4731,   3751.9,   1.5473,  34.7784,2,  34.7780,2,   -999.0,9,  1.2531,    221.7,2,    92.74,2,    28.69,2,     0.00,2,     1.99,2,    0.003,2,    0.013,3, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   171,  2,      5,   -999,2,19900302,0855,-40.1100,  11.0533, 4731,   4001.4,   1.2117,  34.7479,2,  34.7480,2,   -999.0,9,  0.9004,    220.0,2,   105.18,2,    30.09,2,     0.00,2,     2.10,2,    0.001,2,    0.012,3, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   171,  2,      4,   -999,2,19900302,0855,-40.1100,  11.0533, 4731,   4254.5,   1.0339,  34.7314,2,  34.7330,2,   -999.0,9,  0.7004,    219.7,2,   112.04,2,    30.82,2,     0.00,2,     2.16,2,    0.032,2,    0.025,3, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   171,  2,      3,   -999,2,19900302,0855,-40.1100,  11.0533, 4731,   4510.6,   0.9670,  34.7235,2,  34.7240,2,   -999.0,9,  0.6072,    219.8,2,   114.50,2,    31.06,2,     0.00,2,     2.21,2,    0.021,2,    0.028,3, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   171,  2,      2,   -999,2,19900302,0855,-40.1100,  11.0533, 4731,   4706.1,   0.9360,  34.7201,2,  34.7200,2,   -999.0,9,  0.5550,    220.7,2,   119.55,2,    31.25,2,     0.00,2,     2.20,2, -999.000,9,    0.023,3, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   171,  2,      1,   -999,2,19900302,0855,-40.1100,  11.0533, 4731,   4811.2,   0.9261,  34.7181,2,  34.7190,2,   -999.0,9,  0.5332,    219.7,2,   119.21,2,    31.49,2,     0.00,2,     2.21,2,    0.037,2,    0.045,3, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   172,  1,     13,   -999,2,19900302,1849,-39.1167,  11.3300, 5051,     21.2,  16.8119,  35.0964,2,  35.1050,2,   -999.0,9, 16.8084,    245.4,2,     2.44,2,     0.78,2,     0.00,2,     0.31,2, -999.000,9, -999.000,9,    0.851,2,   1.7114,2,    -2.80,2,   6.972,2,   2031.1,2,    349.6,2,  0.0034,   0.022,   0.020,   0.200
      06MT11_5,  SR02,   172,  1,     12,   -999,2,19900302,1849,-39.1167,  11.3300, 5051,     43.3,  15.5657,  34.8065,2,  34.8320,2,   -999.0,9, 15.5590,    254.6,2,     1.66,2,     2.54,2,     0.00,2,     0.43,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2033.4,2,    368.7,2,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   172,  1,     11,   -999,2,19900302,1849,-39.1167,  11.3300, 5051,    105.1,  11.5898,  34.4306,2,  34.4070,2,   -999.0,9, 11.5765,    280.1,2,     1.66,2,     8.41,2,     0.00,2,     0.81,2,    3.277,2,    1.658,2, -999.000,5,   1.7297,2,    -2.40,2,   7.273,2,   2058.2,2,    452.0,2,  0.0035,-999.000,   0.020,   0.200
      06MT11_5,  SR02,   172,  1,     10,   -999,2,19900302,1849,-39.1167,  11.3300, 5051,    147.9,  11.4319,  34.8217,2,  34.8200,2,   -999.0,9, 11.4133,    247.5,2,     3.03,2,     8.50,2,     0.00,2,     0.82,2, -999.000,9, -999.000,9,    0.839,2,   1.7444,2,    -1.50,2,   7.299,2,   2085.3,2,    501.3,2,  0.0035,   0.021,   0.020,   0.200
      06MT11_5,  SR02,   172,  1,      9,   -999,2,19900302,1849,-39.1167,  11.3300, 5051,    202.3,  10.1860,  34.6998,2,  34.6950,2,   -999.0,9, 10.1623,    252.1,2,     3.42,2,    11.44,2,     0.00,2,     0.97,2,    3.038,2,    1.550,2, -999.000,5,   1.7480,2,    -1.00,2,   7.349,2,   2094.5,2,    540.0,2,  0.0035,-999.000,   0.021,   0.200
      06MT11_5,  SR02,   172,  1,      8,   -999,2,19900302,1849,-39.1167,  11.3300, 5051,    262.1,   9.6275,  34.7074,2,  34.7230,2,   -999.0,9,  9.5978,    234.0,2,     6.65,2,    15.15,2,     0.00,2,     1.18,2, -999.000,9, -999.000,9,    0.666,2,   1.7462,2,    -0.20,2,   7.353,2,   2111.5,2,    597.7,2,  0.0045,   0.018,   0.025,   0.200
      06MT11_5,  SR02,   172,  1,      7,   -999,2,19900302,1849,-39.1167,  11.3300, 5051,    325.6,   8.8233,  34.6154,2,  34.6460,2,   -999.0,9,  8.7882,    235.9,2,     7.72,2,    16.91,2,     0.00,2,     1.29,2,    2.445,2,    1.240,2,    0.491,2,   1.7489,2,    -0.20,2,   7.427,2,   2119.6,2,    631.6,2,  0.0035,   0.015,   0.021,   0.200
      06MT11_5,  SR02,   172,  1,      6,   -999,2,19900302,1849,-39.1167,  11.3300, 5051,    380.2,   7.8292,  34.4791,2,  34.4710,2,   -999.0,9,  7.7911,    254.0,2,     6.55,2,    18.18,2,     0.00,2,     1.38,2, -999.000,9, -999.000,9,    0.373,2,-999.0000,9,  -999.00,9,-999.000,9,   2117.1,2,    647.9,2,-999.0000,   0.013,-999.000,-999.000
      06MT11_5,  SR02,   172,  1,      5,   -999,2,19900302,1849,-39.1167,  11.3300, 5051,    448.6,   7.4057,  34.4730,2,  34.4730,2,   -999.0,9,  7.3619,    234.2,2,     9.68,2,    21.21,2,     0.00,2,     1.56,2,    2.500,2,    1.247,2,    0.153,2,-999.0000,5,  -999.00,5,-999.000,5,   2133.9,2,    717.9,2,-999.0000,   0.006,-999.000,-999.000
      06MT11_5,  SR02,   172,  1,      4,   -999,2,19900302,1849,-39.1167,  11.3300, 5051,    519.2,   6.5076,  34.4039,2,  34.4000,2,   -999.0,9,  6.4602,    231.8,2,    12.42,2,    24.15,2,     0.00,2,     1.75,2,    2.333,2,    1.161,2,    0.172,2,   1.7574,2,    -0.50,2,   7.560,2,   2143.7,2,    781.0,2,  0.0035,   0.007,   0.021,   0.200
      06MT11_5,  SR02,   172,  1,      3,   -999,2,19900302,1849,-39.1167,  11.3300, 5051,    599.1,   5.3608,  34.3107,2,  34.3110,2,   -999.0,9,  5.3112,    237.1,2,    15.45,2,    26.69,2,     0.00,2,     1.91,2,    2.238,2,    1.086,2,    0.152,2,-999.0000,5,  -999.00,5,-999.000,5,   2152.5,2,    826.1,2,-999.0000,   0.012,-999.000,-999.000
      06MT11_5,  SR02,   172,  1,      2,   -999,2,19900302,1849,-39.1167,  11.3300, 5051,    698.2,   4.7745,  34.3057,2,  34.2930,2,   -999.0,9,  4.7193,    236.7,2,    21.70,2,    28.16,2,     0.00,2,     2.02,2, -999.000,9, -999.000,9,    0.226,2,-999.0000,5,  -999.00,5,-999.000,5,   2162.3,2,    866.0,2,-999.0000,   0.009,-999.000,-999.000
      06MT11_5,  SR02,   172,  1,      1,   -999,2,19900302,1849,-39.1167,  11.3300, 5051,    802.9,   3.9134,  34.2506,2,  34.2460,2,   -999.0,9,  3.8548,    244.2,2,    24.83,2,    29.33,2,     0.00,2,     2.10,2,    1.946,2,    0.927,2,    0.078,2,-999.0000,9,  -999.00,9,-999.000,9,   2167.5,2,    892.3,2,-999.0000,   0.004,-999.000,-999.000
      06MT11_5,  SR02,   172,  3,     24,   -999,2,19900302,2247,-39.1100,  11.3067, 5045,      9.6,  17.4785,  35.2737,2,  35.2690,2,   -999.0,9, 17.4769,    240.0,2,     2.05,2,     0.29,2,     0.00,2,     0.31,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2026.9,2,    341.1,2,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   172,  3,     23,   -999,2,19900302,2247,-39.1100,  11.3067, 5045,     96.6,  14.3806,  35.0190,2,  35.0510,2,   -999.0,9, 14.3664,    248.7,2,     1.76,2,     4.10,2,     0.00,2,     0.62,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2061.6,2,    429.0,2,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   172,  3,     22,   -999,2,19900302,2247,-39.1100,  11.3067, 5045,    496.6,   6.6754,  34.3800,2,-999.0000,5,   -999.0,9,  6.6296,   -999.0,5,  -999.00,5,  -999.00,5,  -999.00,5,  -999.00,5, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,    638.0,2,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   172,  3,     21,   -999,2,19900302,2247,-39.1100,  11.3067, 5045,    894.3,   3.4650,  34.2471,2,  34.2460,2,   -999.0,9,  3.4021,    240.0,2,    30.51,2,    30.60,2,     0.00,2,     2.23,2,    1.770,2,    0.824,2,    0.180,2,-999.0000,9,  -999.00,9,-999.000,9,   2177.8,2,    935.6,2,-999.0000,   0.007,-999.000,-999.000
      06MT11_5,  SR02,   172,  3,     20,   -999,2,19900302,2247,-39.1100,  11.3067, 5045,   1045.4,   3.1254,  34.3251,2,  34.3240,2,   -999.0,9,  3.0533,    215.4,2,    44.09,2,    32.36,2,     0.00,2,     2.38,2,    1.051,2,    0.512,2, -999.000,9,   1.8091,2,     2.90,2,   7.827,2,   2201.2,2,   1029.4,2,  0.0036,-999.000,   0.022,   0.200
      06MT11_5,  SR02,   172,  3,     19,   -999,2,19900302,2247,-39.1100,  11.3067, 5045,   1194.6,   3.0005,  34.4273,2,  34.4240,2,   -999.0,9,  2.9177,    192.4,2,    56.02,2,    33.63,2,     0.00,2,     2.48,2,    0.431,2,    0.206,2, -999.000,9,-999.0000,5,  -999.00,5,-999.000,5,   2222.9,2,   1109.0,2,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   172,  3,     18,   -999,2,19900302,2247,-39.1100,  11.3067, 5045,   1396.2,   2.9196,  34.5601,2,  34.5610,2,   -999.0,9,  2.8212,    177.7,2,    67.64,2,    33.43,2,     0.00,2,     2.34,2,    0.120,2,    0.069,2, -999.000,9,   1.8216,2,     7.50,2,   7.828,2,   2237.3,2,   1136.1,2,  0.0036,-999.000,   0.022,   0.200
      06MT11_5,  SR02,   172,  3,     17,   -999,2,19900302,2247,-39.1100,  11.3067, 5045,   1598.5,   2.8457,  34.6625,2,  34.6610,2,   -999.0,9,  2.7312,    182.1,2,    69.50,2,    31.96,2,     0.00,2,     2.24,2,    0.055,2,    0.026,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2236.8,2,   1089.4,2,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   172,  3,     16,   -999,2,19900302,2247,-39.1100,  11.3067, 5045,   1796.7,   2.7588,  34.7397,2,  34.7390,2,   -999.0,9,  2.6284,    195.5,2,    64.70,2,    29.71,2,     0.00,2,     2.07,2,    0.006,2,    0.025,3, -999.000,9,-999.0000,5,  -999.00,5,-999.000,5,   2225.4,2,   1013.1,2,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   172,  3,     15,   -999,2,19900302,2247,-39.1100,  11.3067, 5045,   2004.8,   2.7049,  34.7882,2,  34.7870,2,   -999.0,9,  2.5568,    206.8,2,    61.18,2,    27.95,2,     0.00,2,     1.93,2,    0.002,2,    0.011,3,    0.019,6,-999.0000,5,  -999.00,5,-999.000,5,   2217.2,2,    955.0,2,-999.0000,   0.012,-999.000,-999.000
      06MT11_5,  SR02,   172,  3,     14,   -999,2,19900302,2247,-39.1100,  11.3067, 5045,   2248.8,   2.5950,  34.8199,2,  34.8190,2,   -999.0,9,  2.4265,    216.5,2,    58.74,2,    26.58,2,     0.00,2,     1.84,2,    0.005,2,    0.003,2, -999.000,9,   1.8225,2,     5.20,2,   7.850,2,   2210.3,2,    907.0,2,  0.0036,-999.000,   0.022,   0.200
      06MT11_5,  SR02,   172,  3,     13,   -999,2,19900302,2247,-39.1100,  11.3067, 5045,   2490.8,   2.5031,  34.8391,2,  34.8380,2,   -999.0,9,  2.3136,    225.3,2,    57.76,2,    25.61,2,     0.00,2,     1.77,2, -999.000,9, -999.000,9, -999.000,5,-999.0000,9,  -999.00,9,-999.000,9,   2205.2,2,    872.9,2,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   172,  3,     12,   -999,2,19900302,2247,-39.1100,  11.3067, 5045,   2749.7,   2.3922,  34.8434,2,  34.8420,2,   -999.0,9,  2.1800,    227.3,2,    59.81,2,    25.41,2,     0.00,2,     1.75,2,   -0.009,3,    0.005,2, -999.000,9,   1.8207,2,     6.20,2,   7.839,2,   2206.2,2,    862.8,2,  0.0036,-999.000,   0.022,   0.200
      06MT11_5,  SR02,   172,  3,     11,   -999,2,19900302,2247,-39.1100,  11.3067, 5045,   2995.1,   2.2774,  34.8409,2,  34.8410,2,   -999.0,9,  2.0432,    228.6,2,    63.04,2,    25.51,2,     0.00,2,     1.77,2,   -0.006,2,    0.005,2, -999.000,5,-999.0000,9,  -999.00,9,-999.000,9,   2210.5,2,    862.8,2,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   172,  3,     10,   -999,2,19900302,2247,-39.1100,  11.3067, 5045,   3250.8,   2.2194,  34.8396,2,  34.8390,2,   -999.0,9,  1.9606,    229.8,2,    64.80,2,    25.70,2,     0.00,2,     1.77,2, -999.000,9,    0.003,2, -999.000,9,   1.8328,2,     5.00,2,   7.902,2,   2211.2,2,    861.8,2,  0.0037,-999.000,   0.022,   0.200
      06MT11_5,  SR02,   172,  3,      9,   -999,2,19900302,2247,-39.1100,  11.3067, 5045,   3503.4,   2.0786,  34.8290,2,  34.8300,2,   -999.0,9,  1.7968,    228.0,2,    70.66,2,    26.19,2,     0.00,2,     1.81,2, -999.000,9,    0.002,2, -999.000,5,   1.8323,2,     5.80,2,-999.000,5,   2217.5,2,    876.5,2,  0.0037,-999.000,-999.000,   0.200
      06MT11_5,  SR02,   172,  3,      8,   -999,2,19900302,2247,-39.1100,  11.3067, 5045,   3755.5,   1.8229,  34.8048,2,  34.8030,2,   -999.0,9,  1.5209,    225.9,2,    81.22,2,    27.37,2,     0.00,2,     1.90,2,    0.009,2,    0.007,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2224.9,2,    909.3,2,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   172,  3,      7,   -999,2,19900302,2247,-39.1100,  11.3067, 5045,   4004.7,   1.5253,  34.7760,2,  34.7780,2,   -999.0,9,  1.2046,    222.1,2,    93.63,2,    28.83,2,     0.00,2,     1.99,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,5,  -999.00,5,-999.000,5,   2235.3,2,    940.9,2,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   172,  3,      6,   -999,2,19900302,2247,-39.1100,  11.3067, 5045,   4254.3,   1.2696,  34.7512,2,-999.0000,5,   -999.0,9,  0.9290,   -999.0,5,  -999.00,5,  -999.00,5,  -999.00,5,  -999.00,5,   -0.007,2,    0.005,2, -999.000,5,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   172,  3,      5,   -999,2,19900302,2247,-39.1100,  11.3067, 5045,   4505.2,   1.1188,  34.7364,2,  34.7370,2,   -999.0,9,  0.7548,    219.0,5,   110.25,2,    30.59,2,     0.00,2,     2.14,2,    0.000,2,    0.006,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2248.0,2,    987.4,2,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   172,  3,      4,   -999,2,19900302,2247,-39.1100,  11.3067, 5045,   4706.6,   1.0859,  34.7315,2,  34.7330,2,   -999.0,9,  0.6998,    218.8,2,   112.69,2,    30.89,2,     0.00,2,     2.16,2,   -0.002,2,    0.009,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2250.0,2,    992.8,2,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   172,  3,      3,   -999,2,19900302,2247,-39.1100,  11.3067, 5045,   4907.6,   1.0519,  34.7279,2,  34.7300,2,   -999.0,9,  0.6435,    219.5,2,   113.28,2,    31.08,2,     0.00,2,     2.17,2, -999.000,9,    0.006,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   2248.8,2,   1000.1,2,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   172,  3,      2,   -999,2,19900302,2247,-39.1100,  11.3067, 5045,   5105.8,   1.0469,  34.7244,2,  34.7250,2,   -999.0,9,  0.6151,    220.4,2,   113.28,2,    30.98,2,     0.00,2,     2.17,2,    0.010,2,    0.013,2, -999.000,5,   1.8453,2,     6.70,2,   7.989,2,   2250.0,2,   1008.4,2,  0.0037,-999.000,   0.022,   0.200
      06MT11_5,  SR02,   172,  3,      1,   -999,2,19900302,2247,-39.1100,  11.3067, 5045,   5152.7,   1.0489,  34.7250,2,  34.7250,2,   -999.0,9,  0.6113,    219.2,2,   114.45,2,    31.18,2,     0.00,2,     2.19,2,    0.010,2,    0.008,2, -999.000,9,   1.8484,2,     5.80,2,   8.003,2,   2251.4,2,   1004.5,2,  0.0037,-999.000,   0.022,   0.200
      06MT11_5,  SR02,   173,  1,     12,   -999,2,19900303,1137,-38.6200,  12.3700, 4838,      6.2,  19.1325,  35.3708,2,  35.3580,2,   -999.0,9, 19.1314,    234.1,2,     2.54,2,     0.00,2,     0.00,2,     0.18,2,    2.281,2,    1.177,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,    336.1,2,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   173,  1,     11,   -999,2,19900303,1137,-38.6200,  12.3700, 4838,     36.4,  19.1215,  35.3923,2,  35.3800,2,   -999.0,9, 19.1150,    234.3,2,     1.95,2,     0.00,2,     0.00,2,     0.16,2,    2.961,2,    1.327,3, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   173,  1,     10,   -999,2,19900303,1137,-38.6200,  12.3700, 4838,     86.5,  14.2960,  35.1897,2,  35.1820,2,   -999.0,9, 14.2833,    250.9,2,     2.15,2,     2.25,2,     0.00,2,     0.38,2,    2.883,2,    1.424,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
      06MT11_5,  SR02,   173,  1,      9,   -999,2,19900303,1137,-38.6200,  12.3700, 4838,    138.2,  13.0165,  35.1063,2,  35.0920,2,   -999.0,9, 12.9975,    242.7,2,     2.64,2,     5.86,2,     0.00,2,     0.58,2,    2.860,2,    1.423,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,9,   -999.0,5,   -999.0,5,-999.0000,-999.000,-999.000,-999.000
