BOTTLE,20030319WHPSIOSA
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: March 19, 2003
#original HYD file: a08hy.txt   Wed Mar 19 10:27:03 2003
#original SUM file: a08su.txt   Fri Feb 12 12:52:56 1999
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,NEON,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,CTDRAW,HELIER,DELHER,NEONER,NEONER_FLAG_W,THETA,TRITER
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,NMOL/KG,UMOL/KG,,PPM@EQ,,,NMOL/KG,PERCNT,NMOL/KG,,ITS-90,TU
      06MT28_1,   A08,   247,  2,    699,    304,2,19940426,1121,-11.3330,  -0.2487, 5473,   4105.9,   2.3722,  34.8894,2,  34.8872,2,   -999.0,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   4101,-999.0000,-999.000,-999.000,9,  2.0155,-999.000
      06MT28_1,   A08,   247,  2,    698,    303,2,19940426,1121,-11.3330,  -0.2487, 5473,   5106.1,   2.4135,  34.8824,2,  34.8809,2,   -999.0,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   5100,-999.0000,-999.000,-999.000,9,  1.9335,-999.000
      06MT28_1,   A08,   247,  2,    697,    301,2,19940426,1121,-11.3330,  -0.2487, 5473,   5548.8,   2.4482,  34.8794,2,  34.8785,2,   -999.0,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   5542,-999.0000,-999.000,-999.000,9,  1.9092,-999.000
      06MT28_1,   A08,   247,  2,    695,    302,2,19940426,1121,-11.3330,  -0.2487, 5473,   5549.1,   2.4484,  34.8791,2,  34.8783,2,   -999.0,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   5542,-999.0000,-999.000,-999.000,9,  1.9094,-999.000
      06MT28_1,   A08,   248,  1,    749,    221,2,19940426,1559,-11.3330,  -0.0005, 5697,     10.5,  25.9067,  36.7246,2,  36.7283,2,    197.8,2,     0.86,2,     0.00,2,    1.611,2,    0.931,2,    0.104,2,    1.756,2,    0.869,2,   1.6490,2,    -2.06,2,   6.549,   2058.5,2,    485.1,6,     10,  0.0060,   0.240,   0.021,2, 25.9043,   0.054
      06MT28_1,   A08,   248,  1,    746,    220,2,19940426,1559,-11.3330,  -0.0005, 5697,     31.0,  25.8279,  36.7247,2,-999.0000,9,    199.0,2,     0.77,2,     0.00,2,    1.618,2,    0.948,2,    0.092,2,    1.725,2, -999.000,9,   1.6510,2,    -1.26,2,   6.538,   2056.9,2,    485.5,2,     30,  0.0060,   0.240,   0.021,2, 25.8209,-999.000
      06MT28_1,   A08,   248,  1,    745,    219,2,19940426,1559,-11.3330,  -0.0005, 5697,     50.5,  21.8534,  36.3345,2,-999.0000,9,    227.0,2,     0.86,2,     0.00,2,    1.940,2,    1.078,2,    0.084,2,    1.043,2, -999.000,9,   1.7230,2,    -0.66,2,   7.020,   2067.8,2,    557.2,2,     50,  0.0060,   0.240,   0.022,3, 21.8434,-999.000
      06MT28_1,   A08,   248,  1,    744,    218,2,19940426,1559,-11.3330,  -0.0005, 5697,     69.7,  19.4995,  36.0849,2,-999.0000,9,    203.2,2,     1.34,2,     2.68,2,    2.038,2,    1.104,2,    0.090,2,    0.914,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   2092.4,2,    660.6,2,     69,-999.0000,-999.000,-999.000,9, 19.4868,-999.000
      06MT28_1,   A08,   248,  1,    743,    217,2,19940426,1559,-11.3330,  -0.0005, 5697,     99.2,  16.1334,  35.6716,2,-999.0000,9,    138.1,2,     3.45,2,    14.37,2,    1.895,2,    1.020,2,    0.083,2,    0.635,2, -999.000,9,   1.7250,6,    -0.34,6,   7.132,   2148.1,2,   1018.5,6,     99,  0.0070,   0.250,   0.024,6, 16.1176,-999.000
      06MT28_1,   A08,   248,  1,    742,    216,2,19940426,1559,-11.3330,  -0.0005, 5697,    150.3,  13.1099,  35.3053,2,-999.0000,9,     59.7,2,     7.95,2,    26.05,2,    0.990,2,    0.542,2,    0.032,2,    0.228,2, -999.000,9,   1.7410,2,     0.92,2,   7.281,   2209.9,2,   1685.4,2,    150,  0.0060,   0.240,   0.023,2, 13.0891,-999.000
      06MT28_1,   A08,   248,  1,    741,    215,2,19940426,1559,-11.3330,  -0.0005, 5697,    199.2,  11.4971,  35.1025,2,-999.0000,9,     59.4,2,     7.95,2,    26.04,2,    0.991,2,    0.538,2,    0.035,4,    0.229,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   2208.8,2,   1661.2,2,    199,-999.0000,-999.000,-999.000,9, 11.4718,-999.000
      06MT28_1,   A08,   248,  1,    740,    214,2,19940426,1559,-11.3330,  -0.0005, 5697,    301.4,   9.7893,  34.9081,2,  34.9099,2,     45.8,2,    14.07,2,    33.20,2,    0.177,2,    0.109,2,    0.012,2,    0.096,2,    0.141,2,   1.7430,2,     1.30,2,   7.415,   2233.3,2,   2178.7,6,    301,  0.0060,   0.240,   0.024,2,  9.7547,   0.011
      06MT28_1,   A08,   248,  1,    739,    213,2,19940426,1559,-11.3330,  -0.0005, 5697,    400.5,   8.5526,  34.7758,2,-999.0000,9,     48.9,2,    16.74,2,    35.57,2,    0.077,2,    0.055,2,    0.011,2,    0.090,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   2240.1,2,   1546.8,2,    400,-999.0000,-999.000,-999.000,9,  8.5100,-999.000
      06MT28_1,   A08,   248,  1,    738,    212,2,19940426,1559,-11.3330,  -0.0005, 5697,    501.2,   7.1553,  34.6460,2,-999.0000,9,     56.3,2,    20.55,2,    37.85,2,    0.026,2,    0.013,2,    0.008,2,    0.080,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   2247.8,2,   1646.7,2,    501,-999.0000,-999.000,-999.000,9,  7.1070,-999.000
      06MT28_1,   A08,   248,  1,    737,    211,2,19940426,1559,-11.3330,  -0.0005, 5697,    599.7,   6.2214,  34.5744,2,  34.5781,2,     60.6,2,    23.88,2,    39.45,2,    0.010,2,    0.004,2,    0.004,2,    0.048,2,    0.044,2,-999.0000,9,  -999.00,9,-999.000,   2252.2,2,   1701.5,6,    600,-999.0000,-999.000,-999.000,9,  6.1675,   0.009
      06MT28_1,   A08,   248,  1,    736,    210,2,19940426,1559,-11.3330,  -0.0005, 5697,    700.8,   5.3043,  34.5186,2,-999.0000,9,     84.9,2,    27.88,2,    38.57,2,    0.003,2,    0.001,2,    0.008,4,    0.029,2, -999.000,9,   1.7860,2,     1.46,2,   7.702,   2246.2,2,   1605.8,2,    701,  0.0070,   0.240,   0.024,2,  5.2457,-999.000
      06MT28_1,   A08,   248,  1,    735,    209,2,19940426,1559,-11.3330,  -0.0005, 5697,    849.3,   4.4929,  34.5142,2,-999.0000,9,    122.7,2,    31.87,2,    35.30,2,    0.002,2,    0.002,2,    0.003,4,    0.029,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   2230.8,2,   1365.4,2,    850,-999.0000,-999.000,-999.000,9,  4.4264,-999.000
      06MT28_1,   A08,   248,  1,    734,    208,2,19940426,1559,-11.3330,  -0.0005, 5697,    998.6,   4.1536,  34.5770,2,  34.5755,2,    138.0,2,    33.37,9,    33.32,9,    0.000,2,    0.003,2,    0.002,4,    0.013,2, -999.000,9,   1.7990,2,     2.41,2,   7.838,   2227.1,2,   1260.3,6,   1000,  0.0070,   0.240,   0.025,2,  4.0768,-999.000
      06MT28_1,   A08,   248,  1,    788,    207,2,19940426,1559,-11.3330,  -0.0005, 5697,    998.7,   4.1558,  34.5758,2,-999.0000,9,   -999.0,9,  -999.00,2,  -999.00,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   1000,-999.0000,-999.000,-999.000,9,  4.0790,-999.000
      06MT28_1,   A08,   248,  2,    748,    324,2,19940426,1814,-11.3332,  -0.0005, 5695,     17.6,  25.8763,  36.7259,2,  36.7260,2,    197.3,2,     1.06,2,     0.00,2,    1.610,2,    0.957,2,    0.128,2,    1.752,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   2058.8,2,   -999.0,9,     14,-999.0000,-999.000,-999.000,9, 25.8724,-999.000
      06MT28_1,   A08,   248,  2,    785,    323,2,19940426,1814,-11.3332,  -0.0005, 5695,    996.5,   4.1623,  34.5724,2,  34.5732,2,    138.5,2,    33.18,2,    33.46,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   2227.4,2,   1246.8,2,   1001,-999.0000,-999.000,-999.000,9,  4.0856,-999.000
      06MT28_1,   A08,   248,  2,    784,    322,2,19940426,1814,-11.3332,  -0.0005, 5695,   1195.7,   3.9246,  34.7163,2,-999.0000,9,    162.5,2,    31.14,2,    29.43,2,    0.002,2,    0.000,2,    0.004,4,    0.015,2,    0.007,2,   1.7840,2,     2.37,2,   7.781,   2212.7,2,   1087.1,2,   1199,  0.0070,   0.240,   0.025,2,  3.8327,   0.002
      06MT28_1,   A08,   248,  2,    783,    321,2,19940426,1814,-11.3332,  -0.0005, 5695,   1398.1,   3.8000,  34.8403,2,-999.0000,9,    184.4,2,    27.69,2,    25.69,2,    0.003,2,    0.001,2,    0.010,4,    0.006,2, -999.000,9,   1.8280,2,     1.82,2,   7.910,   2198.6,2,    962.6,2,   1401,  0.0070,   0.250,   0.026,2,  3.6915,-999.000
      06MT28_1,   A08,   248,  2,    782,    320,2,19940426,1814,-11.3332,  -0.0005, 5695,   1598.0,   3.6584,  34.9076,2,  34.9078,2,    205.4,2,    25.19,2,    22.91,2,    0.002,2,    0.001,2,    0.028,4,    0.010,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   2186.1,2,    869.2,2,   1601,-999.0000,-999.000,-999.000,9,  3.5335,-999.000
      06MT28_1,   A08,   248,  2,    781,    319,2,19940426,1814,-11.3332,  -0.0005, 5695,   1797.5,   3.4502,  34.9215,2,-999.0000,9,    209.6,2,    27.16,2,    22.32,2,    0.005,2,    0.001,2,   -0.001,2,    0.008,2,    0.016,2,   1.7890,2,     2.19,2,   7.831,   2184.0,2,    862.5,2,   1800,  0.0070,   0.240,   0.025,2,  3.3098,   0.006
      06MT28_1,   A08,   248,  2,    780,    318,2,19940426,1814,-11.3332,  -0.0005, 5695,   1999.3,   3.2488,  34.9264,2,  34.9258,2,    209.1,2,    29.03,2,    21.73,2,    0.003,2,    0.002,2,   -0.002,2,    0.009,2, -999.000,9,   1.8210,2,     3.01,2,   7.922,   2182.1,2,    822.2,2,   2001,  0.0070,   0.250,   0.026,2,  3.0926,-999.000
      06MT28_1,   A08,   248,  2,    779,    317,2,19940426,1814,-11.3332,  -0.0005, 5695,   2248.5,   3.0547,  34.9223,2,-999.0000,9,    218.5,2,    32.22,2,    21.51,2,    0.004,2,    0.001,2,    0.002,2,    0.009,2, -999.000,9,   1.8260,2,     3.05,2,   7.898,   2183.9,2,    851.7,2,   2249,  0.0070,   0.250,   0.026,2,  2.8782,-999.000
      06MT28_1,   A08,   248,  2,    778,    316,2,19940426,1814,-11.3332,  -0.0005, 5695,   2550.3,   2.7921,  34.9105,2,-999.0000,9,    220.1,2,    36.91,2,    21.58,2,    0.006,2,    0.004,2,    0.028,4,    0.010,2,    0.035,2,   1.7970,2,     2.80,2,   7.907,   2191.7,2,    823.7,2,   2550,  0.0070,   0.240,   0.025,2,  2.5912,   0.030
      06MT28_1,   A08,   248,  2,    777,    315,2,19940426,1814,-11.3332,  -0.0005, 5695,   2750.9,   2.7131,  34.9078,2,-999.0000,9,    220.5,2,    38.96,2,    21.66,2,    0.001,2,    0.001,2,   -0.001,2,    0.008,2, -999.000,9,   1.7660,3,     3.61,2,   7.681,   2191.4,2,    808.0,2,   2749,  0.0070,   0.250,   0.025,3,  2.4939,-999.000
      06MT28_1,   A08,   248,  2,    776,    314,2,19940426,1814,-11.3332,  -0.0005, 5695,   3001.1,   2.6101,  34.9046,2,  34.9030,2,    219.7,2,    41.28,2,    21.73,2,    0.005,2,    0.003,2,    0.013,4,    0.009,2, -999.000,9,   1.8310,2,     3.49,2,   7.934,   -999.0,9,   -999.0,9,   2999,  0.0070,   0.250,   0.026,2,  2.3678,-999.000
      06MT28_1,   A08,   248,  2,    775,    313,2,19940426,1814,-11.3332,  -0.0005, 5695,   3253.8,   2.4942,  34.8979,2,-999.0000,9,    215.8,2,    44.92,2,    22.08,2,    0.001,2,    0.001,2,    0.013,4,    0.005,2,    0.008,2,   1.8290,6,     3.87,6,   7.974,   2203.0,2,    830.0,2,   3251,  0.0070,   0.250,   0.026,6,  2.2283,   0.003
      06MT28_1,   A08,   248,  2,    774,    312,2,19940426,1814,-11.3332,  -0.0005, 5695,   3504.0,   2.4132,  34.8947,2,-999.0000,9,    214.5,2,    47.51,2,    22.25,2,    0.000,2,    0.001,2,    0.007,4,    0.005,2, -999.000,9,   0.0000,4,  -999.00,4,   0.000,   2207.8,2,    832.4,2,   3500,  0.0000,   0.250,   0.000,4,  2.1225,-999.000
      06MT28_1,   A08,   248,  2,    773,    311,2,19940426,1814,-11.3332,  -0.0005, 5695,   3754.7,   2.3731,  34.8922,2,-999.0000,9,    214.7,2,    48.50,2,    22.04,2,    0.008,4,    0.003,2,    0.012,4,    0.010,2, -999.000,9,   1.8370,2,     2.64,2,   8.014,   2208.5,2,    833.6,2,   3750,  0.0070,   0.250,   0.026,2,  2.0561,-999.000
      06MT28_1,   A08,   248,  2,    824,    310,2,19940426,1814,-11.3332,  -0.0005, 5695,   4004.6,   2.3574,  34.8893,2,  34.8878,2,    214.6,2,    49.01,2,    22.20,2,    0.002,2,    0.001,2,    0.010,4,    0.006,2,    0.010,2,   1.8300,2,     3.12,2,   7.994,   2210.2,2,    829.9,6,   3999,  0.0070,   0.240,   0.025,2,  2.0127,   0.003
      06MT28_1,   A08,   248,  2,    822,    309,2,19940426,1814,-11.3332,  -0.0005, 5695,   4255.0,   2.3613,  34.8879,2,-999.0000,9,    215.5,2,    49.52,2,    22.18,2,    0.000,2,    0.001,2,    0.011,4,    0.008,2, -999.000,9,   1.8340,2,     3.28,2,   7.980,   2210.0,2,    822.3,2,   4249,  0.0070,   0.250,   0.026,2,  1.9875,-999.000
      06MT28_1,   A08,   248,  2,    821,    308,2,19940426,1814,-11.3332,  -0.0005, 5695,   4504.9,   2.3751,  34.8862,2,-999.0000,9,    215.2,2,    49.47,2,    22.06,2,    0.003,2,    0.002,2,    0.009,4,    0.010,2, -999.000,9,   1.8330,2,     2.73,2,   7.954,   2210.3,2,    835.9,2,   4499,  0.0070,   0.250,   0.026,2,  1.9712,-999.000
      06MT28_1,   A08,   248,  2,    819,    307,2,19940426,1814,-11.3332,  -0.0005, 5695,   4756.4,   2.3835,  34.8839,2,-999.0000,9,    215.8,2,    49.42,2,    22.04,2,    0.005,2,    0.002,2,    0.016,4,    0.013,2,   -0.228,4,   1.8140,2,     3.16,2,   7.980,   2205.9,2,    817.9,2,   4750,  0.0070,   0.240,   0.025,2,  1.9486,   0.372
      06MT28_1,   A08,   248,  2,    820,    306,2,19940426,1814,-11.3332,  -0.0005, 5695,   5007.2,   2.4042,  34.8818,2,  34.8818,2,    216.2,2,    49.37,2,    21.92,2,    0.005,2,    0.002,2,    0.003,2,    0.017,2, -999.000,9,   1.8390,2,     3.16,2,   8.041,   2209.1,2,    810.2,2,   5000,  0.0070,   0.250,   0.027,2,  1.9371,-999.000
      06MT28_1,   A08,   248,  2,    818,    305,2,19940426,1814,-11.3332,  -0.0005, 5695,   5256.7,   2.4186,  34.8804,2,-999.0000,9,    217.4,2,    49.23,2,    21.81,2,    0.005,2,    0.005,2,    0.009,4,    0.024,2, -999.000,9,   1.8360,2,     2.74,2,   7.999,   2206.7,2,    823.4,2,   5250,  0.0070,   0.250,   0.026,2,  1.9191,-999.000
      06MT28_1,   A08,   248,  2,    817,    304,2,19940426,1814,-11.3332,  -0.0005, 5695,   5585.4,   2.4480,  34.8782,2,-999.0000,9,    219.0,2,    48.75,2,    21.69,2,    0.007,2,    0.003,2,    0.007,2,    0.036,2,    0.012,2,   1.8090,2,     2.81,2,   7.953,   2204.8,2,    814.6,2,   5578,  0.0070,   0.240,   0.025,2,  1.9041,   0.003
      06MT28_1,   A08,   248,  2,    816,    303,2,19940426,1814,-11.3332,  -0.0005, 5695,   5755.0,   2.4691,  34.8775,2,-999.0000,9,    218.7,2,    48.85,2,    21.67,2,    0.009,2,    0.004,2,    0.011,4,    0.038,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   2204.6,2,    828.0,2,   5748,-999.0000,-999.000,-999.000,9,  1.9016,-999.000
      06MT28_1,   A08,   248,  2,    815,    301,2,19940426,1814,-11.3332,  -0.0005, 5695,   5785.6,   2.4734,  34.8776,2,  34.8782,2,    217.5,2,    48.71,2,    21.67,2,    0.009,2,    0.004,2,    0.007,2,    0.038,2,    0.062,2,   1.8110,2,     2.63,2,   7.938,   2204.4,2,    820.2,2,   5779,  0.0070,   0.240,   0.025,2,  1.9016,   0.127
      06MT28_1,   A08,   248,  2,    814,    302,2,19940426,1814,-11.3332,  -0.0005, 5695,   5785.7,   2.4735,  34.8775,2,  34.8777,2,    218.0,2,    48.75,2,    21.62,2,    0.009,2,    0.005,2,    0.006,2,    0.038,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   2205.6,2,    803.2,2,   5779,-999.0000,-999.000,-999.000,9,  1.9017,-999.000
      06MT28_1,   A08,   249,  1,    813,    324,2,19940427,0225,-11.3333,   0.6662, 5601,     13.6,  25.6781,  36.7549,2,  36.7558,2,    198.3,2,     1.06,2,     0.00,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,     10,-999.0000,-999.000,-999.000,9, 25.6751,-999.000
      06MT28_1,   A08,   249,  1,    812,    323,2,19940427,0225,-11.3333,   0.6662, 5601,     61.7,  20.4691,  36.2279,2,-999.0000,9,    215.2,2,     1.63,2,     0.38,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,     60,-999.0000,-999.000,-999.000,9, 20.4575,-999.000
      06MT28_1,   A08,   249,  1,    811,    322,2,19940427,0225,-11.3333,   0.6662, 5601,    119.7,  13.6954,  35.3796,2,-999.0000,9,     77.8,2,     6.80,2,    23.47,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,    119,-999.0000,-999.000,-999.000,9, 13.6783,-999.000
      06MT28_1,   A08,   249,  1,    863,    321,2,19940427,0225,-11.3333,   0.6662, 5601,    249.9,  10.5718,  34.9713,2,-999.0000,9,   -999.0,9,  -999.00,2,  -999.00,2, -999.000,5, -999.000,5, -999.000,5, -999.000,5, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,    251,-999.0000,-999.000,-999.000,9, 10.5417,-999.000
      06MT28_1,   A08,   249,  1,    861,    320,2,19940427,0225,-11.3333,   0.6662, 5601,    447.0,   8.1862,  34.7435,2,  34.7435,2,   -999.0,9,    17.78,2,    36.62,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,    450,-999.0000,-999.000,-999.000,9,  8.1398,-999.000
      06MT28_1,   A08,   249,  1,    860,    319,2,19940427,0225,-11.3333,   0.6662, 5601,    745.8,   5.1059,  34.5093,2,-999.0000,9,     98.0,2,    28.45,2,    37.42,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,    750,-999.0000,-999.000,-999.000,9,  5.0445,-999.000
      06MT28_1,   A08,   249,  1,    859,    318,2,19940427,0225,-11.3333,   0.6662, 5601,    996.1,   4.2142,  34.5602,2,  34.5593,2,    134.4,2,    33.18,2,    33.84,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   1001,-999.0000,-999.000,-999.000,9,  4.1372,-999.000
      06MT28_1,   A08,   249,  1,    858,    317,2,19940427,0225,-11.3333,   0.6662, 5601,   1395.1,   3.8515,  34.8195,2,-999.0000,9,    179.7,2,    27.88,2,    26.26,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   1399,-999.0000,-999.000,-999.000,9,  3.7427,-999.000
      06MT28_1,   A08,   249,  1,    857,    316,2,19940427,0225,-11.3333,   0.6662, 5601,   1597.4,   3.7265,  34.8965,2,-999.0000,9,    200.4,2,    25.09,2,    23.29,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   1600,-999.0000,-999.000,-999.000,9,  3.6009,-999.000
      06MT28_1,   A08,   249,  1,    856,    315,2,19940427,0225,-11.3333,   0.6662, 5601,   1997.5,   3.2984,  34.9248,2,  34.9258,2,    213.5,2,    28.46,2,    21.73,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   1999,-999.0000,-999.000,-999.000,9,  3.1417,-999.000
      06MT28_1,   A08,   249,  1,    855,    314,2,19940427,0225,-11.3333,   0.6662, 5601,   2249.0,   3.0674,  34.9207,2,-999.0000,9,    217.7,2,    31.75,2,    21.42,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   2250,-999.0000,-999.000,-999.000,9,  2.8906,-999.000
      06MT28_1,   A08,   249,  1,    854,    313,2,19940427,0225,-11.3333,   0.6662, 5601,   2499.4,   2.8945,  34.9157,2,-999.0000,9,    218.4,2,    35.03,2,    21.40,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   2499,-999.0000,-999.000,-999.000,9,  2.6966,-999.000
      06MT28_1,   A08,   249,  1,    853,    312,2,19940427,0225,-11.3333,   0.6662, 5601,   2750.8,   2.7172,  34.9071,2,-999.0000,9,    218.6,2,    38.68,2,    21.56,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   2750,-999.0000,-999.000,-999.000,9,  2.4980,-999.000
      06MT28_1,   A08,   249,  1,    852,    311,2,19940427,0225,-11.3333,   0.6662, 5601,   3001.3,   2.5950,  34.9024,2,  34.9024,2,    217.6,2,    41.75,2,    21.82,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   2999,-999.0000,-999.000,-999.000,9,  2.3530,-999.000
      06MT28_1,   A08,   249,  1,    851,    310,2,19940427,0225,-11.3333,   0.6662, 5601,   3302.4,   2.4728,  34.8967,2,-999.0000,9,    216.3,2,    44.91,2,    21.89,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   3299,-999.0000,-999.000,-999.000,9,  2.2022,-999.000
      06MT28_1,   A08,   249,  1,    850,    309,2,19940427,0225,-11.3333,   0.6662, 5601,   3602.5,   2.4020,  34.8930,2,-999.0000,9,    213.7,2,    47.59,2,    22.05,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   3599,-999.0000,-999.000,-999.000,9,  2.1009,-999.000
      06MT28_1,   A08,   249,  1,    849,    308,2,19940427,0225,-11.3333,   0.6662, 5601,   4004.0,   2.3678,  34.8881,2,  34.8888,2,    214.1,2,    48.73,2,    22.01,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   3999,-999.0000,-999.000,-999.000,9,  2.0229,-999.000
      06MT28_1,   A08,   249,  1,    847,    307,2,19940427,0225,-11.3333,   0.6662, 5601,   4505.3,   2.3806,  34.8862,2,-999.0000,9,    214.3,2,    49.38,2,    21.97,2,    0.004,2,    0.000,2,   -0.005,2,    0.012,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   4499,-999.0000,-999.000,-999.000,9,  1.9765,-999.000
      06MT28_1,   A08,   249,  1,    902,    306,2,19940427,0225,-11.3333,   0.6662, 5601,   5006.4,   2.4090,  34.8818,2,  34.8825,2,    215.2,2,    49.09,2,    21.83,2,    0.004,2,    0.001,2,    0.027,4,    0.019,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   5000,-999.0000,-999.000,-999.000,9,  1.9419,-999.000
      06MT28_1,   A08,   249,  1,    901,    305,2,19940427,0225,-11.3333,   0.6662, 5601,   5356.6,   2.4317,  34.8797,2,-999.0000,9,    216.7,2,    49.12,2,    21.71,2,    0.007,2,    0.001,2,    0.011,2,    0.028,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   5350,-999.0000,-999.000,-999.000,9,  1.9187,-999.000
      06MT28_1,   A08,   249,  1,    900,    304,2,19940427,0225,-11.3333,   0.6662, 5601,   5576.8,   2.4488,  34.8781,2,-999.0000,9,    218.0,2,    48.89,2,    21.64,2,    0.008,2,    0.001,2,    0.001,2,    0.036,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   5570,-999.0000,-999.000,-999.000,9,  1.9061,-999.000
      06MT28_1,   A08,   249,  1,    899,    303,2,19940427,0225,-11.3333,   0.6662, 5601,   5647.1,   2.4576,  34.8780,2,-999.0000,9,    218.2,2,    48.97,2,    21.63,2,    0.008,2,    0.002,2,   -0.005,2,    0.036,2, -999.000,9,-999.0000,9,  -999.00,9,-999.000,   -999.0,9,   -999.0,9,   5640,-999.0000,-999.000,-999.000,9,  1.9051,-999.000
