EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2_TMP,DOC,DOC_FLAG_W,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,DEG C,UMOL/KG,,DEG C
  33RO20070710,GOMECC,75,1,7512,12,3,20070731,1351,40.6347,-70.3895,71,3.7,23.001,32.692,2,32.702,2,230.3,2,249.5,2,0.6,3,0.1,3,0.01,3,0.19,3,0.15,3,-999,9,-999,9,-999,9,1965,2,2201.6,2,385.9,2,20,75.9,2,23.0003
  33RO20070710,GOMECC,75,1,7513,13,2,20070731,1351,40.6347,-70.3895,71,3.7,22.994,32.692,2,-999,9,230.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,22.9933
  33RO20070710,GOMECC,75,1,7514,14,9,20070731,1351,40.6347,-70.3895,71,3.8,22.975,32.693,2,-999,9,230.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,22.9742
  33RO20070710,GOMECC,75,1,7515,15,9,20070731,1351,40.6347,-70.3895,71,3.8,23.043,32.691,2,-999,9,230.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,23.0422
  33RO20070710,GOMECC,76,1,7601,1,3,20070731,1701,40.2938,-70.2035,95,87.6,9.406,33.884,2,33.857,4,219.6,2,237.4,2,9.7,3,8.6,3,0.03,3,0.87,3,0.1,3,4.06,2,1.45,2,0.54,2,2116.1,2,2264.7,2,683.3,2,20,-999,9,9.3964
  33RO20070710,GOMECC,76,1,7603,3,2,20070731,1703,40.2938,-70.2035,95,70.5,8.83,33.602,2,33.668,4,226.5,2,237.4,2,9.5,2,8.8,2,0.02,2,0.91,2,0.12,2,-999,9,-999,9,-999,9,2114.3,2,2255.5,2,706,2,20,-999,9,8.8226
  33RO20070710,GOMECC,76,1,7604,4,2,20070731,1704,40.2938,-70.2035,95,60.5,8.155,33.365,2,33.382,2,227.2,2,241.8,2,10.7,2,9.4,2,0.03,2,0.97,2,0.12,2,3.6,2,-999,9,0.36,2,2114.5,2,2242.4,2,766.9,2,20,-999,9,8.149
  33RO20070710,GOMECC,76,1,7605,5,2,20070731,1705,40.2938,-70.2035,95,50.4,8.25,33.299,2,33.307,2,230.3,2,245.1,2,10,2,8.6,2,0.22,2,0.94,2,0.13,2,-999,9,-999,9,-999,9,2108.3,2,2241.9,2,756.9,2,20,-999,9,8.245
  33RO20070710,GOMECC,76,1,7606,6,2,20070731,1706,40.2938,-70.2035,95,40.6,8.267,33.121,2,33.14,2,237.6,2,252.4,2,9.1,2,6.8,2,0.31,2,0.89,2,0.66,2,-999,9,-999,9,-999,9,2101.6,2,2236.2,2,746.7,2,20,-999,9,8.263
  33RO20070710,GOMECC,76,1,7607,7,2,20070731,1707,40.2938,-70.2035,95,29.9,8.92,33.085,2,33.101,2,239,2,253.9,2,8.3,2,5.2,2,0.32,2,0.82,2,0.89,2,-999,9,-999,9,-999,9,2094.5,2,2233.1,2,708.8,2,20,-999,9,8.9169
  33RO20070710,GOMECC,76,1,7608,8,2,20070731,1708,40.2938,-70.2035,95,20.6,11.235,33.111,2,33.097,2,283,2,296.5,2,3.9,2,1.3,2,0.11,2,0.47,2,0.28,2,-999,9,-999,9,-999,9,2050.8,2,2233.2,2,530,2,20,-999,9,11.2325
  33RO20070710,GOMECC,76,1,7609,9,2,20070731,1709,40.2938,-70.2035,95,9.8,21.811,33.391,2,33.361,4,233.3,2,257.3,2,0.9,2,0,2,0,2,0.12,2,0.12,2,2.48,2,1.43,2,0.26,2,1972.4,2,2239.8,2,340,2,20,-999,9,21.8091
  33RO20070710,GOMECC,76,1,7610,10,2,20070731,1710,40.2938,-70.2035,95,4,24.525,33.243,2,33.249,2,214.5,2,238,2,0.7,2,0,2,0,2,0.09,2,0.14,2,1.89,2,1.09,2,0.23,2,1966.7,6,2237.4,2,326,2,20,81.7,2,24.5242
  33RO20070710,GOMECC,76,1,7611,11,2,20070731,1710,40.2938,-70.2035,95,4.1,24.516,33.271,2,-999,9,214.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,24.5151
  33RO20070710,GOMECC,77,1,7701,1,2,20070731,1857,40.1405,-70.1162,124,118.9,10.862,35.202,2,35.217,2,154.3,2,166.3,6,11.6,2,16.5,2,0.06,2,1.15,2,0.18,2,-999,9,-999,9,-999,9,2165.3,2,2321.7,2,718.8,2,20,-999,9,10.8475
  33RO20070710,GOMECC,77,1,7703,3,2,20070731,1859,40.1405,-70.1162,124,100.9,11.874,35.264,2,35.266,2,172.5,2,182.2,2,8.9,2,13.5,2,0.05,2,0.96,2,0.22,2,-999,9,-999,9,-999,9,2149.1,2,2332.7,2,638.4,2,20,-999,9,11.8609
  33RO20070710,GOMECC,77,1,7704,4,2,20070731,1901,40.1405,-70.1162,124,70.7,11.43,34.649,2,34.679,4,208.1,2,222.5,2,5.3,2,7.4,2,0.03,2,0.65,2,0.11,2,-999,9,-999,9,-999,9,2110.2,2,2303.8,2,567.7,2,20,-999,9,11.4211
  33RO20070710,GOMECC,77,1,7705,5,2,20070731,1902,40.1405,-70.1162,124,50.2,13.217,34.76,2,34.663,4,215,2,227.4,2,4.3,2,4.6,2,0.05,2,0.51,2,0.15,2,-999,9,-999,9,-999,9,2099.1,2,2304.9,2,527.9,2,20,-999,9,13.2101
  33RO20070710,GOMECC,77,1,7706,6,2,20070731,1903,40.1405,-70.1162,124,39.8,15.66,35.026,2,35.032,2,230.4,2,246.3,2,2.2,2,0.2,2,0.03,2,0.2,2,0.1,2,-999,9,-999,9,-999,9,2068.8,2,2321.9,2,407.6,2,20,-999,9,15.6538
  33RO20070710,GOMECC,77,1,7707,7,2,20070731,1904,40.1405,-70.1162,124,30.4,17.181,34.933,2,34.927,2,240.9,2,259.9,2,1.8,2,0.1,2,0,2,0.12,2,0.11,2,-999,9,-999,9,-999,9,2045.6,2,2319.6,2,371.2,2,20,-999,9,17.176
  33RO20070710,GOMECC,77,1,7708,8,2,20070731,1905,40.1405,-70.1162,124,20.6,18.331,34.985,2,34.993,2,244.5,2,263.2,2,1.2,2,0,2,0,2,0.05,2,0.11,2,-999,9,-999,9,-999,9,2027.8,2,2318.2,2,339.1,2,20,-999,9,18.3274
  33RO20070710,GOMECC,77,1,7709,9,2,20070731,1906,40.1405,-70.1162,124,10.1,22.402,33.046,2,33.571,4,229.7,2,261.5,2,0.9,2,0,2,0,2,0.05,2,0.1,2,-999,9,-999,9,-999,9,1985.8,2,2259.8,2,334.5,2,20,-999,9,22.4
  33RO20070710,GOMECC,77,1,7710,10,2,20070731,1907,40.1405,-70.1162,124,3.9,25.014,32.917,2,32.931,2,211.6,2,229.9,2,0.7,2,0,2,0,2,0.03,2,0.11,2,-999,9,-999,9,-999,9,1943.2,6,2216.7,6,329.7,2,20,77,2,25.0132
  33RO20070710,GOMECC,77,1,7711,11,9,20070731,1907,40.1405,-70.1162,124,3.9,25.053,32.913,2,-999,9,211.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,25.0522
  33RO20070710,GOMECC,77,1,7712,12,2,20070731,1908,40.1405,-70.1162,124,4,25.063,32.913,2,-999,9,211.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,25.0621
  33RO20070710,GOMECC,78,1,7801,1,2,20070731,2040,39.999,-69.9822,164,160.4,11.346,35.271,2,35.281,2,160,2,171.2,6,9.3,2,15.9,2,0.18,2,1.15,2,0.13,2,2.41,2,0.95,2,-999,9,2177.3,2,2324.7,2,687.2,2,20,-999,9,11.3258
  33RO20070710,GOMECC,78,1,7803,3,2,20070731,2042,39.999,-69.9822,164,131,12.101,35.371,2,35.387,2,169,2,180.2,2,7.1,2,14,2,0.02,2,1.01,2,0.12,2,-999,9,-999,9,-999,9,2153.8,2,2339.7,2,624.8,2,20,-999,9,12.0838
  33RO20070710,GOMECC,78,1,7804,4,2,20070731,2044,39.999,-69.9822,164,101.1,13.11,35.426,2,-999,1,182,2,194.3,2,4.8,2,10.6,2,0.02,2,0.77,2,0.13,2,2.31,2,1.06,2,0.16,2,2135.9,2,2338.9,2,548.6,2,20,-999,9,13.096
  33RO20070710,GOMECC,78,1,7805,5,2,20070731,2044,39.999,-69.9822,164,100.7,13.223,35.447,2,35.463,2,181.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,13.209
  33RO20070710,GOMECC,78,1,7806,6,2,20070731,2046,39.999,-69.9822,164,70.7,12.543,35.024,2,35.058,4,199.9,2,214,2,4.1,2,7.5,2,0.04,2,0.65,2,0.11,2,-999,9,-999,9,-999,9,2118.8,2,2321.4,2,535,2,20,-999,9,12.5335
  33RO20070710,GOMECC,78,1,7807,7,2,20070731,2047,39.999,-69.9822,164,50.1,12.332,34.547,2,-999,1,217.3,2,234.1,2,3.7,2,4,2,0.07,2,0.51,2,0.13,2,2.95,2,1.25,2,0.36,2,2096.4,2,2298.3,2,524.3,2,20,-999,9,12.3254
  33RO20070710,GOMECC,78,1,7808,8,2,20070731,2047,39.999,-69.9822,164,50.1,12.339,34.529,2,34.521,2,217.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,12.3324
  33RO20070710,GOMECC,78,1,7809,9,2,20070731,2049,39.999,-69.9822,164,39.7,12.966,34.392,2,34.45,4,226.6,2,241.6,2,3.2,2,2.4,2,0.15,2,0.42,2,0.21,2,-999,9,-999,9,-999,9,2082.9,2,2295.3,2,495.3,2,20,-999,9,12.9606
  33RO20070710,GOMECC,78,1,7810,10,2,20070731,2050,39.999,-69.9822,164,30.3,13.802,34.369,2,34.414,4,239.8,2,257.4,2,2.6,2,0.5,2,0.05,2,0.29,2,0.15,2,-999,9,-999,9,-999,9,2066,2,2301.1,2,441.5,2,20,-999,9,13.7977
  33RO20070710,GOMECC,78,1,7811,11,2,20070731,2051,39.999,-69.9822,164,20.2,19.446,34.951,2,34.937,2,245.8,2,264.7,2,0.9,2,0.2,2,0.01,2,0.11,2,0.1,2,2.52,2,1.37,2,0.19,2,2034.5,2,2317.3,2,334.9,3,20,82,2,19.4424
  33RO20070710,GOMECC,78,1,7812,12,2,20070731,2052,39.999,-69.9822,164,10.3,21.895,33.67,2,34.266,4,231.3,2,291.7,2,0.4,2,0.1,2,0,2,0.05,2,0.14,2,-999,9,-999,9,-999,9,1996.6,2,2293.6,2,313.7,2,20,-999,9,21.893
  33RO20070710,GOMECC,78,1,7813,13,2,20070731,2053,39.999,-69.9822,164,4.8,24.569,32.927,2,33.015,4,214,2,233.2,2,0.4,2,0.2,2,0,2,0.04,2,0.16,2,2.13,2,1.13,2,0.13,2,1946.5,6,2223.2,2,325.6,2,20,-999,9,24.568
  33RO20070710,GOMECC,78,1,7814,14,2,20070731,2053,39.999,-69.9822,164,4.7,24.673,32.91,2,-999,9,213.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,24.672
  33RO20070710,GOMECC,78,1,7815,15,2,20070731,2053,39.999,-69.9822,164,4.8,24.65,32.897,2,-999,9,213.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,24.649
  33RO20070710,GOMECC,79,1,7901,1,2,20070731,2227,39.9055,-69.9298,752,728.3,4.67,34.929,2,34.937,2,233.2,2,245.5,6,11.7,2,17.7,2,0.03,2,1.17,2,0.2,2,2.67,2,1.05,2,0.29,2,2169.4,2,2307.2,2,801,2,20,-999,9,4.6121
  33RO20070710,GOMECC,79,1,7903,3,2,20070731,2230,39.9055,-69.9298,752,604.5,5.071,34.925,2,34.934,2,217.8,2,230.4,2,12.1,2,18.4,2,0.06,2,1.24,2,0.16,2,-999,9,-999,9,-999,9,2173.4,2,2305.6,2,826.6,2,20,-999,9,5.0216
  33RO20070710,GOMECC,79,1,7904,4,2,20070731,2233,39.9055,-69.9298,752,504.1,5.5,34.941,2,34.952,2,204.1,2,217.2,2,12.5,2,19.2,2,0.1,2,1.3,2,0.17,2,-999,9,-999,9,-999,9,2177.7,2,2307.7,2,842.4,2,20,-999,9,5.4575
  33RO20070710,GOMECC,79,1,7905,5,2,20070731,2235,39.9055,-69.9298,752,433.2,5.901,34.974,2,34.979,2,194.2,2,207.3,2,12.7,2,19.8,2,0.08,2,1.33,2,0.19,2,2.39,2,0.85,2,0.11,2,2179.7,2,2309.9,2,841.6,2,20,-999,9,5.8633
  33RO20070710,GOMECC,79,1,7906,6,2,20070731,2237,39.9055,-69.9298,752,373.4,6.54,35.02,2,35.025,6,180.4,2,191.3,2,13.1,2,20.7,2,0.05,2,1.37,2,0.13,2,-999,9,-999,9,-999,9,2182.4,2,2313.9,2,848.9,2,20,-999,9,6.5059
  33RO20070710,GOMECC,79,1,7907,7,2,20070731,2238,39.9055,-69.9298,752,312.5,8.024,35.101,2,35.108,2,149.4,2,159.4,2,13.7,2,22.6,2,0.09,2,1.49,2,0.14,2,-999,9,-999,9,-999,9,2189.8,2,2319,2,868.5,2,20,-999,9,7.992
  33RO20070710,GOMECC,79,1,7908,8,2,20070731,2240,39.9055,-69.9298,752,261.2,9.094,35.18,2,35.185,2,135.8,2,144.9,2,13.4,2,22.9,2,0.02,2,1.48,2,0.14,2,1.32,2,0.44,2,0.25,2,2191.8,2,2320.6,2,856,2,20,-999,9,9.0652
  33RO20070710,GOMECC,79,1,7909,9,2,20070731,2242,39.9055,-69.9298,752,211.2,10.503,35.271,2,35.274,2,139.9,2,149,2,10.8,2,20,2,0.03,2,1.29,2,0.2,2,-999,9,-999,9,-999,9,2181.9,2,2332.5,2,782.2,2,20,-999,9,10.4776
  33RO20070710,GOMECC,79,1,7910,10,2,20070731,2244,39.9055,-69.9298,752,170.7,12.437,35.457,2,35.431,4,166.5,2,178.9,6,6.6,2,13.9,2,0.03,2,0.9,2,0.17,2,-999,9,-999,9,-999,9,2151.9,2,2339.2,2,620.6,2,20,73.7,2,12.4141
  33RO20070710,GOMECC,79,1,7911,11,2,20070731,2246,39.9055,-69.9298,752,130.9,13.976,35.698,2,35.697,2,172,2,184.5,2,4.8,2,11.4,2,0.03,2,0.72,2,0.2,2,2.26,2,1.24,2,0.07,2,2140.5,2,2348.9,2,548,2,20,-999,9,13.957
  33RO20070710,GOMECC,79,1,7912,12,2,20070731,2247,39.9055,-69.9298,752,100.7,14.1,35.617,2,35.613,2,181.6,2,205.7,2,3.9,2,9.3,2,0.03,2,0.6,2,0.14,2,-999,9,-999,9,-999,9,2128,2,2351.2,2,515.8,2,20,-999,9,14.0853
  33RO20070710,GOMECC,79,1,7913,13,2,20070731,2250,39.9055,-69.9298,752,70.7,12.468,34.985,2,-999,1,205.8,2,218.9,2,3.7,2,7,2,0.03,2,0.54,2,0.15,2,-999,9,-999,9,-999,9,2112.5,2,2319.3,2,527.6,2,20,-999,9,12.4586
  33RO20070710,GOMECC,79,1,7914,14,2,20070731,2252,39.9055,-69.9298,752,50.1,10.336,34.095,2,34.118,4,224.1,2,239.2,2,5.1,2,6.1,2,0.04,2,0.6,2,0.16,2,3.59,2,1.68,2,0.27,2,2099.3,2,2282.2,2,592.1,2,20,-999,9,10.3302
  33RO20070710,GOMECC,79,1,7915,15,2,20070731,2253,39.9055,-69.9298,752,39.9,10.209,33.914,2,33.919,2,238,2,254,2,5.2,2,4.3,2,0.05,2,0.53,2,0.15,2,-999,9,-999,9,-999,9,2087.3,2,2274.7,2,569.3,2,20,-999,9,10.2044
  33RO20070710,GOMECC,79,1,7916,16,2,20070731,2254,39.9055,-69.9298,752,30.4,19.822,35.864,2,-999,1,216.1,2,237.6,2,1.9,2,0.4,2,0.02,2,0.12,2,0.16,2,-999,9,-999,9,-999,9,2068.1,2,2357,2,363,2,20,-999,9,19.8164
  33RO20070710,GOMECC,79,1,7917,17,2,20070731,2255,39.9055,-69.9298,752,20,22.621,35.601,2,35.651,4,216.2,2,235,2,1,2,0.2,2,0,2,0.02,2,0.17,2,2.24,2,1.26,2,0.09,2,2036.8,2,2354.9,2,313.8,2,20,-999,9,22.617
  33RO20070710,GOMECC,79,1,7918,18,2,20070731,2256,39.9055,-69.9298,752,10.2,24.412,35.24,2,35.25,2,207.7,2,234.2,2,0.9,2,0.2,2,0,2,0.01,2,0.16,2,2,2,1.21,2,0.07,2,2016.2,2,2328.2,2,307,2,20,-999,9,24.4098
  33RO20070710,GOMECC,79,1,7919,19,2,20070731,2257,39.9055,-69.9298,752,4.5,25.723,34.969,2,34.889,4,197.5,2,213.6,2,0.8,2,0.2,2,0,2,0,2,0.18,2,-999,9,-999,9,-999,9,2000.8,6,2309.5,2,304,2,20,-999,9,25.722
  33RO20070710,GOMECC,79,1,7920,20,2,20070731,2258,39.9055,-69.9298,752,4.4,25.825,34.942,2,-999,9,196.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,25.824
  33RO20070710,GOMECC,79,1,7921,21,2,20070731,2258,39.9055,-69.9298,752,4.4,25.765,34.988,2,-999,9,196.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,25.764
  33RO20070710,GOMECC,80,1,8001,1,2,20070801,46,39.7828,-69.8533,1632,1594.1,3.892,34.945,2,34.954,2,246.6,2,265.8,6,12.6,2,17.2,2,0.12,4,1.25,2,0.2,2,-999,9,-999,9,-999,9,2164.4,2,2309,2,753.8,2,20,-999,9,3.7645
  33RO20070710,GOMECC,80,1,8002,2,4,20070801,51,39.7828,-69.8533,1632,1313.8,4.031,34.955,2,-999,9,243.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,3.9272
  33RO20070710,GOMECC,80,1,8003,3,2,20070801,57,39.7828,-69.8533,1632,1010.8,4.142,34.935,2,34.944,2,245.6,2,264.7,2,11.4,2,17,2,0.01,2,1.23,2,0.19,2,2.92,2,1.05,2,0.05,2,2165.6,2,2307.2,2,770.8,2,20,-999,9,4.0636
  33RO20070710,GOMECC,80,1,8004,4,2,20070801,59,39.7828,-69.8533,1632,908.4,4.284,34.941,2,34.95,2,242.6,2,260.4,2,11.2,2,17.1,2,0,2,1.23,2,0.18,2,-999,9,-999,9,-999,9,2165.6,2,2307.7,2,772.9,2,20,-999,9,4.2132
  33RO20070710,GOMECC,80,1,8005,5,2,20070801,102,39.7828,-69.8533,1632,808.4,4.377,34.938,2,34.946,2,240.7,2,258.9,2,11.4,2,17.2,2,0.01,2,1.23,2,0.2,2,-999,9,-999,9,-999,9,2166.8,2,2308.1,2,780.5,2,20,-999,9,4.314
  33RO20070710,GOMECC,80,1,8006,6,2,20070801,104,39.7828,-69.8533,1632,708,4.556,34.939,2,34.949,2,235.4,2,252.8,2,11.5,2,17.4,2,0.01,2,1.24,2,0.18,2,2.79,2,1.03,2,0.17,2,2169.9,2,2307.3,2,-999,9,-999,-999,9,4.5004
  33RO20070710,GOMECC,80,1,8007,7,2,20070801,107,39.7828,-69.8533,1632,604.7,5.385,35.012,2,35.019,2,210.2,2,223.3,2,12.7,2,19,2,0.01,2,1.33,2,0.18,2,-999,9,-999,9,-999,9,2175.1,2,2313.3,2,803.6,2,20,-999,9,5.334
  33RO20070710,GOMECC,80,1,8008,8,2,20070801,109,39.7828,-69.8533,1632,504.6,5.464,34.938,2,34.951,2,204.6,2,218.9,2,12.9,2,19.1,2,0.01,2,1.35,2,0.17,2,2.44,2,0.93,2,0.27,2,2177.3,2,2309.6,2,837.2,2,20,44.6,2,5.4216
  33RO20070710,GOMECC,80,1,8009,9,2,20070801,111,39.7828,-69.8533,1632,434.1,5.936,34.935,2,34.942,2,191.6,2,204.7,2,13.3,2,19.9,2,0.01,2,1.4,2,0.18,2,-999,9,-999,9,-999,9,2181,2,2308.7,2,855.9,2,20,-999,9,5.8982
  33RO20070710,GOMECC,80,1,8010,10,2,20070801,113,39.7828,-69.8533,1632,373.1,6.64,34.974,2,34.982,2,175.2,2,187.5,2,13.7,2,21,2,0.01,2,1.46,2,0.19,2,-999,9,-999,9,-999,9,2184.6,2,2311.3,2,863.6,2,20,-999,9,6.6056
  33RO20070710,GOMECC,80,1,8011,11,2,20070801,115,39.7828,-69.8533,1632,311.6,7.954,35.082,2,35.089,2,152,2,162.4,2,14,2,22.4,2,0.01,2,1.53,2,0.19,2,1.53,2,0.68,2,0.06,2,2189.9,2,2316.4,2,859.8,2,20,-999,9,7.9223
  33RO20070710,GOMECC,80,1,8012,12,3,20070801,116,39.7828,-69.8533,1632,260.9,9.077,35.178,2,-999,9,135.3,2,144.2,2,14.2,2,23.2,2,0.01,2,1.57,2,0.18,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,9.0483
  33RO20070710,GOMECC,80,1,8013,13,2,20070801,118,39.7828,-69.8533,1632,210.7,10.941,35.373,2,35.376,2,130.5,2,139.6,2,11.4,2,21.1,2,0.01,2,1.4,2,0.21,2,1.39,2,0.45,2,0.15,2,2183.2,2,2333.1,2,777.2,2,20,-999,9,10.915
  33RO20070710,GOMECC,80,1,8014,14,2,20070801,119,39.7828,-69.8533,1632,171.3,12.212,35.515,2,35.523,2,145.7,2,156,2,8.5,2,17.1,2,0.02,2,1.13,2,0.2,2,-999,9,-999,9,-999,9,2167.9,2,2340.7,2,673.4,2,20,-999,9,12.1893
  33RO20070710,GOMECC,80,1,8015,15,2,20070801,121,39.7828,-69.8533,1632,120.5,13.205,35.583,2,35.591,2,169.7,2,182.5,2,5.6,2,12.5,2,0.03,2,0.84,2,0.2,2,2.47,2,1.16,2,0.12,2,2146.6,2,2343.4,2,573.8,2,20,-999,9,13.1882
  33RO20070710,GOMECC,80,1,8016,16,2,20070801,122,39.7828,-69.8533,1632,100.3,13.14,35.487,2,35.512,4,180.4,2,192,2,4.9,2,11.1,2,0.02,2,0.76,2,0.19,2,-999,9,-999,9,-999,9,2136.2,2,2340.9,2,553.9,2,20,-999,9,13.1261
  33RO20070710,GOMECC,80,1,8017,17,2,20070801,124,39.7828,-69.8533,1632,70.4,14.498,35.628,2,35.561,4,163.6,2,182.7,2,4.6,2,10.5,2,0.04,2,0.71,2,0.17,2,2.38,2,1.34,2,0.01,2,2135.8,2,2343.3,2,543.7,2,20,-999,9,14.4876
  33RO20070710,GOMECC,80,1,8018,18,2,20070801,126,39.7828,-69.8533,1632,50.6,16.081,35.407,2,35.42,2,206.7,2,222.2,6,2,2,2.1,2,0.11,2,0.29,2,0.18,2,-999,9,-999,9,-999,9,2093.4,2,2343.6,2,430.1,2,20,-999,9,16.073
  33RO20070710,GOMECC,80,1,8019,19,2,20070801,126,39.7828,-69.8533,1632,50.9,16.069,35.404,2,35.435,4,206.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,16.0609
  33RO20070710,GOMECC,80,1,8020,20,2,20070801,127,39.7828,-69.8533,1632,39.9,19.18,35.855,2,35.819,4,216,2,239.2,2,1,2,0,2,0.01,2,0.08,2,0.18,2,-999,9,-999,9,-999,9,2061.7,2,2360.9,2,342.3,2,20,-999,9,19.1728
  33RO20070710,GOMECC,80,1,8021,21,2,20070801,129,39.7828,-69.8533,1632,30.2,21.559,35.802,2,35.798,2,219.8,2,237.7,2,1,2,0,2,0,2,0.04,2,0.18,2,2.16,2,1.48,2,0.16,2,2044.2,2,2359.3,2,317.1,2,20,-999,9,21.5531
  33RO20070710,GOMECC,80,1,8022,22,2,20070801,130,39.7828,-69.8533,1632,20.6,24.523,35.699,2,35.735,4,202.3,2,224.6,2,0.9,2,0,2,0,2,0.02,2,0.19,2,-999,9,-999,9,-999,9,2026.8,2,2354.8,6,-999,9,-999,-999,9,24.5186
  33RO20070710,GOMECC,80,1,8023,23,2,20070801,131,39.7828,-69.8533,1632,9.8,25.725,35.573,2,35.488,4,193.9,2,210.5,2,0.8,2,0,2,0,2,0.01,2,0.19,2,-999,9,-999,9,-999,9,2019,2,2342.7,2,299.1,2,20,-999,9,25.7228
  33RO20070710,GOMECC,80,1,8024,24,2,20070801,132,39.7828,-69.8533,1632,5.2,25.931,35.371,2,35.335,4,193.6,2,209.7,2,0.8,2,0,2,0,2,0,2,0.19,2,-999,9,0.78,2,0.02,2,2015.3,6,2336.3,2,300.9,2,20,71,2,25.9298
  33RO20070710,GOMECC,81,1,8101,1,2,20070801,347,39.701,-69.8003,2118,2084.8,3.388,34.929,2,34.938,2,249.9,2,270.3,2,15.5,2,17.4,2,0.01,2,1.33,2,0.19,2,-999,9,-999,9,-999,9,2161.3,2,2309.7,2,-999,9,-999,-999,9,3.2216
  33RO20070710,GOMECC,81,1,8102,2,4,20070801,355,39.701,-69.8003,2118,1700.9,3.665,34.935,2,-999,9,248,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,3.5305
  33RO20070710,GOMECC,81,1,8103,3,2,20070801,359,39.701,-69.8003,2118,1500.2,3.767,34.944,2,34.954,2,246.3,2,266.8,2,13.6,2,17.3,2,0,2,1.31,2,0.23,2,-999,9,-999,9,-999,9,2161.9,2,2308.6,2,-999,9,-999,-999,9,3.6494
  33RO20070710,GOMECC,81,1,8104,4,2,20070801,403,39.701,-69.8003,2118,1299.5,3.924,34.947,2,34.958,2,245,2,265.5,2,13,2,17.2,2,0,2,1.3,2,0.26,2,-999,9,-999,9,-999,9,2165.1,2,2308.3,2,-999,9,-999,-999,9,3.8225
  33RO20070710,GOMECC,81,1,8105,5,2,20070801,408,39.701,-69.8003,2118,1101.2,4.077,34.944,2,34.952,2,244.5,2,264.7,6,12.4,2,17.1,2,0,2,1.29,2,0.19,2,-999,9,-999,9,-999,9,2165.3,2,2307.8,2,-999,9,-999,-999,9,3.9914
  33RO20070710,GOMECC,81,1,8106,6,2,20070801,412,39.701,-69.8003,2118,900.4,4.439,34.971,2,34.979,2,236,2,254.4,2,12.5,2,17.5,2,0,2,1.32,2,0.18,2,-999,9,-999,9,-999,9,2168.3,2,2308.8,2,-999,9,-999,-999,9,4.3678
