BOTTLE,20020820WHPSIOSCD
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20020820
#original HYD file: a24hy.txt   Tue Aug 20 15:44:10 2002
#original SUM file: ../a24su.txt   Wed Mar 28 13:47:35 2001
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,ALKALI,ALKALI_FLAG_W,PH,PH_FLAG_W,PCO2TMP,CTDRAW,THETA
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UATM,,UMOL/KG,,25_DEG,,DEG C,,DEG C
     316N151_2,   A24,     4,  1,     16,     16,2,19970531,1028, 39.7163, -25.7660, 3006,    617.9,  10.0730,  35.4160,2,  35.4131,2,    197.9,2,    196.8,2,     8.11,2,    16.78,2,     0.00,2,     1.06,2,    2.122,2,    1.054,2,   2161.2,9,    673.4,2,   2334.1,2,     7.76,2,   20.00,   -999,  9.9990
     316N151_2,   A24,     4,  1,     15,     15,2,19970531,1028, 39.7163, -25.7660, 3006,    718.4,   9.2013,  35.3705,2,  35.3703,2,    191.3,2,    190.9,2,     9.75,2,    18.20,2,     0.00,2,     1.16,2, -999.000,9, -999.000,9,   2171.7,9,    713.1,2,   2333.1,2,     7.74,2,   20.00,   -999,  9.1194
     316N151_2,   A24,     4,  1,     14,     14,2,19970531,1028, 39.7163, -25.7660, 3006,    819.1,   9.0843,  35.4952,2,  35.4967,2,    191.4,2,    190.8,2,    10.04,2,    18.00,2,     0.00,2,     1.15,2,    1.490,2,    0.730,2,   2178.0,9,    712.9,2,   2344.0,3,     7.74,2,   20.00,   -999,  8.9910
     316N151_2,   A24,     4,  1,     13,     13,2,19970531,1028, 39.7163, -25.7660, 3006,    919.7,   8.0884,  35.4021,2,  35.3993,2,    196.5,2,    199.3,2,    10.85,2,    18.46,2,     0.00,2,     1.18,2, -999.000,9, -999.000,9,   2180.0,9,    727.9,2,   2337.9,2,     7.73,2,   20.00,   -999,  7.9899
     316N151_2,   A24,     4,  1,     12,     12,2,19970531,1028, 39.7163, -25.7660, 3006,   1020.6,   7.2480,  35.3465,2,  35.3457,2,    209.9,2,    210.3,2,    11.35,2,    18.41,2,     0.00,2,     1.19,2,    1.358,2,    0.661,2,   2177.3,9,    739.3,2,   2337.9,2,     7.72,2,   20.00,   -999,  7.1443
     316N151_2,   A24,     4,  1,     11,     11,2,19970531,1028, 39.7163, -25.7660, 3006,   1121.5,   6.3074,  35.2415,2,  35.2353,2,    221.3,2,    223.2,2,    11.64,2,    18.37,2,     0.00,2,     1.20,2,    1.398,2,    0.684,2,   2172.4,9,    746.6,2,   2328.5,2,     7.72,2,   20.00,   -999,  6.2007
     316N151_2,   A24,     4,  1,     10,     10,2,19970531,1028, 39.7163, -25.7660, 3006,   1263.1,   5.3354,  35.1189,2,  35.1191,2,    240.5,2,    238.9,2,    11.83,2,    18.27,2,     0.00,2,     1.20,2,    1.461,2,    0.709,2,   2169.4,9,    757.2,2,   2321.3,2,     7.71,2,   20.00,   -999,  5.2234
     316N151_2,   A24,     4,  1,      9,      9,2,19970531,1028, 39.7163, -25.7660, 3006,   1384.4,   4.7367,  35.0537,2,  35.0531,2,    249.8,2,    250.0,2,    11.71,2,    18.07,2,     0.00,2,     1.19,2,    1.576,2,    0.749,2,   2165.7,9,    751.5,2,   2316.7,2,     7.72,2,   20.00,   -999,  4.6191
     316N151_2,   A24,     4,  1,      8,      8,2,19970531,1028, 39.7163, -25.7660, 3006,   1536.0,   4.2030,  34.9899,2,  34.9957,4,    260.0,2,    260.9,2,    11.80,2,    17.81,2,     0.00,2,     1.18,2,    1.577,2,    0.748,2,   2160.9,9,    753.2,2,   2312.9,2,     7.70,3,   20.00,   -999,  4.0771
     316N151_2,   A24,     4,  1,      7,      7,2,19970531,1028, 39.7163, -25.7660, 3006,   1728.0,   3.8129,  34.9497,2,  34.9500,2,    269.3,2,    268.4,2,    11.88,2,    17.56,2,     0.00,2,     1.17,2,    1.488,2,    0.718,2,   2155.4,9,    747.5,2,   2311.0,2,     7.72,2,   20.00,   -999,  3.6741
     316N151_2,   A24,     4,  1,      6,      6,2,19970531,1028, 39.7163, -25.7660, 3006,   1971.0,   3.5332,  34.9426,2,  34.9429,2,    268.8,2,    269.4,2,    13.42,2,    17.56,2,     0.00,2,     1.18,2,    1.032,2,    0.510,2,   2157.5,9,    742.9,2,   2309.6,2,     7.72,2,   20.00,   -999,  3.3754
     316N151_2,   A24,     4,  1,      5,      5,2,19970531,1028, 39.7163, -25.7660, 3006,   2173.1,   3.3842,  34.9489,2,  34.9567,4,    264.0,2,    266.8,2,    15.69,2,    17.77,2,     0.00,2,     1.18,2,    0.740,2,    0.378,2,   2160.1,9,    737.5,2,   2315.1,2,     7.72,2,   20.00,   -999,  3.2095
     316N151_2,   A24,     4,  1,      4,      4,2,19970531,1028, 39.7163, -25.7660, 3006,   2376.3,   3.1795,  34.9486,2,  34.9496,2,    264.2,2,    263.3,2,    19.00,2,    18.13,2,     0.00,2,     1.22,2,    0.611,2,    0.299,2,   2164.7,9,    745.0,2,   2319.4,2,     7.72,2,   20.00,   -999,  2.9884
     316N151_2,   A24,     4,  1,      3,      3,2,19970531,1028, 39.7163, -25.7660, 3006,   2629.7,   2.9978,  34.9455,2,  34.9441,2,    259.4,2,    258.4,2,    23.77,2,    18.84,2,     0.00,2,     1.27,2,    0.447,2,    0.236,2,   2172.0,9,    747.8,2,   2326.1,2,     7.71,2,   20.00,   -999,  2.7850
     316N151_2,   A24,     4,  1,      2,      2,2,19970531,1028, 39.7163, -25.7660, 3006,   2883.7,   2.9299,  34.9432,2,  34.9427,2,    253.5,2,    256.4,2,    26.46,2,    19.30,2,     0.00,2,     1.30,2,    0.367,2,    0.184,2,   2178.0,9,    754.4,2,   2331.0,2,     7.72,2,   20.00,   -999,  2.6927
     316N151_2,   A24,     4,  1,      1,      1,2,19970531,1028, 39.7163, -25.7660, 3006,   3127.5,   2.8546,  34.9401,2,  34.9414,2,    250.1,2,    252.9,2,    29.57,2,    19.81,2,     0.00,2,     1.34,2,    0.286,2,    0.157,2,   2183.0,9,    750.4,2,   2335.2,2,     7.71,2,   20.00,   -999,  2.5935
     316N151_2,   A24,     5,  1,     24,     24,2,19970531,1520, 40.0498, -25.2825, 3026,      2.4,  17.6136,  36.1104,2,  36.1082,2,    256.6,2,    240.0,2,     0.71,2,     0.06,2,     0.00,2,     0.04,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999, 17.6132
     316N151_2,   A24,     5,  1,     23,     23,2,19970531,1520, 40.0498, -25.2825, 3026,     45.8,  16.9707,  36.0762,2,  36.0748,2,    248.6,2,    241.3,2,     0.78,2,     0.06,2,     0.00,2,     0.04,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999, 16.9631
     316N151_2,   A24,     5,  1,     22,     22,2,19970531,1520, 40.0498, -25.2825, 3026,     76.2,  14.8520,  36.0061,2,  36.0079,2,    237.0,2,    237.2,2,     1.27,2,     3.75,2,     0.17,2,     0.24,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999, 14.8405
     316N151_2,   A24,     5,  1,     21,     21,2,19970531,1520, 40.0498, -25.2825, 3026,    105.7,  14.5879,  35.9791,2,  35.9787,2,    221.9,2,    227.1,2,     1.86,2,     5.97,2,     0.02,2,     0.36,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999, 14.5721
     316N151_2,   A24,     5,  1,     20,     20,2,19970531,1520, 40.0498, -25.2825, 3026,    206.9,  13.3252,  35.8247,2,  35.8267,2,    219.6,2,    222.1,2,     3.18,2,     9.07,2,     0.01,2,     0.54,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999, 13.2960
     316N151_2,   A24,     5,  1,     19,     19,2,19970531,1520, 40.0498, -25.2825, 3026,    306.5,  12.4759,  35.6937,2,  35.6964,2,    216.5,2,    220.6,2,     3.98,2,    10.80,2,     0.00,2,     0.65,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999, 12.4344
     316N151_2,   A24,     5,  1,     18,     18,2,19970531,1520, 40.0498, -25.2825, 3026,    407.0,  11.7163,  35.5898,2,  35.5904,2,    216.8,2,    221.1,2,     4.57,2,    11.97,2,     0.00,2,     0.73,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999, 11.6633
     316N151_2,   A24,     5,  1,     17,     17,2,19970531,1520, 40.0498, -25.2825, 3026,    507.2,  10.9716,  35.4994,2,  35.5006,2,    210.7,2,    212.9,2,     5.68,2,    14.00,2,     0.00,2,     0.86,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999, 10.9079
     316N151_2,   A24,     5,  1,     16,     16,2,19970531,1520, 40.0498, -25.2825, 3026,    607.7,  10.5239,  35.4776,2,  35.4781,2,    205.9,2,    204.2,2,     6.89,2,    15.47,2,     0.00,2,     0.97,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999, 10.4492
     316N151_2,   A24,     5,  1,     15,     15,2,19970531,1520, 40.0498, -25.2825, 3026,    707.6,   9.8515,  35.4416,2,  35.4388,2,    195.6,2,    195.6,2,     8.42,2,    17.00,2,     0.00,2,     1.07,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  9.7675
     316N151_2,   A24,     5,  1,     14,     14,2,19970531,1520, 40.0498, -25.2825, 3026,    809.7,  10.1188,  35.6817,2,  35.6781,2,    183.8,2,    185.0,2,     9.22,2,    17.20,2,     0.00,2,     1.08,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999, 10.0204
     316N151_2,   A24,     5,  1,     13,     13,2,19970531,1520, 40.0498, -25.2825, 3026,    910.0,   9.9883,  35.7755,2,  35.7713,2,    187.6,2,    184.6,2,     9.71,2,    17.20,2,     0.00,2,     1.08,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  9.8779
     316N151_2,   A24,     5,  1,     12,     12,2,19970531,1520, 40.0498, -25.2825, 3026,    961.0,   9.5424,  35.7477,2,  35.7459,2,    185.1,2,    187.8,2,    10.10,2,    17.45,2,     0.00,2,     1.10,2,    1.153,2,    0.576,2,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  9.4287
     316N151_2,   A24,     5,  1,     11,     11,2,19970531,1520, 40.0498, -25.2825, 3026,   1162.2,   6.0798,  35.1936,2,  35.4684,4,    214.8,2,    207.2,2,    10.90,2,    17.91,2,     0.00,2,     1.15,2,    1.285,2,    0.631,2,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  5.9710
     316N151_2,   A24,     5,  1,     10,     10,2,19970531,1520, 40.0498, -25.2825, 3026,   1313.2,   5.3323,  35.1166,2,  35.1184,2,    230.7,2,    239.0,2,    11.91,2,    18.33,2,     0.00,2,     1.20,2,    1.439,3,    0.703,3,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  5.2154
     316N151_2,   A24,     5,  1,      9,      9,2,19970531,1520, 40.0498, -25.2825, 3026,   1413.3,   5.2630,  35.1390,2,  35.1404,2,    237.4,2,    241.8,2,    11.57,2,    18.12,2,     0.00,2,     1.19,2,    1.409,2,    0.683,2,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  5.1369
     316N151_2,   A24,     5,  1,      8,      8,2,19970531,1520, 40.0498, -25.2825, 3026,   1615.4,   4.3934,  35.0285,2,  35.0282,2,    256.9,2,    257.9,2,    11.65,2,    17.87,2,     0.00,2,     1.18,2,    1.417,2,    0.689,2,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  4.2577
     316N151_2,   A24,     5,  1,      7,      7,2,19970531,1520, 40.0498, -25.2825, 3026,   1818.3,   3.9841,  34.9861,2,  34.9871,2,    263.4,2,    264.4,2,    12.14,2,    17.72,2,     0.00,2,     1.18,2,    1.205,2,    0.603,2,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  3.8344
     316N151_2,   A24,     5,  1,      6,      6,2,19970531,1520, 40.0498, -25.2825, 3026,   2020.8,   3.5960,  34.9458,2,  34.9449,2,    271.6,2,    269.1,2,    13.26,2,    17.62,2,     0.00,2,     1.18,2,    1.044,3,    0.516,3,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  3.4325
     316N151_2,   A24,     5,  1,      5,      5,2,19970531,1520, 40.0498, -25.2825, 3026,   2224.3,   3.3846,  34.9458,2,  34.9459,2,    266.6,2,    267.2,2,    15.41,2,    17.77,2,     0.00,2,     1.19,2,    0.773,2,    0.391,2,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  3.2049
     316N151_2,   A24,     5,  1,      4,      4,2,19970531,1520, 40.0498, -25.2825, 3026,   2427.2,   3.2042,  34.9482,2,  34.9483,2,    264.3,2,    264.0,2,    18.60,2,    18.13,2,     0.00,2,     1.22,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  3.0077
     316N151_2,   A24,     5,  1,      3,      3,2,19970531,1520, 40.0498, -25.2825, 3026,   2678.7,   3.0091,  34.9469,2,  34.9461,2,    259.1,2,    259.1,2,    23.55,2,    18.84,2,     0.00,2,     1.28,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  2.7912
     316N151_2,   A24,     5,  1,      2,      2,2,19970531,1520, 40.0498, -25.2825, 3026,   2931.8,   2.9218,  34.9426,2,  34.9418,2,    255.0,2,    255.6,2,    26.85,2,    19.40,2,     0.00,2,     1.32,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  2.6798
     316N151_2,   A24,     5,  1,      1,      1,2,19970531,1520, 40.0498, -25.2825, 3026,   3130.0,   2.8380,  34.9381,2,  34.9394,2,    250.4,2,    252.4,2,    29.94,2,    19.96,2,     0.00,2,     1.35,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999,  2.5771
     316N151_2,   A24,     6,  1,     27,     27,4,19970531,2020, 40.4018, -24.8152, 3502,      2.6,  17.6761,  36.1308,2,  36.1298,2,    173.0,2,    240.2,2,     0.83,2,     0.04,2,     0.00,2,     0.04,2,    2.694,2,    1.478,2,   2077.8,9,    374.5,2,   2370.9,6,     7.98,2,   20.00,   -999, 17.6757
     316N151_2,   A24,     6,  1,     26,     26,4,19970531,2020, 40.4018, -24.8152, 3502,     57.8,  17.0805,  36.1335,2,  36.1320,2,    240.8,2,    240.9,2,     0.80,2,     0.09,2,     0.00,2,     0.04,2,    2.728,2,    1.473,2,   2079.6,9,    375.9,2,   2369.2,2,     7.97,2,   20.00,   -999, 17.0709
     316N151_2,   A24,     6,  1,     25,     25,4,19970531,2020, 40.4018, -24.8152, 3502,    107.5,  14.6481,  35.9875,2,  35.9868,2,    237.7,2,    233.8,2,     1.60,2,     4.58,2,     0.10,2,     0.29,2,    2.982,2,    1.595,2,   2105.7,9,    443.0,2,   2359.1,2,     7.91,2,   20.00,   -999, 14.6320
     316N151_2,   A24,     6,  1,     24,     24,4,19970531,2020, 40.4018, -24.8152, 3502,    157.5,  14.0509,  35.9162,2,  35.9192,2,    230.1,2,    235.0,2,     1.89,2,     5.58,2,     0.01,2,     0.35,2, -999.000,9, -999.000,9,   2109.4,9,    460.6,2,   2354.8,2,     7.90,2,   20.00,   -999, 14.0280
     316N151_2,   A24,     6,  1,     23,     23,4,19970531,2020, 40.4018, -24.8152, 3502,    208.4,  13.5151,  35.8469,2,  35.8469,2,    219.9,2,    220.1,2,     3.31,2,     9.01,2,     0.01,2,     0.54,2,    2.934,2,    1.539,2,   2123.0,9,    500.9,2,   2352.4,2,     7.87,2,   20.00,   -999, 13.4854
     316N151_2,   A24,     6,  1,     22,     22,4,19970531,2020, 40.4018, -24.8152, 3502,    258.0,  13.1113,  35.7909,2,  35.7888,2,    219.0,2,    218.1,2,     3.69,2,     9.82,2,     0.00,2,     0.60,2,    2.844,2,    1.495,2,   2127.0,9,    518.2,2,   2348.3,2,     7.86,2,   20.00,   -999, 13.0753
     316N151_2,   A24,     6,  1,     21,     21,4,19970531,2020, 40.4018, -24.8152, 3502,    303.4,  12.7676,  35.7365,2,  35.7373,2,    213.4,2,    217.1,2,     4.08,2,    10.53,2,     0.00,2,     0.64,2,    2.825,2,    1.471,2,   2129.8,9,    533.4,2,   2347.8,2,     7.84,2,   20.00,   -999, 12.7259
     316N151_2,   A24,     6,  1,     20,     20,4,19970531,2020, 40.4018, -24.8152, 3502,    408.3,  11.8558,  35.6060,2,  35.6074,2,    225.4,2,    223.0,2,     4.47,2,    11.60,2,     0.00,2,     0.71,2,    3.021,2,    1.552,2,   2133.7,9,    558.7,2,   2338.2,2,     7.82,2,   20.00,   -999, 11.8022
     316N151_2,   A24,     6,  1,     19,     19,4,19970531,2020, 40.4018, -24.8152, 3502,    508.3,  11.1601,  35.5142,2,  35.5150,2,    212.9,2,    215.6,2,     5.48,2,    13.47,2,     0.00,2,     0.84,2,    2.872,2,    1.451,2,   2142.4,9,    603.8,2,   2336.4,2,     7.80,2,   20.00,   -999, 11.0956
     316N151_2,   A24,     6,  1,     18,     18,4,19970531,2020, 40.4018, -24.8152, 3502,    608.5,  10.5316,  35.4552,2,  35.4527,2,    210.3,2,    209.2,2,     6.59,2,    15.04,2,     0.00,2,     0.94,2,    2.605,2,    1.307,2,   2151.5,9,    637.9,2,   2331.4,2,     7.78,2,   20.00,   -999, 10.4568
     316N151_2,   A24,     6,  1,     17,     17,4,19970531,2020, 40.4018, -24.8152, 3502,    708.0,  10.0700,  35.4811,2,  35.4784,2,    197.6,2,    193.7,2,     8.33,2,    16.86,2,     0.00,2,     1.07,2,    1.947,2,    0.969,2,   2165.3,9,    681.4,2,   2338.6,2,     7.75,2,   20.00,   -999,  9.9848
     316N151_2,   A24,     6,  1,     16,     16,4,19970531,2020, 40.4018, -24.8152, 3502,    808.7,  10.4537,  35.7209,2,  35.7185,2,    183.9,2,    184.9,2,     8.71,2,    16.71,2,     0.00,2,     1.06,2,    1.515,2,    0.777,2,   2176.7,9,    665.2,2,   2355.9,2,     7.76,3,   20.00,   -999, 10.3535
     316N151_2,   A24,     6,  1,     15,     15,4,19970531,2020, 40.4018, -24.8152, 3502,    910.3,  10.1102,  35.7673,2,  35.7665,2,    183.3,2,    183.6,2,     9.52,2,    17.11,2,     0.00,2,     1.08,2,    1.268,2,    0.635,2,   2183.8,9,    674.0,2,   2362.8,2,     7.76,3,   20.00,   -999,  9.9990
     316N151_2,   A24,     6,  1,     14,     14,4,19970531,2020, 40.4018, -24.8152, 3502,   1011.0,   8.7547,  35.5614,2,  35.5606,2,    195.0,2,    193.6,2,    10.63,2,    17.98,2,     0.00,2,     1.15,2,    1.245,2,    0.631,2,   2181.2,9,    707.9,2,   2348.8,2,     7.74,2,   20.00,   -999,  8.6407
     316N151_2,   A24,     6,  1,     13,     13,4,19970531,2020, 40.4018, -24.8152, 3502,   1112.7,   7.0712,  35.3134,2,  35.3068,2,    208.6,2,    212.1,2,    11.54,2,    18.49,2,     0.00,2,     1.21,2, -999.000,9, -999.000,9,   2176.1,9,    741.6,3,   2334.8,3,     7.72,2,   20.00,   -999,  6.9590
     316N151_2,   A24,     6,  1,     12,     12,4,19970531,2020, 40.4018, -24.8152, 3502,   1214.0,   6.9775,  35.3785,2,  35.3782,2,    215.0,2,    215.9,2,    11.31,2,    18.13,2,     0.00,2,     1.18,2,    1.346,2,    0.649,2,   2178.2,9,    726.4,2,   2338.7,2,     7.73,3,   20.00,   -999,  6.8550
     316N151_2,   A24,     6,  1,     11,     11,4,19970531,2020, 40.4018, -24.8152, 3502,   1366.2,   5.7093,  35.2053,2,  35.2073,2,    235.8,2,    234.4,2,    11.49,2,    18.14,2,     0.00,2,     1.18,2,    1.442,2,    0.687,2,   2170.7,9,   -999.0,9,   2329.6,2,     7.72,2, -999.00,   -999,  5.5832
     316N151_2,   A24,     6,  1,     10,     10,2,19970531,2020, 40.4018, -24.8152, 3502,   1719.3,   3.9913,  34.9683,2,  34.9691,2,    265.2,2,    265.3,2,    11.57,2,    17.68,2,     0.00,2,     1.18,2,    1.550,2,    0.743,2,   2158.7,9,    747.7,2,   2309.9,2,     7.71,2,   20.00,   -999,  3.8509
     316N151_2,   A24,     6,  1,      9,      9,2,19970531,2020, 40.4018, -24.8152, 3502,   1922.5,   3.7156,  34.9503,2,  34.9498,2,    273.2,2,    269.0,2,    12.48,2,    17.58,2,     0.00,2,     1.18,2,    1.243,2,    0.617,2,   2157.0,9,    740.5,2,   2311.1,2,     7.72,2,   20.00,   -999,  3.5597
     316N151_2,   A24,     6,  1,      8,      8,2,19970531,2020, 40.4018, -24.8152, 3502,   2125.2,   3.5425,  34.9543,2,  34.9541,2,    264.5,2,    266.8,2,    14.32,2,    17.69,2,     0.00,2,     1.19,2,    0.834,2,    0.419,2,   2159.0,9,    741.2,2,   2313.1,2,     7.72,2,   20.00,   -999,  3.3698
     316N151_2,   A24,     6,  1,      7,      7,2,19970531,2020, 40.4018, -24.8152, 3502,   2327.7,   3.3434,  34.9510,2,  34.9506,2,    264.4,2,    265.4,2,    16.58,2,    17.89,2,     0.00,2,     1.21,2, -999.000,9, -999.000,9,   2160.8,9,   -999.0,9,   2316.6,2,     7.72,2, -999.00,   -999,  3.1543
     316N151_2,   A24,     6,  1,      6,      6,2,19970531,2020, 40.4018, -24.8152, 3502,   2531.2,   3.1703,  34.9515,2,  34.9528,2,    258.8,2,    262.3,2,    19.77,2,    18.30,2,     0.00,2,     1.24,2,    0.522,2,    0.303,2,   2167.0,9,    733.7,2,   2323.0,2,     7.73,2,   20.00,   -999,  2.9641
     316N151_2,   A24,     6,  1,      5,      5,2,19970531,2020, 40.4018, -24.8152, 3502,   2734.4,   3.0021,  34.9462,2,  34.9473,2,    260.5,2,    258.3,2,    23.89,2,    18.86,2,     0.00,2,     1.29,2, -999.000,9, -999.000,9,   2171.5,9,   -999.0,9,   2327.4,2,     7.72,2, -999.00,   -999,  2.7787
     316N151_2,   A24,     6,  1,      4,      4,2,19970531,2020, 40.4018, -24.8152, 3502,   2936.5,   2.8915,  34.9433,2,  34.9457,2,    254.2,2,    254.8,2,    27.29,2,    19.42,2,     0.00,2,     1.33,2,    0.346,2,    0.196,2,   2178.1,9,    762.6,2,   2332.8,2,     7.72,2,   20.00,   -999,  2.6497
     316N151_2,   A24,     6,  1,      3,      3,2,19970531,2020, 40.4018, -24.8152, 3502,   3141.0,   2.8024,  34.9374,2,  34.9358,3,    250.4,2,    251.0,2,    31.11,2,    20.08,2,     0.00,2,     1.37,2, -999.000,9, -999.000,9,   2182.5,9,    762.3,2,   2337.5,2,     7.71,2,   20.00,   -999,  2.5411
     316N151_2,   A24,     6,  1,      2,      2,2,19970531,2020, 40.4018, -24.8152, 3502,   3343.4,   2.7539,  34.9330,2,  34.9347,2,    247.3,2,    249.5,2,    33.17,2,    20.44,2,     0.00,2,     1.40,2,    0.222,2,    0.118,2,   2186.4,9,    768.2,2,   2339.3,2,     7.71,2,   20.00,   -999,  2.4721
     316N151_2,   A24,     6,  1,      1,      1,2,19970531,2020, 40.4018, -24.8152, 3502,   3581.2,   2.6644,  34.9246,2,  34.9262,2,    245.5,2,    245.6,2,    37.09,2,    21.10,2,     0.00,2,     1.45,2,    0.156,2,    0.097,2,   2192.6,9,    763.3,2,   2346.0,2,     7.71,2,   20.00,   -999,  2.3589
     316N151_2,   A24,     7,  1,     27,     27,4,19970601,0113, 40.7328, -24.3180, 3907,      2.3,  17.4928,  36.2000,2,  36.2062,2,    221.0,2,    239.9,2,     0.70,2,     0.10,2,     0.00,2,     0.04,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999, 17.4924
     316N151_2,   A24,     7,  1,     26,     26,4,19970601,0113, 40.7328, -24.3180, 3907,     82.4,  16.0618,  36.1180,2,  36.1260,2,    239.8,2,    238.9,2,     0.98,2,     1.09,2,     0.10,2,     0.11,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999, 16.0486
     316N151_2,   A24,     7,  1,     25,     25,4,19970601,0113, 40.7328, -24.3180, 3907,    136.5,  14.6964,  35.9944,2,  35.9949,2,    224.8,2,    224.1,2,     1.97,2,     5.95,2,     0.02,2,     0.36,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999, 14.6759
     316N151_2,   A24,     7,  1,     24,     24,4,19970601,0113, 40.7328, -24.3180, 3907,    225.7,  13.6368,  35.8733,2,  35.8727,2,    213.0,2,    216.6,2,     3.28,2,     8.95,2,     0.01,2,     0.54,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999, 13.6045
     316N151_2,   A24,     7,  1,     23,     23,4,19970601,0113, 40.7328, -24.3180, 3907,    315.5,  12.7866,  35.7411,2,  35.7428,2,    214.4,2,    218.8,2,     3.97,2,    10.39,2,     0.01,2,     0.64,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,  -999.00,9, -999.00,   -999, 12.7432
