EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,14C-DOC,14C-DOC_FLAG_W,14C-DOCERR,13C-DOC,13C-DOC_FLAG_W,13C-DOCERR,THETA
,,,,,,,,,,,METERS,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,,,DEG C,UMOL/KG,,UMOL/KG,,/MILLE,,/MILLE,/MILLE,,/MILLE,,/MILLE,/MILLE,,/MILLE,DEG C
  33RO20110926,   A10,    95,  1,     14,  11708,2,20111024,1121,-30.0002, -38.4999, 4284, 875.9000,    875.9,   4.6042,  34.2937,2,  34.2943,2,    225.4,2,    225.3,2,    22.10,6,    29.00,6,     0.00,6,     1.56,4,    2.899,2,    1.439,2,     0.64,2,    3.658,3,   2176.1,2,   2289.6,2,-999.0000,9,   7.6483,2,    25.00,     37.2,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   4.5350
  33RO20110926,   A10,    95,  1,     13,  11031,2,20111024,1121,-30.0002, -38.4999, 4284,1050.0000,   1050.0,   3.6765,  34.3322,2,  34.3323,2,    210.2,2,    210.4,2,    35.20,2,    31.50,2,     0.00,2,     1.81,4,    1.901,2,    0.923,2,    0.359,2,    2.873,3,   2198.1,2,   2301.4,2,-999.0000,9,   7.6152,2,    25.00,     38.8,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   3.5996
  33RO20110926,   A10,    95,  1,     12,  11027,2,20111024,1121,-30.0002, -38.4999, 4284,1224.9000,   1224.9,   3.2685,  34.4053,2,  34.4064,2,    198.0,2,    197.4,2,    45.20,2,    32.70,2,     0.00,2,     1.95,4,    1.156,2,    0.558,2,    0.183,2,    1.883,3,   2212.0,2,   2312.5,2,-999.0000,9,   7.5992,2,    25.00,     38.8,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   3.1808
  33RO20110926,   A10,    95,  1,     11,  11707,2,20111024,1121,-30.0002, -38.4999, 4284,1424.2000,   1424.2,   2.9891,  34.5381,2,  34.5377,2,    188.8,2,    189.0,2,    53.70,2,    32.30,2,     0.00,2,     2.02,4,    0.463,2,    0.220,2,    0.087,2,    0.957,3,   2228.0,6,   2322.0,6,-999.0000,9,   7.5958,6,    25.00,   -999.0,5,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.8877
  33RO20110926,   A10,    95,  1,     10,  11003,2,20111024,1121,-30.0002, -38.4999, 4284,1722.8000,   1722.8,   2.9038,  34.7014,2,  34.7024,2,    199.6,2,    199.7,2,    53.00,2,    29.40,2,     0.00,2,     1.86,4,    0.122,2,    0.060,2,    0.062,2,    0.386,3,   2217.4,2,   2325.1,2,-999.0000,9,   7.6134,2,    25.00,     42.5,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.7779
  33RO20110926,   A10,    95,  1,      9,  11706,2,20111024,1121,-30.0002, -38.4999, 4284,1900.1000,   1900.1,   3.0367,  34.7962,2,  34.7970,2,    212.3,2,    212.1,2,    46.20,2,    26.70,2,     0.00,2,     1.67,4,    0.090,2,    0.047,2,        0,2,    0.317,3,   2205.0,2,   2328.2,2,-999.0000,9,   7.6615,2,    25.00,     41.3,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.8931
  33RO20110926,   A10,    95,  1,      8,  11033,2,20111024,1121,-30.0002, -38.4999, 4284,2100.5000,   2100.5,   3.1334,  34.8725,2,  34.8729,2,    230.1,2,    230.9,2,    37.00,2,    23.50,2,     0.00,2,     1.44,4,    0.098,2,    0.051,2,    0.039,2,    0.347,3,   2188.6,2,   2324.8,2,-999.0000,9,   7.6975,2,    25.00,     41.0,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.9697
  33RO20110926,   A10,    95,  1,      7,  11705,2,20111024,1121,-30.0002, -38.4999, 4284,2275.7000,   2275.7,   3.1177,  34.9032,2,  34.9048,2,    239.0,2,    240.5,2,    32.20,6,    22.00,6,     0.01,6,     1.30,4,    0.108,2,    0.056,2,        0,2,    0.358,3,   2180.7,2,   2323.3,2,-999.0000,9,   7.7176,2,    25.00,     42.9,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.9376
  33RO20110926,   A10,    95,  1,      6,  11029,2,20111024,1121,-30.0002, -38.4999, 4284,2499.9000,   2499.9,   2.9877,  34.9082,2,  34.9091,2,    244.4,2,    244.5,2,    32.80,2,    21.70,2,     0.01,2,     1.31,4,    0.073,2,    0.038,2,        0,2,    0.292,3,   2178.8,2,   2324.7,2,-999.0000,9,   7.7326,2,    25.00,     43.5,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.7881
  33RO20110926,   A10,    95,  1,      5,  11704,2,20111024,1121,-30.0002, -38.4999, 4284,2763.2000,   2763.2,   2.9042,  34.9177,2,  34.9180,2,    249.2,2,    248.8,2,    32.10,2,    21.10,2,     0.01,2,     1.27,4,    0.068,2,    0.036,2,        0,2,    0.279,3,   2177.4,2,   2326.3,2,-999.0000,9,   7.7304,2,    25.00,     44.3,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.6799
  33RO20110926,   A10,    95,  1,      4,  11030,2,20111024,1121,-30.0002, -38.4999, 4284,3101.8000,   3101.8,   2.7650,  34.9163,2,  34.9170,2,    252.4,2,    251.8,2,    33.30,2,    21.00,2,     0.01,2,     1.27,4,    0.064,2,    0.035,2,        0,2,    0.280,3,   2177.8,2,   2328.2,2,-999.0000,9,   7.7344,2,    25.00,     43.4,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.5088
  33RO20110926,   A10,    95,  1,      3,  11703,2,20111024,1121,-30.0002, -38.4999, 4284,3400.5000,   3400.5,   2.5293,  34.9001,2,  34.9003,2,    252.2,2,    252.2,2,    39.00,2,    21.40,2,     0.00,2,     1.35,4,    0.053,2,    0.029,2,        0,2,    0.250,3,   2182.8,2,   2331.4,2,-999.0000,9,   7.7324,2,    25.00,     42.9,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.2469
  33RO20110926,   A10,    95,  1,      2,  11702,2,20111024,1121,-30.0002, -38.4999, 4284,3800.3000,   3800.3,   2.0162,  34.8492,2,  34.8496,2,    246.0,2,    244.8,2,    57.90,2,    23.90,2,     0.01,2,     1.65,4,    0.026,2,    0.014,2,    0.106,2,    0.154,3,   2201.3,2,   2341.4,2,-999.0000,9,   7.7084,2,    25.00,     43.5,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   1.7038
  33RO20110926,   A10,    95,  1,      1,  11701,2,20111024,1121,-30.0002, -38.4999, 4284,4274.0000,   4274.0,   1.1868,  34.7579,2,  34.7586,2,    230.2,2,    228.8,2,    93.20,2,    28.80,2,     0.01,2,     2.22,4,    0.084,6,    0.041,6,    0.175,6,    0.222,3,   2236.8,6,   2358.9,6,-999.0000,9,   7.6588,6,    25.00,     54.9,3,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   0.8464
  33RO20110926,   A10,    96,  1,     24,  11714,3,20111024,1929,-30.0168, -38.9165, 4387,   4.7000,      4.7,  19.1810,  36.1695,2,  36.1707,2,    232.3,2,    231.0,2,     0.70,2,     0.00,2,     0.00,2,     0.01,4, -999.000,9, -999.000,9,     -999,9, -999.000,4,   -999.0,9,   2372.9,2,-999.0000,9,   8.0170,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  19.1802
  33RO20110926,   A10,    96,  1,     23,  11713,2,20111024,1929,-30.0168, -38.9165, 4387,  49.4000,     49.4,  19.0326,  36.1639,2,  36.1634,2,    233.6,2,    233.2,2,     0.70,2,     0.00,2,     0.00,2,     0.02,4, -999.000,9, -999.000,9,     -999,9, -999.000,4,   2077.4,2,   2370.0,2,-999.0000,9,   8.0170,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  19.0237
  33RO20110926,   A10,    96,  1,     22,  11712,2,20111024,1929,-30.0168, -38.9165, 4387, 101.5000,    101.5,  17.6979,  35.9715,2,  35.9706,2,    234.6,2,    234.2,2,     0.80,2,     0.00,2,     0.02,2,     0.06,4, -999.000,9, -999.000,9,     -999,9, -999.000,4,   -999.0,9,   2362.3,2,-999.0000,9,   7.9970,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  17.6806
  33RO20110926,   A10,    96,  1,     21,  11010,2,20111024,1929,-30.0168, -38.9165, 4387, 150.6000,    150.6,  16.0744,  35.6811,2,  35.6814,2,    211.4,2,    210.3,2,     1.70,2,     4.20,2,     0.02,2,     0.27,4, -999.000,9, -999.000,9,     -999,9, -999.000,4,   2107.3,2,   2344.5,2,-999.0000,9,   7.9208,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  16.0504
  33RO20110926,   A10,    96,  1,     20,  11715,2,20111024,1929,-30.0168, -38.9165, 4387, 199.5000,    199.5,  15.0657,  35.5433,2,  35.5433,2,    211.4,2,    211.8,2,     2.00,2,     5.90,2,     0.01,2,     0.35,4, -999.000,9, -999.000,9,     -999,9, -999.000,4,   -999.0,9,   2337.2,2,-999.0000,9,   7.8998,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  15.0353
  33RO20110926,   A10,    96,  1,     19,  11007,2,20111024,1929,-30.0168, -38.9165, 4387, 256.1000,    256.1,  14.2098,  35.4273,2,  35.4269,2,    212.8,2,    212.8,2,     2.40,6,     7.50,6,     0.01,6,     0.41,4, -999.000,9, -999.000,9,     -999,9, -999.000,9,   2117.3,2,   2330.4,2,-999.0000,9,   7.8778,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  14.1722
  33RO20110926,   A10,    96,  1,     18,  11710,2,20111024,1929,-30.0168, -38.9165, 4387, 324.9000,    324.9,  13.1680,  35.2651,2,  35.2677,2,    213.5,2,    212.9,2,     3.20,2,     9.70,2,     0.01,2,     0.53,4, -999.000,9, -999.000,9,     -999,9, -999.000,9,   -999.0,9,   2321.3,2,-999.0000,9,   7.8498,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  13.1226
  33RO20110926,   A10,    96,  1,     17,  11023,2,20111024,1929,-30.0168, -38.9165, 4387, 399.8000,    399.8,  11.8612,  35.0775,2,  35.0787,2,    211.5,2,    211.6,2,     4.40,2,    12.90,2,     0.00,2,     0.68,4, -999.000,9, -999.000,9,     -999,9, -999.000,9,   -999.0,9,   2314.9,2,-999.0000,9,   7.8177,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  11.8090
  33RO20110926,   A10,    96,  1,     16,  11709,2,20111024,1929,-30.0168, -38.9165, 4387, 501.0000,    501.0,   9.5648,  34.7576,2,  34.7576,2,    206.7,2,    206.5,2,     7.70,2,    18.90,2,     0.00,2,     0.96,4, -999.000,9, -999.000,9,     -999,9, -999.000,9,   2148.2,2,   2296.3,2,-999.0000,9,   7.7466,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   9.5075
  33RO20110926,   A10,    96,  1,     15,  11006,2,20111024,1929,-30.0168, -38.9165, 4387, 600.4000,    600.4,   7.4100,  34.5091,2,  34.5079,2,    212.7,2,    213.0,2,    11.50,2,    23.60,2,     0.00,2,     1.21,4, -999.000,9, -999.000,9,     -999,9, -999.000,9,   -999.0,9,   2290.2,2,-999.0000,9,   7.6975,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   7.3507
  33RO20110926,   A10,    96,  1,     14,  11708,2,20111024,1929,-30.0168, -38.9165, 4387, 700.1000,    700.1,   5.8514,  34.3636,2,  34.3617,2,    224.3,2,    223.9,2,    15.50,2,    26.50,2,     0.00,2,     1.37,4, -999.000,9, -999.000,9,     -999,9, -999.000,9,   2167.5,2,   2286.7,2,-999.0000,9,   7.6735,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   5.7902
  33RO20110926,   A10,    96,  1,     13,  11031,2,20111024,1929,-30.0168, -38.9165, 4387, 909.6000,    909.6,   4.2194,  34.3061,2,  34.3063,2,    219.9,2,    220.0,2,    27.20,2,    30.10,2,     0.00,2,     1.66,4, -999.000,9, -999.000,9,     -999,9, -999.000,9,   -999.0,9,   2294.9,2,-999.0000,9,   7.6362,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   4.1499
  33RO20110926,   A10,    96,  1,     12,  11027,2,20111024,1929,-30.0168, -38.9165, 4387,1099.8000,   1099.8,   3.6455,  34.3408,2,  34.3414,2,    209.4,2,    208.4,2,    36.20,2,    31.70,2,     0.00,2,     1.82,4, -999.000,9, -999.000,9,     -999,9, -999.000,9,   -999.0,9,   2302.3,2,-999.0000,9,   7.6142,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   3.5648
  33RO20110926,   A10,    96,  1,     11,  11707,2,20111024,1929,-30.0168, -38.9165, 4387,1249.8000,   1249.8,   3.2877,  34.4127,2,  34.4121,2,    197.9,2,    198.1,2,    44.70,6,    32.50,6,     0.00,6,     1.93,4, -999.000,9, -999.000,9,     -999,9, -999.000,9,   2216.7,2,   2312.0,2,-999.0000,9,   7.5992,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   3.1978
  33RO20110926,   A10,    96,  1,     10,  11003,2,20111024,1929,-30.0168, -38.9165, 4387,1499.4000,   1499.4,   2.7525,  34.4937,2,  34.4943,2,    181.5,2,    182.0,2,    60.90,2,    33.90,2,     0.01,2,     2.15,4,    0.732,3,    0.355,3,    0.119,2,    1.117,3,   2240.9,3,   2324.6,6,-999.0000,9,   7.5726,6,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.6477
  33RO20110926,   A10,    96,  1,      9,  11706,2,20111024,1929,-30.0168, -38.9165, 4387,1800.3000,   1800.3,   2.8745,  34.6985,2,  34.6978,2,    199.6,2,    199.7,2,    52.90,2,    29.40,2,     0.00,2,     1.86,4,    0.123,2,    0.060,2,        0,2,    0.371,3,   2220.4,2,   2328.5,2,-999.0000,9,   7.6322,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.7423
  33RO20110926,   A10,    96,  1,      8,  11033,2,20111024,1929,-30.0168, -38.9165, 4387,2125.9000,   2125.9,   3.1868,  34.8824,2,  34.8821,2,    232.2,2,    233.2,2,    34.80,2,    23.20,2,     0.00,2,     1.39,4,    0.113,2,    0.059,2,        0,2,    0.394,3,   -999.0,9,   2324.4,2,-999.0000,9,   7.7034,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   3.0199
  33RO20110926,   A10,    96,  1,      7,  11705,2,20111024,1929,-30.0168, -38.9165, 4387,2451.0000,   2451.0,   3.0687,  34.9140,2,  34.9144,2,    244.9,2,    245.4,2,    30.80,2,    21.50,2,     0.00,2,     1.26,4,    0.100,2,    0.052,2,    0.027,2,    0.354,3,   2179.6,2,   2324.3,2,-999.0000,9,   7.7264,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.8724
  33RO20110926,   A10,    96,  1,      6,  11029,2,20111024,1929,-30.0168, -38.9165, 4387,2650.0000,   2650.0,   2.9790,  34.9238,2,  34.9262,2,    248.8,2,    249.5,2,    29.90,6,    20.80,6,     0.00,6,     1.22,4,    0.095,2,    0.049,2,    0.022,2,    0.355,3,   -999.0,9,   2326.8,2,-999.0000,9,   7.7304,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.7646
  33RO20110926,   A10,    96,  1,      5,  11704,2,20111024,1929,-30.0168, -38.9165, 4387,2999.9000,   2999.9,   2.8221,  34.9191,2,  34.9198,2,    251.0,2,    251.4,2,    32.40,2,    20.80,2,     0.00,2,     1.26,4,    0.066,2,    0.035,2,        0,2,    0.284,3,   2177.2,2,   2326.5,2,-999.0000,9,   7.7306,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.5752
  33RO20110926,   A10,    96,  1,      4,  11030,2,20111024,1929,-30.0168, -38.9165, 4387,3299.2000,   3299.2,   2.6454,  34.9093,2,  34.9094,2,    252.7,2,    253.0,2,    35.70,2,    21.00,2,     0.00,2,     1.29,4,    0.061,2,    0.033,2,        0,2,    0.280,3,   -999.0,9,   2329.0,2,-999.0000,9,   7.7316,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   2.3710
  33RO20110926,   A10,    96,  1,      3,  11703,2,20111024,1929,-30.0168, -38.9165, 4387,3649.2000,   3649.2,   2.2539,  34.8735,2,  34.8741,2,    249.3,2,    250.2,2,    48.40,2,    22.70,2,     0.00,2,     1.49,4,    0.042,2,    0.024,2,    0.058,2,    0.221,3,   2192.8,2,   2335.7,2,-999.0000,9,   7.7156,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   1.9516
  33RO20110926,   A10,    96,  1,      2,  11702,2,20111024,1929,-30.0168, -38.9165, 4387,3949.5000,   3949.5,   1.6952,  34.8150,2,  34.8155,2,    239.4,2,    238.1,2,    70.80,2,    25.70,2,     0.00,2,     1.86,4,    0.026,2,    0.014,2,    0.206,2,    0.130,3,   -999.0,9,   2345.7,2,-999.0000,9,   7.6845,2,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   1.3755
  33RO20110926,   A10,    96,  1,      1,  11701,2,20111024,1929,-30.0168, -38.9165, 4387,4303.3000,   4303.3,   1.0769,  34.7462,2,  34.7461,2,    228.1,2,    227.3,2,    97.20,6,    29.50,6,     0.00,6,     2.28,4,    0.117,6,    0.057,6,    0.167,6,    0.281,3,   2244.2,6,   2357.2,6,-999.0000,9,   7.6475,6,    25.00,   -999.0,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   0.7366
  33RO20110926,   A10,    97,  1,     24,  11714,2,20111025,0052,-30.0000, -39.3837, 4946,   4.9000,      4.9,  18.3896,  36.0164,2,  36.0175,2,    236.0,2,    236.7,2,     0.70,2,     0.00,2,     0.00,2,     0.04,4,    2.301,2,    1.390,2,    1.411,2,    2.852,4,   2075.6,6,   2363.2,6,-999.0000,9,   8.0050,2,    25.00,     61.0,2,     3.05,2,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  18.3887
  33RO20110926,   A10,    97,  1,     22,  11712,2,20111025,0052,-30.0000, -39.3837, 4946,  95.4000,     95.4,  17.6661,  35.9438,2,  35.9425,2,    232.1,2,    231.8,2,     0.90,2,     0.20,2,     0.05,2,     0.08,4,    2.357,2,    1.419,2,    1.408,2,    2.441,4,   2081.9,2,   -999.0,5,-999.0000,9,-999.0000,5,  -999.00,     61.4,2,     4.04,2,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  17.6499
  33RO20110926,   A10,    97,  1,     23,  11713,4,20111025,0052,-30.0000, -39.3837, 4946,  94.8000,     94.8,  17.6742,  35.9447,2,  35.9497,2,    232.2,2,    232.6,2,     0.80,2,     0.10,2,     0.04,2,     0.08,4, -999.000,9, -999.000,9,     -999,9, -999.000,4,   2082.7,2,   -999.0,9,-999.0000,9,-999.0000,9,  -999.00,     59.2,2,     4.08,2,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  17.6581
  33RO20110926,   A10,    97,  1,     21,  11010,2,20111025,0052,-30.0000, -39.3837, 4946, 149.2000,    149.2,  16.6646,  35.7955,2,  35.8041,2,    220.1,2,    221.5,2,     1.30,6,     2.30,6,     0.02,6,     0.18,4,    2.462,2,    1.472,2,    1.365,2,    1.758,4,   2096.0,2,   2350.9,2,-999.0000,9,   7.9559,2,    25.00,     55.4,2,     5.61,2,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  16.6402
  33RO20110926,   A10,    97,  1,     20,  11715,2,20111025,0052,-30.0000, -39.3837, 4946, 210.6000,    210.6,  15.1459,  35.5426,2,  35.5443,2,    211.2,2,    211.5,2,     2.10,2,     5.70,2,     0.01,2,     0.36,4,    2.696,2,    1.578,2,    1.311,2,    0.843,3,   2112.2,2,   2336.3,2,-999.0000,9,   7.8988,2,    25.00,     49.9,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  15.1136
  33RO20110926,   A10,    97,  1,     19,  11007,2,20111025,0052,-30.0000, -39.3837, 4946, 300.2000,    300.2,  13.8873,  35.3890,2,  35.3903,2,    212.5,2,    212.5,2,     2.80,2,     8.30,2,     0.01,2,     0.47,4,    2.856,2,    1.642,2,    1.275,2,    0.836,3,   2120.3,2,   2327.4,2,-999.0000,9,   7.8718,2,    25.00,     47.0,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  13.8438
  33RO20110926,   A10,    97,  1,     18,  11710,2,20111025,0052,-30.0000, -39.3837, 4946, 384.5000,    384.5,  12.4930,  35.1727,2,  35.1776,2,    212.6,2,    212.4,2,     3.80,2,    11.30,2,     0.01,2,     0.61,4,    3.020,2,    1.689,2,    1.178,2,    1.013,3,   2127.3,2,   2315.9,2,-999.0000,9,   7.8377,2,    25.00,   -999.0,5,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  12.4410
  33RO20110926,   A10,    97,  1,     17,  11023,2,20111025,0052,-30.0000, -39.3837, 4946, 489.6000,    489.6,  10.6601,  34.9039,2,  34.9035,2,    208.1,2,    207.5,2,     6.00,6,    15.90,6,     0.01,6,     0.82,4,    3.131,2,    1.697,2,    1.022,2,    1.293,3,   2140.8,2,   2303.1,2,-999.0000,9,   7.7807,2,    25.00,     44.4,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,  10.6002
  33RO20110926,   A10,    97,  1,     16,  11709,2,20111025,0052,-30.0000, -39.3837, 4946, 680.3000,    680.3,   6.8484,  34.4529,2,  34.4598,2,    217.0,2,    216.9,2,    12.70,2,    24.50,2,     0.01,2,     1.27,4,    3.290,2,    1.678,2,    0.851,2,    2.606,3,   2161.8,2,   2288.4,2,-999.0000,9,   7.6914,2,    25.00,     43.6,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   6.7838
  33RO20110926,   A10,    97,  1,     15,  11006,2,20111025,0052,-30.0000, -39.3837, 4946, 850.5000,    850.5,   4.8471,  34.2999,2,  34.3019,2,    225.6,2,    226.8,2,    20.50,2,    28.60,2,     0.01,2,     1.52,4,    3.032,2,    1.506,2,    0.723,2,    3.510,3,   2175.7,2,   2287.9,2,-999.0000,9,   7.6533,2,    25.00,     43.2,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   4.7784
  33RO20110926,   A10,    97,  1,     14,  11708,2,20111025,0052,-30.0000, -39.3837, 4946, 984.8000,    984.8,   4.0050,  34.3045,2,  34.3076,2,    218.8,2,    218.2,2,    29.60,2,    30.60,2,     0.01,2,     1.71,4,    2.344,2,    1.143,2,    0.466,2,    3.224,3,   2191.1,2,   2295.3,2,-999.0000,9,   7.6282,2,    25.00,     39.7,2,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   3.9309
  33RO20110926,   A10,    97,  1,     13,  11031,2,20111025,0052,-30.0000, -39.3837, 4946,1130.0000,   1130.0,   3.4858,  34.3574,2,  34.3580,2,    204.9,2,    204.5,2,    39.50,2,    32.20,2,     0.01,2,     1.88,4,    1.570,2,    0.757,2,    0.256,2,    2.559,3,   2207.9,2,   2303.7,2,-999.0000,9,   7.6074,2,    25.00,   -999.0,5,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,-999,   -999.0,   -999.0,9,   -999.0,   3.4039
