EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,THETA,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PCO2_TMP,ALKALI,ALKALI_FLAG_W,C14ERR,HELIER,DELHER,TRITER
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,DEG C,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,/MILLE,,/MILLE,,UMOL/KG,,UATM,,DEG C,UMOL/KG,,/MILLE,NMOL/KG,PERCNT,TU
   31WTTUNES_2,  P17S,144,1,15,15,2,19910728,1141,-15.89,-133.7933,4224,717.1,5.7249,34.4849,2,34.4844,2,94.5,2,5.6627,93.4,2,46.24,2,37.54,2,0,2,2.67,2,0.001,2,-0.002,2,-999,9,-999,9,-999,9,-999,9,-999,9,2244.6,2,1432.6,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,144,1,16,16,2,19910728,1141,-15.89,-133.7933,4224,819.9,5.181,34.4917,2,34.4921,2,90.6,2,5.1126,90.8,2,56.89,2,38.91,2,0,2,2.77,2,0.002,2,-0.003,2,-999,9,-999,9,-999,9,-999,9,-999,9,2264.3,2,1477.3,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,144,1,17,17,2,19910728,1141,-15.89,-133.7933,4224,920.3,4.8152,34.502,2,34.5044,2,89.7,2,4.7404,90.3,2,64.91,2,39.4,2,0,2,2.81,2,0.001,2,-0.002,2,-999,9,-999,9,-999,9,-999,9,-999,9,2251.4,2,1499.5,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,144,1,18,18,2,19910728,1141,-15.89,-133.7933,4224,1021.2,4.3995,34.5168,2,34.5176,2,90.5,2,4.319,89.3,2,74.2,2,39.88,2,0,2,2.87,2,0.002,2,0,2,-999,9,-999,9,-999,9,-999,9,-999,9,2286.5,2,1525,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,144,1,19,19,2,19910728,1141,-15.89,-133.7933,4224,1122,3.9864,34.5333,2,34.5339,2,95,2,3.9006,95.1,2,83.58,2,39.59,2,0,2,2.85,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2294,2,1493.9,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,144,1,20,20,2,19910728,1141,-15.89,-133.7933,4224,1220.6,3.6974,34.5465,2,34.5472,2,99,2,3.6058,99.2,2,90.13,2,39.3,2,0,2,2.83,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2299.3,2,1475.4,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,144,1,21,21,2,19910728,1141,-15.89,-133.7933,4224,1318.9,3.4029,34.5609,2,34.559,2,102.8,2,3.3058,104.9,2,96.58,2,38.9,2,0,2,2.81,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2301.2,2,1449.9,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,144,1,22,22,2,19910728,1141,-15.89,-133.7933,4224,1517,2.999,34.5813,2,34.5802,2,115.6,2,2.8898,113.6,2,105.08,2,38.22,2,0,2,2.76,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2305.7,2,1399.9,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,144,1,23,23,2,19910728,1141,-15.89,-133.7933,4224,1716.3,2.5973,34.6025,2,34.6032,2,130.2,2,2.4762,129.4,2,112.02,2,36.85,2,0,2,2.64,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2303.6,2,1312.7,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,144,1,24,24,2,19910728,1141,-15.89,-133.7933,4224,1919.8,2.2021,34.6301,2,34.6299,2,142.5,2,2.0694,141.7,2,118.37,2,35.97,2,0,2,2.56,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,5,-999,5,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,144,1,25,25,2,19910728,1141,-15.89,-133.7933,4224,2122.3,1.992,34.6493,2,34.6496,2,148.4,2,1.8452,148,2,124.04,2,35.68,2,0,2,2.52,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2307.6,2,1208.2,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,144,1,26,26,2,19910728,1141,-15.89,-133.7933,4224,2326,1.8927,34.6571,2,34.6568,2,152.2,2,1.7299,152.7,2,125.99,2,35.29,2,0,2,2.49,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,5,-999,5,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,144,1,27,27,2,19910728,1141,-15.89,-133.7933,4224,2528.7,1.8169,34.6642,2,34.6635,2,155.4,2,1.6374,154.3,2,128.63,2,35.09,2,0,2,2.48,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2306.1,2,1174,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,144,1,28,28,2,19910728,1141,-15.89,-133.7933,4224,2734.4,1.7286,34.6721,2,34.6716,2,154.9,2,1.5319,155.8,2,132.25,2,35.09,2,0,2,2.47,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2320.8,2,1162.9,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,144,1,29,29,2,19910728,1141,-15.89,-133.7933,4224,2939.8,1.6785,34.6762,2,34.6759,2,156.6,2,1.4636,157.9,2,133.22,2,34.89,2,0,2,2.45,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,5,-999,5,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,144,1,30,30,2,19910728,1141,-15.89,-133.7933,4224,3145.7,1.6408,34.6793,2,34.6804,2,159.5,2,1.4067,160,2,134,2,34.8,2,0,2,2.45,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2311.3,2,1141.9,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,144,1,31,31,2,19910728,1141,-15.89,-133.7933,4224,3353.1,1.6076,34.6825,2,34.6824,2,161.8,2,1.3537,161.4,2,134.2,2,34.7,2,0,2,2.44,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2309.9,2,1132.6,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,144,1,32,32,2,19910728,1141,-15.89,-133.7933,4224,3561.2,1.5628,34.6849,2,34.6838,2,163.7,2,1.2887,164.6,2,134.1,2,34.5,2,0,2,2.42,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,5,-999,5,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,144,1,33,33,2,19910728,1141,-15.89,-133.7933,4224,3767.3,1.5564,34.6868,2,34.6855,2,165,2,1.2609,166.5,2,134.1,2,34.31,2,0,2,2.42,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2306.2,2,1119.1,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,144,1,34,34,2,19910728,1141,-15.89,-133.7933,4224,3977.9,1.558,34.6873,2,34.6879,2,167.8,2,1.2398,167.8,2,134.1,2,34.21,2,0,2,2.41,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2305.2,2,1114.7,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,144,1,35,35,2,19910728,1141,-15.89,-133.7933,4224,4186.7,1.5715,34.6881,2,34.6873,2,169.2,2,1.2299,168.3,2,134,2,34.41,2,0,2,2.41,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,5,-999,5,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,144,1,36,36,2,19910728,1141,-15.89,-133.7933,4224,4336.4,1.585,34.6884,2,34.6887,2,168.6,2,1.2261,168.5,2,134.59,2,34.4,2,0,2,2.43,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2308.1,2,1117.8,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,1,1,2,19910728,1806,-16.365,-133.655,4250,1.7,26.5632,36.5315,2,36.5351,2,-999,9,26.5628,211.3,2,1.56,2,0.1,2,0,2,0.22,2,1.595,2,0.916,2,-999,9,-999,9,-999,9,-999,9,-999,9,2025.4,2,252.9,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,2,2,2,19910728,1806,-16.365,-133.655,4250,35.1,26.5198,36.5322,2,36.5361,2,210.9,6,26.5118,207.9,2,1.37,2,0.1,2,0,2,0.22,2,1.455,2,0.834,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,3,3,2,19910728,1806,-16.365,-133.655,4250,60.4,26.4245,36.5496,2,36.5571,2,208.9,6,26.4108,209.6,2,1.37,2,0.1,2,0,2,0.22,2,1.611,2,0.911,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,4,4,2,19910728,1806,-16.365,-133.655,4250,96.4,26.3358,36.6105,2,36.5846,2,214,6,26.314,206.4,2,1.17,2,0.1,2,0.01,2,0.23,2,1.619,2,0.923,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,5,5,2,19910728,1806,-16.365,-133.655,4250,121.7,24.2808,36.3813,2,36.3744,2,207.5,2,24.2549,195.7,2,1.07,2,0.2,2,0.73,2,0.3,2,1.751,2,0.983,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,6,6,2,19910728,1806,-16.365,-133.655,4250,147.6,23.7615,36.3885,2,36.3827,2,192.3,2,23.7305,192.5,2,1.07,2,0.39,2,1.4,2,0.35,2,1.759,2,0.992,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,7,7,2,19910728,1806,-16.365,-133.655,4250,167.8,22.9374,36.3279,2,36.3148,2,188.2,2,22.9029,186.5,2,1.07,2,2.25,2,0.29,2,0.41,2,1.799,2,1.021,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,8,8,2,19910728,1806,-16.365,-133.655,4250,219.5,20.9317,36.0131,2,36.006,2,184.1,2,20.8895,185.1,2,1.07,2,3.12,2,0.01,2,0.44,2,1.829,2,1.019,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,9,9,2,19910728,1806,-16.365,-133.655,4250,271.9,18.6656,35.5865,2,35.5844,2,187,2,18.6174,182.5,2,1.27,2,4.49,2,0.01,2,0.52,2,1.79,2,0.988,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,10,10,2,19910728,1806,-16.365,-133.655,4250,322.2,15.2826,35.0826,2,35.034,2,170.2,2,15.2329,170.2,2,3.13,2,9.09,2,0,2,0.84,2,1.429,2,0.776,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,11,11,2,19910728,1806,-16.365,-133.655,4250,374.2,11.6022,34.6489,2,34.6483,2,134,2,11.5542,135.1,2,8.7,2,18.08,2,0,2,1.52,2,0.83,2,0.453,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,12,12,2,19910728,1806,-16.365,-133.655,4250,424.6,9.1034,34.4866,2,34.4887,2,93.1,2,9.0566,98.8,2,17.01,2,27.86,2,0,2,2.16,2,0.257,2,0.153,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,13,13,2,19910728,1806,-16.365,-133.655,4250,475.6,7.8912,34.4663,2,34.4698,2,83.7,2,7.8429,94.5,2,22.97,2,32.06,2,0,2,2.37,2,0.074,2,0.049,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,37,37,2,19910728,1806,-16.365,-133.655,4250,537.4,6.9752,34.4647,2,34.4651,2,101.9,2,6.9242,102.4,2,27.57,2,34.02,2,0,2,2.42,2,0.022,2,0.017,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,15,15,2,19910728,1806,-16.365,-133.655,4250,618.2,6.2447,34.4632,2,34.4641,2,105.1,2,6.189,104.6,2,35.09,2,35.68,2,0,2,2.51,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,16,16,2,19910728,1806,-16.365,-133.655,4250,720.9,5.7157,34.4785,2,34.478,2,96.2,2,5.6532,97.7,2,44.67,2,37.44,2,0,2,2.63,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,17,17,2,19910728,1806,-16.365,-133.655,4250,824.3,5.1642,34.4901,2,34.4931,2,93.3,2,5.0956,94.3,2,56.21,2,38.91,2,0,2,2.76,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,18,18,2,19910728,1806,-16.365,-133.655,4250,926.8,4.6948,34.5056,2,34.5071,2,89.2,2,4.6203,87.9,2,65.89,2,39.79,2,0,2,2.82,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,19,19,2,19910728,1806,-16.365,-133.655,4250,1029.3,4.2595,34.5206,2,34.5228,2,87,2,4.1793,87.8,2,75.86,2,39.79,2,0,2,2.85,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,20,20,2,19910728,1806,-16.365,-133.655,4250,1132.4,3.9685,34.5341,2,34.5357,2,92.9,2,3.8819,91.7,2,82.21,2,39.39,2,0,2,2.83,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,21,21,2,19910728,1806,-16.365,-133.655,4250,1337.2,3.3916,34.5605,2,34.5611,2,102.3,2,3.2931,101.6,2,95.89,2,38.81,2,0,2,2.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,22,22,2,19910728,1806,-16.365,-133.655,4250,1543.8,2.9542,34.5827,2,34.5835,2,116,2,2.8432,114,2,104.98,2,37.93,2,0,2,2.71,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,23,23,2,19910728,1806,-16.365,-133.655,4250,1749.6,2.4796,34.6075,2,34.6098,2,133.6,2,2.3573,132.6,2,111.72,2,36.66,2,0,2,2.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,24,24,2,19910728,1806,-16.365,-133.655,4250,1956,2.1314,34.6367,2,34.6371,2,140.1,2,1.9967,142.7,2,120.13,2,35.97,2,0,2,2.53,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,25,25,2,19910728,1806,-16.365,-133.655,4250,2162.3,1.9821,34.6502,2,34.6508,2,146.5,2,1.8321,147.6,2,123.45,2,35.48,2,0,2,2.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,26,26,2,19910728,1806,-16.365,-133.655,4250,2367.9,1.8827,34.6586,2,34.6585,2,153.4,2,1.7164,151.8,2,125.01,2,35.09,2,0,2,2.46,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,27,27,2,19910728,1806,-16.365,-133.655,4250,2574.5,1.7966,34.665,2,34.6654,2,155,2,1.6133,155.5,2,126.68,2,34.8,2,0,2,2.43,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,28,28,2,19910728,1806,-16.365,-133.655,4250,2781.8,1.7405,34.6697,2,34.6695,2,156.8,2,1.5392,157.3,2,128.24,2,34.7,2,0,2,2.43,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,29,29,2,19910728,1806,-16.365,-133.655,4250,2987.9,1.6939,34.6748,2,34.6744,2,158.3,2,1.474,158.4,2,130,2,34.6,2,0,2,2.42,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,30,30,2,19910728,1806,-16.365,-133.655,4250,3193.9,1.6532,34.6784,2,34.6787,2,158.7,2,1.4141,159.8,2,131.17,2,34.6,2,0,2,2.42,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,31,31,2,19910728,1806,-16.365,-133.655,4250,3397.2,1.6202,34.6814,2,34.6818,2,160.5,2,1.3615,161.1,2,132.83,2,34.5,2,0,2,2.41,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,32,32,2,19910728,1806,-16.365,-133.655,4250,3601.1,1.5823,34.684,2,34.6836,2,162,2,1.3036,163.4,2,133.61,2,34.5,2,0,2,2.41,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,33,33,2,19910728,1806,-16.365,-133.655,4250,3808,1.5361,34.6875,2,34.6863,2,167.1,2,1.2369,167.3,2,133.61,2,34.41,2,0,2,2.41,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,34,34,2,19910728,1806,-16.365,-133.655,4250,4017.5,1.511,34.6891,2,34.6899,2,170.4,2,1.1899,170.6,2,132.54,2,34.11,2,0,2,2.38,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,35,35,2,19910728,1806,-16.365,-133.655,4250,4175.1,1.524,34.69,2,34.6893,2,170.5,2,1.1851,171.3,2,131.85,2,34.01,2,0,2,2.38,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,145,1,36,36,2,19910728,1806,-16.365,-133.655,4250,4303.5,1.5344,34.6895,2,34.6893,2,172.4,2,1.1808,171.5,2,132.05,2,34.01,2,0,2,2.37,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,146,1,1,1,2,19910729,4,-16.8683,-133.565,4251,2.7,26.2448,36.5945,2,36.5975,2,208.6,3,26.2442,210.3,2,1.37,2,0.1,2,0.01,2,0.23,2,1.738,2,0.928,2,-999,9,-999,9,-999,9,-999,9,-999,9,2034,2,264.5,2,20,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,146,1,2,2,2,19910729,4,-16.8683,-133.565,4251,44.3,26.1559,36.5914,2,36.5938,2,210.9,6,26.1459,211.7,2,1.37,2,0.1,2,0.01,2,0.23,2,1.746,2,0.93,2,0.927,2,1.698,2,-0.95,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.008,0.15,0.011
   31WTTUNES_2,  P17S,146,1,3,3,2,19910729,4,-16.8683,-133.565,4251,86.1,26.1489,36.588,2,36.5903,2,211,2,26.1295,212,2,1.37,2,0.1,2,0.02,2,0.22,2,1.735,2,0.926,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,146,1,4,4,2,19910729,4,-16.8683,-133.565,4251,126.7,26.1269,36.5881,2,36.5824,2,207.8,2,26.0984,209.2,2,1.27,2,0,2,0.03,2,0.22,2,1.769,2,0.937,2,0.95,2,1.716,2,-1.05,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.008,0.15,0.011
   31WTTUNES_2,  P17S,146,1,5,5,2,19910729,4,-16.8683,-133.565,4251,157.8,24.217,36.4257,2,36.4229,2,201.9,2,24.1833,196.5,2,1.27,2,0.2,2,1.54,2,0.36,2,1.874,2,0.989,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,146,1,6,6,2,19910729,4,-16.8683,-133.565,4251,188.7,22.8058,36.263,2,36.2598,2,191.1,2,22.7673,193,2,1.27,2,1.95,2,0.1,2,0.37,2,1.908,2,0.996,2,0.849,2,1.751,2,-0.48,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.008,0.15,0.01
   31WTTUNES_2,  P17S,146,1,7,7,2,19910729,4,-16.8683,-133.565,4251,240.2,20.7172,35.9439,2,35.9562,2,191.6,2,20.6714,188.9,2,1.27,2,2.73,2,0.02,2,0.41,2,1.929,2,1.012,2,0.754,2,1.703,2,-0.07,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.008,0.15,0.01
   31WTTUNES_2,  P17S,146,1,8,8,2,19910729,4,-16.8683,-133.565,4251,291,18.0351,35.4833,2,35.4729,2,189,2,17.9848,182,2,1.76,2,5.08,2,0.01,2,0.57,2,1.808,2,0.95,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,146,1,9,9,2,19910729,4,-16.8683,-133.565,4251,352.3,13.9514,34.9014,2,34.8792,2,163.9,2,13.9004,151.8,2,5.28,2,12.61,2,0,2,1.14,2,1.325,2,0.676,2,0.488,2,1.781,2,1.43,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.008,0.15,0.008
   31WTTUNES_2,  P17S,146,1,10,10,2,19910729,4,-16.8683,-133.565,4251,413.5,9.94,34.5259,2,34.5192,2,109,2,9.892,112,2,13.98,2,24.15,2,0,2,1.96,2,0.46,2,0.258,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,146,1,11,11,2,19910729,4,-16.8683,-133.565,4251,464.9,8.2697,34.4514,2,34.4539,2,103.6,2,8.2213,106,2,18.57,2,29.62,2,0,2,2.26,2,0.161,2,0.105,2,0.075,2,1.794,2,2.09,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.008,0.15,0.003
   31WTTUNES_2,  P17S,146,1,12,12,2,19910729,4,-16.8683,-133.565,4251,515.4,7.1039,34.4042,2,34.4027,2,125,2,7.0545,134.1,2,19.94,2,30.6,2,0,2,2.22,2,0.096,2,0.069,2,0.042,2,1.82,2,1.72,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.009,0.15,0.003
   31WTTUNES_2,  P17S,146,1,13,13,2,19910729,4,-16.8683,-133.565,4251,566.1,6.4376,34.3963,2,34.397,2,141,2,6.386,139.7,2,23.56,2,32.07,2,0,2,2.29,2,0.046,2,0.034,2,0.024,2,1.822,2,2.65,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,0.009,0.15,0.002
   31WTTUNES_2,  P17S,146,1,37,37,2,19910729,4,-16.8683,-133.565,4251,618.3,6.0939,34.4245,2,34.4235,2,121.9,2,6.039,125.7,2,30.7,2,34.12,2,0,2,2.41,2,0.02,2,0.018,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,146,1,15,15,2,19910729,4,-16.8683,-133.565,4251,720.6,5.5315,34.4677,2,34.4695,2,109.6,2,5.4701,109,2,45.75,2,36.46,2,0,2,2.58,2,0.003,2,-0.002,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,146,1,16,16,2,19910729,4,-16.8683,-133.565,4251,822.5,5.1379,34.4878,2,34.4899,2,95.9,2,5.0696,95.3,2,55.43,2,38.12,2,0,2,2.73,2,0.003,2,-0.003,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,146,1,17,17,2,19910729,4,-16.8683,-133.565,4251,925.2,4.7474,34.5011,2,-999,9,91.9,2,4.6726,97.3,2,65.2,2,38.81,2,0,2,2.79,2,0.026,4,0.016,4,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
   31WTTUNES_2,  P17S,146,1,18,18,2,19910729,4,-16.8683,-133.565,4251,1027.5,4.3648,34.5158,2,34.5179,2,87.9,2,4.2839,88.6,2,73.9,2,39.79,2,0,2,2.86,2,0.002,2,0,2,-999,9,1.849,2,16.11,2,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,-999,-999
