EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2TMP,PCO2_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,C14ERR,DELC14_FLAG_W,THETA
,,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PPM,DEGC,,O/OO,,O/OO,O/OO,,DEGC
  58JH19920712,  AR18,   956,  1,      6,      6,2,19920720, 65.9430, -27.7330,  573,    299.4,   2.9660,  34.7913,2,  34.9000,2,    291.2,2,     8.17,2,    15.75,2,     0.07,2,     0.99,2,   2143.1,2,    343.2,   2.94721028,2,  -999.00,9,   -999.0,   -999.0,9,   2.9472
  58JH19920712,  AR18,   956,  1,      5,      5,2,19920720, 65.9430, -27.7330,  573,    349.5,   1.4020,  34.8871,2,  34.8700,2,    311.2,2,     6.14,2,    13.07,2,     0.05,2,     0.82,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   1.3844
  58JH19920712,  AR18,   956,  1,      4,      4,2,19920720, 65.9430, -27.7330,  573,    399.4,   1.2990,  34.8928,2,  34.8910,2,    308.9,2,     6.47,2,    13.35,2,     0.04,2,     0.73,2,   2144.1,2,    324.7,   1.27901887,2,  -999.00,9,   -999.0,   -999.0,9,   1.2790
  58JH19920712,  AR18,   956,  1,      3,      3,2,19920720, 65.9430, -27.7330,  573,    449.7,   1.0490,  34.8915,2,  34.8930,2,    308.4,2,     6.63,2,    13.43,2,     0.04,2,     0.79,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   1.0272
  58JH19920712,  AR18,   956,  1,      2,      2,2,19920720, 65.9430, -27.7330,  573,    500.7,   0.6160,  34.8875,2,  34.8890,2,    306.0,2,     7.00,2,    13.68,2,     0.04,2,     0.90,2,   2147.4,2,    324.5,  0.593329462,2,  -999.00,9,   -999.0,   -999.0,9,   0.5933
  58JH19920712,  AR18,   956,  1,      1,      1,3,19920720, 65.9430, -27.7330,  573,    563.1,   0.3090,  34.8915,2,  34.8930,2,    303.9,2,     7.16,2,    13.82,2,     0.03,2,     0.92,2,   2149.5,2,    324.1,  0.284619635,2,  -999.00,9,   -999.0,   -999.0,9,   0.2846
  58JH19920712,  AR18,   957,  1,     12,     12,2,19920720, 66.4150, -26.8650,  504,      4.8,   1.5960,  32.8990,2,  32.8930,2,    379.8,2,     0.36,2,     0.69,2,     0.04,2,     0.25,2,   2002.8,2,    207.7,   1.59578191,2,  -999.00,9,   -999.0,   -999.0,9,   1.5958
  58JH19920712,  AR18,   957,  1,     11,     11,2,19920720, 66.4150, -26.8650,  504,     24.9,  -0.3660,  33.0508,2,  33.2830,2,    389.1,2,     2.43,2,     2.40,2,     0.05,2,     0.39,2,   2037.5,2,    218.2, -0.366737829,2,  -999.00,9,   -999.0,   -999.0,9,  -0.3667
  58JH19920712,  AR18,   957,  1,     10,     10,2,19920720, 66.4150, -26.8650,  504,     39.4,  -0.3360,  34.2472,2,  33.8010,2,    342.7,2,     5.25,2,     6.43,2,     0.06,2,     0.64,2,   2083.2,2,    259.1, -0.337221969,2,  -999.00,9,   -999.0,   -999.0,9,  -0.3372
  58JH19920712,  AR18,   957,  1,      9,      9,2,19920720, 66.4150, -26.8650,  504,     79.6,   3.1860,  34.6872,2,  34.5100,2,    294.9,2,     7.58,2,    14.75,2,     0.08,2,     0.96,2,   2138.1,2,    338.2,    3.1810587,2,  -999.00,9,   -999.0,   -999.0,9,   3.1811
  58JH19920712,  AR18,   957,  1,      8,      8,2,19920720, 66.4150, -26.8650,  504,    119.9,  -0.0760,  34.5765,2,  34.8350,2,    326.2,2,     6.43,2,    12.62,2,     0.11,2,     0.82,2,   2126.6,2,    305.0,-0.0803102498,2,  -999.00,9,   -999.0,   -999.0,9,  -0.0803
  58JH19920712,  AR18,   957,  1,      7,      7,2,19920720, 66.4150, -26.8650,  504,    150.1,   0.7160,  34.5103,2,  34.5100,2,    317.1,2,     6.32,2,    12.51,2,     0.12,2,     0.89,2,   2131.8,2,    313.5,  0.709650169,2,  -999.00,9,   -999.0,   -999.0,9,   0.7097
  58JH19920712,  AR18,   957,  1,      6,      6,2,19920720, 66.4150, -26.8650,  504,    180.5,   0.0560,  34.6781,2,  34.6790,2,    322.9,2,     6.15,2,    12.71,2,     0.10,2,     0.82,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   0.0493
  58JH19920712,  AR18,   957,  1,      5,      5,2,19920720, 66.4150, -26.8650,  504,    249.3,   1.4360,  34.8782,2,  34.8800,2,    310.1,2,     6.29,2,    13.18,2,     0.04,2,     0.84,2,   2138.4,2,    324.8,   1.42357377,2,  -999.00,9,   -999.0,   -999.0,9,   1.4236
  58JH19920712,  AR18,   957,  1,      4,      4,2,19920720, 66.4150, -26.8650,  504,    300.2,   1.0960,  34.8814,2,  34.8850,2,    308.5,2,     6.58,2,    13.21,2,     0.04,2,     0.81,2,   2144.7,2,    325.4,   1.08174503,2,  -999.00,9,   -999.0,   -999.0,9,   1.0817
  58JH19920712,  AR18,   957,  1,      3,      3,2,19920720, 66.4150, -26.8650,  504,    399.8,   0.5860,  34.8831,2,  34.8870,2,    304.8,2,     6.99,2,    13.74,2,     0.05,2,     0.85,2,   2148.9,2,    324.5,  0.568354905,2,  -999.00,9,   -999.0,   -999.0,9,   0.5684
  58JH19920712,  AR18,   957,  1,      2,      2,2,19920720, 66.4150, -26.8650,  504,    449.5,   0.3470,  34.8921,2,  34.8920,2,    303.1,2,     7.09,2,    13.84,2,     0.04,2,     0.93,2,   2150.1,2,    323.0,   0.32785178,2,  -999.00,9,   -999.0,   -999.0,9,   0.3279
  58JH19920712,  AR18,   957,  1,      1,      1,2,19920720, 66.4150, -26.8650,  504,    491.5,   0.0430,  34.8957,2,  34.8920,2,    305.0,2,     7.31,2,    13.97,2,     0.03,2,     0.88,2,   2151.9,2,    323.9, 0.0231224059,2,  -999.00,9,   -999.0,   -999.0,9,   0.0231
  58JH19920712,  AR18,   958,  1,     12,     12,2,19920720, 66.6870, -26.1670,  645,      6.4,  -0.3460,  31.3349,2,  31.4410,2,    398.9,2,     0.38,2,     0.44,2,     0.06,2,     0.37,2,   1938.4,2,    182.5, -0.346167143,2,  -999.00,9,   -999.0,   -999.0,9,  -0.3462
  58JH19920712,  AR18,   958,  1,     11,     11,2,19920720, 66.6870, -26.1670,  645,     26.4,  -0.8360,  32.6278,2,  32.7050,2,    404.3,2,     0.42,2,     1.10,2,     0.04,2,     0.45,2,   2037.1,2,    218.9, -0.836645653,2,  -999.00,9,   -999.0,   -999.0,9,  -0.8366
  58JH19920712,  AR18,   958,  1,     10,     10,2,19920720, 66.6870, -26.1670,  645,     50.3,   2.4560,  34.4629,3,  33.7950,2,    351.3,2,     1.96,2,     4.33,2,     0.09,2,     0.53,2,   2076.4,2,    257.5,    2.4532533,2,  -999.00,9,   -999.0,   -999.0,9,   2.4533
  58JH19920712,  AR18,   958,  1,      9,      9,2,19920720, 66.6870, -26.1670,  645,     99.1,  -1.0460,  34.3730,2,  34.4250,2,    328.1,2,     6.32,2,    12.10,2,     0.10,2,     0.83,2,   2130.7,2,    293.0,  -1.04864099,2,  -999.00,9,   -999.0,   -999.0,9,  -1.0486
  58JH19920712,  AR18,   958,  1,      8,      8,2,19920720, 66.6870, -26.1670,  645,    199.7,  -0.2960,  34.6243,2,  34.6120,2,    328.3,2,     6.11,2,    12.74,2,     0.15,2,     0.83,2,   2130.0,2,    304.4, -0.302868418,2,  -999.00,9,   -999.0,   -999.0,9,  -0.3029
  58JH19920712,  AR18,   958,  1,      7,      7,2,19920720, 66.6870, -26.1670,  645,    250.1,   0.4860,  34.7440,2,  34.7380,2,    316.1,2,     6.27,2,    12.97,2,     0.07,2,     0.84,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   0.4756
  58JH19920712,  AR18,   958,  1,      6,      6,2,19920720, 66.6870, -26.1670,  645,    350.8,   1.3660,  34.8918,2,  34.8840,2,    309.4,2,     6.40,2,    13.42,2,     0.06,2,     0.87,2,   2143.0,2,    329.5,   1.34840806,2,  -999.00,9,   -999.0,   -999.0,9,   1.3484
  58JH19920712,  AR18,   958,  1,      5,      5,2,19920720, 66.6870, -26.1670,  645,    400.6,   1.1860,  34.8881,2,  34.8930,2,    308.1,2,     6.51,2,    13.46,2,     0.07,2,     0.87,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   1.1663
  58JH19920712,  AR18,   958,  1,      4,      4,2,19920720, 66.6870, -26.1670,  645,    449.8,   0.7960,  34.8865,2,  34.8900,2,    306.0,2,     6.95,2,    13.74,2,     0.05,2,     0.83,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   0.7752
  58JH19920712,  AR18,   958,  1,      3,      3,2,19920720, 66.6870, -26.1670,  645,    500.0,   0.5790,  34.8935,2,  34.8920,2,    304.0,2,     7.16,2,    13.87,2,     0.06,2,     0.84,2,   2148.7,2,    327.2,  0.556514448,2,  -999.00,9,   -999.0,   -999.0,9,   0.5565
  58JH19920712,  AR18,   958,  1,      2,      2,2,19920720, 66.6870, -26.1670,  645,    550.6,   0.3710,  34.8945,2,  34.8920,2,    302.8,2,     7.30,2,    13.95,2,     0.06,2,     0.86,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   0.3469
  58JH19920712,  AR18,   958,  1,      1,      1,2,19920720, 66.6870, -26.1670,  645,    598.4,   0.3060,  34.8971,2,  34.8910,2,    305.9,2,     7.31,2,    13.96,2,     0.08,2,     0.89,2,   2152.1,2,    325.6,  0.279920729,2,  -999.00,9,   -999.0,   -999.0,9,   0.2799
  58JH19920712,  AR18,   959,  1,     12,     12,2,19920721, 66.8620, -24.9550,  754,      4.8,   0.6900,  31.9279,2,  31.8960,2,    388.2,2,     0.07,2,     0.49,2,     0.08,2,     0.26,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   0.6898
  58JH19920712,  AR18,   959,  1,     11,     11,2,19920721, 66.8620, -24.9550,  754,     24.6,  -0.2900,  33.1855,3,  32.6800,2,    422.6,2,     0.05,2,     0.58,2,     0.08,2,     0.24,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,  -0.2907
  58JH19920712,  AR18,   959,  1,     10,     10,2,19920721, 66.8620, -24.9550,  754,     66.0,  -1.2200,  34.3624,2,  34.3250,2,    342.4,2,     5.89,2,    10.58,2,     0.12,2,     0.73,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,  -1.2216
  58JH19920712,  AR18,   959,  1,      9,      9,2,19920721, 66.8620, -24.9550,  754,    100.4,  -0.7280,  34.5280,2,  34.5220,2,    334.1,2,     5.98,2,    11.70,2,     0.14,2,     0.74,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,  -0.7310
  58JH19920712,  AR18,   959,  1,      8,      8,2,19920721, 66.8620, -24.9550,  754,    150.2,   0.2990,  34.7301,2,  34.7360,2,    325.4,2,     6.19,2,    12.83,2,     0.15,2,     0.79,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   0.2931
  58JH19920712,  AR18,   959,  1,      7,      7,2,19920721, 66.8620, -24.9550,  754,    199.9,   1.4180,  34.8865,2,  34.8850,2,    314.2,2,     6.24,2,    13.08,2,     0.08,2,     0.79,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   1.4081
  58JH19920712,  AR18,   959,  1,      6,      6,2,19920721, 66.8620, -24.9550,  754,    298.8,   1.0360,  34.8944,2,  34.8920,2,    310.5,2,     6.64,2,    13.43,2,     0.10,2,     0.86,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   1.0220
  58JH19920712,  AR18,   959,  1,      5,      5,2,19920721, 66.8620, -24.9550,  754,    399.4,   0.5840,  34.8865,2,  34.8880,2,    307.2,2,     7.04,2,    13.71,2,     0.09,2,     0.84,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   0.5664
  58JH19920712,  AR18,   959,  1,      4,      4,2,19920721, 66.8620, -24.9550,  754,    499.4,   0.2430,  34.8968,2,  34.8900,2,    308.5,2,     7.06,2,    13.79,2,     0.05,2,     0.86,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   0.2219
  58JH19920712,  AR18,   959,  1,      3,      3,2,19920721, 66.8620, -24.9550,  754,    598.8,  -0.0700,  34.8968,2,  34.8930,2,    308.6,2,     7.66,2,    14.18,2,     0.11,2,     0.88,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,  -0.0942
  58JH19920712,  AR18,   959,  1,      2,      2,2,19920721, 66.8620, -24.9550,  754,    695.9,  -0.3980,  34.9052,2,  34.9020,2,    305.5,2,     8.81,2,    14.52,2,     0.07,2,     0.91,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,  -0.4249
  58JH19920712,  AR18,   959,  1,      1,      1,2,19920721, 66.8620, -24.9550,  754,    716.4,  -0.4080,  34.9089,2,  34.9030,2,    305.2,2,     8.87,2,    14.59,2,     0.12,2,     0.91,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,  -0.4358
  58JH19920712,  AR18,   960,  1,     12,     12,2,19920721, 67.0490, -23.7300,  223,      5.9,   0.7430,  33.6184,3,  32.2310,2,    384.7,2,     0.44,2,     1.22,2,     0.13,2,     0.20,2,   1971.6,2,    195.5,  0.742781706,2,  -999.00,9,   -999.0,   -999.0,9,   0.7428
  58JH19920712,  AR18,   960,  1,     11,     11,2,19920721, 67.0490, -23.7300,  223,     10.0,   4.6830,  34.1178,2,  33.9490,2,    340.6,2,     0.98,2,     3.05,2,     0.14,2,     0.35,2,   2049.4,2,    242.0,   4.68227407,2,  -999.00,9,   -999.0,   -999.0,9,   4.6823
  58JH19920712,  AR18,   960,  1,     10,     10,2,19920721, 67.0490, -23.7300,  223,     24.9,   5.3980,  34.2508,2,  34.2960,2,    331.3,2,     1.01,2,     3.52,2,     0.14,2,     0.34,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   5.3960
  58JH19920712,  AR18,   960,  1,      9,      9,2,19920721, 67.0490, -23.7300,  223,     50.9,   5.5620,  34.8302,2,  34.8020,2,    304.4,2,     3.63,2,     9.09,2,     0.16,2,     0.63,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   5.5579
  58JH19920712,  AR18,   960,  1,      8,      8,2,19920721, 67.0490, -23.7300,  223,     74.5,   5.7370,  35.0431,2,  35.0280,2,    286.5,2,     7.87,2,    16.06,2,     0.11,2,     0.93,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   5.7308
  58JH19920712,  AR18,   960,  1,      7,      7,2,19920721, 67.0490, -23.7300,  223,     99.7,   5.9170,  35.0640,2,  35.0630,2,    284.1,2,     8.10,2,    16.49,2,     0.13,2,     0.95,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   5.9085
  58JH19920712,  AR18,   960,  1,      6,      6,2,19920721, 67.0490, -23.7300,  223,    124.7,   5.8260,  35.0609,2,  35.0580,2,    283.3,2,     8.18,2,    16.56,2,     0.15,2,     1.00,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   5.8155
  58JH19920712,  AR18,   960,  1,      5,      5,2,19920721, 67.0490, -23.7300,  223,    149.9,   5.6860,  35.0349,2,  35.0510,2,    285.3,2,     8.17,2,    16.53,2,     0.13,2,     1.03,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   5.6735
  58JH19920712,  AR18,   960,  1,      4,      4,2,19920721, 67.0490, -23.7300,  223,    175.2,   5.1980,  34.9816,2,  35.0090,2,    288.4,2,     7.94,2,    16.05,2,     0.16,2,     0.94,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   5.1840
  58JH19920712,  AR18,   960,  1,      2,      2,2,19920721, 67.0490, -23.7300,  223,    199.7,   3.6030,  34.9186,2,  34.9600,2,    294.2,2,     7.97,2,    15.33,2,     0.16,2,     0.94,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   3.5896
  58JH19920712,  AR18,   960,  1,      3,      3,2,19920721, 67.0490, -23.7300,  223,    201.1,   3.7530,  34.9273,2,  34.9610,2,    293.2,2,     7.97,2,    15.22,2,     0.15,2,     0.90,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   3.7392
  58JH19920712,  AR18,   960,  1,      1,      1,2,19920721, 67.0490, -23.7300,  223,    214.7,   3.4880,  34.9540,2,  34.9450,2,    296.4,2,     7.89,2,    15.22,2,     0.16,2,     0.95,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   3.4738
  58JH19920712,  AR18,   961,  1,     12,     12,3,19920721, 66.8510, -24.9330,  714,      7.1,  -0.3010,  31.3823,3,  31.4220,2,    399.6,2,     0.14,2,     0.50,2,     0.11,2,     0.23,2,   1924.3,2,    173.0,    -0.301188,2,  -999.00,9,   -999.0,   -999.0,9,  -0.3012
  58JH19920712,  AR18,   961,  1,     11,     11,2,19920721, 66.8510, -24.9330,  714,     27.5,  -0.4450,  33.7282,2,  33.5200,2,    375.7,2,     0.69,2,     4.65,2,     0.15,2,     0.37,2,   2062.3,2,    244.7, -0.445809219,2,     1.41,2,   -999.0,   -999.0,9,  -0.4458
  58JH19920712,  AR18,   961,  1,     10,     10,2,19920721, 66.8510, -24.9330,  714,    100.0,  -0.5360,  34.5719,2,  34.5470,2,    324.8,2,     6.28,2,    11.99,2,     0.18,2,     0.70,2,   2132.6,2,    301.0, -0.539128831,2,     0.98,2,   -999.0,   -999.0,9,  -0.5391
  58JH19920712,  AR18,   961,  1,      9,      9,2,19920721, 66.8510, -24.9330,  714,    199.7,   1.4610,  34.8851,2,  34.8860,2,    306.6,2,     6.28,2,    13.15,2,     0.12,2,     0.71,2,   2149.2,2,    324.7,   1.45108795,2,     0.97,2,   -999.0,   -999.0,9,   1.4511
  58JH19920712,  AR18,   961,  1,      8,      8,2,19920721, 66.8510, -24.9330,  714,    249.1,   1.1000,  34.8812,2,  34.8750,2,    309.5,2,     6.25,2,    13.18,2,     0.10,2,     0.78,2,   2144.3,2,    322.2,   1.08827877,2,  -999.00,9,   -999.0,   -999.0,9,   1.0883
  58JH19920712,  AR18,   961,  1,      7,      7,2,19920721, 66.8510, -24.9330,  714,    300.7,   0.9920,  34.8906,2,  34.8900,2,    305.9,2,     6.66,2,    13.48,2,     0.12,2,     0.82,2,   2150.2,2,    324.9,   0.97797622,2,     1.00,2,   -999.0,   -999.0,9,   0.9780
  58JH19920712,  AR18,   961,  1,      6,      6,2,19920721, 66.8510, -24.9330,  714,    399.4,   0.3990,  34.8884,2,-999.0000,9,    302.9,2,     7.12,2,    13.73,2,     0.10,2,     0.83,2,   2151.6,2,    324.5,  0.381994213,2,  -999.00,9,   -999.0,   -999.0,9,   0.3820
  58JH19920712,  AR18,   961,  1,      5,      5,2,19920721, 66.8510, -24.9330,  714,    499.9,   0.0670,  34.8927,2,  34.8900,2,    304.4,2,     7.19,2,    13.90,2,     0.10,2,     0.78,2,   -999.0,9,   -999.0,         -999,9,     1.06,2,   -999.0,   -999.0,9,   0.0466
  58JH19920712,  AR18,   961,  1,      4,      4,2,19920721, 66.8510, -24.9330,  714,    549.0,  -0.0960,  34.8920,2,  34.8920,2,    302.7,2,     7.40,2,    14.01,2,     0.04,2,     0.81,2,   2162.2,2,    325.0, -0.117851339,2,  -999.00,9,   -999.0,   -999.0,9,  -0.1179
  58JH19920712,  AR18,   961,  1,      3,      3,2,19920721, 66.8510, -24.9330,  714,    598.0,  -0.1600,  34.8959,2,  34.8940,2,    303.4,2,     7.76,2,    14.30,2,     0.11,2,     0.85,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,  -0.1837
  58JH19920712,  AR18,   961,  1,      2,      2,2,19920721, 66.8510, -24.9330,  714,    644.8,  -0.3540,  34.8995,2,  34.9000,2,    299.7,2,     8.83,2,    14.62,2,     0.12,2,     0.86,2,   2163.7,2,    328.0, -0.378846544,2,     1.01,2,   -999.0,   -999.0,9,  -0.3788
  58JH19920712,  AR18,   961,  1,      1,      1,3,19920721, 66.8510, -24.9330,  714,    673.1,  -0.4360,  34.9062,2,  34.9040,2,    298.8,2,     9.43,2,    14.74,2,     0.12,2,     0.84,2,   2162.4,2,    330.8, -0.461655158,2,  -999.00,9,   -999.0,   -999.0,9,  -0.4617
  58JH19920712,  AR18,   962,  1,      5,      5,2,19920721, 66.8780, -23.3760,  217,      5.1,   5.3430,  33.7500,2,  33.7640,2,    332.3,2,     0.07,2,     0.49,2,     0.11,2,     0.12,2,   2155.3,2,    377.6,   5.34260483,2,  -999.00,9,   -999.0,   -999.0,9,   5.3426
  58JH19920712,  AR18,   962,  1,      4,      4,2,19920721, 66.8780, -23.3760,  217,     25.0,   5.5710,  34.6298,2,  33.9490,2,    331.4,2,     0.19,2,     0.92,2,     0.07,2,     0.19,2,   2145.2,2,    365.5,   5.56900662,2,  -999.00,9,   -999.0,   -999.0,9,   5.5690
  58JH19920712,  AR18,   962,  1,      3,      3,2,19920721, 66.8780, -23.3760,  217,     49.9,   6.5260,  34.9599,2,  34.9200,2,    301.9,2,     2.95,2,     8.69,2,     0.23,2,     0.58,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   6.5216
  58JH19920712,  AR18,   962,  1,      2,      2,2,19920721, 66.8780, -23.3760,  217,     99.9,   6.1520,  35.0739,2,  35.0660,2,    280.0,2,     7.38,2,    16.13,2,     0.18,2,     0.92,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   6.1433
  58JH19920712,  AR18,   962,  1,      1,      1,2,19920721, 66.8780, -23.3760,  217,    199.0,   5.8190,  35.0643,2,  35.0610,2,    274.6,2,     8.39,2,    16.57,2,     0.19,2,     0.95,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   5.8021
  58JH19920712,  AR18,   963,  1,      8,      8,2,19920721, 66.6850, -23.1700,   71,      4.9,   7.6490,  34.5732,2,  34.5800,2,    313.6,2,     0.73,2,     0.94,2,     0.14,2,     0.16,2,   2046.4,2,    241.4,   7.64852623,2,  -999.00,9,   -999.0,   -999.0,9,   7.6485
  58JH19920712,  AR18,   963,  1,      7,      7,2,19920721, 66.6850, -23.1700,   71,     24.5,   6.7920,  34.6402,2,  34.6490,2,    300.5,2,     1.87,2,     2.86,2,     0.15,2,     0.39,2,   2067.9,2,    262.3,   6.78978592,2,  -999.00,9,   -999.0,   -999.0,9,   6.7898
  58JH19920712,  AR18,   963,  1,      6,      6,2,19920721, 66.6850, -23.1700,   71,     64.2,   6.1290,  34.8150,2,  34.8270,2,    281.3,2,     4.93,2,     6.75,2,     0.23,2,     0.65,2,   -999.0,9,   -999.0,         -999,9,  -999.00,9,   -999.0,   -999.0,9,   6.1235
  58JH19920712,  AR18,   964,  1,   -999,      2,2,19920725, 64.3350,  -3.8370, 3133,   2771.0,  -0.8820,-999.0000,9,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,         -999,9,     1.19,2,    -51.6,      4.0,2,-999.0000
  58JH19920712,  AR18,   964,  1,   -999,      1,2,19920725, 64.3350,  -3.8370, 3133,   2968.0,  -0.8650,-999.0000,9,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,         -999,9,     1.17,2,    -47.6,      3.7,2,-999.0000
END_DATA
