EXPOCODE,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,SOMSAL,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,AMMONI,AMMONI_FLAG_W,TCARBN,TCARBN_FLAG_W,FCO2,FCO2_TMP,FCO2_FLAG_W,TRITUM,TRITER,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHER,DELHE3_FLAG_W,C14_BIO,C14_BIO_FLAG_W,POC,POC_FLAG_W,PON,PON_FLAG_W,CHLORA,CHLORA_FLAG_W,PHAEO,PHAEO_FLAG_W,BACT,BACT_FLAG_W,CTDNO,BNLID,THETA
,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PSS-78,,PSS-78,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,DEGC,,TU,TU,,NMOL/KG,,PERCNT,PERCNT,,UKNOWN,,ug/kg,,ug/kg,,UG/L,,UG/L,,CELLS/ML,,,,DEGC
  32L919930718,    94,  2,      5,2,19930816, 77.1490, -10.5710,  501,     35.0,  -1.4630,  32.8810,2,-999.0000,9,  33.0460,    346.3,2,    348.6,2,    10.73,2,     6.37,2,     0.20,2,     0.84,2,0.377000004,2,   2122.6,2,    784.2,18.2000008,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,169,   4721,  -1.4637
  32L919930718,    94,  2,      4,2,19930816, 77.1490, -10.5710,  501,     60.0,  -1.6410,  33.6230,2,-999.0000,9,  33.6480,    338.7,2,    337.7,2,     8.49,2,     7.45,2,     0.17,2,     0.79,2,0.395999998,2,   2126.6,2,    736.1,18.2000008,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,169,   4720,  -1.6422
  32L919930718,    94,  2,      3,2,19930816, 77.1490, -10.5710,  501,     90.0,  -1.4460,  33.9240,2,-999.0000,9,  33.9270,    322.8,2,    325.4,2,     7.21,2,     8.88,2,     0.19,2,     0.86,2,0.367000014,2,   2109.8,2,    679.2,18.2000008,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,169,   4719,  -1.4480
  32L919930718,    94,  2,      2,2,19930816, 77.1490, -10.5710,  501,    120.0,  -1.5090,  34.0850,2,-999.0000,9,  34.1020,    320.7,2,    315.6,2,     7.55,2,     9.95,2,     0.18,2,     0.53,3,0.113000005,2,   2113.4,2,    706.0,18.2000008,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,169,   4718,  -1.5117
  32L919930718,    94,  2,      1,2,19930816, 77.1490, -10.5710,  501,    150.0,  -0.9580,  34.2590,2,-999.0000,9,  34.2540,    309.0,2,    306.3,2,     9.19,2,    11.36,2,     0.06,2,     0.81,2,     -0.023,2,   2126.6,2,    739.2,18.2000008,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,169,   4717,  -0.9621
  32L919930718,    94,  2,     12,2,19930816, 77.1490, -10.5710,  501,    200.0,   0.1840,  34.5940,2,-999.0000,9,  34.5890,    303.3,2,    301.5,2,     9.21,2,    12.23,2,     0.02,2,     0.86,2,-0.00400001,2,   2136.9,2,    717.8,18.2000008,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,169,   4716,   0.1763
  32L919930718,    94,  2,     11,2,19930816, 77.1490, -10.5710,  501,    279.0,   1.3690,  34.8810,2,  34.8870,2,  34.8500,    298.8,2,    298.8,2,     8.45,2,    12.63,2,     0.01,2,     0.80,2,0.005999997,2,   2141.9,2,    708.8,18.2000008,2,    2.230,    0.033,2,   1.8020,2,     3.70,     0.20,2,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,169,   4715,   1.3552
  32L919930718,    94,  2,     10,2,19930816, 77.1490, -10.5710,  501,    350.0,   0.9930,  34.8930,2,-999.0000,9,  34.8520,    296.6,2,    296.2,2,     9.31,2,    13.05,2,     0.01,2,     0.79,2,0.016000003,2,   2145.7,2,    629.2,18.2000008,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,169,   4714,   0.9765
  32L919930718,    94,  2,      9,2,19930816, 77.1490, -10.5710,  501,    400.0,   0.9220,  34.9040,2,-999.0000,9,  34.8700,    298.9,2,    298.1,2,     9.30,2,    13.03,2,     0.02,2,     0.84,2,0.034999996,2,   2145.4,2,    714.8,18.2000008,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,169,   4713,   0.9032
  32L919930718,    94,  2,      8,2,19930816, 77.1490, -10.5710,  501,    486.0,   0.8160,  34.9050,2,-999.0000,9,  34.8580,    299.1,2,    298.1,2,     8.93,2,    12.91,2,     0.01,2,     0.88,2,0.016000003,2,   2146.8,2,    716.3,18.2000008,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,169,   4712,   0.7932
  32L919930718,    94,  3,      6,2,19930816, 77.1490, -10.5710,  501,      2.0,  -1.1680,  29.8440,2,-999.0000,9,-999.0000,    401.8,2,   -999.0,9,     3.91,2,     0.06,2,     0.00,2,     0.60,2,0.004000008,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,170,   4734,  -1.1680
  32L919930718,    94,  3,      7,2,19930816, 77.1490, -10.5710,  501,      2.0,  -1.0770,  29.3000,2,-999.0000,9,  29.2820,    396.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   1873.7,2,    484.7,      17.5,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,170,   4735,  -1.0770
  32L919930718,    94,  3,      4,2,19930816, 77.1490, -10.5710,  501,     20.0,  -1.1830,  31.5660,2,-999.0000,9,-999.0000,    385.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,170,   4732,  -1.1834
  32L919930718,    94,  3,      5,2,19930816, 77.1490, -10.5710,  501,     20.0,  -1.1850,  31.5730,2,-999.0000,9,  31.5840,    393.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   2040.9,2,    614.0,      17.5,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,170,   4733,  -1.1854
  32L919930718,    94,  3,      2,2,19930816, 77.1490, -10.5710,  501,     40.0,  -1.4980,  33.1610,2,-999.0000,9,-999.0000,    345.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,170,   4730,  -1.4988
  32L919930718,    94,  3,      3,2,19930816, 77.1490, -10.5710,  501,     40.0,  -1.4940,  33.1400,2,-999.0000,9,  33.2810,    345.9,2,   -999.0,9,    10.92,2,     6.24,2,     0.19,2,     0.82,2,0.248000011,2,   2125.3,2,    747.2,      17.5,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,170,   4731,  -1.4948
  32L919930718,    94,  3,     12,2,19930816, 77.1490, -10.5710,  501,     60.0,  -1.6260,  33.5840,2,-999.0000,9,-999.0000,    339.1,2,   -999.0,9,     9.15,2,     7.11,2,     0.18,2,     0.78,2,      0.287,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,170,   4728,  -1.6272
  32L919930718,    94,  3,      1,2,19930816, 77.1490, -10.5710,  501,     60.0,  -1.6260,  33.5850,2,-999.0000,9,  33.6110,    342.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   2048.2,3,    725.9,      17.5,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,170,   4729,  -1.6272
  32L919930718,    94,  3,     10,2,19930816, 77.1490, -10.5710,  501,     80.0,  -1.5570,  33.8210,2,-999.0000,9,-999.0000,    326.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,170,   4726,  -1.5587
  32L919930718,    94,  3,     11,2,19930816, 77.1490, -10.5710,  501,     80.0,  -1.5440,  33.8210,2,-999.0000,9,  33.8150,    325.9,2,   -999.0,9,     9.15,2,     8.27,2,     0.24,2,     0.78,2, 0.21800001,2,   2118.7,2,    699.3,      17.5,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,170,   4727,  -1.5457
  32L919930718,    94,  3,      8,2,19930816, 77.1490, -10.5710,  501,    125.0,  -1.4760,  34.0900,2,-999.0000,9,-999.0000,    328.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,170,   4724,  -1.4788
  32L919930718,    94,  3,      9,2,19930816, 77.1490, -10.5710,  501,    125.0,  -1.4810,  34.0910,2,-999.0000,9,  34.0130,    327.7,2,   -999.0,9,     7.41,2,     9.69,2,     0.19,2,     0.78,2,0.013000011,2,   2108.7,2,    665.3,      17.5,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,170,   4725,  -1.4838
  32L919930718,    94,  4,      7,2,19930816, 77.1490, -10.5710,  501,     10.0,  -1.2300,  30.2550,2,-999.0000,9,-999.0000,    405.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,171,   4747,  -1.2302
  32L919930718,    94,  4,      4,2,19930816, 77.1490, -10.5710,  501,     14.0,  -1.1500,  30.9480,2,-999.0000,9,-999.0000,    396.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,171,   4744,  -1.1503
  32L919930718,    94,  4,      5,2,19930816, 77.1490, -10.5710,  501,     14.0,  -1.1390,  30.9760,2,-999.0000,9,-999.0000,    407.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,171,   4745,  -1.1393
  32L919930718,    94,  4,      6,2,19930816, 77.1490, -10.5710,  501,     14.0,  -1.2450,  30.8520,2,-999.0000,9,-999.0000,    408.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,171,   4746,  -1.2452
  32L919930718,    94,  4,      3,2,19930816, 77.1490, -10.5710,  501,     43.0,  -1.4920,  33.1060,2,-999.0000,9,-999.0000,    347.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,171,   4743,  -1.4928
  32L919930718,    94,  4,      2,2,19930816, 77.1490, -10.5710,  501,    101.0,  -1.6290,  33.9870,2,-999.0000,9,-999.0000,    325.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,171,   4742,  -1.6311
  32L919930718,    94,  4,      1,2,19930816, 77.1490, -10.5710,  501,    200.0,   0.1620,  34.6060,2,-999.0000,9,-999.0000,    302.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,171,   4741,   0.1543
  32L919930718,    94,  4,     12,2,19930816, 77.1490, -10.5710,  501,    300.0,   1.1460,  34.8760,2,-999.0000,9,-999.0000,    295.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,171,   4740,   1.1316
  32L919930718,    94,  4,     11,2,19930816, 77.1490, -10.5710,  501,    350.0,   0.9750,  34.8950,2,-999.0000,9,-999.0000,    295.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,171,   4739,   0.9586
  32L919930718,    94,  4,     10,2,19930816, 77.1490, -10.5710,  501,    400.0,   0.9430,  34.9050,2,-999.0000,9,-999.0000,    297.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,171,   4738,   0.9241
  32L919930718,    94,  4,      9,2,19930816, 77.1490, -10.5710,  501,    473.0,   0.8230,  34.9050,2,-999.0000,9,-999.0000,    299.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,171,   4737,   0.8009
  32L919930718,    94,  4,      8,2,19930816, 77.1490, -10.5710,  501,    491.0,   0.8150,  34.9050,2,-999.0000,9,-999.0000,    299.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,       -999,9,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,       -999,9,       -999,9,  -999.00,9,  -999.00,9,     -999,9,171,   4736,   0.7920
  32L919930718,    95,  1,      7,2,19930816, 77.0150, -11.0310,  420,      2.0,  -1.2380,  30.5740,2,-999.0000,9,-999.0000,    412.5,2,    418.9,2,     4.53,2,     0.09,2,     0.00,2,     0.72,2,0.006999999,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 15.7489996,2, 2.26999998,2,     1.69,2,     0.00,2,     -999,9,172,   4759,  -1.2380
  32L919930718,    95,  1,      6,2,19930816, 77.0150, -11.0310,  420,     15.0,  -1.4020,  30.6540,2,-999.0000,9,-999.0000,    405.0,2,    408.7,2,     5.42,2,     0.11,2,     0.02,2,     0.73,2,-0.01199999,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,  21.283001,2,  2.6789999,2,     2.35,2,    -0.22,3,     -999,9,172,   4758,  -1.4022
  32L919930718,    95,  1,      5,2,19930816, 77.0150, -11.0310,  420,     35.0,  -1.6720,  32.3900,2,-999.0000,9,-999.0000,    362.3,2,    362.2,2,    12.17,2,     4.77,2,     0.09,2,     1.09,2,      0.037,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 5.95800018,2,0.337000012,2,     0.18,2,     0.05,2,     -999,9,172,   4757,  -1.6726
  32L919930718,    95,  1,      4,2,19930816, 77.0150, -11.0310,  420,     60.0,  -1.5970,  33.2920,2,-999.0000,9,-999.0000,    334.7,2,    331.4,2,    12.06,2,     8.00,2,     0.01,2,     0.93,2,0.006999999,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 4.10599995,2,0.108999997,2,     0.02,2,     0.04,2,     -999,9,172,   4756,  -1.5982
  32L919930718,    95,  1,      3,2,19930816, 77.0150, -11.0310,  420,     90.0,  -1.6390,  33.7320,2,-999.0000,9,-999.0000,    329.4,2,    322.4,2,    10.67,2,     8.95,2,     0.05,2,     0.87,2, 0.01700002,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 4.48199987,2,0.108999997,2,     0.02,2,     0.02,2,     -999,9,172,   4755,  -1.6408
  32L919930718,    95,  1,      2,2,19930816, 77.0150, -11.0310,  420,    120.0,  -1.2570,  34.0180,2,-999.0000,9,-999.0000,    316.2,2,    307.8,2,    11.53,2,    11.23,2,     0.02,2,     0.92,2,-0.01199999,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 3.17799997,2,0.107000001,2,    -0.01,2,     0.05,2,     -999,9,172,   4754,  -1.2599
  32L919930718,    95,  1,      1,2,19930816, 77.0150, -11.0310,  420,    160.0,  -0.6070,  34.3630,2,-999.0000,9,-999.0000,    306.9,2,    300.9,2,    10.75,2,    12.11,2,     0.02,2,     0.92,2, 0.02700001,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 5.41800022,2,0.112000003,2,     0.01,2,     0.01,2,     -999,9,172,   4753,  -0.6119
  32L919930718,    95,  1,     12,2,19930816, 77.0150, -11.0310,  420,    220.0,   0.3370,  34.6460,2,-999.0000,9,-999.0000,    295.2,2,    294.8,2,    10.44,2,    12.91,2,     0.01,2,     0.94,2,0.006999999,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 2.77600002,2,0.096000001,2,     0.01,2,     0.01,2,     -999,9,172,   4752,   0.3282
  32L919930718,    95,  1,     11,2,19930816, 77.0150, -11.0310,  420,    280.0,   1.3750,  34.8850,2,  34.9070,2,-999.0000,    300.2,2,    299.3,2,     8.68,2,    13.20,2,     0.02,2,     0.94,2,-0.07099998,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 3.88499999,2,      0.055,2,  -999.00,9,  -999.00,9,     -999,9,172,   4751,   1.3611
  32L919930718,    95,  1,     10,2,19930816, 77.0150, -11.0310,  420,    326.0,   1.0690,  34.8940,2,-999.0000,9,-999.0000,    298.8,2,    296.6,2,     9.28,2,    13.24,2,     0.02,2,     0.94,2, 0.01700002,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 1.47399998,2,0.063000001,2,  -999.00,9,  -999.00,9,     -999,9,172,   4750,   1.0535
  32L919930718,    95,  1,      9,2,19930816, 77.0150, -11.0310,  420,    376.0,   1.0110,  34.9070,2,-999.0000,9,-999.0000,    301.1,2,    298.3,2,     9.03,2,    13.08,2,     0.01,2,     0.96,2,-0.01199999,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 3.93700004,2,0.089000002,2,  -999.00,9,  -999.00,9,     -999,9,172,   4749,   0.9931
  32L919930718,    95,  1,      8,2,19930816, 77.0150, -11.0310,  420,    410.0,   0.9720,  34.9090,2,-999.0000,9,-999.0000,    300.7,2,    298.1,2,     9.29,2,    12.98,2,     0.03,2,     0.98,2,0.006999999,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 2.38700008,2,0.165000007,2,  -999.00,9,  -999.00,9,     -999,9,172,   4748,   0.9525
  32L919930718,    96,  1,      7,2,19930816, 77.3130, -10.0420,  333,      1.0,  -1.4500,  29.9130,2,-999.0000,9,-999.0000,    403.6,2,    402.6,2,     1.35,2,     0.19,2,     0.01,2,     0.67,2,0.523000002,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9,  42.980999,2, 4.00099993,2,     0.34,2,     0.01,2,     -999,9,173,   4771,  -1.4500
  32L919930718,    96,  1,      6,2,19930816, 77.3130, -10.0420,  333,     10.0,  -1.4380,  30.2050,2,-999.0000,9,  30.4940,    400.9,2,    408.5,2,     1.97,2,     0.32,2,     0.00,2,     0.64,2,0.045000002,2,   1951.8,2,    507.5,18.2999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 11.6730003,2, 2.08400011,2,     0.62,2,     0.05,2,     -999,9,173,   4770,  -1.4381
  32L919930718,    96,  1,      5,2,19930816, 77.3130, -10.0420,  333,     20.0,  -1.1240,  32.1580,2,-999.0000,9,-999.0000,    371.9,2,    380.9,2,     9.14,2,     2.78,2,     0.11,2,     0.80,2,0.289000005,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 8.30599976,2, 1.28600001,2,     0.78,2,     0.24,2,     -999,9,173,   4769,  -1.1244
  32L919930718,    96,  1,      4,2,19930816, 77.3130, -10.0420,  333,     35.0,  -1.5610,  32.7500,2,-999.0000,9,-999.0000,    347.4,2,    346.5,2,    11.22,2,     6.37,2,     0.22,2,     0.85,2,0.143000007,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 4.87200022,2,0.405999988,2,     0.09,2,     0.10,2,     -999,9,173,   4768,  -1.5616
  32L919930718,    96,  1,      3,2,19930816, 77.3130, -10.0420,  333,     60.0,  -1.6250,  33.6300,2,-999.0000,9,  33.7090,    341.0,2,    336.4,2,     8.15,2,     7.44,2,     0.18,2,     0.75,2,0.395999998,2,   2119.7,2,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 3.73699999,2,0.164000005,2,     0.04,2,     0.06,2,     -999,9,173,   4767,  -1.6262
  32L919930718,    96,  1,      2,2,19930816, 77.3130, -10.0420,  333,     90.0,  -1.6660,  33.8960,2,-999.0000,9,-999.0000,    331.2,2,    325.1,2,     7.28,2,     8.92,2,     0.17,2,     0.77,2,       0.25,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 1.62600005,2,0.111000001,2,     0.02,2,     0.03,2,     -999,9,173,   4766,  -1.6678
  32L919930718,    96,  1,      1,2,19930816, 77.3130, -10.0420,  333,    120.0,  -1.5370,  34.0540,2,-999.0000,9,  34.0670,    324.8,2,    319.0,2,     7.73,2,     9.90,2,     0.17,2,     0.87,2,0.143000007,2,   2109.2,2,    693.9,18.2999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 6.49700022,2,0.079000004,2,     0.01,2,     0.03,2,     -999,9,173,   4765,  -1.5396
  32L919930718,    96,  1,     12,2,19930816, 77.3130, -10.0420,  333,    160.0,  -0.8170,  34.3160,2,-999.0000,9,-999.0000,    312.7,2,    304.4,2,     9.50,2,    10.48,2,     0.10,2,     0.88,2,0.055000007,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 2.50200009,2,0.130999997,2,     0.01,2,     0.02,2,     -999,9,173,   4764,  -0.8216
  32L919930718,    96,  1,     11,2,19930816, 77.3130, -10.0420,  333,    200.0,   0.1240,  34.5850,2,-999.0000,9,-999.0000,    300.2,2,    300.0,2,     9.78,2,    11.37,2,    -0.02,2,     0.86,2,0.016000003,2,   -999.0,9,   -999.0,      -999,9, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 3.85400009,2,0.101999998,2,     0.01,2,     0.01,2,     -999,9,173,   4763,   0.1164
  32L919930718,    96,  1,     10,2,19930816, 77.3130, -10.0420,  333,    250.0,   1.3720,  34.8610,2,-999.0000,9,  34.8380,    302.6,2,    301.9,2,     8.60,2,    12.03,2,    -0.01,2,     0.88,2,-0.01300001,2,   2140.4,2,    691.6,18.2999992,2, -999.000, -999.000,9,-999.0000,9,  -999.00,  -999.00,9,   -999.0,9, 1.76999998,2,0.108000003,2,  -999.00,9,  -999.00,9,     -999,9,173,   4762,   1.3597
