EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PH_SWS,PH_TEMP,PH_SWS_FLAG_W,THETA
,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,PPM,,,DEGC,,DEGC
  33LK19960415,  AR04,    69,  1,      1,2,19960507,  1.0488, -44.7685,   20,   3870.8,   2.3672,  34.9018,2,  34.9028,2,    263.1,2,    263.4,2,    31.93,2,    19.57,2,     0.00,2,     1.25,2,    0.148,2,    0.075,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   2.0372
  33LK19960415,  AR04,    70,  1,     22,2,19960507,  1.6185, -44.4513,   25,      1.6,  29.0771,  32.1049,2,  32.1689,2,    257.5,3,    197.7,2,     9.15,2,     0.08,2,     0.00,2,     0.03,2,    1.636,2,    0.898,2,   1809.6,2,    349.5,2,   8.1210,    25.00,2,  29.0767
  33LK19960415,  AR04,    70,  1,     21,2,19960507,  1.6185, -44.4513,   25,     72.9,  25.7221,  36.7574,2,  36.7077,2,    197.9,3,    201.3,2,     1.19,2,     0.21,2,     0.07,2,     0.11,2,    1.779,2,    0.913,2,   2064.2,2,     -9.0,9,   8.0734,    25.00,2,  25.7059
  33LK19960415,  AR04,    70,  1,     20,2,19960507,  1.6185, -44.4513,   25,    199.2,  12.6010,  35.2308,2,  35.1728,2,    147.8,3,    148.3,2,     8.59,2,    19.33,2,     0.01,2,     1.28,2,    1.370,2,    0.627,2,   2173.0,2,     -9.0,9,   7.7651,    25.00,2,  12.5741
  33LK19960415,  AR04,    70,  1,     19,2,19960507,  1.6185, -44.4513,   25,    498.0,   6.3347,  34.5387,2,  34.5406,2,    155.5,3,    153.7,2,    22.77,2,    31.38,2,     0.00,2,     2.08,2,    0.447,2,    0.187,2,   2222.9,2,     -9.0,9,   7.6189,    25.00,2,   6.2899
  33LK19960415,  AR04,    70,  1,     18,2,19960507,  1.6185, -44.4513,   25,    696.6,   5.1978,  34.4982,2,  34.5033,2,    149.2,3,    149.4,2,    28.77,2,    33.97,2,     0.00,2,     2.28,2,    0.140,2,    0.068,2,   2209.6,2,     -9.0,9,   7.5825,    25.00,2,   5.1402
  33LK19960415,  AR04,    70,  1,     17,2,19960507,  1.6185, -44.4513,   25,    897.3,   4.7275,  34.5306,2,  34.5332,2,    153.0,3,    153.2,2,    31.90,2,    33.95,2,     0.00,2,     2.29,2,    0.060,2,    0.031,2,   2215.8,2,     -9.0,9,   7.5831,    25.00,2,   4.6552
  33LK19960415,  AR04,    70,  1,     16,2,19960507,  1.6185, -44.4513,   25,    995.6,   4.6242,  34.5683,2,  34.5738,2,    154.6,3,    155.1,2,    32.20,2,    33.39,2,     0.00,2,     2.26,2,    0.031,2,    0.021,2,   2218.6,2,     -9.0,9,   7.5852,    25.00,2,   4.5440
  33LK19960415,  AR04,    70,  1,     15,2,19960507,  1.6185, -44.4513,   25,   1197.0,   4.6711,  34.8214,2,  34.8237,2,    180.3,3,    179.7,2,    25.93,2,    28.19,2,     0.00,2,     1.87,2,    0.026,2,    0.017,2,   2222.7,3,     -9.0,9,   7.6478,    25.00,2,   4.5720
  33LK19960415,  AR04,    70,  1,     14,2,19960507,  1.6185, -44.4513,   25,   1397.0,   4.5799,  34.9471,2,  34.9543,2,    210.6,3,    213.9,2,    20.07,2,    23.17,2,     0.00,2,     1.50,2,    0.100,2,    0.044,2,   2175.6,2,     -9.0,9,   7.6998,    25.00,2,   4.4629
  33LK19960415,  AR04,    70,  1,     13,2,19960507,  1.6185, -44.4513,   25,   1496.4,   4.3345,  34.9800,2,  34.9854,2,    231.5,3,    234.6,2,    17.51,2,    20.81,2,     0.00,2,     1.33,2,    0.164,2,    0.083,2,   2175.4,2,     -9.0,9,   7.7371,    25.00,2,   4.2108
  33LK19960415,  AR04,    70,  1,     12,2,19960507,  1.6185, -44.4513,   25,   1597.1,   4.2557,  34.9901,2,  34.9926,2,    239.5,3,    241.8,2,    16.72,2,    20.08,2,     0.00,2,     1.28,2,    0.200,2,    0.102,2,   2172.9,2,     -9.0,9,   7.7396,    25.00,2,   4.1234
  33LK19960415,  AR04,    70,  1,     11,2,19960507,  1.6185, -44.4513,   25,   1697.8,   4.0326,  34.9931,2,  34.9924,2,    250.3,3,    252.0,2,    16.42,2,    19.27,2,     0.00,2,     1.22,2,    0.207,2,    0.107,2,   2160.4,2,     -9.0,9,   7.7493,    25.00,2,   3.8936
  33LK19960415,  AR04,    70,  1,     10,2,19960507,  1.6185, -44.4513,   25,   1796.1,   3.7952,  34.9855,2,  34.9857,2,    255.7,3,    255.1,2,    17.29,2,    19.09,2,     0.00,2,     1.21,2,    0.138,2,    0.083,2,   2155.6,2,     -9.0,9,   7.7494,    25.00,2,   3.6501
  33LK19960415,  AR04,    70,  1,      9,2,19960507,  1.6185, -44.4513,   25,   1996.1,   3.4170,  34.9680,2,  34.9704,2,    257.7,3,    256.8,2,    20.34,2,    19.17,2,     0.00,2,     1.22,2,    0.066,2,    0.038,2,   2156.6,2,     -9.0,9,   7.7604,    25.00,2,   3.2585
  33LK19960415,  AR04,    70,  1,      8,2,19960507,  1.6185, -44.4513,   25,   2297.5,   3.0532,  34.9496,2,  34.9501,2,    259.3,3,    258.6,2,    24.33,2,    19.40,2,     0.00,2,     1.24,2,    0.062,2,    0.047,2,   2178.6,2,     -9.0,9,   7.7567,    25.00,2,   2.8719
  33LK19960415,  AR04,    70,  1,      7,2,19960507,  1.6185, -44.4513,   25,   2697.0,   2.8685,  34.9376,2,  34.9401,2,    260.8,3,    259.5,2,    26.47,2,    19.34,2,     0.00,2,     1.25,2,    0.087,2,    0.051,2,   2146.4,3,     -9.0,9,   7.7593,    25.00,2,   2.6515
  33LK19960415,  AR04,    70,  1,      6,2,19960507,  1.6185, -44.4513,   25,   2997.2,   2.7818,  34.9306,2,  34.9321,2,    260.3,3,    258.9,2,    28.56,2,    19.49,2,     0.00,2,     1.26,2,    0.086,2,    0.041,2,   2170.7,2,     -9.0,9,   7.7504,    25.00,2,   2.5360
  33LK19960415,  AR04,    70,  1,      4,2,19960507,  1.6185, -44.4513,   25,   3297.7,   2.5447,  34.9157,2,  34.9183,2,    262.0,3,    261.0,2,    30.91,2,    19.45,2,     0.00,2,     1.27,2,    0.116,2,    0.064,2,   2171.0,2,     -9.0,9,   7.7487,    25.00,2,   2.2728
  33LK19960415,  AR04,    70,  1,      5,2,19960507,  1.6185, -44.4513,   25,   3298.4,   2.5447,  34.9152,2,  34.9172,2,    262.1,3,    261.2,2,    30.93,2,    19.53,2,     0.00,2,     1.27,2,   -9.000,9,   -9.000,9,   2176.3,2,     -9.0,9,   7.7487,    25.00,2,   2.2728
  33LK19960415,  AR04,    70,  1,      3,2,19960507,  1.6185, -44.4513,   25,   3598.1,   2.4542,  34.9085,2,  34.9103,2,    263.8,3,    262.7,2,    31.48,2,    19.28,2,     0.00,2,     1.27,2,    0.169,2,    0.072,2,   2150.3,3,     -9.0,9,   7.7491,    25.00,2,   2.1522
  33LK19960415,  AR04,    70,  1,      2,2,19960507,  1.6185, -44.4513,   25,   3799.9,   2.4220,  34.9047,2,  34.9066,2,    264.7,3,    263.2,2,    32.04,2,    19.36,2,     0.00,2,     1.27,2,    0.155,2,    0.075,2,   2169.6,2,     -9.0,9,   7.7100,    25.00,3,   2.0985
  33LK19960415,  AR04,    70,  1,      1,2,19960507,  1.6185, -44.4513,   25,   4008.9,   2.3215,  34.8963,2,  34.8987,2,    263.0,3,    263.2,2,    34.22,2,    19.59,2,     0.00,2,     1.28,2,    0.158,2,    0.083,2,   2176.3,2,     -9.0,9,   7.7345,    25.00,3,   1.9771
  33LK19960415,  AR04,    71,  1,     22,2,19960508,  2.2192, -44.1232,   20,      1.5,  28.6035,  33.1073,2,  32.8939,2,    201.8,2,    198.8,3,     6.39,2,     0.01,2,     0.00,2,     0.02,2,    1.610,2,    0.865,2,   1865.2,2,    346.6,2,   8.1240,    25.00,2,  28.6031
  33LK19960415,  AR04,    71,  1,     21,2,19960508,  2.2192, -44.1232,   20,     74.2,  26.5054,  36.6392,2,  36.7179,2,    204.6,2,    201.5,2,     1.09,2,     0.12,2,     0.08,2,     0.13,2,    1.772,2,    0.893,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,  26.4885
  33LK19960415,  AR04,    71,  1,     20,2,19960508,  2.2192, -44.1232,   20,    198.0,  13.4019,  35.3463,2,  35.2944,2,    151.5,2,    151.5,2,     6.96,2,    17.21,2,     0.00,2,     1.15,2,    1.509,2,    0.656,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,  13.3740
  33LK19960415,  AR04,    71,  1,     19,2,19960508,  2.2192, -44.1232,   20,    498.5,   6.1848,  34.5317,2,  34.5124,2,    156.5,2,    157.0,2,    23.94,2,    31.83,2,     0.00,2,     2.13,2,    0.408,2,    0.147,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   6.1405
  33LK19960415,  AR04,    71,  1,     18,2,19960508,  2.2192, -44.1232,   20,    696.9,   5.2366,  34.5029,2,  34.5010,2,    149.8,2,    149.1,2,    28.80,2,    33.84,2,     0.00,2,     2.30,2,    0.119,2,    0.056,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   5.1788
  33LK19960415,  AR04,    71,  1,     17,2,19960508,  2.2192, -44.1232,   20,    896.2,   4.7370,  34.5299,2,  34.5311,2,    153.2,2,    153.4,2,    31.41,2,    33.71,2,     0.00,2,     2.30,2,    0.073,2,    0.038,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   4.6648
  33LK19960415,  AR04,    71,  1,     16,2,19960508,  2.2192, -44.1232,   20,    997.2,   4.7019,  34.6229,2,  34.6364,2,    152.7,2,    155.3,2,    30.71,2,    32.49,2,     0.00,2,     2.21,2,    0.021,2,    0.015,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   4.6209
  33LK19960415,  AR04,    71,  1,     15,2,19960508,  2.2192, -44.1232,   20,   1197.4,   4.6535,  34.8225,2,  34.8144,2,    179.0,2,    178.5,2,    25.83,2,    28.23,2,     0.00,2,     1.88,2,    0.030,2,    0.014,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   4.5546
  33LK19960415,  AR04,    71,  1,     14,2,19960508,  2.2192, -44.1232,   20,   1397.4,   4.4725,  34.9559,2,  34.9499,2,    216.4,2,    214.5,2,    19.78,2,    23.22,2,     0.00,2,     1.51,2,    0.072,2,    0.046,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   4.3566
  33LK19960415,  AR04,    71,  1,     13,2,19960508,  2.2192, -44.1232,   20,   1497.7,   4.2865,  34.9773,2,  34.9752,2,    229.9,2,    230.1,2,    17.99,2,    21.50,2,     0.00,2,     1.39,2,    0.098,2,    0.062,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   4.1632
  33LK19960415,  AR04,    71,  1,     12,2,19960508,  2.2192, -44.1232,   20,   1598.3,   4.0971,  34.9927,2,  34.9916,2,    246.1,2,    245.2,2,    16.40,2,    19.74,2,     0.00,2,     1.27,2,    0.192,2,    0.097,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   3.9666
  33LK19960415,  AR04,    71,  1,     11,2,19960508,  2.2192, -44.1232,   20,   1697.6,   3.9873,  34.9918,2,  34.9909,2,    248.7,2,    249.2,2,    16.37,2,    19.42,2,     0.00,2,     1.24,2,    0.204,2,    0.102,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   3.8489
  33LK19960415,  AR04,    71,  1,     10,2,19960508,  2.2192, -44.1232,   20,   1795.8,   3.8946,  34.9890,2,  34.9888,2,    252.1,2,    251.7,2,    16.43,2,    19.34,2,     0.00,2,     1.23,2,    0.186,2,    0.090,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   3.7482
  33LK19960415,  AR04,    71,  1,      9,2,19960508,  2.2192, -44.1232,   20,   1997.2,   3.4860,  34.9728,2,  34.9746,2,    255.8,2,    256.8,2,    18.96,2,    19.06,2,     0.00,2,     1.22,2,    0.090,2,    0.059,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   3.3263
  33LK19960415,  AR04,    71,  1,      8,2,19960508,  2.2192, -44.1232,   20,   2396.0,   2.9929,  34.9467,2,  34.9486,2,    257.5,2,    259.2,2,    23.80,2,    19.28,2,     0.00,2,     1.24,2,    0.098,2,    0.066,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   2.8032
  33LK19960415,  AR04,    71,  1,      7,2,19960508,  2.2192, -44.1232,   20,   2697.3,   2.9026,  34.9407,2,  34.9418,2,    257.6,2,    259.5,2,    25.42,2,    19.27,2,     0.00,2,     1.24,2,    0.087,2,    0.053,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   2.6849
  33LK19960415,  AR04,    71,  1,      5,2,19960508,  2.2192, -44.1232,   20,   2997.6,   2.7872,  34.9321,2,  34.9324,2,    258.3,2,    259.0,2,    27.93,2,    19.38,2,     0.00,2,     1.27,2,   -9.000,9,   -9.000,9,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   2.5413
  33LK19960415,  AR04,    71,  1,      6,2,19960508,  2.2192, -44.1232,   20,   2997.6,   2.7872,  34.9322,2,  34.9336,2,    258.3,2,    258.8,2,    27.78,2,    19.38,2,     0.00,2,     1.27,2,    0.080,2,    0.049,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   2.5413
  33LK19960415,  AR04,    71,  1,      4,2,19960508,  2.2192, -44.1232,   20,   3298.5,   2.6417,  34.9220,2,  34.9231,2,    260.0,2,    260.2,2,    29.61,2,    19.40,2,     0.00,2,     1.28,2,    0.103,2,    0.060,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   2.3674
  33LK19960415,  AR04,    71,  1,      3,2,19960508,  2.2192, -44.1232,   20,   3597.3,   2.5001,  34.9110,2,  34.9114,2,    262.0,3,    261.2,2,    31.56,2,    19.44,2,     0.00,2,     1.28,2,    0.101,2,    0.065,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   2.1970
  33LK19960415,  AR04,    71,  1,      2,2,19960508,  2.2192, -44.1232,   20,   3797.8,   2.2976,  34.8960,2,  34.8989,2,    262.9,3,    263.5,2,    33.25,2,    19.31,2,     0.00,2,     1.28,2,    0.141,2,    0.083,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   1.9777
  33LK19960415,  AR04,    71,  1,      1,2,19960508,  2.2192, -44.1232,   20,   4185.9,   2.1081,  34.8724,2,  34.8730,2,    257.3,3,    256.5,2,    44.89,2,    20.98,2,     0.00,2,     1.40,2,    0.102,2,    0.070,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   1.7497
  33LK19960415,  AR04,    72,  1,      1,2,19960508,  2.5395, -43.9417,   25,   2498.0,   3.0391,  34.9512,2,  34.9502,2,    258.8,3,    257.4,2,    23.16,2,    19.03,2,     0.00,2,     1.23,2,    0.070,2,    0.061,2,   2161.4,2,     -9.0,9,   7.7638,    25.00,2,   2.8386
  33LK19960415,  AR04,    72,  1,      2,2,19960508,  2.5395, -43.9417,   25,   2498.0,   3.0391,  34.9512,2,  34.9499,2,    258.8,3,    259.1,2,    23.31,2,    19.07,2,     0.00,2,     1.24,2,    0.076,2,    0.042,2,   2163.8,2,     -9.0,9,   7.7638,    25.00,2,   2.8386
  33LK19960415,  AR04,    72,  1,      3,2,19960508,  2.5395, -43.9417,   25,   2498.0,   3.0391,  34.9512,2,  34.9499,2,    258.8,3,    259.2,2,    23.34,2,    19.06,2,     0.00,2,     1.23,2,    0.081,2,    0.058,2,   2174.3,2,     -9.0,9,   7.7638,    25.00,2,   2.8386
  33LK19960415,  AR04,    72,  1,      4,2,19960508,  2.5395, -43.9417,   25,   2498.0,   3.0391,  34.9512,2,  34.9497,2,    258.8,3,    259.1,2,    23.22,2,    19.03,2,     0.00,2,     1.23,2,    0.101,2,    0.058,2,   2171.4,2,     -9.0,9,   7.7638,    25.00,2,   2.8386
  33LK19960415,  AR04,    72,  1,      5,2,19960508,  2.5395, -43.9417,   25,   2498.0,   3.0391,  34.9512,2,  34.9498,2,    258.8,3,    259.3,2,    23.31,2,    19.00,2,     0.00,2,     1.23,2,    0.102,2,    0.041,2,   2160.0,2,     -9.0,9,   7.7638,    25.00,2,   2.8386
  33LK19960415,  AR04,    72,  1,      6,2,19960508,  2.5395, -43.9417,   25,   2498.0,   3.0391,  34.9512,2,  34.9502,2,    258.8,3,    259.3,2,    23.17,2,    18.99,2,     0.00,2,     1.23,2,    0.085,2,    0.121,2,   2173.3,2,     -9.0,9,   7.7638,    25.00,2,   2.8386
  33LK19960415,  AR04,    72,  1,      7,2,19960508,  2.5395, -43.9417,   25,   2498.0,   3.0391,  34.9512,2,  34.9504,2,    258.8,3,    259.3,2,    23.22,2,    19.01,2,     0.00,2,     1.23,2,    0.081,2,    0.112,2,   2165.1,2,     -9.0,9,   7.7638,    25.00,2,   2.8386
  33LK19960415,  AR04,    72,  1,      8,2,19960508,  2.5395, -43.9417,   25,   2498.0,   3.0391,  34.9512,2,  34.9502,2,    258.8,3,    259.0,2,    23.16,2,    18.97,2,     0.00,2,     1.23,2,    0.120,2,    0.108,2,   2169.4,2,     -9.0,9,   7.7638,    25.00,2,   2.8386
  33LK19960415,  AR04,    72,  1,      9,2,19960508,  2.5395, -43.9417,   25,   2498.0,   3.0391,  34.9512,2,  34.9509,2,    258.8,3,    259.1,2,    23.16,2,    18.97,2,     0.00,2,     1.23,2,    0.090,2,    0.073,2,   2174.3,2,     -9.0,9,   7.7638,    25.00,2,   2.8386
  33LK19960415,  AR04,    72,  1,     10,2,19960508,  2.5395, -43.9417,   25,   2498.0,   3.0391,  34.9512,2,  34.9504,2,    258.8,3,    259.1,2,    23.29,2,    18.98,2,     0.00,2,     1.23,2,    0.087,2,    0.058,2,   2184.3,2,     -9.0,9,   7.7638,    25.00,2,   2.8386
  33LK19960415,  AR04,    72,  1,     11,2,19960508,  2.5395, -43.9417,   25,   2498.0,   3.0391,  34.9512,2,  34.9506,2,    258.8,3,    259.2,2,    23.28,2,    18.97,2,     0.00,2,     1.24,2,    0.091,2,    0.065,2,   2164.3,2,     -9.0,9,   7.7638,    25.00,2,   2.8386
  33LK19960415,  AR04,    72,  1,     12,2,19960508,  2.5395, -43.9417,   25,   2498.0,   3.0391,  34.9512,2,  34.9505,2,    258.8,3,    259.0,2,    23.25,2,    18.98,2,     0.00,2,     1.24,2,    0.083,2,    0.061,2,   2164.8,2,     -9.0,9,   7.7638,    25.00,2,   2.8386
  33LK19960415,  AR04,    72,  1,     13,2,19960508,  2.5395, -43.9417,   25,   2498.0,   3.0391,  34.9512,2,  34.9516,2,    258.8,3,    259.0,2,    23.26,2,    18.98,2,     0.00,2,     1.23,2,    0.083,2,    0.069,2,   2170.4,2,     -9.0,9,   7.7638,    25.00,2,   2.8386
  33LK19960415,  AR04,    72,  1,     14,2,19960508,  2.5395, -43.9417,   25,   2498.0,   3.0391,  34.9512,2,  34.9511,2,    258.8,3,    259.1,2,    23.38,2,    18.97,2,     0.00,2,     1.24,2,    0.086,2,    0.060,2,   2188.2,2,     -9.0,9,   7.7638,    25.00,2,   2.8386
  33LK19960415,  AR04,    72,  1,     15,2,19960508,  2.5395, -43.9417,   25,   2498.0,   3.0391,  34.9512,2,  34.9504,2,    258.8,3,    258.9,2,    23.31,2,    18.98,2,     0.00,2,     1.23,2,    0.080,2,    0.052,2,   2170.9,2,     -9.0,9,   7.7638,    25.00,2,   2.8386
  33LK19960415,  AR04,    72,  1,     16,2,19960508,  2.5395, -43.9417,   25,   2498.0,   3.0391,  34.9512,2,  34.9506,2,    258.8,3,    259.2,2,    23.25,2,    18.97,2,     0.00,2,     1.23,2,    0.080,2,    0.058,2,     -9.0,4,     -9.0,9,   7.7638,    25.00,2,   2.8386
  33LK19960415,  AR04,    72,  1,     17,2,19960508,  2.5395, -43.9417,   25,   2498.0,   3.0391,  34.9512,2,  34.9504,2,    258.8,3,    259.2,2,    23.25,2,    18.94,2,     0.00,2,     1.23,2,    0.085,2,    0.061,2,     -9.0,4,     -9.0,9,   7.7638,    25.00,2,   2.8386
  33LK19960415,  AR04,    72,  1,     18,2,19960508,  2.5395, -43.9417,   25,   2498.0,   3.0391,  34.9512,2,  34.9500,2,    258.8,3,    258.8,2,    23.31,2,    18.97,2,     0.00,2,     1.23,2,    0.078,2,    0.052,2,     -9.0,4,     -9.0,9,   7.7638,    25.00,2,   2.8386
  33LK19960415,  AR04,    72,  1,     19,2,19960508,  2.5395, -43.9417,   25,   2498.0,   3.0391,  34.9512,2,  34.9506,2,    258.8,3,    259.0,2,    23.31,2,    19.01,2,     0.00,2,     1.23,2,    0.077,2,    0.058,2,     -9.0,4,     -9.0,9,   7.7638,    25.00,2,   2.8386
  33LK19960415,  AR04,    72,  1,     20,2,19960508,  2.5395, -43.9417,   25,   2498.0,   3.0391,  34.9512,2,  34.9505,2,    258.8,3,    258.9,2,    23.38,2,    19.00,2,     0.00,2,     1.23,2,    0.075,2,    0.045,2,   2197.4,3,     -9.0,9,   7.7638,    25.00,2,   2.8386
  33LK19960415,  AR04,    72,  1,     21,2,19960508,  2.5395, -43.9417,   25,   2498.0,   3.0391,  34.9512,2,  34.9507,2,    258.8,3,    258.9,2,    23.47,2,    19.00,2,     0.00,2,     1.23,2,    0.076,2,    0.045,2,   2171.3,2,     -9.0,9,   7.7638,    25.00,2,   2.8386
  33LK19960415,  AR04,    72,  1,     22,2,19960508,  2.5395, -43.9417,   25,   2498.0,   3.0391,  34.9512,2,  34.9494,2,    258.8,3,    258.7,2,    23.39,2,    19.02,2,     0.00,2,     1.22,2,    0.073,2,    0.047,2,   2166.3,2,     -9.0,9,   7.7638,    25.00,2,   2.8386
  33LK19960415,  AR04,    73,  1,     22,2,19960508,  2.8122, -43.8388,   23,      0.9,  28.5053,  32.8512,2,  -9.0000,9,     -9.0,4,     -9.0,9,     4.70,2,     0.11,2,     0.01,2,     0.01,2,    1.603,2,    0.887,2,   1867.4,2,     -9.0,9,   8.1125,    25.00,2,  28.5051
  33LK19960415,  AR04,    73,  1,     21,2,19960508,  2.8122, -43.8388,   23,     48.4,  27.2441,  36.1309,2,  36.1318,2,    200.8,3,    198.4,2,     0.88,2,     0.06,2,     0.01,2,     0.03,2,    1.637,2,    0.894,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,  27.2329
  33LK19960415,  AR04,    73,  1,     20,2,19960508,  2.8122, -43.8388,   23,    197.4,  14.4029,  35.4477,2,  35.4415,2,    165.9,3,    166.7,2,     5.73,2,    13.85,2,     0.02,2,     0.97,2,    1.644,2,    0.774,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,  14.3737
  33LK19960415,  AR04,    73,  1,     19,2,19960508,  2.8122, -43.8388,   23,    499.1,   7.1313,  34.6334,2,  34.6365,2,    140.6,3,    137.3,2,    20.42,2,    31.36,2,     0.00,2,     2.06,2,    0.401,2,    0.190,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   7.0833
  33LK19960415,  AR04,    73,  1,     18,2,19960508,  2.8122, -43.8388,   23,    693.2,   5.3704,  34.5498,2,  34.5518,2,    136.8,3,    137.4,2,    28.23,2,    34.87,2,     0.00,2,     2.34,2,    0.071,2,    0.028,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   5.3122
  33LK19960415,  AR04,    73,  1,     17,2,19960508,  2.8122, -43.8388,   23,    896.9,   4.7379,  34.6084,2,  34.6177,2,    146.5,3,    151.7,2,    30.83,2,    33.29,2,     0.00,2,     2.26,2,    0.019,2,    0.018,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   4.6655
  33LK19960415,  AR04,    73,  1,     16,2,19960508,  2.8122, -43.8388,   23,    995.4,   4.6627,  34.7059,2,  34.7064,2,    157.1,3,    159.2,2,    29.31,2,    31.67,2,     0.00,2,     2.14,2,    0.009,2,    0.008,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   4.5820
  33LK19960415,  AR04,    73,  1,     15,2,19960508,  2.8122, -43.8388,   23,   1196.6,   4.6916,  34.8737,2,  34.9021,2,    188.2,3,    195.9,2,    22.02,2,    25.52,2,     0.00,2,     1.68,2,    0.101,2,    0.042,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   4.5922
  33LK19960415,  AR04,    73,  1,     14,2,19960508,  2.8122, -43.8388,   23,   1396.8,   4.4893,  34.9718,2,  34.9807,2,    224.2,3,    227.5,2,    17.51,2,    21.46,2,     0.00,2,     1.40,2,    0.185,2,    0.094,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   4.3732
  33LK19960415,  AR04,    73,  1,     13,2,19960508,  2.8122, -43.8388,   23,   1496.6,   4.2471,  34.9735,2,  34.9887,2,    233.5,3,    239.4,2,    16.76,2,    20.34,2,     0.00,2,     1.32,2,    0.164,2,    0.085,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   4.1244
  33LK19960415,  AR04,    73,  1,     12,2,19960508,  2.8122, -43.8388,   23,   1597.4,   4.0854,  34.9918,2,  34.9927,2,    247.7,3,    247.5,2,    16.04,2,    19.50,2,     0.00,2,     1.26,2,    0.199,2,    0.109,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   3.9552
  33LK19960415,  AR04,    73,  1,     11,2,19960508,  2.8122, -43.8388,   23,   1696.6,   4.0234,  34.9874,2,  34.9914,2,    247.5,3,    250.4,2,    16.35,2,    19.32,2,     0.00,2,     1.26,2,    0.197,2,    0.122,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   3.8846
  33LK19960415,  AR04,    73,  1,     10,2,19960508,  2.8122, -43.8388,   23,   1795.7,   3.9319,  34.9887,2,  34.9905,2,    250.7,3,    252.1,2,    16.27,2,    19.04,2,     0.00,2,     1.23,2,    0.191,2,    0.104,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   3.7850
  33LK19960415,  AR04,    73,  1,      9,2,19960508,  2.8122, -43.8388,   23,   1997.0,   3.5304,  34.9750,2,  34.9772,2,    256.9,3,    260.1,2,    18.37,2,    18.78,2,     0.00,2,     1.22,2,    0.118,2,    0.061,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   3.3701
  33LK19960415,  AR04,    73,  1,      8,2,19960508,  2.8122, -43.8388,   23,   2295.2,   3.1502,  34.9581,2,  34.9577,2,    258.2,3,    259.5,2,    21.93,2,    18.90,2,     0.00,2,     1.23,2,    0.132,2,    0.085,2,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   2.9675
  33LK19960415,  AR04,    73,  1,      7,2,19960508,  2.8122, -43.8388,   23,   2697.8,   3.0096,  34.9480,2,  34.9478,2,    258.4,3,    259.3,2,    24.03,2,    19.13,2,     0.00,2,     1.24,2,   -9.000,9,   -9.000,9,     -9.0,9,     -9.0,9,-999.0000,  -999.00,9,   2.7897
