EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-12,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2_TMP,PH_TOT,PH_TOT_FLAG_W,PH_TMP,DOC,DOC_FLAG_W,DON,DON_FLAG_W,DELC14,DELC13,DELC13_FLAG_W,THETA
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,PMOL/KG,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,,,,DEG C,UMOL/KG,,UMOL/KG,,/MILLE,/MILLE,,DEG C
  31DS19960105,P14S15,     2,  1,      4,2,19960107,   0,-48.3180, 158.4980, 4850,   4497.7,   1.0676,  34.6859,4,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    0.046,    0.003, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.7063
  31DS19960105,P14S15,     2,  1,      6,2,19960107,   0,-48.3180, 158.4980, 4850,   4498.2,   1.0679,  34.7134,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    0.032,    0.023, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.7063
  31DS19960105,P14S15,     2,  1,      2,2,19960107,   0,-48.3180, 158.4980, 4850,   4697.8,   1.0573,  34.7058,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    0.049,    0.056, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.6733
  31DS19960105,P14S15,     2,  1,      1,2,19960107,   0,-48.3180, 158.4980, 4850,   4901.7,   1.0514,  34.7125,3,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    0.101,    0.031, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   0.6438
  31DS19960105,P14S15,     3,  1,     28,2,19960108,   0,-50.0840, 162.4880, 4456,     36.1,   9.2360,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,      2,2,19960108,   0,-50.0840, 162.4880, 4456,     36.4,   9.2604,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,     18,2,19960108,   0,-50.0840, 162.4880, 4456,     36.4,   9.2606,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,     31,2,19960108,   0,-50.0840, 162.4880, 4456,     36.5,   9.2426,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.8662,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,     25,2,19960108,   0,-50.0840, 162.4880, 4456,     36.7,   9.2516,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.8672,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,     27,2,19960108,   0,-50.0840, 162.4880, 4456,     36.7,   9.2386,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.8694,3,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,      6,2,19960108,   0,-50.0840, 162.4880, 4456,     36.8,   9.2588,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   2078.5,2,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,     33,2,19960108,   0,-50.0840, 162.4880, 4456,     36.9,   9.2306,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.8672,3,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,     16,2,19960108,   0,-50.0840, 162.4880, 4456,     37.0,   9.2482,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,     21,2,19960108,   0,-50.0840, 162.4880, 4456,     37.0,   9.2620,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.8693,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,     34,2,19960108,   0,-50.0840, 162.4880, 4456,     37.0,   9.2282,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,     11,2,19960108,   0,-50.0840, 162.4880, 4456,     37.1,   9.2588,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.8715,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,      7,2,19960108,   0,-50.0840, 162.4880, 4456,     37.2,   9.2392,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.8666,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,     13,2,19960108,   0,-50.0840, 162.4880, 4456,     37.2,   9.2570,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.8694,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,     26,2,19960108,   0,-50.0840, 162.4880, 4456,     37.2,   9.2429,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,      8,2,19960108,   0,-50.0840, 162.4880, 4456,     37.3,   9.2540,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,     12,2,19960108,   0,-50.0840, 162.4880, 4456,     37.3,   9.2557,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,     17,2,19960108,   0,-50.0840, 162.4880, 4456,     37.3,   9.2533,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.8690,3,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,     30,2,19960108,   0,-50.0840, 162.4880, 4456,     37.3,   9.2252,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.8686,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,      4,2,19960108,   0,-50.0840, 162.4880, 4456,     37.4,   9.2268,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,      5,2,19960108,   0,-50.0840, 162.4880, 4456,     37.5,   9.2254,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.8733,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,     14,2,19960108,   0,-50.0840, 162.4880, 4456,     37.5,   9.2527,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,     24,2,19960108,   0,-50.0840, 162.4880, 4456,     37.5,   9.2535,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,     29,2,19960108,   0,-50.0840, 162.4880, 4456,     37.5,   9.2216,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,     10,2,19960108,   0,-50.0840, 162.4880, 4456,     37.6,   9.2321,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,     32,2,19960108,   0,-50.0840, 162.4880, 4456,     37.7,   9.2224,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,     15,2,19960108,   0,-50.0840, 162.4880, 4456,     37.8,   9.2390,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.8700,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,     23,2,19960108,   0,-50.0840, 162.4880, 4456,     37.8,   9.2364,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.8705,3,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,      1,2,19960108,   0,-50.0840, 162.4880, 4456,     37.9,   9.2372,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.8720,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,      3,2,19960108,   0,-50.0840, 162.4880, 4456,     37.9,   9.2212,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.8741,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,     20,2,19960108,   0,-50.0840, 162.4880, 4456,     37.9,   9.2466,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,     22,2,19960108,   0,-50.0840, 162.4880, 4456,     37.9,   9.2357,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,      9,2,19960108,   0,-50.0840, 162.4880, 4456,     38.0,   9.2389,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.8684,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     3,  1,     19,2,19960108,   0,-50.0840, 162.4880, 4456,     38.1,   9.2328,-999.0000,9,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,   7.8677,3,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     4,  1,     25,2,19960109,   0,-53.0020, 169.9880,  198,      9.1,   8.2756,-999.0000,9,   -999.0,9,     5.42,2,    15.63,2,     0.23,2,     1.10,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     4,  1,      9,2,19960109,   0,-53.0020, 169.9880,  198,      9.3,   8.2721,  34.4000,2,    293.8,2,     5.52,2,    15.65,2,     0.23,2,     1.10,2,    4.179,    2.184,    5.027,4,    5.356,2,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   8.2712
  31DS19960105,P14S15,     4,  1,     27,2,19960109,   0,-53.0020, 169.9880,  198,      9.8,   8.2728,-999.0000,9,   -999.0,9,     5.38,2,    15.65,2,     0.23,2,     1.10,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     4,  1,     23,2,19960109,   0,-53.0020, 169.9880,  198,     10.0,   8.2777,-999.0000,9,   -999.0,9,     5.39,2,    15.67,2,     0.23,2,     1.11,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     4,  1,     11,2,19960109,   0,-53.0020, 169.9880,  198,     10.1,   8.2693,-999.0000,9,   -999.0,9,     5.48,2,    15.64,2,     0.23,2,     1.10,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     4,  1,     19,2,19960109,   0,-53.0020, 169.9880,  198,     10.1,   8.2708,-999.0000,9,   -999.0,9,     5.43,2,    15.66,2,     0.23,2,     1.10,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     4,  1,     31,2,19960109,   0,-53.0020, 169.9880,  198,     10.1,   8.2581,-999.0000,9,   -999.0,9,     5.34,2,    15.62,2,     0.22,2,     1.10,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     4,  1,     34,2,19960109,   0,-53.0020, 169.9880,  198,     10.2,   8.2584,-999.0000,9,   -999.0,9,     5.36,2,    15.68,2,     0.23,2,     1.10,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     4,  1,     13,2,19960109,   0,-53.0020, 169.9880,  198,     10.3,   8.2702,-999.0000,9,   -999.0,9,     5.50,2,    15.66,2,     0.24,2,     1.12,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     4,  1,     15,2,19960109,   0,-53.0020, 169.9880,  198,     10.3,   8.2700,-999.0000,9,   -999.0,9,     5.41,2,    15.65,2,     0.23,2,     1.10,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     4,  1,     17,2,19960109,   0,-53.0020, 169.9880,  198,     10.3,   8.2710,-999.0000,9,   -999.0,9,     5.46,2,    15.67,2,     0.24,2,     1.12,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     4,  1,     21,2,19960109,   0,-53.0020, 169.9880,  198,     10.3,   8.2674,-999.0000,9,   -999.0,9,     5.40,2,    15.67,2,     0.23,2,     1.10,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     4,  1,     22,2,19960109,   0,-53.0020, 169.9880,  198,     10.3,   8.2758,-999.0000,9,   -999.0,9,     5.40,2,    15.67,2,     0.24,2,     1.11,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     4,  1,     29,2,19960109,   0,-53.0020, 169.9880,  198,     10.3,   8.2623,-999.0000,9,   -999.0,9,     5.41,2,    15.67,2,     0.23,2,     1.10,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     4,  1,     33,2,19960109,   0,-53.0020, 169.9880,  198,     10.3,   8.2581,-999.0000,9,   -999.0,9,     5.30,2,    15.67,2,     0.23,2,     1.10,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     4,  1,     14,2,19960109,   0,-53.0020, 169.9880,  198,     10.4,   8.2702,-999.0000,9,   -999.0,9,     5.50,2,    15.67,2,     0.23,2,     1.11,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     4,  1,     16,2,19960109,   0,-53.0020, 169.9880,  198,     10.4,   8.2718,-999.0000,9,   -999.0,9,     5.43,2,    15.64,2,     0.23,2,     1.10,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     4,  1,     30,2,19960109,   0,-53.0020, 169.9880,  198,     10.4,   8.2591,-999.0000,9,   -999.0,9,     5.34,2,    15.67,2,     0.23,2,     1.10,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     4,  1,     10,2,19960109,   0,-53.0020, 169.9880,  198,     10.5,   8.2681,  34.4007,2,    293.5,2,     5.51,2,    15.67,2,     0.23,2,     1.09,2,    4.191,    2.200,    5.524,4,    7.207,4,   2095.3,2,   2286.0,0,    575.6,6,20,   7.8372,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   8.2670
  31DS19960105,P14S15,     4,  1,     18,2,19960109,   0,-53.0020, 169.9880,  198,     10.5,   8.2713,-999.0000,9,   -999.0,9,     5.46,2,    15.68,2,     0.23,2,     1.10,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     4,  1,     20,2,19960109,   0,-53.0020, 169.9880,  198,     10.5,   8.2682,-999.0000,9,   -999.0,9,     5.40,2,    15.68,2,     0.23,2,     1.10,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     4,  1,     12,2,19960109,   0,-53.0020, 169.9880,  198,     10.6,   8.2677,-999.0000,9,   -999.0,9,     5.51,2,    15.65,2,     0.23,2,     1.10,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     4,  1,     28,2,19960109,   0,-53.0020, 169.9880,  198,     10.6,   8.2610,-999.0000,9,   -999.0,9,     5.43,2,    15.68,2,     0.23,2,     1.10,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     4,  1,     32,2,19960109,   0,-53.0020, 169.9880,  198,     10.6,   8.2568,-999.0000,9,   -999.0,9,     5.34,2,    15.67,2,     0.23,2,     1.10,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     4,  1,     26,2,19960109,   0,-53.0020, 169.9880,  198,     11.2,   8.2723,-999.0000,9,   -999.0,9,     5.38,2,    15.64,2,     0.23,2,     1.10,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     4,  1,     24,2,19960109,   0,-53.0020, 169.9880,  198,     11.3,   8.2750,-999.0000,9,   -999.0,9,     5.42,2,    15.66,2,     0.23,2,     1.11,2, -999.000, -999.000, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,   -999.0,9,20,-999.0000,9,  -999.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,-999.0000
  31DS19960105,P14S15,     4,  1,      8,2,19960109,   0,-53.0020, 169.9880,  198,     17.5,   8.2518,  34.3998,2,    293.1,2,     5.52,2,    15.66,2,     0.23,2,     1.10,2,    4.203,    2.201, -999.000,9, -999.000,9,   2095.4,2,   2286.1,0,   -999.0,9,20,   7.8372,2,    25.00,   -999.0,9,   -999.0,9,   -999.0,  -999.00,9,   8.2500
