EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,RA-8/6,RA-8/6E,RA-8/6_FLAG_W,THETA
,,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,DEGC,,,,DEGC
  316N19831007, A13.5,58,1,45,2,19831104,0,-38.508,11.828,5220,4148,1.24,34.75,2,222,2,99.8,2,29.8,2,0,2,2.12,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,0.9119
  316N19831007, A13.5,58,1,46,2,19831104,0,-38.508,11.828,5220,4508,1.103,34.734,2,220,2,106.1,2,30.4,2,0,2,2.17,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,0.7391
  316N19831007, A13.5,58,1,47,2,19831104,0,-38.508,11.828,5220,4866,1.06,34.728,2,220,2,109.2,2,30.8,2,0,2,2.2,2,0.004,2,0.004,2,2232.9,2,2352.1,2,985,2,20,-999,-999,9,0.6562
  316N19831007, A13.5,58,1,48,2,19831104,0,-38.508,11.828,5220,5204,1.01,34.722,2,221,2,111.7,2,31,2,0,2,2.2,2,0.008,2,-0.002,2,2233.9,2,2351.8,2,993,2,20,-999,-999,9,0.5675
  316N19831007, A13.5,59,1,99,2,19831105,0,-37.228,13.758,4641,1,14.6,35.121,2,264,2,2.1,2,2.3,2,0.04,2,0.41,2,2.21,2,1.079,2,2039.3,2,2315.6,2,379,2,-999,0.14,0.05,2,14.5997
  316N19831007, A13.5,59,1,25,2,19831105,0,-37.228,13.758,4641,2,14.6,35.121,2,264,2,2.1,2,2.3,2,0.04,2,0.41,2,2.21,2,1.079,2,2039.3,2,2315.6,2,379,2,20,-999,-999,9,14.5997
  316N19831007, A13.5,59,1,26,2,19831105,0,-37.228,13.758,4641,111,12.594,34.982,2,260,2,2.6,2,5.3,2,0.42,2,0.6,2,2.245,2,1.1,2,2058.3,2,2311.7,2,423,2,20,-999,-999,9,12.5791
  316N19831007, A13.5,59,1,27,2,19831105,0,-37.228,13.758,4641,209,11.863,34.912,2,248,2,3.1,2,8.6,2,0.03,2,0.76,2,2.145,2,1.034,2,-999,9,-999,9,-999,9,-999,-999,-999,9,11.8359
  316N19831007, A13.5,59,1,28,2,19831105,0,-37.228,13.758,4641,307,10.786,34.855,2,227,2,4.2,2,13.4,2,0.02,2,1.01,2,1.756,2,0.862,2,-999,9,-999,9,-999,9,-999,-999,-999,9,10.7485
  316N19831007, A13.5,59,1,29,2,19831105,0,-37.228,13.758,4641,406,9.091,34.669,2,219,2,7.9,2,18.8,2,0,2,1.35,2,1.367,2,0.65,2,-999,9,-999,9,-999,9,-999,-999,-999,9,9.0463
  316N19831007, A13.5,59,1,30,2,19831105,0,-37.228,13.758,4641,506,7.621,34.565,2,207,2,15.8,2,23.5,2,0,2,1.64,2,0.826,2,0.42,2,-999,9,-999,9,-999,9,-999,-999,-999,9,7.5705
  316N19831007, A13.5,59,1,31,2,19831105,0,-37.228,13.758,4641,606,5.838,34.394,2,220,2,18.8,2,26.6,2,0,2,1.86,2,-999,9,0.448,2,-999,9,-999,9,-999,9,-999,-999,-999,9,5.7855
  316N19831007, A13.5,59,1,31,2,19831105,0,-37.228,13.758,4641,606,5.838,34.394,2,220,2,18.8,2,26.6,2,0,2,1.86,2,0.961,2,0.473,2,-999,9,-999,9,-999,9,-999,-999,-999,9,5.7855
  316N19831007, A13.5,59,1,32,2,19831105,0,-37.228,13.758,4641,707,4.821,34.323,2,230,2,22.7,2,28.3,2,0,2,1.95,2,0.927,2,0.459,2,-999,9,-999,9,-999,9,-999,-999,-999,9,4.7648
  316N19831007, A13.5,59,1,33,2,19831105,0,-37.228,13.758,4641,782,4.766,34.394,2,208,2,32.3,2,29.6,2,0,2,2.07,2,0.529,2,0.258,2,-999,9,-999,9,-999,9,-999,-999,-999,9,4.7036
  316N19831007, A13.5,59,1,34,2,19831105,0,-37.228,13.758,4641,868,3.738,34.315,2,221,2,33.5,2,30.8,2,0,2,2.14,2,0.561,2,0.27,2,-999,9,-999,9,-999,9,-999,-999,-999,9,3.6752
  316N19831007, A13.5,59,1,35,2,19831105,0,-37.228,13.758,4641,1007,3.396,34.382,2,203,2,44.7,2,32.4,2,0,2,2.25,2,0.285,2,0.145,2,-999,9,-999,9,-999,9,-999,-999,-999,9,3.3247
  316N19831007, A13.5,59,1,36,2,19831105,0,-37.228,13.758,4641,1255,2.987,34.514,2,183,2,59.4,2,33.3,2,0,2,2.32,2,0.065,2,0.042,2,-999,9,-999,9,-999,9,-999,-999,-999,9,2.8994
  316N19831007, A13.5,59,1,37,2,19831105,0,-37.228,13.758,4641,1505,2.782,34.648,2,185,2,64.1,2,31.8,2,0,2,2.21,2,0.019,2,0.003,2,-999,9,-999,9,-999,9,-999,-999,-999,9,2.6761
  316N19831007, A13.5,59,1,38,2,19831105,0,-37.228,13.758,4641,1706,2.769,34.73,2,196,2,60.1,2,29.6,2,0,2,2.04,2,0.012,2,0.007,2,-999,9,-999,9,-999,9,-999,-999,-999,9,2.6462
  316N19831007, A13.5,59,1,39,2,19831105,0,-37.228,13.758,4641,2009,2.712,34.806,2,215,2,53.9,2,26.9,2,0,2,1.86,2,0.004,2,0.004,2,-999,9,-999,9,-999,9,-999,-999,-999,9,2.5634
  316N19831007, A13.5,59,1,40,2,19831105,0,-37.228,13.758,4641,2311,2.576,34.83,2,223,2,54.1,2,25.9,2,0,2,1.79,2,-0.003,2,0,2,-999,9,-999,9,-999,9,-999,-999,-999,9,2.402
  316N19831007, A13.5,59,1,41,2,19831105,0,-37.228,13.758,4641,2610,2.428,34.836,2,227,2,56.2,2,25.4,2,0,2,1.79,2,0.001,2,0,2,-999,9,-999,9,-999,9,-999,-999,-999,9,2.2285
  316N19831007, A13.5,59,1,42,2,19831105,0,-37.228,13.758,4641,2917,2.343,34.849,2,232,2,56.4,2,24.9,2,0,2,1.76,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,2.1152
  316N19831007, A13.5,59,1,43,2,19831105,0,-37.228,13.758,4641,3221,2.236,34.846,2,232,2,58.9,2,24.9,2,0,2,1.74,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,1.9797
  316N19831007, A13.5,59,1,44,2,19831105,0,-37.228,13.758,4641,3527,2.027,34.827,2,230,2,67.5,2,26,2,0,2,1.82,2,-0.003,2,0.002,2,-999,9,-999,9,-999,9,-999,-999,-999,9,1.7439
  316N19831007, A13.5,59,1,45,2,19831105,0,-37.228,13.758,4641,3833,1.572,34.782,2,224,2,86.4,2,28.2,2,0,2,1.99,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,1.2685
  316N19831007, A13.5,59,1,46,2,19831105,0,-37.228,13.758,4641,4139,1.255,34.755,2,222,2,99.1,2,29.6,2,0,2,2.09,2,0.002,2,0,2,-999,9,-999,9,-999,9,-999,-999,-999,9,0.9274
  316N19831007, A13.5,59,1,47,2,19831105,0,-37.228,13.758,4641,4449,1.129,34.739,2,219,2,104.9,2,30.3,2,0,2,2.15,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,0.7709
  316N19831007, A13.5,59,1,48,2,19831105,0,-37.228,13.758,4641,4604,1.103,34.737,2,223,2,106.3,2,30.4,2,0,2,2.15,2,-0.003,2,-0.002,2,-999,9,-999,9,-999,9,-999,-999,-999,9,0.7281
  316N19831007, A13.5,60,1,8,2,19840111,0,-34.37,17.527,1196,1,20.695,35.519,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2004.8,2,2339.6,2,295,2,20,-999,-999,9,20.6948
  316N19831007, A13.5,60,1,2,2,19840111,0,-34.37,17.527,1196,2,20.655,35.525,2,230,2,1.4,2,0,2,0.01,2,0.1,2,-999,9,-999,9,2014.9,2,2352.2,2,295,2,20,-999,-999,9,20.6546
  316N19831007, A13.5,60,1,9,2,19840111,0,-34.37,17.527,1196,2,20.695,35.517,2,232,2,1.4,2,0,2,0,2,0.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,20.6946
  316N19831007, A13.5,60,1,10,2,19840111,0,-34.37,17.527,1196,23,20.679,35.523,2,230,2,1.4,2,0,2,0,2,0.09,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,20.6746
  316N19831007, A13.5,60,1,11,2,19840111,0,-34.37,17.527,1196,50,18.592,35.392,2,230,2,1.8,2,0.4,2,0.07,2,0.21,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,18.5832
  316N19831007, A13.5,60,1,12,2,19840111,0,-34.37,17.527,1196,75,15.505,35.366,2,207,2,5.2,2,6.5,2,0.08,2,0.59,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,15.4934
  316N19831007, A13.5,60,1,13,2,19840111,0,-34.37,17.527,1196,100,13.82,35.238,2,217,2,5.4,2,8.2,2,0.02,2,0.67,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,13.8057
  316N19831007, A13.5,60,1,14,2,19840111,0,-34.37,17.527,1196,149,12.463,35.091,2,221,2,5.7,2,10.6,2,0.01,2,0.82,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,12.4431
  316N19831007, A13.5,60,1,15,2,19840111,0,-34.37,17.527,1196,199,11.327,34.94,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,11.302
  316N19831007, A13.5,60,1,16,2,19840111,0,-34.37,17.527,1196,250,10.486,34.865,2,217,2,8,2,15.4,2,0.01,2,1.08,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,10.4561
  316N19831007, A13.5,60,1,17,2,19840111,0,-34.37,17.527,1196,300,9.359,34.742,2,210,2,10.7,2,18.9,2,0.01,2,1.29,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,9.3255
  316N19831007, A13.5,60,1,38,2,19840111,0,-34.37,17.527,1196,400,7.652,34.591,2,203,2,17.7,2,23.9,2,0,2,1.57,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,7.6123
  316N19831007, A13.5,60,1,19,2,19840111,0,-34.37,17.527,1196,501,5.899,34.44,2,209,2,24.1,2,27.6,2,0.01,2,1.82,2,0.7,2,0.35,2,-999,9,-999,9,-999,9,-999,-999,-999,9,5.8557
  316N19831007, A13.5,60,1,20,2,19840111,0,-34.37,17.527,1196,701,4.019,34.325,2,221,2,31.8,2,30.5,2,0,2,2,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,3.9676
  316N19831007, A13.5,60,1,21,2,19840111,0,-34.37,17.527,1196,801,3.522,34.342,2,212,2,39.4,2,32.1,2,0,2,2.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,3.4658
  316N19831007, A13.5,60,1,22,2,19840111,0,-34.37,17.527,1196,899,3.666,34.42,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,3.6011
  316N19831007, A13.5,60,1,23,2,19840111,0,-34.37,17.527,1196,1046,3.39,34.483,2,-999,9,-999,9,-999,9,-999,9,-999,9,0.637,2,0.342,2,-999,9,-999,9,-999,9,-999,-999,-999,9,3.3155
  316N19831007, A13.5,60,1,24,2,19840111,0,-34.37,17.527,1196,1198,3.046,34.563,2,179,2,62.2,2,33.1,2,0,2,2.22,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,2.9622
  316N19831007, A13.5,61,1,2,2,19840112,0,-34.687,17.122,2648,24,21.216,35.568,2,227,2,1.4,2,0,2,0,2,0.07,2,1.605,2,0.798,2,2012.9,2,2350.9,2,294,2,20,-999,-999,9,21.2114
  316N19831007, A13.5,61,1,3,2,19840112,0,-34.687,17.122,2648,49,18.019,35.371,2,226,2,2.1,2,0.9,2,0.21,2,0.24,2,1.432,2,0.722,2,2043.2,2,2342.1,2,349,2,20,-999,-999,9,18.0106
  316N19831007, A13.5,61,1,4,2,19840112,0,-34.687,17.122,2648,90,14.28,35.272,2,209,2,5.4,2,8.2,2,0.04,2,0.66,2,1.564,2,0.778,2,-999,9,-999,9,-999,9,-999,-999,-999,9,14.2668
  316N19831007, A13.5,61,1,5,2,19840112,0,-34.687,17.122,2648,140,12.93,35.142,2,210,2,6,2,10.7,2,0.02,2,0.82,2,1.396,2,0.696,2,-999,9,-999,9,-999,9,-999,-999,-999,9,12.9108
  316N19831007, A13.5,61,1,6,2,19840112,0,-34.687,17.122,2648,191,11.962,35.046,2,207,2,7.2,2,13.2,2,0.02,2,0.95,2,1.109,2,0.575,2,-999,9,-999,9,-999,9,-999,-999,-999,9,11.9371
  316N19831007, A13.5,61,1,7,2,19840112,0,-34.687,17.122,2648,293,9.424,34.751,2,207,2,10,2,18.5,2,0.01,2,1.27,2,0.932,2,0.499,2,-999,9,-999,9,-999,9,-999,-999,-999,9,9.3912
  316N19831007, A13.5,61,1,8,2,19840112,0,-34.687,17.122,2648,393,7.922,34.616,2,-999,9,-999,9,-999,9,-999,9,-999,9,1.256,2,0.63,2,-999,9,-999,9,-999,9,-999,-999,-999,9,7.8822
  316N19831007, A13.5,61,1,9,2,19840112,0,-34.687,17.122,2648,493,6.14,34.43,2,213,2,18.6,2,26.3,2,0,2,1.74,2,0.848,2,0.428,2,-999,9,-999,9,-999,9,-999,-999,-999,9,6.0965
  316N19831007, A13.5,61,1,10,2,19840112,0,-34.687,17.122,2648,592,5.297,34.427,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,5.2481
  316N19831007, A13.5,61,1,11,2,19840112,0,-34.687,17.122,2648,692,4.501,34.409,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,4.4477
  316N19831007, A13.5,61,1,12,2,19840112,0,-34.687,17.122,2648,794,3.907,34.454,2,186,2,49.6,2,32.5,2,0,2,2.18,2,0.232,2,0.123,2,-999,9,-999,9,-999,9,-999,-999,-999,9,3.8488
  316N19831007, A13.5,61,1,15,2,19840112,0,-34.687,17.122,2648,898,3.407,34.461,2,185,2,53.8,2,32.9,2,0,2,2.19,2,0.167,2,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,3.3439
  316N19831007, A13.5,61,1,16,2,19840112,0,-34.687,17.122,2648,1100,3.055,34.538,2,178,2,62.7,2,33.3,2,0,2,2.23,2,0.065,2,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,2.9789
  316N19831007, A13.5,61,1,16,2,19840112,0,-34.687,17.122,2648,1100,3.055,34.538,2,178,2,62.7,2,33.3,2,0,2,2.23,2,0.067,2,0.039,2,-999,9,-999,9,-999,9,-999,-999,-999,9,2.9789
  316N19831007, A13.5,61,1,17,2,19840112,0,-34.687,17.122,2648,1302,2.833,34.626,2,182,2,64.7,2,32.2,2,0,2,2.14,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,2.7429
  316N19831007, A13.5,61,1,38,2,19840112,0,-34.687,17.122,2648,1503,2.777,34.696,2,190,2,62,2,30.4,2,0,2,2.02,2,0.01,2,0,2,-999,9,-999,9,-999,9,-999,-999,-999,9,2.6712
  316N19831007, A13.5,61,1,19,2,19840112,0,-34.687,17.122,2648,1701,2.759,34.773,2,204,2,56.4,2,28.1,2,0,2,1.86,2,-0.002,2,0,2,-999,9,-999,9,-999,9,-999,-999,-999,9,2.6366
  316N19831007, A13.5,61,1,20,2,19840112,0,-34.687,17.122,2648,1900,2.827,34.836,2,220,2,47.3,2,25.5,2,0,2,1.68,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,2.6863
  316N19831007, A13.5,61,1,21,2,19840112,0,-34.687,17.122,2648,2101,2.752,34.853,2,227,2,46.1,2,24.8,2,0,2,1.63,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,2.5943
  316N19831007, A13.5,61,1,22,2,19840112,0,-34.687,17.122,2648,2309,2.621,34.857,2,229,2,48,2,24.5,2,0,2,1.61,2,-0.002,2,0,2,-999,9,-999,9,-999,9,-999,-999,-999,9,2.4463
  316N19831007, A13.5,61,1,23,2,19840112,0,-34.687,17.122,2648,2515,2.533,34.862,2,232,2,50.6,2,24.3,2,0,2,1.59,2,-0.002,2,0,2,-999,9,-999,9,-999,9,-999,-999,-999,9,2.3405
  316N19831007, A13.5,61,1,24,2,19840112,0,-34.687,17.122,2648,2677,2.442,34.862,2,232,2,52.8,2,24.4,2,0,2,1.6,2,0.005,2,0.002,2,-999,9,-999,9,-999,9,-999,-999,-999,9,2.2357
  316N19831007, A13.5,61,1,1,2,19840112,0,-34.687,17.122,2648,-999,21.216,35.569,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,-999
  316N19831007, A13.5,62,1,1,2,19840112,0,-35.6,15.998,4505,3,18.991,35.3,2,243,2,1.6,2,0,2,0,2,0.15,2,1.821,2,0.877,2,2018.9,2,2337.2,2,316,2,20,-999,-999,9,18.9905
  316N19831007, A13.5,62,1,1,2,19840112,0,-35.6,15.998,4505,3,18.991,35.3,2,243,2,1.6,2,0,2,0,2,0.15,2,1.838,2,0.887,2,2018.9,2,2337.2,2,316,2,20,-999,-999,9,18.9905
  316N19831007, A13.5,62,1,2,2,19840112,0,-35.6,15.998,4505,54,15.472,35.325,2,234,2,2.9,2,2.9,2,0.26,2,0.37,2,1.978,2,0.942,2,2061.4,2,2336.6,2,390,2,20,-999,-999,9,15.4637
  316N19831007, A13.5,62,1,3,2,19840112,0,-35.6,15.998,4505,103,14.154,35.232,2,231,2,3.9,2,5.7,2,0.03,2,0.51,2,1.943,2,0.911,2,-999,9,-999,9,-999,9,-999,-999,-999,9,14.139
  316N19831007, A13.5,62,1,4,2,19840112,0,-35.6,15.998,4505,152,13.619,35.219,2,234,2,4.1,2,6.3,2,0.3,2,0.56,2,1.919,2,0.92,2,2074.6,2,2327.6,2,432,2,20,-999,-999,9,13.5974
  316N19831007, A13.5,62,1,5,2,19840112,0,-35.6,15.998,4505,200,12.909,35.104,2,229,2,4.5,2,8.5,2,0.02,2,0.67,2,1.845,2,0.885,2,-999,9,-999,9,-999,9,-999,-999,-999,9,12.8816
  316N19831007, A13.5,62,1,6,2,19840112,0,-35.6,15.998,4505,300,11.842,35.018,2,221,2,5.9,2,11.8,2,0.01,2,0.86,2,1.347,2,0.666,2,2101.9,2,2319.4,2,518,2,20,-999,-999,9,11.803
  316N19831007, A13.5,62,1,7,2,19840112,0,-35.6,15.998,4505,394,10.264,34.821,2,208,2,6.8,2,15.5,2,0.01,2,1.08,2,1.303,2,0.622,2,-999,9,-999,9,-999,9,-999,-999,-999,9,10.2172
  316N19831007, A13.5,62,1,7,2,19840112,0,-35.6,15.998,4505,394,10.264,34.821,2,208,2,6.8,2,15.5,2,0.01,2,1.08,2,1.308,2,0.641,2,-999,9,-999,9,-999,9,-999,-999,-999,9,10.2172
  316N19831007, A13.5,62,1,8,2,19840112,0,-35.6,15.998,4505,489,8.763,34.667,2,209,2,11.1,2,20,2,0.01,2,1.35,2,0.966,2,0.473,2,2132.3,2,2298.5,2,684,2,20,-999,-999,9,8.7101
  316N19831007, A13.5,62,1,8,2,19840112,0,-35.6,15.998,4505,489,8.763,34.667,2,209,2,11.1,2,20,2,0.01,2,1.35,2,0.983,2,0.487,2,2132.3,2,2298.5,2,684,2,20,-999,-999,9,8.7101
  316N19831007, A13.5,62,1,9,2,19840112,0,-35.6,15.998,4505,586,7.243,34.53,2,206,2,16.3,2,23.9,2,0,2,1.59,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,7.1859
  316N19831007, A13.5,62,1,10,2,19840112,0,-35.6,15.998,4505,686,5.525,34.369,2,222,2,19.5,2,26.8,2,0,2,1.77,2,0.907,2,0.431,2,-999,9,-999,9,-999,9,-999,-999,-999,9,5.4668
  316N19831007, A13.5,62,1,10,2,19840112,0,-35.6,15.998,4505,686,5.525,34.369,2,222,2,19.5,2,26.8,2,0,2,1.77,2,0.936,2,0.458,2,-999,9,-999,9,-999,9,-999,-999,-999,9,5.4668
  316N19831007, A13.5,62,1,11,2,19840112,0,-35.6,15.998,4505,773,4.651,34.319,2,227,2,24.5,2,28.4,2,0,2,1.87,2,0.842,2,0.402,2,2165.7,2,2293.5,2,871,2,20,-999,-999,9,4.5902
  316N19831007, A13.5,62,1,11,2,19840112,0,-35.6,15.998,4505,773,4.651,34.319,2,227,2,24.5,2,28.4,2,0,2,1.87,2,0.846,2,0.413,2,2165.7,2,2293.5,2,871,2,20,-999,-999,9,4.5902
  316N19831007, A13.5,62,1,12,2,19840112,0,-35.6,15.998,4505,970,3.765,34.366,2,206,2,40.9,2,31.3,2,0,2,2.06,2,0.42,2,0.204,2,-999,9,-999,9,-999,9,-999,-999,-999,9,3.6938
  316N19831007, A13.5,62,1,13,2,19840112,0,-35.6,15.998,4505,1215,3.056,34.479,2,185,2,58,2,33,2,0,2,2.18,2,0.088,2,0.052,2,2228.4,2,2326.8,2,1101,2,20,-999,-999,9,2.971
  316N19831007, A13.5,62,1,14,2,19840112,0,-35.6,15.998,4505,1449,2.814,34.618,2,182,2,65.6,2,32.1,2,0,2,2.11,2,0.029,2,0.007,2,2230.4,2,2329,2,1104,2,20,-999,-999,9,2.7123
  316N19831007, A13.5,62,1,15,2,19840112,0,-35.6,15.998,4505,1700,2.796,34.728,2,194,2,61.3,2,29.4,2,0,2,1.94,2,0.003,2,-0.003,2,2212.2,2,2322.9,2,1013,2,20,-999,-999,9,2.6734
  316N19831007, A13.5,62,1,16,2,19840112,0,-35.6,15.998,4505,1947,2.776,34.799,2,210,2,54.4,2,27,2,0,2,1.76,2,-999,9,-999,9,2196,2,2318.8,2,929,2,20,-999,-999,9,2.632
  316N19831007, A13.5,62,1,17,2,19840112,0,-35.6,15.998,4505,2192,2.648,34.822,2,218,2,54.6,2,26,2,0,2,1.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,9,2.4838
  316N19831007, A13.5,62,1,18,2,19840112,0,-35.6,15.998,4505,2447,2.533,34.837,2,225,2,55,2,25.2,2,0,2,1.65,2,-999,9,-999,9,2190,2,2322.7,2,872,2,20,-999,-999,9,2.3471
  316N19831007, A13.5,62,1,19,2,19840112,0,-35.6,15.998,4505,2700,2.401,34.839,2,226,2,57.8,2,25.1,2,0,2,1.66,2,-0.003,2,-0.003,2,-999,9,-999,9,-999,9,-999,-999,-999,9,2.1934
  316N19831007, A13.5,62,1,20,2,19840112,0,-35.6,15.998,4505,2957,2.322,34.847,2,231,2,58.7,2,24.9,2,0,2,1.64,2,-999,9,-999,9,2207.2,2,2345,2,857,2,20,-999,-999,9,2.0906
  316N19831007, A13.5,62,1,21,2,19840112,0,-35.6,15.998,4505,3476,2.048,34.828,2,228,2,69.1,2,25.8,2,0,2,1.7,2,0.001,2,-0.002,2,2206.2,2,2341.4,2,871,2,20,-999,-999,9,1.7698
  316N19831007, A13.5,62,1,22,2,19840112,0,-35.6,15.998,4505,3995,1.3,34.757,2,221,2,98.5,2,29.2,2,0,2,1.94,2,0,2,0,2,2227.4,2,2350.2,2,956,2,20,-999,-999,9,0.9868
  316N19831007, A13.5,62,1,23,2,19840112,0,-35.6,15.998,4505,4258,1.12,34.74,2,219,2,105.8,2,30,2,0,2,1.99,2,-999,9,-999,9,2254.7,2,2377.2,2,976,2,20,-999,-999,9,0.7834
  316N19831007, A13.5,62,1,24,2,19840112,0,-35.6,15.998,4505,4575,0.984,34.727,2,219,2,111.8,2,30.7,2,0.01,2,2.05,2,0.001,2,0,2,2251.7,2,2371.7,2,990,2,20,-999,-999,9,0.6163
  316N19831007, A13.5,62,1,24,2,19840112,0,-35.6,15.998,4505,4575,0.984,34.727,2,219,2,111.8,2,30.7,2,0.01,2,2.05,2,0.004,2,0,2,2251.7,2,2371.7,2,990,2,20,-999,-999,9,0.6163
  316N19831007, A13.5,63,1,60,2,19840113,0,-36.455,14.917,4848,1,19.057,35.424,2,241,2,3.5,2,0,2,0,2,0.15,2,1.776,2,0.865,2,-999,9,-999,9,308,2,20,-999,-999,9,19.0568
  316N19831007, A13.5,63,1,60,2,19840113,0,-36.455,14.917,4848,1,19.057,35.424,2,241,2,3.5,2,0,2,0,2,0.15,2,1.776,2,0.867,2,-999,9,-999,9,308,2,20,-999,-999,9,19.0568
  316N19831007, A13.5,63,1,2,2,19840113,0,-36.455,14.917,4848,51,15.151,34.985,2,246,2,3.9,2,3.8,2,0.23,2,0.49,2,2.077,2,0.998,2,-999,9,-999,9,-999,9,-999,-999,-999,9,15.1433
  316N19831007, A13.5,63,1,3,2,19840113,0,-36.455,14.917,4848,102,13.685,35.158,2,238,2,3.8,2,5.4,2,0.02,2,0.54,2,2.122,2,1.017,2,-999,9,-999,9,-999,9,-999,-999,-999,9,13.6705
  316N19831007, A13.5,63,1,4,2,19840113,0,-36.455,14.917,4848,152,12.774,35.02,2,240,2,4,2,7.4,2,0.02,2,0.64,2,2.09,2,0.994,2,2085.7,2,2328.1,2,455,2,20,-999,-999,9,12.7534
  316N19831007, A13.5,63,1,5,2,19840113,0,-36.455,14.917,4848,202,12.406,35.012,2,226,2,5.7,2,10.2,2,0.02,2,0.79,2,1.76,2,0.854,2,-999,9,-999,9,-999,9,-999,-999,-999,9,12.3791
  316N19831007, A13.5,63,1,6,2,19840113,0,-36.455,14.917,4848,301,11.218,34.952,2,212,2,7.6,2,14.1,2,0.02,2,1,2,1.112,2,0.56,2,2112,2,2313.1,2,564,2,20,-999,-999,9,11.1803
  316N19831007, A13.5,63,1,7,2,19840113,0,-36.455,14.917,4848,401,8.98,34.609,2,236,2,6.8,2,16.7,2,0.01,2,1.16,2,1.869,2,0.879,2,-999,9,-999,9,-999,9,-999,-999,-999,9,8.9362
  316N19831007, A13.5,63,1,7,2,19840113,0,-36.455,14.917,4848,401,8.98,34.609,2,236,2,6.8,2,16.7,2,0.01,2,1.16,2,1.876,2,0.893,2,-999,9,-999,9,-999,9,-999,-999,-999,9,8.9362
  316N19831007, A13.5,63,1,8,2,19840113,0,-36.455,14.917,4848,502,8.206,34.648,2,202,2,16.6,2,21.9,2,0.01,2,1.51,2,0.536,2,0.286,2,2146.5,2,2304,2,726,2,20,-999,-999,9,8.1537
  316N19831007, A13.5,63,1,53,2,19840113,0,-36.455,14.917,4848,703,5.15,34.348,2,220,2,21.5,2,28,2,0,2,1.86,2,0.787,2,0.384,2,2175.8,2,2305.3,2,868,2,20,-999,-999,9,5.0923
  316N19831007, A13.5,63,1,53,2,19840113,0,-36.455,14.917,4848,703,5.15,34.348,2,220,2,21.5,2,28,2,0,2,1.86,2,0.789,2,0.384,2,2175.8,2,2305.3,2,868,2,20,-999,-999,9,5.0923
