BOTTLE,20121213PRINUNIVRMK
# 12/4/2012 Initialized README file 
# Data source: D.Munro for C. Sweeney via CDIAC 11/28/12 
# SHIP: RVIB Laurence M. Gould 
# Cruise: LMG200603
# Region: Drake Passage; SR01 
# EXPOCODE: 33LG20060321 
# DATES: 3/21 - 4/4/2006
# Chief Scientist: C. Sweeney 
# 22 stations with 24 place Rosette 
# Hydro: Who - C.Sweeney; Status - final 
# 	Notes: 	 
# Nuts: Who -C.Sweeney; Status - final 
# 	Notes: data are not to WOCE standard 
# 	Conversion to mass units with individual density for each sample 
# O2: Who - C.Sweeney;T.Newberger; Status - final 
# 	Notes: 
# TCO2: Who - C.Sweeney;;T.Newberger Status - final 
# 	Notes: CRM batch 36 
# 	replicate precision ~1umol/kg 
# FCO2: Who - C.Sweeney; Status - final 
# 	Notes: 500ml samples measured at 20C, reported at in situ temperature
# CFC: Who - ; Status -
# 	Notes:  
# C14: Who - T.Guilderson; Status -final 
# 	Notes: P.Quay analyzed C13  
# References:
# Graven, H. D., T.P. Guilderson, and R.F. Keeling, 2007. Methods for high precision measurements of atmospheric CO2 at LLNL. Radiocarbon,49, 349-356.
# Munro, D.R., Nicole S.Lovenduski , B.B.Stephens , T. Newberger, K.R.Arrigo, T. Takahashi, P.D.Quay, J. Sprintall, N.M.Freeman, and C. Sweeney, Estimates of net community production in the Southern Ocean determined from time series observations (2002Š—–2011) of nutrients, dissolved inorganic carbon, and surface ocean pCO2 in Drake Passage, Deep-Sea Res. II,114, 49-63, doi:/10.1016/j.dsr2.2014.12.014,2015
# Munro, D. R., N. S. Lovenduski, T. Takahashi, B. B. Stephens, T. Newberger, and C. Sweeney (2015), Recent evidence for a strengthening CO2 sink in the Southern Ocean from carbonate system measurements in the Drake Passage (2002Ð2015),Geophys. Res. Lett., 42, doi:10.1002/2015GL065194. 
# B.B.Stephens. Recent evidence for a strengthening CO2 sink in the Southern Ocean from carbon system measurements in the Drake Passage (2002-2015), Geophys. Res. Lett.
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,FCO2,FCO2_FLAG_W,FCO2_TMP,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,THETA
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,DEG C,O/OO,,O/OO,O/OO,,DEG C
  33LG20060321,  SR01,1,1,1,1,2,20060322,2032,-54.999,-64.951,361,351,5.79,34.085,2,-999,9,294.2,2,5.51,2,21.74,2,0.09,2,1.5,2,2117.7,2,401.4,2,5.79,-999,9,-999,1.4,2,5.7605
  33LG20060321,  SR01,1,1,2,2,2,20060322,2035,-54.999,-64.951,361,306.9,6.02,34.071,2,34.091,2,286.8,2,3.27,2,19.99,2,0.19,2,1.34,2,2112.1,2,374.4,2,6.02,-999,9,-999,1.49,2,5.9938
  33LG20060321,  SR01,1,1,3,3,2,20060322,2037,-54.999,-64.951,361,275.5,7.11,34.01,2,34.117,3,286.1,2,2.24,2,18.46,2,0.22,2,1.29,2,-999,9,-999,9,-999,-999,9,-999,-999,9,7.0842
  33LG20060321,  SR01,1,1,4,4,2,20060322,2043,-54.999,-64.951,361,228.3,7.65,33.974,2,-999,9,287.2,2,1.68,2,18.44,2,0.23,2,1.44,2,2087.9,2,378,2,7.65,-999,9,-999,1.42,2,7.6278
  33LG20060321,  SR01,1,1,5,5,2,20060322,2045,-54.999,-64.951,361,203,8,33.957,2,34.141,3,286.6,2,1.21,2,17.38,2,0.24,2,1.26,2,-999,9,-999,9,-999,-999,9,-999,-999,9,7.9798
  33LG20060321,  SR01,1,1,6,6,2,20060322,2046,-54.999,-64.951,361,187.2,8.34,33.923,2,34.081,3,282.7,2,0.99,2,15.45,2,0.24,2,1.16,2,2069.4,2,362.6,2,8.34,-999,9,-999,1.39,2,8.3209
  33LG20060321,  SR01,1,1,7,7,2,20060322,2049,-54.999,-64.951,361,149.8,8.9,33.817,2,34.121,3,282.3,2,0.98,2,15.74,2,0.23,2,1.75,3,2074.7,2,368.1,2,8.9,-999,9,-999,1.37,2,8.8841
  33LG20060321,  SR01,1,1,8,8,2,20060322,2050,-54.999,-64.951,361,125.5,8.99,33.798,2,33.788,2,281.9,2,1.34,2,15.37,2,0.24,2,1.11,2,-999,9,-999,9,-999,-999,9,-999,-999,9,8.9767
  33LG20060321,  SR01,1,1,9,9,2,20060322,2052,-54.999,-64.951,361,100.9,9.03,33.784,2,33.744,2,283,2,1.17,2,15.36,2,0.23,2,1.06,2,2057.5,2,361.9,2,9.03,-999,9,-999,1.76,2,9.0193
  33LG20060321,  SR01,1,1,10,10,2,20060322,2053,-54.999,-64.951,361,77.3,9.18,33.725,2,33.677,2,283.4,2,1.4,2,13.78,2,0.24,2,1.03,2,2057.2,2,353.6,2,9.18,-999,9,-999,1.57,2,9.1717
  33LG20060321,  SR01,1,1,11,11,2,20060322,2055,-54.999,-64.951,361,50,9.26,33.668,2,-999,9,283.5,2,0.76,2,13.27,2,0.23,2,0.98,2,2052.7,2,347.4,2,9.26,-999,9,-999,1.73,2,9.2546
  33LG20060321,  SR01,1,1,12,12,2,20060322,2056,-54.999,-64.951,361,25.5,9.42,33.606,2,33.557,2,283.5,2,0.94,2,12.5,2,0.23,2,0.96,2,2042.3,2,343.2,2,9.42,-999,9,-999,1.56,2,9.4172
  33LG20060321,  SR01,1,1,13,13,2,20060322,2057,-54.999,-64.951,361,9.8,9.58,33.552,2,33.555,2,283.2,2,0.92,2,12.84,2,0.23,2,0.95,2,2042.4,2,347.2,2,9.58,-999,9,-999,1.75,2,9.5789
  33LG20060321,  SR01,1,1,14,14,2,20060322,2058,-54.999,-64.951,361,5.2,9.59,33.548,2,33.554,2,283.4,2,1,2,11.92,2,0.23,2,0.92,2,2038.5,2,344.4,2,9.59,-999,9,-999,1.73,2,9.5894
  33LG20060321,  SR01,1,1,-999,15,2,20060322,2058,-54.999,-64.951,361,5.3,9.59,33.548,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,9.5894
  33LG20060321,  SR01,2,1,15,1,2,20060323,23,-55.357,-64.841,2812,2802.2,1.91,34.712,2,34.716,2,184.6,2,97.73,2,33.74,2,0.02,2,2.18,2,2264.4,2,534.5,2,1.91,-999,9,-999,0.31,2,1.703
  33LG20060321,  SR01,2,1,16,2,2,20060323,29,-55.357,-64.841,2812,2537.5,1.91,34.712,2,34.748,2,183.9,2,97.01,2,33.4,2,0.03,2,1.99,2,2264.5,2,533.1,2,1.91,-999,9,-999,0.36,2,1.7275
  33LG20060321,  SR01,2,1,17,3,2,20060323,39,-55.357,-64.841,2812,2026.6,2.12,34.683,2,34.687,2,175.5,2,91.91,2,33.6,2,0.02,2,2.02,2,-999,9,-999,9,-999,-999,9,-999,0.36,2,1.9793
  33LG20060321,  SR01,2,1,18,4,2,20060323,50,-55.357,-64.841,2812,1518.8,2.47,34.578,2,34.586,2,169.4,2,65.3,2,36.92,2,0.07,2,2.38,2,2258.1,2,597,2,2.47,-999,9,-999,-999,9,2.3667
  33LG20060321,  SR01,2,1,19,5,2,20060323,102,-55.357,-64.841,2812,1011,3.12,34.378,2,34.388,2,196.7,2,43.3,2,33.15,2,0.03,2,2.2,2,2221.1,2,570.2,2,3.12,-999,9,-999,0.38,2,3.0505
  33LG20060321,  SR01,2,1,20,6,2,20060323,106,-55.357,-64.841,2812,809.4,3.76,34.266,2,34.278,2,226.2,2,26.75,2,31.56,2,0.02,2,1.88,2,-999,9,-999,9,-999,-999,9,-999,-999,9,3.7017
  33LG20060321,  SR01,2,1,21,7,2,20060323,110,-55.357,-64.841,2812,607.9,4.35,34.188,2,34.203,2,259.1,2,14.6,2,30.29,2,0.02,2,1.87,2,2159.7,2,447.2,2,4.35,-999,9,-999,-999,9,4.3044
  33LG20060321,  SR01,2,1,22,8,2,20060323,113,-55.357,-64.841,2812,506.6,4.61,34.159,2,34.167,2,279.6,2,10.39,2,25.79,2,0.02,2,1.71,2,-999,9,-999,9,-999,-999,9,-999,-999,9,4.5714
  33LG20060321,  SR01,2,1,23,9,2,20060323,115,-55.357,-64.841,2812,403.5,4.82,34.151,2,34.16,2,294.7,2,7.6,2,23.24,2,0.02,2,1.6,2,-999,9,406.3,2,4.82,-999,9,-999,1.32,2,4.7889
  33LG20060321,  SR01,2,1,24,10,2,20060323,118,-55.357,-64.841,2812,302.7,4.91,34.147,2,34.157,2,301.7,2,6.49,2,22.22,2,0.03,2,1.53,2,-999,9,-999,9,-999,-999,9,-999,-999,9,4.8867
  33LG20060321,  SR01,2,1,25,11,2,20060323,120,-55.357,-64.841,2812,201.2,5.01,34.145,2,34.146,2,302.7,2,6.23,2,22.79,2,0.03,2,1.6,2,-999,9,-999,9,-999,-999,9,-999,-999,9,4.9945
  33LG20060321,  SR01,2,1,26,12,2,20060323,122,-55.357,-64.841,2812,150.7,5.1,34.142,2,34.149,2,304.1,2,6.3,2,22.94,2,0.08,2,1.49,2,2125.9,2,394.2,2,5.1,-999,9,-999,1.35,2,5.0884
  33LG20060321,  SR01,2,1,27,13,2,20060323,124,-55.357,-64.841,2812,100.6,5.53,34.116,2,34.131,2,294.8,2,6.85,2,21.88,2,0.2,2,1.56,2,2119.5,2,404,2,5.53,-999,9,-999,-999,9,5.5219
  33LG20060321,  SR01,2,1,28,14,2,20060323,126,-55.357,-64.841,2812,75.2,6.45,34.066,2,34.073,2,289.8,2,3.12,2,20.98,2,0.29,2,1.45,2,2113.4,2,400.1,2,6.45,-999,9,-999,-999,9,6.4434
  33LG20060321,  SR01,2,1,29,15,2,20060323,127,-55.357,-64.841,2812,49.4,7.73,33.996,2,34.006,2,291.9,2,1.12,2,18.06,2,0.26,2,1.27,2,2092.6,2,367.5,2,7.73,-999,9,-999,-999,9,7.7252
  33LG20060321,  SR01,2,1,30,16,2,20060323,128,-55.357,-64.841,2812,25.7,7.95,33.97,2,33.983,2,294,2,0.74,2,17.23,2,0.24,2,1.2,2,2088.1,2,359.2,2,7.95,-999,9,-999,1.74,2,7.9475
  33LG20060321,  SR01,2,1,31,17,2,20060323,129,-55.357,-64.841,2812,10.4,8.01,33.97,2,-999,9,295.1,2,0.78,2,17.05,2,0.24,2,1.18,2,-999,9,-999,9,-999,-999,9,-999,-999,9,8.009
  33LG20060321,  SR01,2,1,32,18,2,20060323,130,-55.357,-64.841,2812,4.9,8.01,33.97,2,33.975,2,294.4,2,0.74,2,17.46,2,0.23,2,1.15,2,2084.3,2,359.7,2,8.01,-999,9,-999,1.46,2,8.0095
  33LG20060321,  SR01,2,1,33,19,2,20060323,130,-55.357,-64.841,2812,5.3,8.01,33.97,2,34.008,2,294.3,2,0.78,2,17.37,2,0.26,2,1.19,2,-999,9,-999,9,-999,-999,9,-999,-999,9,8.0095
  33LG20060321,  SR01,3,1,34,1,2,20060323,553,-55.709,-64.716,3795,3785.2,0.86,34.712,2,34.716,2,218.1,2,108.97,2,34.74,2,0.02,2,2.14,2,2263,2,504.8,2,0.86,-164.7,2,2.2,0.38,2,0.5812
  33LG20060321,  SR01,3,1,35,2,2,20060323,559,-55.709,-64.716,3795,3558.8,0.87,34.713,2,34.714,2,210.7,2,102.16,2,33.28,2,0.02,2,2.18,2,2262.6,2,499,2,0.87,-162.5,2,2.2,0.43,2,0.6138
  33LG20060321,  SR01,3,1,36,3,2,20060323,611,-55.709,-64.716,3795,3049.7,0.94,34.717,2,34.736,2,207.8,2,109.94,2,34.15,2,0.03,2,2.22,2,-999,9,496.8,2,0.94,-999,9,-999,-999,9,0.7307
  33LG20060321,  SR01,3,1,37,4,2,20060323,625,-55.709,-64.716,3795,2538.3,1.38,34.728,2,34.734,2,201.1,2,95.54,2,32.67,2,0.02,2,2.19,2,-999,9,-999,9,-999,-999,9,-999,-999,9,1.2076
  33LG20060321,  SR01,3,1,38,5,2,20060323,647,-55.709,-64.716,3795,2029.7,1.77,34.727,2,-999,9,190,2,87.18,2,34.32,2,0.02,2,2.13,2,-999,9,-999,9,-999,-999,9,-999,-999,9,1.6343
  33LG20060321,  SR01,3,1,39,6,2,20060323,707,-55.709,-64.716,3795,1519.9,2.14,34.682,2,-999,9,180.3,2,64.32,2,33.05,2,0.02,2,2.11,2,-999,9,-999,9,-999,-999,9,-999,-999,9,2.0403
  33LG20060321,  SR01,3,1,40,7,2,20060323,733,-55.709,-64.716,3795,1011,2.49,34.505,2,-999,9,181.4,2,57.03,2,38.27,2,0.02,2,2.29,2,2248.9,2,594.9,2,2.49,-141.1,2,2.2,0.18,2,2.4253
  33LG20060321,  SR01,3,1,41,8,2,20060323,740,-55.709,-64.716,3795,809.4,2.65,34.414,2,-999,9,193.3,2,49.05,2,37.42,2,0.02,2,2.33,2,-999,9,-999,9,-999,-999,9,-999,-999,9,2.5986
  33LG20060321,  SR01,3,1,42,9,2,20060323,745,-55.709,-64.716,3795,605.5,2.61,34.264,2,-999,9,231.9,2,34.46,2,32.71,2,0.02,2,2.19,2,-999,9,-999,9,-999,-999,9,-999,-999,9,2.5729
  33LG20060321,  SR01,3,1,43,10,2,20060323,749,-55.709,-64.716,3795,506.1,2.54,34.191,2,-999,9,257.2,2,24.34,2,28.69,2,0.02,2,2.25,2,2192.6,2,491.2,2,2.54,-37.8,2,2.2,0.95,2,2.5098
  33LG20060321,  SR01,3,1,44,11,2,20060323,752,-55.709,-64.716,3795,404.5,2.77,34.153,2,-999,9,267,2,22.59,2,31.66,2,0.02,2,2.02,2,-999,9,-999,9,-999,-999,9,-999,-999,9,2.7454
  33LG20060321,  SR01,3,1,45,12,2,20060323,756,-55.709,-64.716,3795,303.6,2.84,34.077,2,-999,9,291.7,2,16.65,2,30.04,2,0.02,2,2.13,2,-999,9,-999,9,-999,-999,9,-999,-999,9,2.8217
  33LG20060321,  SR01,3,1,46,13,2,20060323,759,-55.709,-64.716,3795,204,3.64,34.08,2,-999,9,290.1,2,10.81,2,26.68,2,0.02,2,1.73,2,2153.6,2,420.6,2,3.64,-18.7,2,2.2,1.27,2,3.6265
  33LG20060321,  SR01,3,1,47,14,2,20060323,801,-55.709,-64.716,3795,160.8,4.14,34.098,2,-999,9,289.3,2,9.35,2,25.84,2,0.02,2,1.78,2,2146.7,2,416.4,2,4.14,-999,9,-999,-999,9,4.1288
  33LG20060321,  SR01,3,1,48,15,2,20060323,802,-55.709,-64.716,3795,150.8,4.17,34.09,2,34.09,2,293.3,2,8.67,2,24.57,2,0.02,2,1.77,2,-999,9,-999,9,-999,-999,9,-999,-999,9,4.1595
  33LG20060321,  SR01,3,1,49,16,2,20060323,804,-55.709,-64.716,3795,102.2,4.8,34.121,2,34.121,2,302.3,2,5.55,2,23.6,2,0.03,2,1.62,2,-999,9,392.5,2,4.8,-999,9,-999,1.37,2,4.7924
  33LG20060321,  SR01,3,1,50,17,2,20060323,805,-55.709,-64.716,3795,81.2,4.94,34.125,2,34.127,2,303.9,2,5.26,2,22.53,2,0.55,2,1.59,2,-999,9,390.4,2,4.94,-999,9,-999,-999,9,4.9339
  33LG20060321,  SR01,3,1,51,18,2,20060323,806,-55.709,-64.716,3795,63.9,5.46,34.074,2,34.067,2,306.2,2,2.82,2,21.92,2,0.26,2,1.68,2,-999,9,377.6,2,5.46,-999,9,-999,-999,9,5.4549
  33LG20060321,  SR01,3,1,52,19,2,20060323,808,-55.709,-64.716,3795,25.1,6.69,33.953,2,33.954,2,301.5,2,0.39,2,21.21,2,0.27,2,1.55,2,-999,9,367.1,2,6.69,-999,9,-999,1.82,2,6.6878
  33LG20060321,  SR01,3,1,53,20,2,20060323,810,-55.709,-64.716,3795,10.7,6.69,33.953,2,33.953,2,301.3,2,0.39,2,21.17,2,0.26,2,1.52,2,-999,9,367.4,2,6.69,-999,9,-999,-999,9,6.6891
  33LG20060321,  SR01,3,1,54,21,2,20060323,810,-55.709,-64.716,3795,3.8,6.69,33.953,2,33.953,2,301,2,0.39,2,20.64,2,0.26,2,1.5,2,-999,9,-999,9,-999,-999,9,-999,-999,9,6.6897
  33LG20060321,  SR01,3,1,55,22,2,20060323,811,-55.709,-64.716,3795,5,6.69,33.953,2,33.955,2,301.1,2,0.39,2,20.37,2,0.27,2,2.1,3,-999,9,369.2,2,6.69,-999,9,-999,1.85,2,6.6896
  33LG20060321,  SR01,4,1,56,1,2,20060323,1201,-56.066,-64.607,3495,3105,0.91,34.715,2,34.714,2,210.9,2,115.59,2,33.74,2,0.02,2,2.21,2,2255.6,2,479.2,2,0.91,-999,9,-999,0.42,2,0.6963
  33LG20060321,  SR01,4,1,57,2,2,20060323,1204,-56.066,-64.607,3495,3047.5,0.91,34.715,2,34.713,2,209,2,109.81,2,33.31,2,0.02,2,2.13,2,-999,9,-999,9,-999,-999,9,-999,-999,9,0.7017
  33LG20060321,  SR01,4,1,58,3,2,20060323,1215,-56.066,-64.607,3495,2537.4,1.11,34.722,2,34.721,2,203.3,2,104.44,2,34.17,2,0.03,2,2.16,2,-999,9,-999,9,-999,-999,9,-999,-999,9,0.9429
  33LG20060321,  SR01,4,1,59,4,2,20060323,1226,-56.066,-64.607,3495,2027.4,1.53,34.726,2,34.725,2,193.2,2,95.98,2,34.17,2,0.03,2,2.14,2,2259,2,513.9,2,1.53,-999,9,-999,-999,9,1.3982
  33LG20060321,  SR01,4,1,60,5,2,20060323,1238,-56.066,-64.607,3495,1519.2,1.87,34.709,2,34.711,2,181.4,2,91.17,2,34.45,2,0.02,2,2.22,2,-999,9,-999,9,-999,-999,9,-999,-999,9,1.7734
  33LG20060321,  SR01,4,1,61,6,2,20060323,1248,-56.066,-64.607,3495,1011.8,2.19,34.65,2,34.649,2,177.5,2,65.07,2,35.87,2,0.02,2,2.22,2,2254.1,2,571.2,2,2.19,-999,9,-999,0.37,2,2.1274
  33LG20060321,  SR01,4,1,62,7,2,20060323,1253,-56.066,-64.607,3495,808.5,2.24,34.592,2,34.59,2,177,2,64.22,2,33.63,2,0.03,2,2.21,2,-999,9,-999,9,-999,-999,9,-999,-999,9,2.1911
  33LG20060321,  SR01,4,1,63,8,2,20060323,1258,-56.066,-64.607,3495,607.1,2.3,34.478,2,34.479,2,183.5,2,55.07,2,36.66,2,0.02,2,2.27,2,2244.6,2,608,2,2.3,-999,9,-999,-999,9,2.2641
  33LG20060321,  SR01,4,1,64,9,2,20060323,1301,-56.066,-64.607,3495,505.1,2.28,34.419,2,34.418,2,194.4,2,50.86,2,37.22,2,0.03,2,2.32,2,-999,9,-999,9,-999,-999,9,-999,0.48,2,2.2507
  33LG20060321,  SR01,4,1,65,10,2,20060323,1304,-56.066,-64.607,3495,404.7,2.06,34.326,2,34.329,2,215.7,2,44.03,2,36.1,2,0.16,2,2.44,2,2222.2,2,568.9,2,2.06,-999,9,-999,0.6,2,2.0376
  33LG20060321,  SR01,4,1,66,11,2,20060323,1307,-56.066,-64.607,3495,302.1,1.5,34.203,2,34.202,2,257.5,2,36.06,2,34.38,2,0.03,2,2.14,2,-999,9,-999,9,-999,-999,9,-999,-999,9,1.485
  33LG20060321,  SR01,4,1,67,12,2,20060323,1310,-56.066,-64.607,3495,202.9,0.05,33.978,2,33.98,2,324,2,24.03,2,29.39,2,0.13,2,2.03,2,2171,2,414.5,2,0.05,-999,9,-999,-999,9,0.0427
  33LG20060321,  SR01,4,1,68,13,2,20060323,1311,-56.066,-64.607,3495,160.8,-0.41,33.876,2,33.875,2,348.8,2,19.87,2,28.9,2,0.21,2,1.92,2,2158,2,377.5,2,-0.41,-999,9,-999,1.27,2,-0.4151
  33LG20060321,  SR01,4,1,69,14,2,20060323,1313,-56.066,-64.607,3495,100.2,1.55,33.808,2,33.811,2,345.4,2,9.91,2,26.28,2,0.26,2,1.76,2,2139,2,368.3,2,1.55,-999,9,-999,1.42,2,1.5452
  33LG20060321,  SR01,4,1,70,15,2,20060323,1315,-56.066,-64.607,3495,75.3,3.6,33.8,2,33.799,2,328.8,2,5.12,2,24.22,2,0.29,2,1.72,2,-999,9,-999,9,-999,-999,9,-999,-999,9,3.5952
  33LG20060321,  SR01,4,1,71,16,2,20060323,1316,-56.066,-64.607,3495,48.8,4.85,33.782,2,33.784,2,319.7,2,3.16,2,23.87,2,0.29,2,1.57,2,2118.9,2,377.6,2,4.85,-999,9,-999,-999,9,4.8464
  33LG20060321,  SR01,4,1,72,17,2,20060323,1317,-56.066,-64.607,3495,24.2,5.09,33.778,2,33.777,2,317.3,2,2.63,2,25.05,2,0.29,2,1.57,2,-999,9,377.2,2,5.09,-999,9,-999,1.72,2,5.0882
  33LG20060321,  SR01,4,1,73,18,2,20060323,1318,-56.066,-64.607,3495,10,5.07,33.734,2,33.735,2,312.8,2,2.61,2,22.7,2,0.31,2,1.42,2,2114.1,2,371.9,2,5.07,-999,9,-999,-999,9,5.0692
  33LG20060321,  SR01,4,1,74,19,2,20060323,1318,-56.066,-64.607,3495,5.6,5.08,33.734,2,33.734,2,317.1,2,2.7,2,24.17,2,0.31,2,1.48,2,-999,9,-999,9,-999,-999,9,-999,-999,9,5.0796
  33LG20060321,  SR01,4,1,75,20,2,20060323,1319,-56.066,-64.607,3495,4.7,5.08,33.734,2,33.735,2,317.3,2,2.63,2,24.42,2,0.34,2,1.49,2,2115.9,2,375.1,2,5.08,-999,9,-999,1.49,2,5.0796
  33LG20060321,  SR01,5,1,76,1,2,20060323,1641,-56.421,-64.494,3689,2817,1.13,34.721,2,34.726,2,204.6,2,112.31,2,31.33,2,0.03,2,2.15,2,2260,2,505.4,2,1.13,-999,9,-999,0.43,2,0.9378
  33LG20060321,  SR01,5,1,77,2,2,20060323,1648,-56.421,-64.494,3689,2538.3,1.28,34.724,2,34.725,2,201.5,2,107.79,2,33.1,2,0.02,2,2.23,2,-999,9,-999,9,-999,-999,9,-999,-999,9,1.1095
  33LG20060321,  SR01,5,1,78,3,2,20060323,1700,-56.421,-64.494,3689,2029.8,1.67,34.724,2,34.723,2,191.6,2,98.66,2,34.18,2,0.02,2,2.16,2,2264.5,2,525.4,2,1.67,-999,9,-999,-999,9,1.5358
  33LG20060321,  SR01,5,1,79,4,2,20060323,1710,-56.421,-64.494,3689,1519.7,2.06,34.699,2,34.699,2,183.8,2,79.12,2,33.55,2,0.02,2,2.09,2,-999,9,-999,9,-999,-999,9,-999,-999,9,1.9612
  33LG20060321,  SR01,5,1,80,5,2,20060323,1720,-56.421,-64.494,3689,1011.3,2.34,34.606,2,34.607,2,176.6,2,70.95,2,35.11,2,0.02,2,2.17,2,-999,9,-999,9,-999,-999,9,-999,0.39,2,2.2763
  33LG20060321,  SR01,5,1,81,6,2,20060323,1724,-56.421,-64.494,3689,808.5,2.47,34.531,2,34.532,2,179.7,2,60,2,34.8,2,0.07,2,2.32,2,2252.8,2,591.1,2,2.47,-999,9,-999,-999,9,2.4197
  33LG20060321,  SR01,5,1,82,7,2,20060323,1729,-56.421,-64.494,3689,606.3,2.59,34.401,2,34.407,2,196.1,2,48.84,2,34.84,2,0.02,2,2.36,2,-999,9,-999,9,-999,-999,9,-999,-999,9,2.5528
  33LG20060321,  SR01,5,1,83,8,2,20060323,1732,-56.421,-64.494,3689,507.1,2.55,34.32,2,34.323,2,216.7,2,41.15,2,33.13,2,0.02,2,2.16,2,-999,9,-999,9,-999,-999,9,-999,-999,9,2.5195
  33LG20060321,  SR01,5,1,84,9,2,20060323,1734,-56.421,-64.494,3689,403.1,2.51,34.254,2,34.259,2,235,2,34.64,2,29.73,2,0.02,2,2.1,2,2208,2,533.7,2,2.51,-999,9,-999,0.77,2,2.4863
  33LG20060321,  SR01,5,1,85,10,2,20060323,1737,-56.421,-64.494,3689,352.8,2.29,34.19,2,34.196,2,258.4,2,30.81,2,29.64,2,0.02,2,2.14,2,2193.1,2,494.2,2,2.29,-999,9,-999,-999,9,2.2701
  33LG20060321,  SR01,5,1,86,11,2,20060323,1739,-56.421,-64.494,3689,301.6,2.55,34.198,2,34.201,2,254.6,2,28.71,2,31.87,2,0.07,2,2.01,2,2190.9,2,496.7,2,2.55,-999,9,-999,0.9,2,2.5325
  33LG20060321,  SR01,5,1,87,12,2,20060323,1741,-56.421,-64.494,3689,201.5,2.43,34.083,2,34.097,2,292,2,19.3,2,30.11,2,0.03,2,1.99,2,2166.7,2,441.9,2,2.43,-999,9,-999,-999,9,2.4187
  33LG20060321,  SR01,5,1,88,13,2,20060323,1744,-56.421,-64.494,3689,151.2,2.66,34.063,2,34.065,2,299.7,2,16.38,2,29.08,2,0.07,2,1.95,2,-999,9,-999,9,-999,-999,9,-999,-999,9,2.6513
  33LG20060321,  SR01,5,1,89,14,2,20060323,1746,-56.421,-64.494,3689,100.7,2.98,34.027,2,34.029,2,311.2,2,12.41,2,27.36,2,0.18,2,1.82,2,2147.5,2,409,2,2.98,-999,9,-999,1.26,2,2.974
  33LG20060321,  SR01,5,1,90,15,2,20060323,1747,-56.421,-64.494,3689,79.5,4.14,33.981,2,33.989,2,316.6,2,7.49,2,25.16,2,0.36,2,1.75,2,2131.3,2,393.2,2,4.14,-999,9,-999,-999,9,4.1345
  33LG20060321,  SR01,5,1,91,16,2,20060323,1749,-56.421,-64.494,3689,60.8,5.32,33.943,2,33.948,2,312.6,2,3.85,2,23.89,2,0.3,2,1.69,2,-999,9,-999,9,-999,-999,9,-999,-999,9,5.3153
  33LG20060321,  SR01,5,1,92,17,2,20060323,1749,-56.421,-64.494,3689,50.2,6.06,33.919,2,33.929,2,309.2,2,2.42,2,23.02,2,0.27,2,1.59,2,2114.7,2,379.5,2,6.06,-999,9,-999,-999,9,6.0558
  33LG20060321,  SR01,5,1,93,18,2,20060323,1751,-56.421,-64.494,3689,25.8,6.45,33.914,2,33.914,2,306.3,2,1.61,2,22.28,2,0.26,2,1.56,2,2107,2,373.2,2,6.45,-999,9,-999,1.76,2,6.4478
  33LG20060321,  SR01,5,1,94,19,2,20060323,1752,-56.421,-64.494,3689,10.4,6.42,33.909,2,33.911,2,306.4,2,1.35,2,22.12,2,0.76,2,1.54,2,-999,9,-999,9,-999,-999,9,-999,-999,9,6.4191
  33LG20060321,  SR01,5,1,95,20,2,20060323,1752,-56.421,-64.494,3689,9.9,6.42,33.908,2,33.91,2,306.8,2,1.31,2,22.41,2,0.27,2,1.57,2,-999,9,-999,9,-999,-999,9,-999,-999,9,6.4191
  33LG20060321,  SR01,5,1,96,21,2,20060323,1753,-56.421,-64.494,3689,4.7,6.42,33.908,2,33.911,2,305.5,2,1.31,2,22.15,2,0.26,2,1.37,2,2110,2,373.8,2,6.42,-999,9,-999,1.78,2,6.4196
  33LG20060321,  SR01,5,1,97,22,2,20060323,1753,-56.421,-64.494,3689,5,6.42,33.908,2,33.911,2,305.7,2,1.38,2,21.68,2,0.27,2,1.43,2,-999,9,-999,9,-999,-999,9,-999,-999,9,6.4196
  33LG20060321,  SR01,6,1,98,1,2,20060323,2125,-56.777,-64.369,3977,3966.7,0.83,34.712,2,34.709,2,213.3,2,119.28,2,33.31,2,0.02,2,2.16,2,2260.7,2,499,2,0.83,-164.6,2,2.2,0.42,2,0.5333
