EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PH_SWS,PH_TEMP,PH_SWS_FLAG_W,CHLORA,CHLORA_FLAG_W,PHAEO,PHAEO_FLAG_W,THETA
,,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,PPM,,,DEGC,,UG/L,,UG/L,,DEGC
  35LU19950909, AR04g,    61,  1,      2,2,19950929, -4.0002, -34.9997,   20,   3352.1,   2.5993,  34.9178,2,  34.9168,2,    259.0,2,    258.6,2,    30.47,2,    20.27,2,     0.00,2,     1.30,2,    0.085,2,    0.038,2,   2156.6,3,   -999.0,9,   7.7700,    25.00,2,  -999.00,9,  -999.00,9,   2.3203
  35LU19950909, AR04g,    61,  1,      1,2,19950929, -4.0002, -34.9997,   20,   3492.6,   2.5607,  34.9139,2,  34.9131,2,    260.0,2,    259.0,2,    30.50,2,    20.21,2,     0.00,2,     1.29,2,    0.099,2,    0.045,2,   2143.1,3,   -999.0,9,   7.7653,    25.00,2,  -999.00,9,  -999.00,9,   2.2675
  35LU19950909, AR04g,    62,  1,     19,2,19950929, -3.4903, -34.9212,   20,     15.5,  26.3167,  36.3178,2,  36.3211,2,    195.9,2,    202.1,2,     0.57,2,     0.00,2,     0.01,2,     0.07,2, -999.000,9, -999.000,9,   -999.0,9,    381.1,2,-999.0000,  -999.00,9,     0.09,2,     0.02,2,  26.3132
  35LU19950909, AR04g,    62,  1,     18,2,19950929, -3.4903, -34.9212,   20,     77.7,  26.3103,  36.3147,2,  36.3188,2,    201.4,2,    202.1,2,     0.53,2,     0.00,2,     0.01,2,     0.08,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,  26.2927
  35LU19950909, AR04g,    62,  1,     17,2,19950929, -3.4903, -34.9212,   20,    121.6,  20.7006,  36.3090,2,  36.6901,2,    186.0,2,    186.2,2,     0.84,2,     1.26,2,     0.13,2,     0.27,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,  20.6774
  35LU19950909, AR04g,    62,  1,     16,2,19950929, -3.4903, -34.9212,   20,    247.7,   9.7904,  34.8769,2,  34.8807,2,    106.9,2,    106.2,2,    12.86,2,    28.82,2,     0.01,2,     1.82,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   9.7620
  35LU19950909, AR04g,    62,  1,     15,2,19950929, -3.4903, -34.9212,   20,    398.2,   8.5642,  34.7437,2,  34.7427,2,    126.2,2,     88.0,2,    16.76,2,    33.75,2,     0.01,2,     2.12,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   8.5219
  35LU19950909, AR04g,    62,  1,     14,2,19950929, -3.4903, -34.9212,   20,    598.5,   5.8262,  34.5148,2,  34.5117,2,    133.2,2,    136.0,2,    24.31,2,    34.21,2,     0.01,2,     2.26,2,    0.222,2,    0.109,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   5.7743
  35LU19950909, AR04g,    62,  1,     13,2,19950929, -3.4903, -34.9212,   20,    798.1,   4.6708,  34.4764,2,  34.4818,2,    150.2,2,    149.8,2,    30.75,2,    34.54,2,     0.01,2,     2.31,2,    0.102,2,    0.045,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   4.6075
  35LU19950909, AR04g,    62,  1,     12,2,19950929, -3.4903, -34.9212,   20,    998.9,   4.2960,  34.5599,2,  34.5712,2,    164.4,2,    164.1,2,    32.43,2,    32.55,2,     0.01,2,     2.19,2,    0.069,2,    0.038,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   4.2180
  35LU19950909, AR04g,    62,  1,     11,2,19950929, -3.4903, -34.9212,   20,   1198.1,   4.4252,  34.7650,2,  34.7622,2,    178.4,2,    177.6,2,    27.01,2,    29.69,2,     0.01,2,     1.91,2,    0.045,2,    0.019,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   4.3284
  35LU19950909, AR04g,    62,  1,     10,2,19950929, -3.4903, -34.9212,   20,   1397.7,   4.3730,  34.9327,2,  34.9194,2,    215.3,2,    211.9,2,    20.21,2,    24.32,2,     0.01,2,     1.53,2,    0.087,2,    0.045,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   4.2582
  35LU19950909, AR04g,    62,  1,      9,2,19950929, -3.4903, -34.9212,   20,   1497.1,   4.2113,  34.9677,2,  34.9692,2,    233.6,2,    233.9,2,    17.32,2,    21.50,2,     0.01,2,     1.34,2,    0.150,2,    0.075,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   4.0890
  35LU19950909, AR04g,    62,  1,      8,2,19950929, -3.4903, -34.9212,   20,   1593.0,   4.0635,  34.9810,2,  34.9812,2,    244.1,2,    242.7,2,    16.46,2,    20.06,2,     0.01,2,     1.28,2,    0.188,2,    0.096,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.9340
  35LU19950909, AR04g,    62,  1,      7,2,19950929, -3.4903, -34.9212,   20,   1694.6,   3.9001,  34.9821,2,  34.9820,2,    250.1,2,    248.5,2,    16.65,2,    19.54,2,     0.01,2,     1.26,2,    0.175,2,    0.090,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.7631
  35LU19950909, AR04g,    62,  1,      6,2,19950929, -3.4903, -34.9212,   20,   1795.4,   3.7446,  34.9801,2,  34.9804,2,    254.2,2,    252.5,2,    17.09,2,    19.39,2,     0.01,2,     1.24,2,    0.182,2,    0.091,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.6002
  35LU19950909, AR04g,    62,  1,      5,2,19950929, -3.4903, -34.9212,   20,   1897.0,   3.6054,  34.9765,2,  34.9764,2,    255.8,2,    254.7,2,    17.72,2,    19.16,2,     0.01,2,     1.22,2,    0.168,2,    0.086,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.4534
  35LU19950909, AR04g,    62,  1,      4,2,19950929, -3.4903, -34.9212,   20,   1898.2,   3.6048,  34.9763,2,  34.9763,2,    256.0,2,    254.9,2,    17.81,2,    19.15,2,     0.01,2,     1.22,2,    0.166,2,    0.087,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.4527
  35LU19950909, AR04g,    62,  1,      3,2,19950929, -3.4903, -34.9212,   20,   1995.9,   3.4700,  34.9714,2,  34.9711,2,    258.1,2,    256.3,2,    18.76,2,    19.05,2,     0.01,2,     1.22,2,    0.156,2,    0.076,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.3107
  35LU19950909, AR04g,    62,  1,      2,2,19950929, -3.4903, -34.9212,   20,   2196.3,   3.2564,  34.9603,2,  34.9610,2,    258.6,2,    257.3,2,    21.11,2,    19.22,2,     0.01,2,     1.24,2,    0.105,2,    0.051,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.0814
  35LU19950909, AR04g,    62,  1,      1,2,19950929, -3.4903, -34.9212,   20,   2324.2,   3.1731,  34.9562,2,  34.9567,2,    257.0,2,    258.0,2,    22.01,2,    19.23,2,     0.01,2,     1.24,2,    0.108,2,    0.049,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   2.9872
  35LU19950909, AR04g,    63,  1,      3,2,19951002,  0.5258, -45.0350,   20,      2.3,  26.8881,  36.2312,2,  36.2380,2,    202.6,2,    200.2,2,     0.52,2,     0.00,2,     0.00,2,     0.01,2, -999.000,9, -999.000,9,   2048.5,2,    362.2,2,   8.0984,    25.00,2,     0.08,2,     0.02,2,  26.8876
  35LU19950909, AR04g,    63,  1,      2,2,19951002,  0.5258, -45.0350,   20,     98.6,  26.8076,  36.2496,2,  36.2483,2,    204.7,2,    199.3,2,     0.45,2,     0.00,2,     0.00,2,     0.01,2, -999.000,9, -999.000,9,   1755.6,3,   -999.0,9,   8.0904,    25.00,2,  -999.00,9,  -999.00,9,  26.7850
  35LU19950909, AR04g,    63,  1,      1,2,19951002,  0.5258, -45.0350,   20,    153.7,  23.4299,  36.7269,2,  36.6027,2,    203.4,2,    191.9,2,     1.22,2,     1.91,2,     0.17,2,     0.25,2, -999.000,9, -999.000,9,   2113.7,2,   -999.0,9,   8.0221,    25.00,2,  -999.00,9,  -999.00,9,  23.3979
  35LU19950909, AR04g,    64,  1,      5,2,19951002,  0.3912, -45.1020,   20,      2.8,  27.0688,  36.2571,2,  36.2560,2,    198.5,2,    196.8,2,     0.23,2,     0.00,2,     0.00,2,     0.03,2, -999.000,9, -999.000,9,   2022.2,2,    373.3,2,   8.0810,    25.00,2,     0.16,2,     0.06,2,  27.0682
  35LU19950909, AR04g,    64,  1,      4,2,19951002,  0.3912, -45.1020,   20,     88.4,  26.9195,  36.2455,2,  36.2463,2,    199.0,2,    196.8,2,     0.39,2,     0.00,2,     0.01,2,     0.05,2, -999.000,9, -999.000,9,   2046.7,2,   -999.0,9,   8.0918,    25.00,2,  -999.00,9,  -999.00,9,  26.8992
  35LU19950909, AR04g,    64,  1,      3,2,19951002,  0.3912, -45.1020,   20,    140.8,  17.8442,  35.8732,2,  36.0716,2,    191.8,2,    182.2,2,     2.65,2,     6.20,2,     0.11,2,     0.53,2, -999.000,9, -999.000,9,   2115.6,2,   -999.0,9,   7.9680,    25.00,2,  -999.00,9,  -999.00,9,  17.8200
  35LU19950909, AR04g,    64,  1,      2,2,19951002,  0.3912, -45.1020,   20,    249.9,  12.7048,  35.2163,2,  35.0764,2,    153.1,2,    143.6,2,     9.51,2,    21.31,2,     0.01,2,     1.44,2, -999.000,9, -999.000,9,   2180.0,2,   -999.0,9,   7.7492,    25.00,2,  -999.00,9,  -999.00,9,  12.6709
  35LU19950909, AR04g,    64,  1,      1,2,19951002,  0.3912, -45.1020,   20,    395.7,   8.4525,  34.7346,2,  34.7321,2,    149.9,2,    150.5,2,    15.52,2,    27.04,2,     0.00,2,     1.82,2, -999.000,9, -999.000,9,   2176.2,2,   -999.0,9,   7.6830,    25.00,2,  -999.00,9,  -999.00,9,   8.4108
  35LU19950909, AR04g,    65,  1,      9,2,19951002,  0.4185, -45.0927,   15,      4.1,  27.0342,  36.2486,2,  36.2774,2,    197.0,2,    197.5,2,     0.26,2,     0.00,2,     0.00,2,     0.04,2, -999.000,9, -999.000,9,   2034.7,2,    369.9,2,   8.0906,    25.00,2,     0.14,2,     0.04,2,  27.0333
  35LU19950909, AR04g,    65,  1,      8,2,19951002,  0.4185, -45.0927,   15,     65.6,  26.7796,  36.2496,2,  36.2510,2,    195.0,2,    198.3,2,     0.41,2,     0.02,2,     0.01,2,     0.05,2, -999.000,9, -999.000,9,   2028.2,2,   -999.0,9,   8.0989,    25.00,2,  -999.00,9,  -999.00,9,  26.7646
  35LU19950909, AR04g,    65,  1,      7,2,19951002,  0.4185, -45.0927,   15,    118.2,  23.7016,  36.7182,2,  36.6880,2,    194.8,2,    195.4,2,     0.98,2,     1.38,2,     0.21,2,     0.23,2, -999.000,9, -999.000,9,   2097.9,2,   -999.0,9,   8.0449,    25.00,2,  -999.00,9,  -999.00,9,  23.6768
  35LU19950909, AR04g,    65,  1,      6,2,19951002,  0.4185, -45.0927,   15,    298.7,  10.4446,  34.9519,2,  34.9438,2,    137.6,2,    137.6,2,    11.48,2,    24.35,2,     0.00,2,     1.62,2, -999.000,9, -999.000,9,   2173.6,2,   -999.0,9,   7.7179,    25.00,2,  -999.00,9,  -999.00,9,  10.4088
  35LU19950909, AR04g,    65,  1,      5,2,19951002,  0.4185, -45.0927,   15,    498.0,   6.1166,  34.5438,2,  34.5494,2,    153.2,2,    153.4,2,    22.77,2,    31.66,2,     0.00,2,     2.13,2,    0.470,2,    0.242,2,   2201.7,2,   -999.0,9,   7.6343,    25.00,2,  -999.00,9,  -999.00,9,   6.0726
  35LU19950909, AR04g,    65,  1,      4,2,19951002,  0.4185, -45.0927,   15,    698.8,   5.1069,  34.5221,2,  34.5234,2,    152.8,2,    154.0,2,    27.88,2,    33.36,2,     0.00,2,     2.27,2,    0.204,2,    0.101,2,   2208.6,2,   -999.0,9,   7.6087,    25.00,2,  -999.00,9,  -999.00,9,   5.0496
  35LU19950909, AR04g,    65,  1,      3,2,19951002,  0.4185, -45.0927,   15,    898.2,   4.6195,  34.5993,2,  34.5991,2,    160.6,2,    161.0,2,    30.03,2,    32.47,2,     0.00,2,     2.22,2,    0.096,2,    0.049,2,   2194.0,3,   -999.0,9,   7.6180,    25.00,2,  -999.00,9,  -999.00,9,   4.5478
  35LU19950909, AR04g,    65,  1,      2,2,19951002,  0.4185, -45.0927,   15,   1066.9,   4.6110,  34.7221,2,  34.7125,2,    166.6,2,    169.0,2,    27.93,2,    30.46,2,     0.00,2,     2.08,2,    0.067,2,    0.031,2,   2172.5,3,   -999.0,9,   7.6423,    25.00,2,  -999.00,9,  -999.00,9,   4.5244
  35LU19950909, AR04g,    65,  1,      1,2,19951002,  0.4185, -45.0927,   15,   1067.0,   4.6100,  34.7205,2,  34.7163,2,    166.6,2,    169.8,2,    27.74,2,    30.43,2,     0.00,2,     2.07,2,    0.056,2,    0.034,2,   2187.7,3,   -999.0,9,   7.6423,    25.00,2,  -999.00,9,  -999.00,9,   4.5234
  35LU19950909, AR04g,    66,  1,     19,2,19951002,  0.5053, -45.0558,   20,      1.3,  26.9448,  36.2474,2,  36.2428,2,    199.0,2,    198.4,2,     0.21,2,     0.00,2,     0.01,2,     0.02,2, -999.000,9, -999.000,9,   -999.0,9,    369.6,2,-999.0000,  -999.00,9,     0.21,2,     0.05,2,  26.9445
  35LU19950909, AR04g,    66,  1,     18,2,19951002,  0.5053, -45.0558,   20,     78.1,  26.8401,  36.2514,2,  36.2450,2,    198.4,2,    198.9,2,     0.27,2,     0.00,2,     0.01,2,     0.02,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,  26.8222
  35LU19950909, AR04g,    66,  1,     17,2,19951002,  0.5053, -45.0558,   20,    118.8,  24.3866,  36.7637,2,  36.6756,2,    199.7,2,    193.0,2,     0.93,2,     1.43,2,     0.20,2,     0.23,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,  24.3611
  35LU19950909, AR04g,    66,  1,     16,2,19951002,  0.5053, -45.0558,   20,    198.0,  12.1533,  35.1216,2,  35.1078,2,    170.7,2,    153.8,2,     8.29,2,    19.27,2,     0.01,2,     1.31,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,  12.1272
  35LU19950909, AR04g,    66,  1,     15,2,19951002,  0.5053, -45.0558,   20,    298.5,  10.7541,  34.9889,2,  34.9595,2,    133.7,2,    137.0,2,    10.89,2,    23.81,2,     0.01,2,     1.58,2, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,  10.7177
  35LU19950909, AR04g,    66,  1,     14,2,19951002,  0.5053, -45.0558,   20,    596.7,   5.5639,  34.5250,2,  34.5290,2,    149.6,2,    148.5,2,    25.36,2,    33.02,2,     0.01,2,     2.22,2,    0.271,2,    0.139,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   5.5133
  35LU19950909, AR04g,    66,  1,     13,2,19951002,  0.5053, -45.0558,   20,    796.3,   4.6467,  34.5512,2,  34.5551,2,    159.6,2,    160.2,2,    30.63,2,    32.82,2,     0.00,2,     2.24,2,    0.123,2,    0.068,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   4.5836
  35LU19950909, AR04g,    66,  1,     12,2,19951002,  0.5053, -45.0558,   20,    996.7,   4.5192,  34.6591,2,  34.6620,2,    165.6,2,    167.0,2,    29.24,2,    31.07,2,     0.00,2,     2.12,2,    0.088,2,    0.048,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   4.4396
  35LU19950909, AR04g,    66,  1,     11,2,19951002,  0.5053, -45.0558,   20,   1195.9,   4.5539,  34.8091,2,  34.8121,2,    179.7,2,    181.2,2,    25.00,2,    27.88,2,     0.01,2,     1.89,2,    0.061,2,    0.036,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   4.4560
  35LU19950909, AR04g,    66,  1,     10,2,19951002,  0.5053, -45.0558,   20,   1396.7,   4.5387,  34.9603,2,  34.9604,2,    218.0,2,    216.9,2,    18.25,2,    22.34,2,     0.00,2,     1.49,2,    0.167,2,    0.089,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   4.4222
  35LU19950909, AR04g,    66,  1,      9,2,19951002,  0.5053, -45.0558,   20,   1497.3,   4.2820,  34.9895,2,  34.9880,2,    238.8,2,    243.9,2,    15.91,2,    20.03,2,     0.00,2,     1.33,2,    0.243,2,    0.124,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   4.1588
  35LU19950909, AR04g,    66,  1,      8,2,19951002,  0.5053, -45.0558,   20,   1596.7,   4.1795,  34.9899,2,  34.9898,2,    242.9,2,    242.5,2,    15.71,2,    19.73,2,     0.00,2,     1.31,2,    0.217,2,    0.122,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   4.0482
  35LU19950909, AR04g,    66,  1,      7,2,19951002,  0.5053, -45.0558,   20,   1698.5,   4.0845,  34.9951,2,  34.9933,2,    249.2,2,    248.2,2,    15.04,2,    19.06,2,     0.00,2,     1.25,2,    0.283,2,    0.149,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.9448
  35LU19950909, AR04g,    66,  1,      6,2,19951002,  0.5053, -45.0558,   20,   1796.6,   3.9633,  34.9920,2,  34.9912,2,    251.8,2,    249.7,2,    15.42,2,    19.03,2,     0.00,2,     1.26,2,    0.261,2,    0.134,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.8159
  35LU19950909, AR04g,    66,  1,      5,2,19951002,  0.5053, -45.0558,   20,   1899.2,   3.7737,  34.9867,2,  34.9861,2,    255.7,2,    255.4,2,    15.75,2,    18.55,2,     0.00,2,     1.22,2,    0.242,2,    0.128,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.6191
  35LU19950909, AR04g,    66,  1,      4,2,19951002,  0.5053, -45.0558,   20,   1998.5,   3.7104,  34.9843,2,  34.9840,2,    256.3,2,    256.4,2,    16.13,2,    18.53,2,     0.00,2,     1.22,2,    0.236,2,    0.135,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.5472
  35LU19950909, AR04g,    66,  1,      2,2,19951002,  0.5053, -45.0558,   20,   2197.9,   3.3368,  34.9682,2,  34.9670,2,    257.3,2,    258.8,2,    18.92,2,    18.62,2,     0.00,2,     1.24,2,    0.152,2,    0.077,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.1603
  35LU19950909, AR04g,    66,  1,      3,2,19951002,  0.5053, -45.0558,   20,   2198.1,   3.3464,  34.9678,2,  34.9677,2,    257.2,2,    258.7,2,    18.85,2,    18.64,2,     0.00,2,     1.24,2,    0.166,2,    0.092,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.1697
  35LU19950909, AR04g,    66,  1,      1,2,19951002,  0.5053, -45.0558,   20,   2268.9,   3.3371,  34.9678,2,  34.9674,2,    257.0,2,    258.6,2,    18.96,2,    18.62,2,     0.00,2,     1.24,2,    0.154,2,    0.084,2,   -999.0,9,   -999.0,9,-999.0000,  -999.00,9,  -999.00,9,  -999.00,9,   3.1537
  35LU19950909, AR04g,    67,  1,     22,2,19951002,  0.6082, -44.9917,   15,      4.0,  27.2877,  36.2367,2,  36.2377,2,    197.6,2,    199.8,2,     0.37,2,     0.47,2,     0.00,2,     0.01,2, -999.000,9, -999.000,9,   2028.3,2,    363.7,2,   8.1044,    25.00,2,     0.08,2,     0.01,2,  27.2868
  35LU19950909, AR04g,    67,  1,     21,2,19951002,  0.6082, -44.9917,   15,     98.7,  26.7278,  36.2523,2,  36.2398,2,    201.5,2,    199.8,2,     0.32,2,     0.46,2,     0.00,2,     0.01,2, -999.000,9, -999.000,9,   2023.2,2,   -999.0,9,   8.0993,    25.00,2,  -999.00,9,  -999.00,9,  26.7052
  35LU19950909, AR04g,    67,  1,     20,2,19951002,  0.6082, -44.9917,   15,    172.5,  15.0966,  35.5160,2,  35.5087,2,    187.2,2,    178.9,2,     3.72,2,    10.99,2,     0.02,2,     0.77,2, -999.000,9, -999.000,9,   2122.7,2,   -999.0,9,   7.8984,    25.00,2,  -999.00,9,  -999.00,9,  15.0703
  35LU19950909, AR04g,    67,  1,     19,2,19951002,  0.6082, -44.9917,   15,    245.2,  11.2157,  35.0200,2,  35.0156,2,    157.5,2,    156.3,2,     8.64,2,    20.76,2,     0.00,2,     1.36,2, -999.000,9, -999.000,9,   2153.9,2,   -999.0,9,   7.7752,    25.00,2,  -999.00,9,  -999.00,9,  11.1850
  35LU19950909, AR04g,    67,  1,     18,2,19951002,  0.6082, -44.9917,   15,    395.3,   8.9086,  34.7811,2,  34.7954,2,    138.6,2,    136.6,2,    13.42,2,    27.39,2,     0.00,2,     1.76,2, -999.000,9, -999.000,9,   2177.1,2,   -999.0,9,   7.6801,    25.00,2,  -999.00,9,  -999.00,9,   8.8655
  35LU19950909, AR04g,    67,  1,     17,2,19951002,  0.6082, -44.9917,   15,    596.4,   5.4883,  34.5004,2,  34.4996,2,    155.1,2,    155.9,2,    24.36,2,    32.87,2,     0.00,2,     2.17,2,    0.316,2,    0.151,2,   2183.0,2,   -999.0,9,   7.6196,    25.00,2,  -999.00,9,  -999.00,9,   5.4381
  35LU19950909, AR04g,    67,  1,     16,2,19951002,  0.6082, -44.9917,   15,    796.5,   4.3628,  34.5201,2,  34.5186,2,    167.9,2,    168.4,2,    30.77,2,    32.83,2,     0.00,2,     2.21,2,    0.132,2,    0.063,2,   2185.9,3,   -999.0,9,   7.6291,    25.00,3,  -999.00,9,  -999.00,9,   4.3015
  35LU19950909, AR04g,    67,  1,     15,2,19951002,  0.6082, -44.9917,   15,    998.1,   4.5116,  34.6729,2,  34.6716,2,    166.2,2,    166.3,2,    27.96,2,    31.29,2,     0.00,2,     2.09,2,    0.045,2,    0.024,2,   2175.9,3,   -999.0,9,   7.6384,    25.00,2,  -999.00,9,  -999.00,9,   4.4319
  35LU19950909, AR04g,    67,  1,     14,2,19951002,  0.6082, -44.9917,   15,   1196.3,   4.5977,  34.8219,2,  34.7650,2,    180.7,2,    171.3,2,    25.11,2,    29.57,2,     0.00,2,     1.96,2,    0.038,2,    0.019,2,   2198.9,2,   -999.0,9,   7.6468,    25.00,3,  -999.00,9,  -999.00,9,   4.4995
  35LU19950909, AR04g,    67,  1,     13,2,19951002,  0.6082, -44.9917,   15,   1396.9,   4.5219,  34.9535,2,  34.9528,2,    215.7,2,    214.2,2,    17.59,2,    23.06,2,     0.00,2,     1.49,2,    0.127,2,    0.063,2,   2163.3,2,   -999.0,9,   7.7269,    25.00,2,  -999.00,9,  -999.00,9,   4.4055
  35LU19950909, AR04g,    67,  1,     12,2,19951002,  0.6082, -44.9917,   15,   1496.0,   4.3477,  34.9816,2,  34.9841,2,    232.2,2,    232.6,2,    15.46,2,    20.95,2,     0.00,2,     1.35,2,    0.196,2,    0.101,2,   2130.2,3,   -999.0,9,   7.7466,    25.00,2,  -999.00,9,  -999.00,9,   4.2239
  35LU19950909, AR04g,    67,  1,     11,2,19951002,  0.6082, -44.9917,   15,   1595.5,   4.1596,  34.9895,2,  34.9887,2,    241.8,2,    242.4,2,    14.83,2,    20.01,2,     0.00,2,     1.29,2,    0.170,2,    0.087,2,   2122.9,3,   -999.0,9,   7.7662,    25.00,2,  -999.00,9,  -999.00,9,   4.0287
  35LU19950909, AR04g,    67,  1,     10,2,19951002,  0.6082, -44.9917,   15,   1696.6,   4.0615,  34.9888,2,  34.9889,2,    245.2,2,    246.2,2,    14.75,2,    19.45,2,     0.00,2,     1.26,2,    0.169,2,    0.085,2,   2145.6,3,   -999.0,9,   7.7684,    25.00,2,  -999.00,9,  -999.00,9,   3.9223
  35LU19950909, AR04g,    67,  1,      9,2,19951002,  0.6082, -44.9917,   15,   1796.1,   3.9318,  34.9902,2,  34.9900,2,    252.5,2,    255.2,2,    14.44,2,    19.05,2,     0.00,2,     1.21,2,    0.236,2,    0.115,2,   2117.2,3,   -999.0,9,   7.7701,    25.00,2,  -999.00,9,  -999.00,9,   3.7848
  35LU19950909, AR04g,    67,  1,      8,2,19951002,  0.6082, -44.9917,   15,   1896.4,   3.7914,  34.9877,2,  34.9873,2,    255.3,2,    256.7,2,    14.53,2,    18.17,2,     0.00,2,     1.21,2,    0.248,2,    0.120,2,   2105.9,3,   -999.0,9,   7.7717,    25.00,2,  -999.00,9,  -999.00,9,   3.6368
  35LU19950909, AR04g,    67,  1,      7,2,19951002,  0.6082, -44.9917,   15,   1995.8,   3.6663,  34.9827,2,  34.9816,2,    256.6,2,    256.9,2,    15.21,2,    18.08,2,     0.01,2,     1.21,2,    0.213,2,    0.105,2,   2135.3,3,   -999.0,9,   7.7734,    25.00,2,  -999.00,9,  -999.00,9,   3.5041
  35LU19950909, AR04g,    67,  1,      6,2,19951002,  0.6082, -44.9917,   15,   2197.2,   3.3872,  34.9708,2,  34.9690,2,    258.8,2,    259.3,2,    17.30,2,    18.20,2,     0.00,2,     1.21,2,    0.155,2,    0.080,2,   2110.2,3,   -999.0,9,   7.7766,    25.00,2,  -999.00,9,  -999.00,9,   3.2099
  35LU19950909, AR04g,    67,  1,      5,2,19951002,  0.6082, -44.9917,   15,   2397.6,   3.1634,  34.9579,2,  34.9552,2,    259.4,2,    259.8,2,    19.58,2,    18.17,2,     0.01,2,     1.23,2,    0.117,2,    0.071,2,   2111.9,3,   -999.0,9,   7.7806,    25.00,2,  -999.00,9,  -999.00,9,   2.9705
