BOTTLE,20020807WHPSIOdm
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20020807
#original HYD file: p17ehy.txt   Wed Aug  7 10:12:17 2002
#original SUM file: p17esu.txt   Wed Aug  7 08:58:31 2002
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,NEON,NEON_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,C14ERR,HELIER,DELHER,NEONER,THETA,TRITER
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,/MILLE,,/MILLE,,NMOL/KG,,UMOL/KG,,UATM,,DEG C,/MILLE,NMOL/KG,PERCNT,NMOL/KG,DEG C,TU
    316N138_10,  P17E,   128,  1,     31,     31,2,19921214,0602,-52.5005,-134.9928, 4336,   3552.6,   1.3154,  34.7192,2,  34.7197,2,    195.3,2,    196.9,2,   114.27,2,    31.91,2,     0.00,2,     2.25,2, -999.000,9, -999.000,9, -999.000,5,   1.9223,2,    10.65,2,   -999.0,9,   -999.0,9,   8.543,4,   2263.7,2,    549.7,2,    4.00,  -999.0,  0.0000,   0.150,   0.044,  1.0484,-999.000
    316N138_10,  P17E,   128,  1,     32,     32,2,19921214,0602,-52.5005,-134.9928, 4336,   3755.5,   1.2650,  34.7171,2,  34.7175,2,    196.6,2,    196.9,2,   116.81,2,    32.01,2,     0.00,2,     2.29,2,    0.008,2,    0.003,2,   -0.021,4,   1.9153,2,    10.46,2,   -999.0,9,   -999.0,9,   8.480,4,   2266.8,2,    548.7,2,    4.00,  -999.0,  0.0000,   0.150,   0.044,  0.9784,   0.006
    316N138_10,  P17E,   128,  1,     33,     33,2,19921214,0602,-52.5005,-134.9928, 4336,   3959.9,   1.2652,  34.7171,2,  34.7172,2,    197.5,2,    197.1,2,   118.05,2,    32.01,2,     0.00,2,     2.27,2, -999.000,9, -999.000,9, -999.000,5,   1.9249,2,    10.19,2,   -999.0,9,   -999.0,9,   8.490,4,   2264.7,2,    549.3,2,    4.00,  -999.0,  0.0000,   0.150,   0.056,  0.9570,-999.000
    316N138_10,  P17E,   128,  1,     34,     34,2,19921214,0602,-52.5005,-134.9928, 4336,   4163.0,   1.2786,  34.7164,2,  34.7162,2,    197.8,2,    197.2,2,   117.98,2,    32.01,2,     0.00,2,     2.29,2, -999.000,5,    0.004,2,   -0.003,3,   1.9210,2,    10.27,2,   -999.0,9,   -999.0,9,   8.554,4,   2266.3,2,    544.8,2,    4.00,  -999.0,  0.0000,   0.150,   0.049,  0.9480,   0.006
    316N138_10,  P17E,   128,  1,     35,     35,2,19921214,0602,-52.5005,-134.9928, 4336,   4353.8,   1.2868,  34.7164,2,  34.7172,2,    197.9,2,    197.4,2,   118.14,2,    32.00,2,     0.00,2,     2.27,2, -999.000,9, -999.000,9, -999.000,5,   1.9305,2,    10.43,2,   -999.0,9,   -999.0,9,   8.619,4,   2270.5,2,    543.4,2,    4.00,  -999.0,  0.0000,   0.150,   0.047,  0.9348,-999.000
    316N138_10,  P17E,   128,  1,     36,     36,2,19921214,0602,-52.5005,-134.9928, 4336,   4398.7,   1.2911,  34.7167,2,  34.7170,2,    196.9,2,    197.2,4,   118.07,3,    31.95,2,     0.00,2,     2.25,2,    0.004,2,    0.001,2,   -0.018,3,   1.9221,2,    10.17,2,   -999.0,9,   -999.0,9,   8.569,4,   2265.5,2,    536.6,2,    4.00,  -999.0,  0.0000,   0.150,   0.048,  0.9339,   0.006
    316N138_10,  P17E,   129,  1,      1,      1,2,19921214,1150,-52.4898,-134.1613, 4361,      4.9,   7.7839,  34.4051,2,  34.4053,2,    332.9,3,    309.3,2,     2.06,2,    13.06,2,     0.18,2,     0.91,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   2078.8,2,    267.1,2,    4.00,  -999.0,-999.0000,-999.000,-999.000,  7.7834,-999.000
    316N138_10,  P17E,   129,  1,      2,      2,2,19921214,1150,-52.4898,-134.1613, 4361,     26.8,   7.7417,  34.4034,2,  34.4037,2,    331.7,3,    309.3,2,     1.85,2,    13.11,2,     0.18,2,     0.92,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  7.7391,-999.000
    316N138_10,  P17E,   129,  1,      3,      3,2,19921214,1150,-52.4898,-134.1613, 4361,     57.3,   7.6587,  34.4768,2,  34.4770,2,    299.5,3,    283.6,2,     4.14,2,    14.76,2,     0.19,2,     1.16,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  7.6532,-999.000
    316N138_10,  P17E,   129,  1,      4,      4,2,19921214,1150,-52.4898,-134.1613, 4361,     86.9,   7.5696,  34.4666,2,  34.4646,2,    292.2,3,    280.3,2,     4.98,2,    15.40,2,     0.18,2,     1.20,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  7.5612,-999.000
    316N138_10,  P17E,   129,  1,      5,      5,2,19921214,1150,-52.4898,-134.1613, 4361,    126.0,   7.3265,  34.4410,2,  34.4424,2,    269.2,2,    269.9,2,     6.85,2,    17.76,2,     0.11,2,     1.33,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  7.3146,-999.000
    316N138_10,  P17E,   129,  1,      6,      6,2,19921214,1150,-52.4898,-134.1613, 4361,    156.4,   7.1636,  34.4243,2,  34.4242,2,    268.3,2,    272.6,2,     7.48,2,    18.05,2,     0.13,2,     1.37,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  7.1489,-999.000
    316N138_10,  P17E,   129,  1,      7,      7,2,19921214,1150,-52.4898,-134.1613, 4361,    204.8,   6.9262,  34.3997,2,  34.3989,2,    267.4,2,    269.0,2,     7.89,2,    19.11,2,     0.02,2,     1.41,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  6.9073,-999.000
    316N138_10,  P17E,   129,  1,      8,      8,2,19921214,1150,-52.4898,-134.1613, 4361,    257.0,   6.8121,  34.3923,2,  34.3920,2,    268.8,2,    280.1,2,     7.67,2,    18.59,2,     0.01,2,     1.38,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  6.7885,-999.000
    316N138_10,  P17E,   129,  1,      9,      9,2,19921214,1150,-52.4898,-134.1613, 4361,    306.4,   6.7325,  34.3829,2,  34.3824,2,    274.0,2,    276.9,2,     7.88,2,    19.11,2,     0.02,2,     1.41,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  6.7045,-999.000
    316N138_10,  P17E,   129,  1,     10,     10,2,19921214,1150,-52.4898,-134.1613, 4361,    379.0,   6.5050,  34.3578,2,  34.3577,2,    274.6,2,    283.4,2,     7.66,2,    18.91,2,     0.16,2,     1.41,2, -999.000,9, -999.000,9, -999.000,9,-999.0000,9,  -999.00,9,   -999.0,9,   -999.0,9,-999.000,9,   -999.0,9,   -999.0,9, -999.00,  -999.0,-999.0000,-999.000,-999.000,  6.4709,-999.000
