BOTTLE,20140922CDIACAK
#code : jjward hyd_to_exchange.pl
#original files copied from HTML directory: Aug. 19,2002
#original HYD file: a06hy.txt   Mon Aug 19 12:58:19 2002
#original SUM file: a06su.txt   Mon Aug 19 13:04:08 2002
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,CHLA,CHLA_FLAG_W,OXYNIT,OXYNIT_FLAG_W,ARGON,ARGON_FLAG_W,CTDRAW,PHAEO,PHAEO_FLAG_W,THETA,METHAN,METHAN_FLAG_W,AZOTE,AZOTE_FLAG_W
,,,,,,,,,,,,DBAR,DEG C,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,%,,UMOL/KG,,UATM,,,,DEG C,UG/L,,NMOL/KG,,UMOL/KG,,DBAR,UG/L,,DEG C,NMOL/KG,,UMOL/KG,
 35A3CITHER1_2,   A06,123,1,4,4,2,19930214,326,5.8255,-51.2517,1275,1191.8,4.934,34.901,2,34.901,2,188.1,2,189.4,2,21.93,2,26.08,2,0,2,1.63,2,0.092,2,0.041,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1199,-999,9,4.8329,-999,9,-999,9
 35A3CITHER1_2,   A06,123,1,3,3,2,19930214,326,5.8255,-51.2517,1275,1292.1,4.854,34.961,2,34.964,2,209.7,2,209.3,2,19,2,23.4,2,0,2,1.45,2,0.161,2,0.078,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1300,-999,9,4.7441,-999,9,-999,9
 35A3CITHER1_2,   A06,123,1,2,2,2,19930214,326,5.8255,-51.2517,1275,1392,4.754,34.985,2,34.988,2,222.4,2,222.6,2,17.51,2,21.84,2,0,2,1.35,2,0.208,2,0.104,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1399,-999,9,4.6356,-999,9,-999,9
 35A3CITHER1_2,   A06,123,1,1,1,2,19930214,326,5.8255,-51.2517,1275,1455.1,4.541,35.004,2,35.005,2,233.3,2,236.9,2,15.88,2,20.36,2,0,2,1.25,2,0.24,2,0.123,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1462,-999,9,4.4189,-999,9,-999,9
 35A3CITHER1_2,   A06,124,1,27,27,2,19930214,655,5.9237,-51.248,2012,0.7,26.794,36.371,2,36.37,2,205.4,2,202.2,2,1.65,2,0.01,2,0,2,0.05,2,1.806,2,0.979,2,-999,9,-999,9,-999,9,2021.5,3,412.9,2,8.0985,2,25,0.12,2,-999,9,10.55,2,6,0.06,2,26.7938,-999,9,386.7,2
 35A3CITHER1_2,   A06,124,1,26,26,2,19930214,655,5.9237,-51.248,2012,43.5,26.821,36.38,2,36.376,2,202.9,2,202.2,2,1.65,2,0.01,2,0,2,0.05,2,-999,9,-999,9,-999,9,-999,9,-999,9,2046.8,2,-999,9,8.0962,2,25,-999,9,-999,9,10.19,2,49,-999,9,26.811,-999,9,384.5,2
 35A3CITHER1_2,   A06,124,1,25,25,2,19930214,655,5.9237,-51.248,2012,69.9,26.803,36.408,2,36.407,2,202.6,2,200.6,2,1.68,2,0.04,2,0.02,2,0.08,2,1.802,2,0.976,2,-999,9,-999,9,-999,9,2069.8,3,-999,9,8.0929,2,25,-999,9,-999,9,10.34,2,76,-999,9,26.787,-999,9,386.2,2
 35A3CITHER1_2,   A06,124,1,24,24,2,19930214,655,5.9237,-51.248,2012,94.3,26.549,36.398,2,36.4,2,202.7,2,197.3,2,1.84,2,0.27,2,0.11,2,0.13,2,1.802,2,0.969,2,-999,9,-999,9,-999,9,2045.4,2,-999,9,-999,9,-999,-999,9,-999,9,10.47,2,101,-999,9,26.5275,-999,9,390.9,2
 35A3CITHER1_2,   A06,124,1,23,23,2,19930214,655,5.9237,-51.248,2012,144.2,18.206,36.011,2,35.993,3,184.5,2,171.9,3,4.57,2,9.4,2,0.01,2,0.68,2,1.713,2,0.881,2,-999,9,-999,9,-999,9,2142.3,2,-999,9,7.9248,2,25,-999,9,-999,9,12.07,2,151,-999,9,18.1809,-999,9,444.3,2
 35A3CITHER1_2,   A06,124,1,22,22,2,19930214,655,5.9237,-51.248,2012,194.2,14.858,35.827,2,35.795,3,124.4,2,118.7,2,7.08,2,19.13,2,0,2,1.12,2,1.188,2,0.605,2,-999,9,-999,9,-999,9,2187.6,2,-999,9,7.782,2,25,-999,9,-999,9,12.76,2,201,-999,9,14.8286,-999,9,468.5,2
 35A3CITHER1_2,   A06,124,1,21,21,2,19930214,655,5.9237,-51.248,2012,293.6,10.641,35.112,2,35.103,3,107.7,2,112.5,2,12.05,2,26.88,2,0,2,1.65,2,0.611,2,0.303,2,-999,9,-999,9,-999,9,2213.2,2,-999,9,7.6732,2,25,-999,9,-999,9,13.63,2,301,-999,9,10.6053,-999,9,499.9,2
 35A3CITHER1_2,   A06,124,1,20,20,2,19930214,655,5.9237,-51.248,2012,394.1,8.962,34.869,2,34.866,2,118.7,2,115.1,2,15.22,2,29.86,2,0,2,1.87,2,0.393,2,0.195,2,-999,9,-999,9,-999,9,2216.9,2,-999,9,7.6298,2,25,-999,9,-999,9,14.1,2,401,-999,9,8.9189,-999,9,515.3,2
 35A3CITHER1_2,   A06,124,1,18,18,2,19930214,655,5.9237,-51.248,2012,492.5,7.452,34.702,2,34.702,2,118.8,2,121.5,2,19.43,2,32.8,2,0,2,2.06,2,0.209,2,0.104,2,-999,9,-999,9,-999,9,2245.3,2,-999,9,7.6008,2,25,-999,9,-999,9,14.57,2,500,-999,9,7.4034,-999,9,533.2,2
 35A3CITHER1_2,   A06,124,1,19,19,2,19930214,655,5.9237,-51.248,2012,493.2,7.437,34.701,2,34.702,2,118.8,2,119.2,2,19.33,2,32.79,2,0,2,2.05,2,0.219,2,0.11,2,-999,9,-999,9,-999,9,2247.7,2,-999,9,7.5946,2,25,-999,9,-999,9,14.49,2,501,-999,9,7.3884,-999,9,529.6,2
 35A3CITHER1_2,   A06,124,1,17,17,2,19930214,655,5.9237,-51.248,2012,592.7,6.432,34.626,2,34.62,2,130.1,2,132.5,2,23.04,2,33.76,2,0,2,2.15,2,0.146,2,0.074,2,-999,9,-999,9,-999,9,2242.6,2,-999,9,7.5966,2,25,-999,9,-999,9,14.69,2,600,-999,9,6.3778,-999,9,538.5,2
 35A3CITHER1_2,   A06,124,1,16,16,2,19930214,655,5.9237,-51.248,2012,692.9,5.732,34.605,2,34.602,2,134.4,2,133,2,26.35,2,34.64,2,0,2,2.24,2,0.063,2,0.03,2,-999,9,-999,9,-999,9,2242,2,-999,9,7.5771,2,25,-999,9,-999,9,15.06,2,701,-999,9,5.6718,-999,9,550,2
 35A3CITHER1_2,   A06,124,1,15,15,2,19930214,655,5.9237,-51.248,2012,794,5.42,34.602,2,34.601,2,140.7,2,137,2,27.65,2,34.61,2,0,2,2.25,2,0.039,2,0.018,2,-999,9,-999,9,-999,9,2235.7,2,-999,9,7.5757,2,25,-999,9,-999,9,15.19,2,802,-999,9,5.3524,-999,9,554.2,2
 35A3CITHER1_2,   A06,124,1,14,14,2,19930214,655,5.9237,-51.248,2012,893.5,5.004,34.654,2,34.654,2,146.6,2,147.4,2,28.87,2,33.44,2,0,2,2.19,2,0.022,2,0.004,2,-999,9,-999,9,-999,9,2214.4,3,-999,9,7.5869,2,25,-999,9,-999,9,15.43,2,901,-999,9,4.93,-999,9,559.9,2
 35A3CITHER1_2,   A06,124,1,13,13,2,19930214,655,5.9237,-51.248,2012,993.3,4.907,34.743,2,34.742,2,161.6,2,160.5,2,27.06,2,31.14,2,0,2,2.05,2,0.058,2,0.022,2,-999,9,-999,9,-999,9,2228.2,2,-999,9,7.6153,2,25,-999,9,-999,9,15.37,2,1001,-999,9,4.8246,-999,9,559.4,2
 35A3CITHER1_2,   A06,124,1,12,12,2,19930214,655,5.9237,-51.248,2012,1093.9,4.954,34.813,2,34.809,2,173,2,171.2,2,25.26,2,29.19,2,0,2,1.9,2,0.04,2,0.018,2,-999,9,-999,9,-999,9,2209.7,2,-999,9,7.6325,2,25,-999,9,-999,9,15.39,2,1102,-999,9,4.862,-999,9,561,2
 35A3CITHER1_2,   A06,124,1,11,11,2,19930214,655,5.9237,-51.248,2012,1193.3,5.005,34.952,2,34.951,2,197.6,2,199.3,2,20.46,2,24.68,2,0,2,1.59,2,0.095,2,0.046,2,-999,9,-999,9,-999,9,2190.5,2,-999,9,7.6837,2,25,-999,9,-999,9,15.3,2,1201,-999,9,4.903,-999,9,557.7,2
 35A3CITHER1_2,   A06,124,1,10,10,2,19930214,655,5.9237,-51.248,2012,1292.6,4.834,34.985,2,34.985,2,220.2,2,219.1,2,18.13,2,22.34,2,0,2,1.45,2,0.181,2,0.087,2,-999,9,-999,9,-999,9,2190.4,2,-999,9,7.7117,2,25,-999,9,-999,9,15.5,2,1300,-999,9,4.7242,-999,9,562.9,2
 35A3CITHER1_2,   A06,124,1,9,9,2,19930214,655,5.9237,-51.248,2012,1292.6,4.833,34.985,2,34.983,2,220.2,2,216.1,2,18.03,2,22.28,2,0,2,1.45,2,0.191,2,0.091,2,-999,9,-999,9,-999,9,2197.1,2,-999,9,7.7116,2,25,-999,9,-999,9,15.47,2,1300,-999,9,4.7232,-999,9,560.5,2
 35A3CITHER1_2,   A06,124,1,8,8,2,19930214,655,5.9237,-51.248,2012,1393.4,4.58,35.008,2,35.007,2,237.7,2,238.8,2,15.76,2,20.16,2,0,2,1.3,2,0.253,2,0.122,2,-999,9,-999,9,-999,9,2189.1,2,-999,9,7.7378,2,25,-999,9,-999,9,15.57,2,1401,-999,9,4.4633,-999,9,562.4,2
 35A3CITHER1_2,   A06,124,1,7,7,2,19930214,655,5.9237,-51.248,2012,1492.6,4.424,35.007,2,35.005,2,245.2,2,245.2,2,15.39,2,19.54,2,0,2,1.24,2,0.266,2,0.129,2,-999,9,-999,9,-999,9,2170.4,2,-999,9,7.7355,2,25,-999,9,-999,9,15.48,2,1500,-999,9,4.2996,-999,9,562.2,2
 35A3CITHER1_2,   A06,124,1,6,6,2,19930214,655,5.9237,-51.248,2012,1593.1,4.072,35.002,2,35,2,256,2,255.9,2,14.96,2,18.7,2,0,2,1.19,2,0.222,2,0.107,2,-999,9,-999,9,-999,9,2167.4,2,-999,9,7.7495,2,25,-999,9,-999,9,15.56,2,1600,-999,9,3.9423,-999,9,565.6,2
 35A3CITHER1_2,   A06,124,1,5,5,2,19930214,655,5.9237,-51.248,2012,1692.8,3.961,34.997,2,34.997,2,260.5,2,258.3,2,15.15,2,18.55,2,0,2,1.19,2,0.206,2,0.103,2,-999,9,-999,9,-999,9,2146.2,3,-999,9,7.7524,2,25,-999,9,-999,9,15.52,2,1700,-999,9,3.8234,-999,9,565.2,2
 35A3CITHER1_2,   A06,124,1,4,4,2,19930214,655,5.9237,-51.248,2012,1793.8,3.815,34.993,2,34.99,2,262.4,2,259.6,2,15.85,2,18.4,2,0,2,1.17,2,0.17,2,0.089,2,-999,9,-999,9,-999,9,2174.9,2,-999,9,7.7557,2,25,-999,9,-999,9,15.64,2,1801,-999,9,3.6698,-999,9,567.4,2
 35A3CITHER1_2,   A06,124,1,3,3,2,19930214,655,5.9237,-51.248,2012,1893.5,3.638,34.985,2,34.984,2,264.1,2,261.7,2,16.89,2,18.37,2,0,2,1.19,2,0.132,2,0.063,2,-999,9,-999,9,-999,9,2154.6,3,-999,9,7.754,2,25,-999,9,-999,9,15.76,2,1900,-999,9,3.4859,-999,9,573.4,2
 35A3CITHER1_2,   A06,124,1,2,2,2,19930214,655,5.9237,-51.248,2012,1993.6,3.563,34.982,2,34.98,2,259.6,2,261.4,2,17.56,2,18.38,2,0,2,1.18,2,0.122,2,0.064,2,-999,9,-999,9,-999,9,2168.2,2,-999,9,7.7556,2,25,-999,9,-999,9,15.73,2,2000,-999,9,3.4025,-999,9,569.9,2
 35A3CITHER1_2,   A06,124,1,1,1,2,19930214,655,5.9237,-51.248,2012,2027.7,3.506,34.977,2,34.978,2,259.2,2,261.5,2,18.12,2,18.37,2,0,2,1.19,2,0.115,2,0.059,2,-999,9,-999,9,-999,9,2163.1,2,-999,9,7.7551,2,25,-999,9,-999,9,-999,4,2034,-999,9,3.3431,-999,9,-999,4
 35A3CITHER1_2,   A06,125,1,27,27,2,19930214,1056,6.0998,-51.2635,2544,1,26.701,36.398,2,36.4,2,198.5,2,202.2,2,1.72,2,0.01,2,0,2,0.05,2,1.8,2,0.976,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,0.19,2,-999,9,-999,9,6,0.06,2,26.7008,-999,9,-999,9
 35A3CITHER1_2,   A06,125,1,26,26,2,19930214,1056,6.0998,-51.2635,2544,24.9,26.703,36.399,2,36.401,2,204.5,2,202.1,2,1.73,2,0.01,2,0,2,0.06,2,1.798,2,0.979,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,31,-999,9,26.6973,-999,9,-999,9
 35A3CITHER1_2,   A06,125,1,25,25,2,19930214,1056,6.0998,-51.2635,2544,44.8,26.71,36.4,2,36.401,2,203.6,2,202.2,2,1.73,2,0.01,2,0,2,0.06,2,1.786,2,0.955,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,51,-999,9,26.6998,-999,9,-999,9
 35A3CITHER1_2,   A06,125,1,24,24,2,19930214,1056,6.0998,-51.2635,2544,69.3,26.713,36.4,2,36.401,2,205,2,201.8,2,1.76,2,0.01,2,0,2,0.09,2,1.792,2,0.965,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,75,-999,9,26.6972,-999,9,-999,9
 35A3CITHER1_2,   A06,125,1,23,23,2,19930214,1056,6.0998,-51.2635,2544,94.3,26.711,36.402,2,36.402,2,205.5,2,201.8,2,1.75,2,0.03,2,0,2,0.07,2,1.781,2,0.976,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,101,-999,9,26.6894,-999,9,-999,9
 35A3CITHER1_2,   A06,125,1,22,22,2,19930214,1056,6.0998,-51.2635,2544,143.5,20.99,36.211,2,36.214,2,184.6,2,178.1,3,3.82,2,6.11,2,0.03,2,0.49,2,1.739,2,0.914,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,150,-999,9,20.9624,-999,9,-999,9
 35A3CITHER1_2,   A06,125,1,21,21,2,19930214,1056,6.0998,-51.2635,2544,194,14.903,35.687,2,35.7,3,155.2,2,138.8,3,7.28,2,16.57,2,0,2,1.03,2,1.342,2,0.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,201,-999,9,14.8736,-999,9,-999,9
 35A3CITHER1_2,   A06,125,1,19,19,2,19930214,1056,6.0998,-51.2635,2544,286.7,11.07,35.2,2,35.198,2,107.7,2,108.3,2,12.04,2,26.06,2,0,2,1.59,2,0.647,2,0.331,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,294,-999,9,11.0343,-999,9,-999,9
 35A3CITHER1_2,   A06,125,1,20,20,2,19930214,1056,6.0998,-51.2635,2544,286.9,11.069,35.2,2,35.198,2,107.7,2,106.5,2,11.96,2,26,2,0,2,1.58,2,0.659,2,0.345,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,294,-999,9,11.0333,-999,9,-999,9
 35A3CITHER1_2,   A06,125,1,18,18,2,19930214,1056,6.0998,-51.2635,2544,392.8,8.971,34.91,2,34.917,3,110.5,2,112.6,2,15.97,2,29.66,2,0,2,1.85,2,0.362,2,0.185,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,400,-999,9,8.928,-999,9,-999,9
 35A3CITHER1_2,   A06,125,1,17,17,2,19930214,1056,6.0998,-51.2635,2544,492.4,7.077,34.661,2,34.66,2,126.8,2,133.8,3,20.67,2,31.88,2,0,2,2.04,2,0.266,2,0.136,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,500,-999,9,7.0299,-999,9,-999,9
 35A3CITHER1_2,   A06,125,1,16,16,2,19930214,1056,6.0998,-51.2635,2544,592.7,6.183,34.591,2,34.591,2,137.3,2,137.2,2,24.08,2,33.39,2,0,2,2.16,2,0.151,2,0.078,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,600,-999,9,6.1299,-999,9,-999,9
 35A3CITHER1_2,   A06,125,1,15,15,2,19930214,1056,6.0998,-51.2635,2544,793,5.355,34.599,2,34.596,2,140.3,2,137.5,2,28.28,2,34.52,2,0,2,2.26,2,0.036,2,0.016,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,801,-999,9,5.2878,-999,9,-999,9
 35A3CITHER1_2,   A06,125,1,14,14,2,19930214,1056,6.0998,-51.2635,2544,992.7,4.935,34.701,2,34.699,2,151.9,2,152.6,2,28.59,2,32.19,2,0,2,2.11,2,0.021,2,0.008,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1000,-999,9,4.8525,-999,9,-999,9
 35A3CITHER1_2,   A06,125,1,13,13,2,19930214,1056,6.0998,-51.2635,2544,1192.5,5.159,34.953,2,34.949,2,186.6,2,195.3,3,20.69,2,24.68,2,0,2,1.6,2,0.12,2,0.063,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1200,-999,9,5.0557,-999,9,-999,9
 35A3CITHER1_2,   A06,125,1,12,12,2,19930214,1056,6.0998,-51.2635,2544,1393,4.582,35.01,2,35.01,2,238.3,2,236.6,2,16.23,2,20.09,2,0,2,1.3,2,0.221,2,0.122,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1400,-999,9,4.4653,-999,9,-999,9
 35A3CITHER1_2,   A06,125,1,11,11,2,19930214,1056,6.0998,-51.2635,2544,1493.5,4.374,35.007,2,35.005,2,244.8,2,244.2,2,15.86,2,19.5,2,0,2,1.26,2,0.186,2,0.101,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1501,-999,9,4.2501,-999,9,-999,9
 35A3CITHER1_2,   A06,125,1,10,10,2,19930214,1056,6.0998,-51.2635,2544,1493.5,4.371,35.005,2,35.005,2,244.8,2,244.7,2,15.85,2,19.49,2,0,2,1.25,2,0.186,2,0.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1501,-999,9,4.2471,-999,9,-999,9
 35A3CITHER1_2,   A06,125,1,9,9,2,19930214,1056,6.0998,-51.2635,2544,1593,4.233,35.007,2,35.006,2,254.9,2,252.1,2,15.02,2,18.71,2,0,2,1.2,2,0.242,2,0.121,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1600,-999,9,4.1014,-999,9,-999,9
 35A3CITHER1_2,   A06,125,1,8,8,2,19930214,1056,6.0998,-51.2635,2544,1693,4.003,35,2,35.002,2,260.2,2,257.7,2,15.43,2,18.34,2,0,2,1.18,2,0.208,2,0.111,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1700,-999,9,3.8648,-999,9,-999,9
 35A3CITHER1_2,   A06,125,1,7,7,2,19930214,1056,6.0998,-51.2635,2544,1793.1,3.772,34.991,2,34.995,2,264.1,2,261.9,2,16.06,2,18.12,2,0,2,1.17,2,0.161,2,0.087,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1800,-999,9,3.6275,-999,9,-999,9
 35A3CITHER1_2,   A06,125,1,6,6,2,19930214,1056,6.0998,-51.2635,2544,1893.1,3.62,34.985,2,34.987,2,265.1,2,263.1,2,17.29,2,18.15,2,0,2,1.17,2,0.113,2,0.06,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,1900,-999,9,3.4682,-999,9,-999,9
 35A3CITHER1_2,   A06,125,1,5,5,2,19930214,1056,6.0998,-51.2635,2544,1993.1,3.461,34.979,2,34.979,2,264.4,2,263.5,2,18.73,2,18.31,2,0,2,1.19,2,0.073,2,0.037,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,2000,-999,9,3.3021,-999,9,-999,9
 35A3CITHER1_2,   A06,125,1,4,4,2,19930214,1056,6.0998,-51.2635,2544,2193.8,3.277,34.967,2,34.968,2,264.3,2,263,2,20.52,2,18.39,2,0,2,1.2,2,0.054,2,0.032,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,2200,-999,9,3.1019,-999,9,-999,9
 35A3CITHER1_2,   A06,125,1,3,3,2,19930214,1056,6.0998,-51.2635,2544,2394.2,3.001,34.953,2,34.952,2,264.6,2,263.3,2,23.2,2,18.49,2,0,2,1.21,2,0.064,2,0.035,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,2400,-999,9,2.8113,-999,9,-999,9
 35A3CITHER1_2,   A06,125,1,2,2,2,19930214,1056,6.0998,-51.2635,2544,2494.9,2.969,34.952,2,34.95,2,264.8,2,264.4,2,23.94,2,18.49,2,0,2,1.22,2,0.073,2,0.033,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,2501,-999,9,2.7701,-999,9,-999,9
 35A3CITHER1_2,   A06,125,1,1,1,2,19930214,1056,6.0998,-51.2635,2544,2560,2.924,34.947,2,34.948,2,261.2,2,264,2,24.53,2,18.62,2,0,2,1.22,2,0.077,2,0.036,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,2566,-999,9,2.7195,-999,9,-999,9
 35A3CITHER1_2,   A06,126,1,30,30,2,19930214,1522,6.2213,-51.0495,2997,0.7,26.803,36.404,2,36.405,2,200.1,2,202.3,2,1.83,2,0,2,0,2,0.08,2,1.809,2,0.963,2,-999,9,-999,9,-999,9,2042,2,418.2,2,8.0926,2,25,0.15,2,-999,9,10.09,2,6,0.05,2,26.8028,-999,9,381.6,2
 35A3CITHER1_2,   A06,126,1,29,29,2,19930214,1522,6.2213,-51.0495,2997,44.1,26.732,36.403,2,36.405,2,204.2,2,202.2,2,1.8,2,0,2,0,2,0.07,2,-999,9,-999,9,-999,9,-999,9,-999,9,2046.4,2,-999,9,8.0902,2,25,-999,9,-999,9,10.33,2,50,-999,9,26.7219,-999,9,381.3,2
 35A3CITHER1_2,   A06,126,1,28,28,2,19930214,1522,6.2213,-51.0495,2997,69.5,26.732,36.405,2,36.403,2,203.5,2,202,2,1.78,2,0,2,0,2,0.07,2,1.813,2,0.984,2,-999,9,-999,9,-999,9,2049.6,2,-999,9,8.0901,2,25,-999,9,-999,9,10.24,2,76,-999,9,26.7161,-999,9,382.4,2
 35A3CITHER1_2,   A06,126,1,27,27,2,19930214,1522,6.2213,-51.0495,2997,118.6,24.687,36.383,2,36.37,3,199.9,2,187.5,3,2.51,2,2.24,2,0.24,2,0.24,2,1.767,2,0.95,2,-999,9,-999,9,-999,9,2071,2,-999,9,8.0426,2,25,-999,9,-999,9,10.79,2,125,-999,9,24.6614,-999,9,398.4,2
 35A3CITHER1_2,   A06,126,1,26,26,2,19930214,1522,6.2213,-51.0495,2997,193.3,14.077,35.67,2,35.672,2,117,2,113.1,2,7.9,2,20.37,2,0,2,1.2,2,1.129,2,0.579,2,-999,9,-999,9,-999,9,2187.6,2,-999,9,7.7633,2,25,-999,9,-999,9,12.74,2,200,-999,9,14.0488,-999,9,469.2,2
 35A3CITHER1_2,   A06,126,1,25,25,2,19930214,1522,6.2213,-51.0495,2997,293.5,10.024,35.022,2,35.014,3,118,2,119.3,2,13.27,2,26.92,2,0,2,1.69,2,0.611,2,0.306,2,-999,9,-999,9,-999,9,2201.9,2,-999,9,7.6659,2,25,-999,9,-999,9,13.78,2,301,-999,9,9.9897,-999,9,504.3,2
 35A3CITHER1_2,   A06,126,1,24,24,2,19930214,1522,6.2213,-51.0495,2997,391.5,8.064,34.754,2,34.756,2,128.2,2,133.5,2,17.01,2,29.44,2,0,2,1.89,2,0.439,2,0.226,2,-999,9,-999,9,-999,9,2205.4,2,-999,9,7.6379,2,25,-999,9,-999,9,14.57,2,399,-999,9,8.0238,-999,9,526.1,2
 35A3CITHER1_2,   A06,126,1,23,23,2,19930214,1522,6.2213,-51.0495,2997,492.4,6.736,34.607,2,34.606,2,148.9,2,144.8,2,21.02,2,31.47,2,0,2,2.03,2,-999,9,-999,9,-999,9,-999,9,-999,9,2209.8,2,-999,9,7.6117,2,25,-999,9,-999,9,14.81,2,500,-999,9,6.6902,-999,9,537.9,2
 35A3CITHER1_2,   A06,126,1,22,22,2,19930214,1522,6.2213,-51.0495,2997,591.6,6.263,34.619,2,34.618,2,131.5,2,130.5,2,23.65,2,33.62,2,0,2,2.18,2,0.121,2,0.063,2,-999,9,-999,9,-999,9,2219,2,-999,9,7.5773,2,25,-999,9,-999,9,14.94,2,599,-999,9,6.2096,-999,9,542.7,2
 35A3CITHER1_2,   A06,126,1,21,21,2,19930214,1522,6.2213,-51.0495,2997,692.9,5.618,34.583,2,34.58,2,137.4,2,134.9,2,26.7,2,34.45,2,0,2,2.25,2,-999,9,-999,9,-999,9,-999,9,-999,9,2228.1,2,-999,9,7.5719,2,25,-999,9,-999,9,15.12,2,701,-999,9,5.5584,-999,9,549,2
 35A3CITHER1_2,   A06,126,1,20,20,2,19930214,1522,6.2213,-51.0495,2997,692.9,5.602,34.582,2,34.58,2,137.4,2,134.9,2,26.74,2,34.4,2,0,2,2.25,2,0.064,2,0.03,2,-999,9,-999,9,-999,9,2219.7,2,-999,9,7.5685,2,25,-999,9,-999,9,15.09,2,701,-999,9,5.5425,-999,9,548.7,2
 35A3CITHER1_2,   A06,126,1,19,19,2,19930214,1522,6.2213,-51.0495,2997,793,5.248,34.606,2,34.6,2,141.3,2,139.8,2,28.67,2,34.27,2,0,2,2.25,2,0.038,2,0.017,2,-999,9,-999,9,-999,9,2223.2,2,-999,9,7.5735,2,25,-999,9,-999,9,15.17,2,801,-999,9,5.1815,-999,9,548.6,2
 35A3CITHER1_2,   A06,126,1,18,18,2,19930214,1522,6.2213,-51.0495,2997,891.6,5.065,34.652,2,34.651,2,145.4,2,143.4,2,29.03,2,33.48,2,0,2,2.21,2,0.019,2,0.007,2,-999,9,-999,9,-999,9,2224.2,2,-999,9,7.5785,2,25,-999,9,-999,9,15.28,2,899,-999,9,4.9908,-999,9,556.5,2
