BOTTLE,20080905WHPSIODBK
#code : jjward hyd_to_exchange.pl 
#original files copied from HTML directory: 20080905
#original HYD file: a22hy.txt   Fri Sep  5 06:56:54 2008
#original SUM file: a22su.txt   Fri Sep  5 07:25:27 2008
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,THETA,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,NEON,NEON_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,ALKALI,ALKALI_FLAG_W,PH,PH_FLAG_W,C14ERR,DELHER,HELIER,NEONER,TRITER
,,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,ITS-90,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,TU,,NMOL/KG,,PERCNT,,/MILLE,,/MILLE,,NMOL/KG,,UMOL/KG,,UATM,,UMOL/KG,,25_DEG,,/MILLE,PERCNT,NMOL/KG,NMOL/KG,TU
     316N151_4,   A22,    33,  1,     30,     30,2,19970822,1102, 19.0305, -66.0003, 4521, 2153.8,    199.1,  22.0706,  37.1603,2,  37.1660,2,    179.1,2, 22.0307,    184.7,2,     0.42,2,     1.41,2,     0.03,2,     0.07,2,    2.131,2,    1.223,2,    0.089,2, -999.000,9,   1.7552,2,    -2.13,2,   -999.0,9,  -999.00,9,   7.091,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0,    0.15,  0.0088,   0.035,-999.000
     316N151_4,   A22,    33,  1,     29,     29,2,19970822,1102, 19.0305, -66.0003, 4521, 2661.9,    250.0,  19.5193,  36.8041,2,  36.7829,2,    180.5,2, 19.4733,    178.2,2,     0.93,2,     3.90,2,     0.01,2,     0.18,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1.7501,2,    -0.98,2,   -999.0,9,  -999.00,9,   7.080,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0,    0.15,  0.0088,   0.035,-999.000
     316N151_4,   A22,    33,  1,     28,     28,2,19970822,1102, 19.0305, -66.0003, 4521, 3168.5,    301.0,  18.2995,  36.5902,2,  36.5889,2,    183.5,2, 18.2465,    187.1,2,     1.25,2,     5.05,2,     0.01,2,     0.26,2,    2.292,2,    1.276,2,    0.025,2, -999.000,9,   1.7681,2,    -0.50,2,   -999.0,9,  -999.00,9,   7.239,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0,    0.15,  0.0088,   0.036,-999.000
     316N151_4,   A22,    33,  1,     27,     27,2,19970822,1102, 19.0305, -66.0003, 4521, 4161.0,    400.7,  15.9680,  36.1849,2,  36.1850,2,    162.0,2, 15.9038,    160.3,2,     3.43,2,    11.46,2,     0.01,2,     0.67,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1.7922,2,     3.57,2,   -999.0,9,  -999.00,9,   7.402,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0,    0.15,  0.0090,   0.037,-999.000
     316N151_4,   A22,    33,  1,     26,     26,2,19970822,1102, 19.0305, -66.0003, 4521, 5152.5,    500.3,  13.3345,  35.7596,2,  35.7622,2,    148.2,2, 13.2632,    148.3,2,     6.21,2,    16.88,2,     0.00,2,     1.02,2,    1.384,2,    0.743,2,    0.014,2, -999.000,9,   1.7856,2,     7.24,2,   -999.0,9,  -999.00,9,   7.460,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0,    0.15,  0.0089,   0.037,-999.000
     316N151_4,   A22,    33,  1,     25,     25,2,19970822,1102, 19.0305, -66.0003, 4521, 6151.9,    600.6,  10.9324,  35.3741,2,  35.3738,2,    129.9,2, 10.8570,    131.6,2,    10.95,2,    23.21,2,     0.00,2,     1.44,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1.7936,2,     5.65,2,   -999.0,9,  -999.00,9,   7.587,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0,    0.15,  0.0090,   0.038,-999.000
     316N151_4,   A22,    33,  1,     24,     24,2,19970822,1102, 19.0305, -66.0003, 4521, 7148.2,    700.3,   9.2018,  35.1417,2,  35.1441,2,    128.9,2,  9.1223,    129.6,2,    15.20,2,    26.21,2,     0.00,2,     1.70,2,    0.374,2,    0.206,2,    0.003,2, -999.000,9,   1.8037,2,     4.64,2,   -999.0,9,  -999.00,9,   7.673,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0,    0.15,  0.0090,   0.038,-999.000
     316N151_4,   A22,    33,  1,     23,     23,2,19970822,1102, 19.0305, -66.0003, 4521, 8133.9,    799.1,   8.1457,  35.0635,2,  35.0621,2,    136.7,2,  8.0609,    136.7,2,    17.49,2,    27.21,2,     0.00,2,     1.77,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1.8120,2,     2.80,2,   -999.0,9,  -999.00,9,   7.739,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0,    0.15,  0.0091,   0.039,-999.000
     316N151_4,   A22,    33,  1,     22,     22,2,19970822,1102, 19.0305, -66.0003, 4521, 9131.4,    898.9,   7.1737,  35.0171,2,  35.0142,2,    151.7,2,  7.0840,    153.2,2,    18.70,2,    26.73,2,     0.00,2,     1.75,2,    0.236,2,    0.130,2,    0.004,2, -999.000,9,   1.8206,2,     2.03,2,   -999.0,9,  -999.00,9,   7.772,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0,    0.15,  0.0091,   0.039,-999.000
     316N151_4,   A22,    33,  1,     21,     21,2,19970822,1102, 19.0305, -66.0003, 4521,10144.7,   1000.3,   6.2236,  35.0020,2,  35.0029,2,    176.1,2,  6.1302,    175.6,2,    18.52,2,    25.02,2,     0.00,2,     1.65,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1.8291,2,     2.27,2,   -999.0,9,  -999.00,9,   7.813,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0,    0.15,  0.0091,   0.039,-999.000
     316N151_4,   A22,    33,  1,     20,     20,2,19970822,1102, 19.0305, -66.0003, 4521,11145.9,   1100.5,   5.6698,  35.0461,2,  35.0361,2,    202.4,2,  5.5709,    204.0,2,    16.29,2,    22.00,2,     0.00,2,     1.47,2,    0.453,2,    0.231,2,    0.012,2, -999.000,9,   1.8416,2,     3.81,2,   -999.0,9,  -999.00,9,   7.794,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0,    0.15,  0.0092,   0.039,-999.000
     316N151_4,   A22,    33,  1,     19,     19,2,19970822,1102, 19.0305, -66.0003, 4521,13135.7,   1299.5,   4.7278,  35.0337,2,  35.0333,2,    239.5,2,  4.6183,    241.4,2,    13.17,2,    18.98,2,     0.00,2,     1.26,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1.8376,2,     5.27,2,   -999.0,9,  -999.00,9,   7.816,2,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.0,    0.15,  0.0092,   0.039,-999.000
     316N151_4,   A22,    33,  1,     18,     18,2,19970822,1102, 19.0305, -66.0003, 4521,15137.2,   1499.6,   4.1786,  35.0002,2,  34.9995,2,    253.1,2,  4.0563,    255.2,2,    13.00,2,    18.26,2,     0.00,2,     1.22,2,    0.786,2,    0.399,2,    0.026,2, -999.000,9,   1.8559,2,     4.61,2,   -999.0,9,  -999.00,9,   7.894,2,   -999.0,9,   -999.0,9,   2314.6,2,   7.7430,2,  -999.0,    0.15,  0.0093,   0.039,-999.000
     316N151_4,   A22,    33,  1,     17,     17,2,19970822,1102, 19.0305, -66.0003, 4521,16639.1,   1649.6,   3.9618,  34.9867,2,  34.9881,2,    258.4,2,  3.8283,    258.6,2,    13.61,2,    18.10,2,     0.00,2,     1.21,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1.8489,2,     7.15,2,   -999.0,9,  -999.00,9,   7.891,2,   -999.0,9,   -999.0,9,   2316.1,2,   7.7450,6,  -999.0,    0.15,  0.0092,   0.039,-999.000
     316N151_4,   A22,    33,  1,     16,     16,2,19970822,1102, 19.0305, -66.0003, 4521,18145.0,   1800.2,   3.8431,  34.9848,2,  34.9856,2,    259.7,2,  3.6969,    260.0,2,    14.13,2,    18.11,2,     0.00,2,     1.21,2,    0.592,2,    0.307,2,    0.024,2, -999.000,9,   1.8914,2,     6.72,2,   -999.0,9,  -999.00,9,   7.983,2,   -999.0,9,   -999.0,9,   2315.7,2,   7.7530,2,  -999.0,    0.15,  0.0095,   0.040,-999.000
     316N151_4,   A22,    33,  1,     15,     15,2,19970822,1102, 19.0305, -66.0003, 4521,20147.2,   2000.3,   3.6424,  34.9771,2,  34.9768,2,    260.5,2,  3.4802,    260.5,2,    15.44,2,    18.07,2,     0.00,2,     1.21,2, -999.000,9, -999.000,9, -999.000,9, -999.000,9,   1.8786,2,     5.76,2,   -999.0,9,  -999.00,9,   7.980,2,   -999.0,9,   -999.0,9,   2316.4,2,   7.7460,2,  -999.0,    0.15,  0.0094,   0.040,-999.000
